Timestamp,position,BLMTI.06R7.B2I10_TCP.D6R7.B2
1469746884700,1.585,3.982e-06
1469746884710,1.585,7.240000000000001e-07
1469746884720,1.585,3.258e-06
1469746884730,1.585,7.240000000000001e-07
1469746884740,1.585,3.982e-06
1469746884750,1.585,7.240000000000001e-07
1469746884760,1.585,3.982e-06
1469746884770,1.585,7.240000000000001e-07
1469746884780,1.585,3.62e-06
1469746884790,1.585,3.6200000000000004e-07
1469746884800,1.585,3.62e-06
1469746884810,1.585,7.240000000000001e-07
1469746884820,1.585,3.62e-06
1469746884830,1.585,3.6200000000000004e-07
1469746884840,1.585,3.62e-06
1469746884850,1.585,7.240000000000001e-07
1469746884860,1.585,3.982e-06
1469746884870,1.585,1.0859999999999999e-06
1469746884880,1.585,3.982e-06
1469746884890,1.585,1.0859999999999999e-06
1469746884900,1.585,3.982e-06
1469746884910,1.585,1.81e-06
1469746884920,1.585,2.8960000000000003e-06
1469746884930,1.585,1.81e-06
1469746884940,1.585,2.8960000000000003e-06
1469746884950,1.585,1.0859999999999999e-06
1469746884960,1.585,2.5340000000000002e-06
1469746884970,1.585,1.0859999999999999e-06
1469746884980,1.585,3.258e-06
1469746884990,1.585,1.81e-06
1469746885000,1.585,3.62e-06
1469746885010,1.585,1.81e-06
1469746885020,1.585,3.258e-06
1469746885030,1.585,7.240000000000001e-07
1469746885040,1.585,3.982e-06
1469746885050,1.585,1.4480000000000002e-06
1469746885060,1.585,2.5340000000000002e-06
1469746885070,1.585,1.4480000000000002e-06
1469746885080,1.585,3.258e-06
1469746885090,1.585,1.0859999999999999e-06
1469746885100,1.585,3.982e-06
1469746885110,1.585,2.1719999999999997e-06
1469746885120,1.585,3.258e-06
1469746885130,1.585,1.4480000000000002e-06
1469746885140,1.585,3.982e-06
1469746885150,1.585,1.81e-06
1469746885160,1.585,3.62e-06
1469746885170,1.585,1.81e-06
1469746885180,1.585,3.982e-06
1469746885190,1.585,1.0859999999999999e-06
1469746885200,1.585,3.62e-06
1469746885210,1.585,1.0859999999999999e-06
1469746885220,1.585,3.982e-06
1469746885230,1.585,1.0859999999999999e-06
1469746885240,1.585,3.258e-06
1469746885250,1.585,1.4480000000000002e-06
1469746885260,1.585,3.258e-06
1469746885270,1.585,1.81e-06
1469746885280,1.585,3.62e-06
1469746885290,1.585,1.81e-06
1469746885300,1.585,2.1719999999999997e-06
1469746885310,1.585,1.0859999999999999e-06
1469746885320,1.585,3.982e-06
1469746885330,1.585,1.81e-06
1469746885340,1.585,2.5340000000000002e-06
1469746885350,1.585,1.81e-06
1469746885360,1.585,2.8960000000000003e-06
1469746885370,1.585,1.4480000000000002e-06
1469746885380,1.585,2.1719999999999997e-06
1469746885390,1.585,1.81e-06
1469746885400,1.585,3.62e-06
1469746885410,1.585,2.1719999999999997e-06
1469746885420,1.585,3.258e-06
1469746885430,1.585,2.1719999999999997e-06
1469746885440,1.585,3.258e-06
1469746885450,1.585,1.81e-06
1469746885460,1.585,2.8960000000000003e-06
1469746885470,1.585,1.4480000000000002e-06
1469746885480,1.585,3.62e-06
1469746885490,1.585,2.8960000000000003e-06
1469746885500,1.585,2.8960000000000003e-06
1469746885510,1.585,2.5340000000000002e-06
1469746885520,1.585,2.5340000000000002e-06
1469746885530,1.585,2.5340000000000002e-06
1469746885540,1.585,2.5340000000000002e-06
1469746885550,1.585,2.1719999999999997e-06
1469746885560,1.585,1.81e-06
1469746885570,1.585,2.1719999999999997e-06
1469746885580,1.585,2.1719999999999997e-06
1469746885590,1.585,1.81e-06
1469746885600,1.585,2.1719999999999997e-06
1469746885610,1.585,3.62e-06
1469746885620,1.585,1.81e-06
1469746885630,1.585,2.1719999999999997e-06
1469746885640,1.585,1.81e-06
1469746885650,1.585,2.5340000000000002e-06
1469746885660,1.585,3.258e-06
1469746885670,1.585,2.8960000000000003e-06
1469746885680,1.585,1.81e-06
1469746885690,1.585,1.81e-06
1469746885700,1.585,1.4480000000000002e-06
1469746885710,1.585,1.81e-06
1469746885720,1.585,2.1719999999999997e-06
1469746885730,1.585,2.8960000000000003e-06
1469746885740,1.585,2.1719999999999997e-06
1469746885750,1.585,2.1719999999999997e-06
1469746885760,1.585,2.1719999999999997e-06
1469746885770,1.585,2.1719999999999997e-06
1469746885780,1.585,2.5340000000000002e-06
1469746885790,1.585,2.1719999999999997e-06
1469746885800,1.585,1.4480000000000002e-06
1469746885810,1.585,2.1719999999999997e-06
1469746885820,1.585,2.5340000000000002e-06
1469746885830,1.585,1.81e-06
1469746885840,1.585,1.4480000000000002e-06
1469746885850,1.585,2.8960000000000003e-06
1469746885860,1.585,1.0859999999999999e-06
1469746885870,1.585,2.1719999999999997e-06
1469746885880,1.585,1.81e-06
1469746885890,1.585,1.81e-06
1469746885900,1.585,2.5340000000000002e-06
1469746885910,1.585,2.1719999999999997e-06
1469746885920,1.585,1.81e-06
1469746885930,1.585,2.5340000000000002e-06
1469746885940,1.585,2.1719999999999997e-06
1469746885950,1.585,2.5340000000000002e-06
1469746885960,1.585,2.1719999999999997e-06
1469746885970,1.585,2.5340000000000002e-06
1469746885980,1.585,2.1719999999999997e-06
1469746885990,1.585,1.4480000000000002e-06
1469746886000,1.585,2.1719999999999997e-06
1469746886010,1.585,2.1719999999999997e-06
1469746886020,1.585,2.1719999999999997e-06
1469746886030,1.585,2.1719999999999997e-06
1469746886040,1.585,1.81e-06
1469746886050,1.585,2.1719999999999997e-06
1469746886060,1.585,2.5340000000000002e-06
1469746886070,1.585,2.1719999999999997e-06
1469746886080,1.585,2.1719999999999997e-06
1469746886090,1.585,1.0859999999999999e-06
1469746886100,1.585,1.4480000000000002e-06
1469746886110,1.585,2.1719999999999997e-06
1469746886120,1.585,2.5340000000000002e-06
1469746886130,1.585,2.1719999999999997e-06
1469746886140,1.585,2.5340000000000002e-06
1469746886150,1.585,2.5340000000000002e-06
1469746886160,1.585,1.4480000000000002e-06
1469746886170,1.585,2.8960000000000003e-06
1469746886180,1.585,2.5340000000000002e-06
1469746886190,1.585,2.1719999999999997e-06
1469746886200,1.585,2.1719999999999997e-06
1469746886210,1.585,2.1719999999999997e-06
1469746886220,1.585,1.81e-06
1469746886230,1.585,1.81e-06
1469746886240,1.585,2.1719999999999997e-06
1469746886250,1.585,2.1719999999999997e-06
1469746886260,1.585,1.81e-06
1469746886270,1.585,1.81e-06
1469746886280,1.585,2.1719999999999997e-06
1469746886290,1.585,1.81e-06
1469746886300,1.585,2.5340000000000002e-06
1469746886310,1.585,2.1719999999999997e-06
1469746886320,1.585,1.81e-06
1469746886330,1.585,2.1719999999999997e-06
1469746886340,1.585,1.81e-06
1469746886350,1.585,2.8960000000000003e-06
1469746886360,1.585,1.4480000000000002e-06
1469746886370,1.585,2.5340000000000002e-06
1469746886380,1.585,2.1719999999999997e-06
1469746886390,1.585,2.5340000000000002e-06
1469746886400,1.585,1.0859999999999999e-06
1469746886410,1.585,2.1719999999999997e-06
1469746886420,1.585,2.5340000000000002e-06
1469746886430,1.585,2.8960000000000003e-06
1469746886440,1.585,2.1719999999999997e-06
1469746886450,1.585,1.81e-06
1469746886460,1.585,1.81e-06
1469746886470,1.585,2.8960000000000003e-06
1469746886480,1.585,2.5340000000000002e-06
1469746886490,1.585,2.1719999999999997e-06
1469746886500,1.585,1.81e-06
1469746886510,1.585,2.1719999999999997e-06
1469746886520,1.585,1.81e-06
1469746886530,1.585,2.1719999999999997e-06
1469746886540,1.585,1.81e-06
1469746886550,1.585,2.1719999999999997e-06
1469746886560,1.585,2.1719999999999997e-06
1469746886570,1.585,2.5340000000000002e-06
1469746886580,1.585,7.240000000000001e-07
1469746886590,1.585,2.1719999999999997e-06
1469746886600,1.585,1.81e-06
1469746886610,1.585,1.4480000000000002e-06
1469746886620,1.585,2.5340000000000002e-06
1469746886630,1.585,1.81e-06
1469746886640,1.585,2.1719999999999997e-06
1469746886650,1.585,1.4480000000000002e-06
1469746886660,1.585,2.1719999999999997e-06
1469746886670,1.585,2.5340000000000002e-06
1469746886680,1.585,2.1719999999999997e-06
1469746886690,1.585,1.4480000000000002e-06
1469746886700,1.585,2.1719999999999997e-06
1469746886710,1.585,2.1719999999999997e-06
1469746886720,1.585,3.258e-06
1469746886730,1.585,1.4480000000000002e-06
1469746886740,1.585,2.1719999999999997e-06
1469746886750,1.585,1.4480000000000002e-06
1469746886760,1.585,1.81e-06
1469746886770,1.585,1.81e-06
1469746886780,1.585,2.1719999999999997e-06
1469746886790,1.585,2.8960000000000003e-06
1469746886800,1.585,2.1719999999999997e-06
1469746886810,1.585,2.1719999999999997e-06
1469746886820,1.585,1.81e-06
1469746886830,1.585,2.5340000000000002e-06
1469746886840,1.585,2.8960000000000003e-06
1469746886850,1.585,1.4480000000000002e-06
1469746886860,1.585,2.1719999999999997e-06
1469746886870,1.585,2.5340000000000002e-06
1469746886880,1.585,2.8960000000000003e-06
1469746886890,1.585,1.81e-06
1469746886900,1.585,1.4480000000000002e-06
1469746886910,1.585,1.81e-06
1469746886920,1.585,2.1719999999999997e-06
1469746886930,1.585,2.1719999999999997e-06
1469746886940,1.585,1.81e-06
1469746886950,1.585,2.8960000000000003e-06
1469746886960,1.585,2.5340000000000002e-06
1469746886970,1.585,2.5340000000000002e-06
1469746886980,1.585,1.4480000000000002e-06
1469746886990,1.585,2.1719999999999997e-06
1469746887000,1.585,1.81e-06
1469746887010,1.585,2.1719999999999997e-06
1469746887020,1.585,2.1719999999999997e-06
1469746887030,1.585,2.5340000000000002e-06
1469746887040,1.585,1.81e-06
1469746887050,1.585,1.81e-06
1469746887060,1.585,1.4480000000000002e-06
1469746887070,1.585,2.8960000000000003e-06
1469746887080,1.585,1.4480000000000002e-06
1469746887090,1.585,1.81e-06
1469746887100,1.585,2.1719999999999997e-06
1469746887110,1.585,2.8960000000000003e-06
1469746887120,1.585,1.81e-06
1469746887130,1.585,2.1719999999999997e-06
1469746887140,1.585,2.5340000000000002e-06
1469746887150,1.585,2.1719999999999997e-06
1469746887160,1.585,1.81e-06
1469746887170,1.585,1.4480000000000002e-06
1469746887180,1.585,2.1719999999999997e-06
1469746887190,1.585,2.5340000000000002e-06
1469746887200,1.585,1.4480000000000002e-06
1469746887210,1.585,2.1719999999999997e-06
1469746887220,1.585,1.81e-06
1469746887230,1.585,2.1719999999999997e-06
1469746887240,1.585,2.1719999999999997e-06
1469746887250,1.585,1.81e-06
1469746887260,1.585,1.81e-06
1469746887270,1.585,2.5340000000000002e-06
1469746887280,1.585,1.81e-06
1469746887290,1.585,2.5340000000000002e-06
1469746887300,1.585,1.81e-06
1469746887310,1.585,2.8960000000000003e-06
1469746887320,1.585,1.81e-06
1469746887330,1.585,2.1719999999999997e-06
1469746887340,1.585,1.4480000000000002e-06
1469746887350,1.585,1.81e-06
1469746887360,1.585,1.81e-06
1469746887370,1.585,2.1719999999999997e-06
1469746887380,1.585,2.1719999999999997e-06
1469746887390,1.585,1.81e-06
1469746887400,1.585,2.1719999999999997e-06
1469746887410,1.585,1.81e-06
1469746887420,1.585,2.1719999999999997e-06
1469746887430,1.585,2.1719999999999997e-06
1469746887440,1.585,2.1719999999999997e-06
1469746887450,1.585,2.1719999999999997e-06
1469746887460,1.585,1.81e-06
1469746887470,1.585,2.1719999999999997e-06
1469746887480,1.585,2.1719999999999997e-06
1469746887490,1.585,1.81e-06
1469746887500,1.585,2.1719999999999997e-06
1469746887510,1.585,1.81e-06
1469746887520,1.585,2.5340000000000002e-06
1469746887530,1.585,1.0859999999999999e-06
1469746887540,1.585,2.5340000000000002e-06
1469746887550,1.585,2.5340000000000002e-06
1469746887560,1.585,2.1719999999999997e-06
1469746887570,1.585,1.81e-06
1469746887580,1.585,2.5340000000000002e-06
1469746887590,1.585,1.4480000000000002e-06
1469746887600,1.585,2.5340000000000002e-06
1469746887610,1.585,2.1719999999999997e-06
1469746887620,1.585,2.5340000000000002e-06
1469746887630,1.585,2.1719999999999997e-06
1469746887640,1.585,1.81e-06
1469746887650,1.585,2.1719999999999997e-06
1469746887660,1.585,1.81e-06
1469746887670,1.585,2.8960000000000003e-06
1469746887680,1.585,1.4480000000000002e-06
1469746887690,1.585,1.81e-06
1469746887700,1.585,1.4480000000000002e-06
1469746887710,1.585,2.5340000000000002e-06
1469746887720,1.585,2.1719999999999997e-06
1469746887730,1.585,2.5340000000000002e-06
1469746887740,1.585,1.81e-06
1469746887750,1.585,1.4480000000000002e-06
1469746887760,1.585,2.1719999999999997e-06
1469746887770,1.585,2.5340000000000002e-06
1469746887780,1.585,2.1719999999999997e-06
1469746887790,1.585,2.5340000000000002e-06
1469746887800,1.585,1.0859999999999999e-06
1469746887810,1.585,2.1719999999999997e-06
1469746887820,1.585,1.4480000000000002e-06
1469746887830,1.585,2.5340000000000002e-06
1469746887840,1.585,1.4480000000000002e-06
1469746887850,1.585,1.81e-06
1469746887860,1.585,1.81e-06
1469746887870,1.585,2.1719999999999997e-06
1469746887880,1.585,2.1719999999999997e-06
1469746887890,1.585,2.1719999999999997e-06
1469746887900,1.585,1.4480000000000002e-06
1469746887910,1.585,2.5340000000000002e-06
1469746887920,1.585,2.5340000000000002e-06
1469746887930,1.585,1.4480000000000002e-06
1469746887940,1.585,2.5340000000000002e-06
1469746887950,1.585,2.1719999999999997e-06
1469746887960,1.585,2.1719999999999997e-06
1469746887970,1.585,1.81e-06
1469746887980,1.585,1.4480000000000002e-06
1469746887990,1.585,1.4480000000000002e-06
1469746888000,1.585,2.5340000000000002e-06
1469746888010,1.585,2.5340000000000002e-06
1469746888020,1.585,2.1719999999999997e-06
1469746888030,1.585,1.4480000000000002e-06
1469746888040,1.585,2.1719999999999997e-06
1469746888050,1.585,1.4480000000000002e-06
1469746888060,1.585,2.5340000000000002e-06
1469746888070,1.585,2.5340000000000002e-06
1469746888080,1.585,2.8960000000000003e-06
1469746888090,1.585,1.4480000000000002e-06
1469746888100,1.585,3.62e-06
1469746888110,1.585,1.81e-06
1469746888120,1.585,1.4480000000000002e-06
1469746888130,1.585,2.8960000000000003e-06
1469746888140,1.585,1.81e-06
1469746888150,1.585,2.1719999999999997e-06
1469746888160,1.585,2.5340000000000002e-06
1469746888170,1.585,1.81e-06
1469746888180,1.585,1.81e-06
1469746888190,1.585,1.81e-06
1469746888200,1.585,2.1719999999999997e-06
1469746888210,1.585,1.81e-06
1469746888220,1.585,1.81e-06
1469746888230,1.585,2.8960000000000003e-06
1469746888240,1.585,2.8960000000000003e-06
1469746888250,1.585,1.81e-06
1469746888260,1.585,2.1719999999999997e-06
1469746888270,1.585,1.81e-06
1469746888280,1.585,2.8960000000000003e-06
1469746888290,1.585,1.4480000000000002e-06
1469746888300,1.585,2.5340000000000002e-06
1469746888310,1.585,1.4480000000000002e-06
1469746888320,1.585,2.1719999999999997e-06
1469746888330,1.585,1.0859999999999999e-06
1469746888340,1.585,2.5340000000000002e-06
1469746888350,1.585,1.81e-06
1469746888360,1.585,2.1719999999999997e-06
1469746888370,1.585,1.4480000000000002e-06
