Timestamp,position,BLMTI.06R7.B1E10_TCLA.A6R7.B1
1469748303450,-1.225,1.8824e-05
1469748303460,-1.225,1.6652e-05
1469748303470,-1.225,1.8824e-05
1469748303480,-1.225,2.3891999999999998e-05
1469748303490,-1.225,1.9548e-05
1469748303500,-1.225,2.3168000000000002e-05
1469748303510,-1.225,2.1358e-05
1469748303520,-1.225,2.353e-05
1469748303530,-1.225,2.6788000000000002e-05
1469748303540,-1.225,2.8236e-05
1469748303550,-1.225,2.6788000000000002e-05
1469748303560,-1.225,2.2805999999999998e-05
1469748303570,-1.225,4.2716e-05
1469748303580,-1.225,2.4616e-05
1469748303590,-1.225,1.8100000000000003e-05
1469748303600,-1.225,1.8100000000000003e-05
1469748303610,-1.225,1.7738e-05
1469748303620,-1.225,1.7738e-05
1469748303630,-1.225,1.5204e-05
1469748303640,-1.225,1.6652e-05
1469748303650,-1.225,1.629e-05
1469748303660,-1.225,1.7375999999999998e-05
1469748303670,-1.225,1.991e-05
1469748303680,-1.225,1.7375999999999998e-05
1469748303690,-1.225,1.6652e-05
1469748303700,-1.225,2.0272000000000002e-05
1469748303710,-1.225,2.8598000000000003e-05
1469748303720,-1.225,4.0544000000000003e-05
1469748303730,-1.225,2.9684000000000002e-05
1469748303740,-1.225,2.4616e-05
1469748303750,-1.225,2.6426e-05
1469748303760,-1.225,5.5023999999999994e-05
1469748303770,-1.225,5.611e-05
1469748303780,-1.225,2.896e-05
1469748303790,-1.225,2.9321999999999998e-05
1469748303800,-1.225,2.6426e-05
1469748303810,-1.225,3.6200000000000006e-05
1469748303820,-1.225,3.1856e-05
1469748303830,-1.225,2.715e-05
1469748303840,-1.225,2.4616e-05
1469748303850,-1.225,2.2444e-05
1469748303860,-1.225,2.353e-05
1469748303870,-1.225,1.8100000000000003e-05
1469748303880,-1.225,1.8100000000000003e-05
1469748303890,-1.225,1.8462e-05
1469748303900,-1.225,2.0996e-05
1469748303910,-1.225,2.2444e-05
1469748303920,-1.225,1.629e-05
1469748303930,-1.225,1.9186e-05
1469748303940,-1.225,2.2444e-05
1469748303950,-1.225,3.5838000000000005e-05
1469748303960,-1.225,4.0906e-05
1469748303970,-1.225,2.715e-05
1469748303980,-1.225,3.6924e-05
1469748303990,-1.225,4.9956e-05
1469748304000,-1.225,7.783e-05
1469748304010,-1.225,7.5658e-05
1469748304020,-1.225,4.0906e-05
1469748304030,-1.225,2.4254000000000002e-05
1469748304040,-1.225,3.6562e-05
1469748304050,-1.225,3.801e-05
1469748304060,-1.225,2.3168000000000002e-05
1469748304070,-1.225,2.0996e-05
1469748304080,-1.225,2.4978e-05
1469748304090,-1.225,2.353e-05
1469748304100,-1.225,1.8462e-05
1469748304110,-1.225,1.7014e-05
1469748304120,-1.225,1.7738e-05
1469748304130,-1.225,1.8462e-05
1469748304140,-1.225,1.9186e-05
1469748304150,-1.225,1.7375999999999998e-05
1469748304160,-1.225,2.1358e-05
1469748304170,-1.225,2.4978e-05
1469748304180,-1.225,2.0272000000000002e-05
1469748304190,-1.225,2.6788000000000002e-05
1469748304200,-1.225,2.8598000000000003e-05
1469748304210,-1.225,3.3304e-05
1469748304220,-1.225,2.4616e-05
1469748304230,-1.225,2.715e-05
1469748304240,-1.225,2.7511999999999997e-05
1469748304250,-1.225,3.0046e-05
1469748304260,-1.225,2.6426e-05
1469748304270,-1.225,2.2805999999999998e-05
1469748304280,-1.225,2.7874e-05
1469748304290,-1.225,1.991e-05
1469748304300,-1.225,1.7014e-05
1469748304310,-1.225,1.6652e-05
1469748304320,-1.225,2.1358e-05
1469748304330,-1.225,1.8100000000000003e-05
1469748304340,-1.225,1.7375999999999998e-05
1469748304350,-1.225,1.6652e-05
1469748304360,-1.225,1.8100000000000003e-05
1469748304370,-1.225,2.2444e-05
1469748304380,-1.225,2.1358e-05
1469748304390,-1.225,1.7375999999999998e-05
1469748304400,-1.225,1.9548e-05
1469748304410,-1.225,3.4751999999999995e-05
1469748304420,-1.225,4.0544000000000003e-05
1469748304430,-1.225,4.7422e-05
1469748304440,-1.225,2.715e-05
1469748304450,-1.225,4.7422e-05
1469748304460,-1.225,4.4164e-05
1469748304470,-1.225,4.0544000000000003e-05
1469748304480,-1.225,3.5838000000000005e-05
1469748304490,-1.225,2.172e-05
1469748304500,-1.225,3.077e-05
1469748304510,-1.225,2.4616e-05
1469748304520,-1.225,2.9684000000000002e-05
1469748304530,-1.225,2.0634e-05
1469748304540,-1.225,2.4254000000000002e-05
1469748304550,-1.225,1.8824e-05
1469748304560,-1.225,2.3168000000000002e-05
1469748304570,-1.225,2.1358e-05
1469748304580,-1.225,2.2444e-05
1469748304590,-1.225,2.1358e-05
1469748304600,-1.225,2.2082e-05
1469748304610,-1.225,2.172e-05
1469748304620,-1.225,2.2444e-05
1469748304630,-1.225,2.5702e-05
1469748304640,-1.225,2.3168000000000002e-05
1469748304650,-1.225,4.0544000000000003e-05
1469748304660,-1.225,2.8236e-05
