Timestamp,position,BLMTI.06R7.B1E10_TCLA.C6R7.B1
1469746977440,3.33,1.0859999999999999e-06
1469746977450,3.33,1.4480000000000002e-06
1469746977460,3.33,3.6200000000000004e-07
1469746977470,3.33,1.0859999999999999e-06
1469746977480,3.33,7.240000000000001e-07
1469746977490,3.33,1.0859999999999999e-06
1469746977500,3.33,7.240000000000001e-07
1469746977510,3.33,2.1719999999999997e-06
1469746977520,3.33,1.4480000000000002e-06
1469746977530,3.33,7.240000000000001e-07
1469746977540,3.33,1.0859999999999999e-06
1469746977550,3.33,1.4480000000000002e-06
1469746977560,3.33,1.4480000000000002e-06
1469746977570,3.33,1.0859999999999999e-06
1469746977580,3.33,7.240000000000001e-07
1469746977590,3.33,1.0859999999999999e-06
1469746977600,3.33,1.4480000000000002e-06
1469746977610,3.33,7.240000000000001e-07
1469746977620,3.33,1.0859999999999999e-06
1469746977630,3.33,7.240000000000001e-07
1469746977640,3.33,2.1719999999999997e-06
1469746977650,3.33,0.0
1469746977660,3.33,1.0859999999999999e-06
1469746977670,3.33,1.4480000000000002e-06
1469746977680,3.33,1.0859999999999999e-06
1469746977690,3.33,1.81e-06
1469746977700,3.33,3.6200000000000004e-07
1469746977710,3.33,1.0859999999999999e-06
1469746977720,3.33,1.4480000000000002e-06
1469746977730,3.33,1.0859999999999999e-06
1469746977740,3.33,1.0859999999999999e-06
1469746977750,3.33,1.0859999999999999e-06
1469746977760,3.33,1.0859999999999999e-06
1469746977770,3.33,1.0859999999999999e-06
1469746977780,3.33,1.81e-06
1469746977790,3.33,1.0859999999999999e-06
1469746977800,3.33,1.0859999999999999e-06
1469746977810,3.33,7.240000000000001e-07
1469746977820,3.33,1.0859999999999999e-06
1469746977830,3.33,1.4480000000000002e-06
1469746977840,3.33,1.4480000000000002e-06
1469746977850,3.33,1.4480000000000002e-06
1469746977860,3.33,1.4480000000000002e-06
1469746977870,3.33,7.240000000000001e-07
1469746977880,3.33,1.4480000000000002e-06
1469746977890,3.33,1.0859999999999999e-06
1469746977900,3.33,1.0859999999999999e-06
1469746977910,3.33,1.0859999999999999e-06
1469746977920,3.33,1.4480000000000002e-06
1469746977930,3.33,1.81e-06
1469746977940,3.33,1.0859999999999999e-06
1469746977950,3.33,1.81e-06
1469746977960,3.33,0.0
1469746977970,3.33,1.4480000000000002e-06
1469746977980,3.33,3.6200000000000004e-07
1469746977990,3.33,1.81e-06
1469746978000,3.33,1.0859999999999999e-06
1469746978010,3.33,1.4480000000000002e-06
1469746978020,3.33,1.0859999999999999e-06
1469746978030,3.33,1.81e-06
1469746978040,3.33,1.4480000000000002e-06
1469746978050,3.33,7.240000000000001e-07
1469746978060,3.33,1.4480000000000002e-06
1469746978070,3.33,7.240000000000001e-07
1469746978080,3.33,1.81e-06
1469746978090,3.33,1.0859999999999999e-06
1469746978100,3.33,7.240000000000001e-07
1469746978110,3.33,1.81e-06
1469746978120,3.33,1.0859999999999999e-06
1469746978130,3.33,1.4480000000000002e-06
1469746978140,3.33,7.240000000000001e-07
1469746978150,3.33,1.4480000000000002e-06
1469746978160,3.33,7.240000000000001e-07
1469746978170,3.33,1.81e-06
1469746978180,3.33,7.240000000000001e-07
1469746978190,3.33,1.0859999999999999e-06
1469746978200,3.33,1.0859999999999999e-06
1469746978210,3.33,1.4480000000000002e-06
1469746978220,3.33,1.0859999999999999e-06
1469746978230,3.33,1.4480000000000002e-06
1469746978240,3.33,7.240000000000001e-07
1469746978250,3.33,1.0859999999999999e-06
1469746978260,3.33,1.81e-06
1469746978270,3.33,3.6200000000000004e-07
1469746978280,3.33,1.4480000000000002e-06
1469746978290,3.33,7.240000000000001e-07
1469746978300,3.33,1.4480000000000002e-06
1469746978310,3.33,7.240000000000001e-07
1469746978320,3.33,1.81e-06
1469746978330,3.33,1.0859999999999999e-06
1469746978340,3.33,1.4480000000000002e-06
1469746978350,3.33,2.5340000000000002e-06
1469746978360,3.33,7.240000000000001e-07
1469746978370,3.33,1.0859999999999999e-06
1469746978380,3.33,7.240000000000001e-07
1469746978390,3.33,1.81e-06
1469746978400,3.33,3.6200000000000004e-07
1469746978410,3.33,1.0859999999999999e-06
1469746978420,3.33,7.240000000000001e-07
1469746978430,3.33,1.0859999999999999e-06
1469746978440,3.33,1.0859999999999999e-06
1469746978450,3.33,1.81e-06
1469746978460,3.33,3.6200000000000004e-07
1469746978470,3.33,1.4480000000000002e-06
1469746978480,3.33,1.81e-06
1469746978490,3.33,1.0859999999999999e-06
1469746978500,3.33,1.0859999999999999e-06
1469746978510,3.33,7.240000000000001e-07
1469746978520,3.33,1.0859999999999999e-06
1469746978530,3.33,1.0859999999999999e-06
1469746978540,3.33,7.240000000000001e-07
1469746978550,3.33,1.0859999999999999e-06
1469746978560,3.33,1.81e-06
1469746978570,3.33,1.0859999999999999e-06
1469746978580,3.33,1.4480000000000002e-06
1469746978590,3.33,2.1719999999999997e-06
1469746978600,3.33,7.240000000000001e-07
1469746978610,3.33,1.0859999999999999e-06
1469746978620,3.33,7.240000000000001e-07
1469746978630,3.33,1.81e-06
1469746978640,3.33,7.240000000000001e-07
1469746978650,3.33,1.4480000000000002e-06
1469746978660,3.33,7.240000000000001e-07
1469746978670,3.33,1.0859999999999999e-06
1469746978680,3.33,1.81e-06
1469746978690,3.33,7.240000000000001e-07
1469746978700,3.33,1.4480000000000002e-06
1469746978710,3.33,1.4480000000000002e-06
1469746978720,3.33,1.0859999999999999e-06
1469746978730,3.33,7.240000000000001e-07
1469746978740,3.33,1.4480000000000002e-06
1469746978750,3.33,1.4480000000000002e-06
1469746978760,3.33,1.0859999999999999e-06
1469746978770,3.33,1.4480000000000002e-06
1469746978780,3.33,7.240000000000001e-07
1469746978790,3.33,1.4480000000000002e-06
1469746978800,3.33,1.0859999999999999e-06
1469746978810,3.33,1.4480000000000002e-06
1469746978820,3.33,1.0859999999999999e-06
1469746978830,3.33,1.81e-06
1469746978840,3.33,1.0859999999999999e-06
1469746978850,3.33,1.4480000000000002e-06
1469746978860,3.33,7.240000000000001e-07
1469746978870,3.33,7.240000000000001e-07
1469746978880,3.33,7.240000000000001e-07
1469746978890,3.33,7.240000000000001e-07
1469746978900,3.33,1.4480000000000002e-06
1469746978910,3.33,1.0859999999999999e-06
1469746978920,3.33,1.81e-06
1469746978930,3.33,1.0859999999999999e-06
1469746978940,3.33,1.0859999999999999e-06
1469746978950,3.33,0.0
1469746978960,3.33,7.240000000000001e-07
1469746978970,3.33,1.81e-06
1469746978980,3.33,7.240000000000001e-07
1469746978990,3.33,1.0859999999999999e-06
1469746979000,3.33,1.4480000000000002e-06
1469746979010,3.33,1.0859999999999999e-06
1469746979020,3.33,3.6200000000000004e-07
1469746979030,3.33,2.1719999999999997e-06
1469746979040,3.33,3.6200000000000004e-07
1469746979050,3.33,2.1719999999999997e-06
1469746979060,3.33,7.240000000000001e-07
1469746979070,3.33,1.0859999999999999e-06
1469746979080,3.33,1.4480000000000002e-06
1469746979090,3.33,1.0859999999999999e-06
1469746979100,3.33,1.4480000000000002e-06
1469746979110,3.33,1.4480000000000002e-06
1469746979120,3.33,2.5340000000000002e-06
1469746979130,3.33,2.5340000000000002e-06
1469746979140,3.33,2.5340000000000002e-06
1469746979150,3.33,1.4480000000000002e-06
1469746979160,3.33,2.1719999999999997e-06
1469746979170,3.33,2.1719999999999997e-06
1469746979180,3.33,7.240000000000001e-07
1469746979190,3.33,1.4480000000000002e-06
1469746979200,3.33,3.6200000000000004e-07
1469746979210,3.33,2.1719999999999997e-06
1469746979220,3.33,1.0859999999999999e-06
1469746979230,3.33,1.4480000000000002e-06
1469746979240,3.33,7.240000000000001e-07
1469746979250,3.33,1.81e-06
1469746979260,3.33,7.240000000000001e-07
1469746979270,3.33,1.0859999999999999e-06
1469746979280,3.33,1.0859999999999999e-06
1469746979290,3.33,1.81e-06
1469746979300,3.33,1.81e-06
1469746979310,3.33,7.240000000000001e-07
1469746979320,3.33,1.81e-06
1469746979330,3.33,1.0859999999999999e-06
1469746979340,3.33,1.4480000000000002e-06
1469746979350,3.33,1.0859999999999999e-06
1469746979360,3.33,1.81e-06
1469746979370,3.33,1.4480000000000002e-06
1469746979380,3.33,1.4480000000000002e-06
1469746979390,3.33,7.240000000000001e-07
1469746979400,3.33,2.1719999999999997e-06
1469746979410,3.33,1.81e-06
1469746979420,3.33,7.240000000000001e-07
1469746979430,3.33,1.4480000000000002e-06
1469746979440,3.33,1.4480000000000002e-06
1469746979450,3.33,1.4480000000000002e-06
1469746979460,3.33,1.0859999999999999e-06
1469746979470,3.33,1.0859999999999999e-06
1469746979480,3.33,1.0859999999999999e-06
1469746979490,3.33,2.1719999999999997e-06
1469746979500,3.33,3.6200000000000004e-07
1469746979510,3.33,1.4480000000000002e-06
1469746979520,3.33,7.240000000000001e-07
1469746979530,3.33,1.81e-06
1469746979540,3.33,1.81e-06
1469746979550,3.33,1.0859999999999999e-06
1469746979560,3.33,1.81e-06
1469746979570,3.33,1.0859999999999999e-06
1469746979580,3.33,1.4480000000000002e-06
1469746979590,3.33,1.81e-06
1469746979600,3.33,1.4480000000000002e-06
1469746979610,3.33,1.81e-06
1469746979620,3.33,7.240000000000001e-07
1469746979630,3.33,1.0859999999999999e-06
1469746979640,3.33,1.0859999999999999e-06
1469746979650,3.33,1.81e-06
1469746979660,3.33,3.6200000000000004e-07
1469746979670,3.33,1.81e-06
1469746979680,3.33,7.240000000000001e-07
1469746979690,3.33,1.81e-06
1469746979700,3.33,7.240000000000001e-07
1469746979710,3.33,1.0859999999999999e-06
1469746979720,3.33,1.0859999999999999e-06
1469746979730,3.33,7.240000000000001e-07
1469746979740,3.33,1.0859999999999999e-06
1469746979750,3.33,1.0859999999999999e-06
1469746979760,3.33,3.6200000000000004e-07
1469746979770,3.33,1.81e-06
1469746979780,3.33,3.6200000000000004e-07
1469746979790,3.33,1.4480000000000002e-06
1469746979800,3.33,1.0859999999999999e-06
1469746979810,3.33,1.4480000000000002e-06
1469746979820,3.33,1.81e-06
1469746979830,3.33,1.81e-06
1469746979840,3.33,1.0859999999999999e-06
1469746979850,3.33,1.4480000000000002e-06
1469746979860,3.33,7.240000000000001e-07
1469746979870,3.33,1.4480000000000002e-06
1469746979880,3.33,7.240000000000001e-07
1469746979890,3.33,1.0859999999999999e-06
1469746979900,3.33,3.6200000000000004e-07
1469746979910,3.33,1.81e-06
1469746979920,3.33,1.4480000000000002e-06
1469746979930,3.33,1.4480000000000002e-06
1469746979940,3.33,7.240000000000001e-07
1469746979950,3.33,2.5340000000000002e-06
1469746979960,3.33,7.240000000000001e-07
1469746979970,3.33,7.240000000000001e-07
1469746979980,3.33,1.4480000000000002e-06
1469746979990,3.33,1.0859999999999999e-06
1469746980000,3.33,1.0859999999999999e-06
1469746980010,3.33,1.0859999999999999e-06
1469746980020,3.33,7.240000000000001e-07
1469746980030,3.33,1.81e-06
1469746980040,3.33,7.240000000000001e-07
1469746980050,3.33,1.81e-06
1469746980060,3.33,3.6200000000000004e-07
1469746980070,3.33,1.4480000000000002e-06
1469746980080,3.33,7.240000000000001e-07
1469746980090,3.33,1.81e-06
1469746980100,3.33,7.240000000000001e-07
1469746980110,3.33,1.81e-06
1469746980120,3.33,3.6200000000000004e-07
1469746980130,3.33,1.81e-06
1469746980140,3.33,0.0
1469746980150,3.33,1.81e-06
1469746980160,3.33,7.240000000000001e-07
1469746980170,3.33,1.4480000000000002e-06
1469746980180,3.33,7.240000000000001e-07
1469746980190,3.33,7.240000000000001e-07
1469746980200,3.33,7.240000000000001e-07
1469746980210,3.33,2.1719999999999997e-06
1469746980220,3.33,7.240000000000001e-07
1469746980230,3.33,2.1719999999999997e-06
1469746980240,3.33,1.81e-06
1469746980250,3.33,2.5340000000000002e-06
1469746980260,3.33,0.0
1469746980270,3.33,2.1719999999999997e-06
1469746980280,3.33,1.0859999999999999e-06
1469746980290,3.33,1.4480000000000002e-06
1469746980300,3.33,3.6200000000000004e-07
1469746980310,3.33,1.81e-06
1469746980320,3.33,3.6200000000000004e-07
1469746980330,3.33,2.5340000000000002e-06
1469746980340,3.33,3.6200000000000004e-07
1469746980350,3.33,1.4480000000000002e-06
1469746980360,3.33,3.6200000000000004e-07
1469746980370,3.33,2.1719999999999997e-06
1469746980380,3.33,3.6200000000000004e-07
1469746980390,3.33,1.4480000000000002e-06
1469746980400,3.33,1.4480000000000002e-06
1469746980410,3.33,1.4480000000000002e-06
1469746980420,3.33,1.0859999999999999e-06
1469746980430,3.33,1.0859999999999999e-06
1469746980440,3.33,1.0859999999999999e-06
1469746980450,3.33,2.1719999999999997e-06
1469746980460,3.33,7.240000000000001e-07
1469746980470,3.33,2.1719999999999997e-06
1469746980480,3.33,1.81e-06
1469746980490,3.33,2.8960000000000003e-06
1469746980500,3.33,2.1719999999999997e-06
1469746980510,3.33,1.4480000000000002e-06
1469746980520,3.33,1.0859999999999999e-06
1469746980530,3.33,2.1719999999999997e-06
1469746980540,3.33,3.6200000000000004e-07
1469746980550,3.33,1.81e-06
1469746980560,3.33,3.6200000000000004e-07
1469746980570,3.33,2.5340000000000002e-06
1469746980580,3.33,3.6200000000000004e-07
1469746980590,3.33,1.81e-06
1469746980600,3.33,1.0859999999999999e-06
1469746980610,3.33,7.240000000000001e-07
1469746980620,3.33,1.0859999999999999e-06
1469746980630,3.33,7.240000000000001e-07
1469746980640,3.33,3.6200000000000004e-07
1469746980650,3.33,1.81e-06
1469746980660,3.33,7.240000000000001e-07
1469746980670,3.33,1.0859999999999999e-06
1469746980680,3.33,1.0859999999999999e-06
1469746980690,3.33,1.0859999999999999e-06
1469746980700,3.33,3.6200000000000004e-07
1469746980710,3.33,2.8960000000000003e-06
1469746980720,3.33,7.240000000000001e-07
1469746980730,3.33,1.81e-06
1469746980740,3.33,1.0859999999999999e-06
1469746980750,3.33,1.0859999999999999e-06
1469746980760,3.33,3.6200000000000004e-07
1469746980770,3.33,1.81e-06
1469746980780,3.33,0.0
1469746980790,3.33,2.5340000000000002e-06
1469746980800,3.33,0.0
1469746980810,3.33,1.4480000000000002e-06
1469746980820,3.33,1.0859999999999999e-06
1469746980830,3.33,1.4480000000000002e-06
1469746980840,3.33,3.6200000000000004e-07
1469746980850,3.33,2.1719999999999997e-06
1469746980860,3.33,7.240000000000001e-07
1469746980870,3.33,1.4480000000000002e-06
1469746980880,3.33,3.6200000000000004e-07
1469746980890,3.33,1.81e-06
1469746980900,3.33,7.240000000000001e-07
1469746980910,3.33,1.81e-06
1469746980920,3.33,1.4480000000000002e-06
1469746980930,3.33,2.5340000000000002e-06
1469746980940,3.33,1.0859999999999999e-06
1469746980950,3.33,2.8960000000000003e-06
1469746980960,3.33,7.240000000000001e-07
1469746980970,3.33,2.1719999999999997e-06
1469746980980,3.33,7.240000000000001e-07
1469746980990,3.33,1.4480000000000002e-06
1469746981000,3.33,7.240000000000001e-07
1469746981010,3.33,1.4480000000000002e-06
1469746981020,3.33,1.0859999999999999e-06
1469746981030,3.33,1.0859999999999999e-06
1469746981040,3.33,1.0859999999999999e-06
1469746981050,3.33,2.1719999999999997e-06
1469746981060,3.33,1.0859999999999999e-06
1469746981070,3.33,1.81e-06
1469746981080,3.33,3.6200000000000004e-07
1469746981090,3.33,1.81e-06
1469746981100,3.33,3.6200000000000004e-07
1469746981110,3.33,7.240000000000001e-07
1469746981120,3.33,3.6200000000000004e-07
1469746981130,3.33,1.4480000000000002e-06
1469746981140,3.33,1.0859999999999999e-06
1469746981150,3.33,1.4480000000000002e-06
1469746981160,3.33,1.0859999999999999e-06
1469746981170,3.33,1.4480000000000002e-06
1469746981180,3.33,7.240000000000001e-07
1469746981190,3.33,1.81e-06
1469746981200,3.33,7.240000000000001e-07
1469746981210,3.33,1.4480000000000002e-06
1469746981220,3.33,0.0
1469746981230,3.33,2.1719999999999997e-06
1469746981240,3.33,7.240000000000001e-07
1469746981250,3.33,1.4480000000000002e-06
1469746981260,3.33,7.240000000000001e-07
1469746981270,3.33,2.1719999999999997e-06
1469746981280,3.33,3.6200000000000004e-07
1469746981290,3.33,1.81e-06
1469746981300,3.33,7.240000000000001e-07
1469746981310,3.33,1.4480000000000002e-06
1469746981320,3.33,3.6200000000000004e-07
1469746981330,3.33,1.81e-06
1469746981340,3.33,7.240000000000001e-07
1469746981350,3.33,2.1719999999999997e-06
1469746981360,3.33,3.6200000000000004e-07
1469746981370,3.33,1.4480000000000002e-06
1469746981380,3.33,1.0859999999999999e-06
1469746981390,3.33,1.81e-06
1469746981400,3.33,1.0859999999999999e-06
1469746981410,3.33,1.0859999999999999e-06
1469746981420,3.33,7.240000000000001e-07
1469746981430,3.33,2.1719999999999997e-06
1469746981440,3.33,7.240000000000001e-07
1469746981450,3.33,2.1719999999999997e-06
1469746981460,3.33,3.6200000000000004e-07
1469746981470,3.33,2.5340000000000002e-06
1469746981480,3.33,3.6200000000000004e-07
1469746981490,3.33,2.5340000000000002e-06
1469746981500,3.33,0.0
1469746981510,3.33,2.5340000000000002e-06
1469746981520,3.33,1.0859999999999999e-06
1469746981530,3.33,1.81e-06
1469746981540,3.33,1.0859999999999999e-06
1469746981550,3.33,1.4480000000000002e-06
1469746981560,3.33,7.240000000000001e-07
1469746981570,3.33,1.4480000000000002e-06
1469746981580,3.33,1.4480000000000002e-06
1469746981590,3.33,1.0859999999999999e-06
1469746981600,3.33,1.4480000000000002e-06
1469746981610,3.33,1.81e-06
1469746981620,3.33,1.81e-06
1469746981630,3.33,1.81e-06
1469746981640,3.33,7.240000000000001e-07
1469746981650,3.33,2.5340000000000002e-06
1469746981660,3.33,1.0859999999999999e-06
1469746981670,3.33,1.0859999999999999e-06
1469746981680,3.33,3.6200000000000004e-07
1469746981690,3.33,2.5340000000000002e-06
1469746981700,3.33,1.4480000000000002e-06
1469746981710,3.33,1.81e-06
1469746981720,3.33,1.0859999999999999e-06
1469746981730,3.33,1.81e-06
1469746981740,3.33,7.240000000000001e-07
1469746981750,3.33,2.1719999999999997e-06
1469746981760,3.33,3.6200000000000004e-07
1469746981770,3.33,2.1719999999999997e-06
1469746981780,3.33,3.6200000000000004e-07
1469746981790,3.33,2.1719999999999997e-06
1469746981800,3.33,7.240000000000001e-07
1469746981810,3.33,1.4480000000000002e-06
1469746981820,3.33,1.0859999999999999e-06
1469746981830,3.33,1.4480000000000002e-06
1469746981840,3.33,2.5340000000000002e-06
1469746981850,3.33,7.240000000000001e-07
1469746981860,3.33,1.4480000000000002e-06
1469746981870,3.33,7.240000000000001e-07
1469746981880,3.33,1.4480000000000002e-06
1469746981890,3.33,1.4480000000000002e-06
1469746981900,3.33,1.0859999999999999e-06
1469746981910,3.33,2.1719999999999997e-06
1469746981920,3.33,7.240000000000001e-07
1469746981930,3.33,2.1719999999999997e-06
1469746981940,3.33,1.4480000000000002e-06
1469746981950,3.33,1.4480000000000002e-06
1469746981960,3.33,1.0859999999999999e-06
1469746981970,3.33,1.81e-06
1469746981980,3.33,1.81e-06
1469746981990,3.33,7.240000000000001e-07
1469746982000,3.33,1.4480000000000002e-06
1469746982010,3.33,1.0859999999999999e-06
1469746982020,3.33,1.4480000000000002e-06
1469746982030,3.33,1.0859999999999999e-06
1469746982040,3.33,2.5340000000000002e-06
1469746982050,3.33,2.1719999999999997e-06
1469746982060,3.33,2.1719999999999997e-06
1469746982070,3.33,1.0859999999999999e-06
1469746982080,3.33,2.5340000000000002e-06
1469746982090,3.33,7.240000000000001e-07
1469746982100,3.33,7.240000000000001e-07
1469746982110,3.33,1.81e-06
1469746982120,3.33,1.4480000000000002e-06
1469746982130,3.33,7.240000000000001e-07
1469746982140,3.33,1.4480000000000002e-06
1469746982150,3.33,7.240000000000001e-07
1469746982160,3.33,2.1719999999999997e-06
1469746982170,3.33,7.240000000000001e-07
1469746982180,3.33,1.4480000000000002e-06
1469746982190,3.33,7.240000000000001e-07
1469746982200,3.33,1.81e-06
1469746982210,3.33,7.240000000000001e-07
1469746982220,3.33,2.8960000000000003e-06
1469746982230,3.33,1.81e-06
1469746982240,3.33,3.258e-06
1469746982250,3.33,3.6200000000000004e-07
1469746982260,3.33,2.5340000000000002e-06
1469746982270,3.33,7.240000000000001e-07
1469746982280,3.33,2.8960000000000003e-06
1469746982290,3.33,3.6200000000000004e-07
1469746982300,3.33,1.81e-06
1469746982310,3.33,1.4480000000000002e-06
1469746982320,3.33,1.81e-06
1469746982330,3.33,1.4480000000000002e-06
1469746982340,3.33,1.4480000000000002e-06
1469746982350,3.33,7.240000000000001e-07
1469746982360,3.33,1.4480000000000002e-06
1469746982370,3.33,7.240000000000001e-07
1469746982380,3.33,1.81e-06
1469746982390,3.33,7.240000000000001e-07
