Timestamp,position,BLMTI.04R7.B1E10_TCSG.A4R7.B1
1469749046740,0.885,7.8192e-05
1469749046750,0.885,9.593e-05
1469749046760,0.885,9.8826e-05
1469749046770,0.885,8.2174e-05
1469749046780,0.885,7.4934e-05
1469749046790,0.885,7.2038e-05
1469749046800,0.885,6.878e-05
1469749046810,0.885,6.9142e-05
1469749046820,0.885,6.1902e-05
1469749046830,0.885,5.0318e-05
1469749046840,0.885,5.068e-05
1469749046850,0.885,4.9232e-05
1469749046860,0.885,4.959399999999999e-05
1469749046870,0.885,5.429999999999999e-05
1469749046880,0.885,6.0092e-05
1469749046890,0.885,8.651799999999999e-05
1469749046900,0.885,9.0138e-05
1469749046910,0.885,0.00010679
1469749046920,0.885,8.5432e-05
1469749046930,0.885,7.8192e-05
1469749046940,0.885,6.154e-05
1469749046950,0.885,5.8643999999999996e-05
1469749046960,0.885,5.4662e-05
1469749046970,0.885,5.7196000000000006e-05
1469749046980,0.885,6.0453999999999994e-05
1469749046990,0.885,6.950399999999999e-05
1469749047000,0.885,6.8056e-05
1469749047010,0.885,5.3938000000000004e-05
1469749047020,0.885,5.7558e-05
1469749047030,0.885,6.878e-05
1469749047040,0.885,7.348600000000001e-05
1469749047050,0.885,6.697e-05
1469749047060,0.885,7.059e-05
1469749047070,0.885,8.7242e-05
1469749047080,0.885,0.00010389399999999999
1469749047090,0.885,0.000105704
1469749047100,0.885,7.4934e-05
1469749047110,0.885,6.8056e-05
1469749047120,0.885,6.6608e-05
1469749047130,0.885,7.602e-05
1469749047140,0.885,8.434600000000001e-05
1469749047150,0.885,9.0138e-05
1469749047160,0.885,8.434600000000001e-05
1469749047170,0.885,7.7468e-05
1469749047180,0.885,5.8643999999999996e-05
1469749047190,0.885,4.959399999999999e-05
1469749047200,0.885,4.4526e-05
1469749047210,0.885,5.3213999999999996e-05
1469749047220,0.885,8.108800000000001e-05
1469749047230,0.885,0.00012851
1469749047240,0.885,0.000166882
1469749047250,0.885,0.000137922
1469749047260,0.885,0.000100998
1469749047270,0.885,7.421e-05
1469749047280,0.885,5.8281999999999995e-05
1469749047290,0.885,5.3213999999999996e-05
1469749047300,0.885,5.1404e-05
1469749047310,0.885,6.154e-05
1469749047320,0.885,7.9278e-05
1469749047330,0.885,0.000111858
1469749047340,0.885,0.000112582
1469749047350,0.885,0.00011041
1469749047360,0.885,9.6654e-05
1469749047370,0.885,8.036399999999999e-05
1469749047380,0.885,6.5522e-05
1469749047390,0.885,6.516e-05
1469749047400,0.885,6.9866e-05
1469749047410,0.885,8.145e-05
1469749047420,0.885,7.348600000000001e-05
1469749047430,0.885,5.7558e-05
1469749047440,0.885,4.6336000000000005e-05
1469749047450,0.885,4.344e-05
1469749047460,0.885,3.8372e-05
1469749047470,0.885,4.887e-05
1469749047480,0.885,6.335e-05
1469749047490,0.885,8.434600000000001e-05
1469749047500,0.885,0.000109686
1469749047510,0.885,0.000109324
1469749047520,0.885,9.520600000000001e-05
1469749047530,0.885,6.6608e-05
1469749047540,0.885,5.2128e-05
1469749047550,0.885,4.959399999999999e-05
1469749047560,0.885,4.887e-05
1469749047570,0.885,5.429999999999999e-05
1469749047580,0.885,8.2536e-05
1469749047590,0.885,0.00013430200000000002
1469749047600,0.885,0.00013394
1469749047610,0.885,0.000111858
1469749047620,0.885,7.8554e-05
1469749047630,0.885,6.6246e-05
1469749047640,0.885,6.2988e-05
1469749047650,0.885,6.2626e-05
1469749047660,0.885,6.950399999999999e-05
1469749047670,0.885,7.5296e-05
1469749047680,0.885,7.6744e-05
1469749047690,0.885,6.769399999999999e-05
1469749047700,0.885,5.429999999999999e-05
1469749047710,0.885,4.6698e-05
1469749047720,0.885,4.4888e-05
1469749047730,0.885,4.887e-05
1469749047740,0.885,5.973e-05
1469749047750,0.885,9.774e-05
1469749047760,0.885,0.00012670000000000002
1469749047770,0.885,0.00013394
1469749047780,0.885,9.0138e-05
1469749047790,0.885,6.2988e-05
1469749047800,0.885,5.0318e-05
1469749047810,0.885,4.6698e-05
1469749047820,0.885,5.5023999999999994e-05
1469749047830,0.885,7.9278e-05
1469749047840,0.885,9.6292e-05
1469749047850,0.885,0.000110772
1469749047860,0.885,9.737799999999999e-05
1469749047870,0.885,7.5296e-05
1469749047880,0.885,5.611e-05
1469749047890,0.885,4.4888e-05
1469749047900,0.885,4.706e-05
1469749047910,0.885,5.1766000000000005e-05
1469749047920,0.885,6.6246e-05
1469749047930,0.885,8.9052e-05
1469749047940,0.885,0.00012489
1469749047950,0.885,0.00011909799999999999
1469749047960,0.885,9.231e-05
1469749047970,0.885,7.276199999999999e-05
1469749047980,0.885,5.6472e-05
1469749047990,0.885,5.8281999999999995e-05
1469749048000,0.885,5.9006000000000004e-05
1469749048010,0.885,6.3712e-05
1469749048020,0.885,7.5658e-05
1469749048030,0.885,0.00010317
1469749048040,0.885,0.000112582
1469749048050,0.885,9.6654e-05
1469749048060,0.885,7.421e-05
1469749048070,0.885,5.792e-05
1469749048080,0.885,6.878e-05
1469749048090,0.885,7.3124e-05
