Timestamp,position,BLMTI.06R7.B2I10_TCP.B6R7.B2
1469748614450,-1.345,2.4254000000000002e-05
1469748614460,-1.345,2.715e-05
1469748614470,-1.345,2.7874e-05
1469748614480,-1.345,2.9321999999999998e-05
1469748614490,-1.345,2.6426e-05
1469748614500,-1.345,2.353e-05
1469748614510,-1.345,2.0272000000000002e-05
1469748614520,-1.345,1.9186e-05
1469748614530,-1.345,1.9548e-05
1469748614540,-1.345,2.6064e-05
1469748614550,-1.345,2.4978e-05
1469748614560,-1.345,2.715e-05
1469748614570,-1.345,2.7511999999999997e-05
1469748614580,-1.345,2.534e-05
1469748614590,-1.345,2.1358e-05
1469748614600,-1.345,2.4978e-05
1469748614610,-1.345,2.3891999999999998e-05
1469748614620,-1.345,2.2444e-05
1469748614630,-1.345,2.7874e-05
1469748614640,-1.345,2.7511999999999997e-05
1469748614650,-1.345,2.6064e-05
1469748614660,-1.345,2.4616e-05
1469748614670,-1.345,2.3891999999999998e-05
1469748614680,-1.345,2.1358e-05
1469748614690,-1.345,2.0996e-05
1469748614700,-1.345,1.9548e-05
1469748614710,-1.345,2.1358e-05
1469748614720,-1.345,2.2082e-05
1469748614730,-1.345,2.3168000000000002e-05
1469748614740,-1.345,2.1358e-05
1469748614750,-1.345,2.2082e-05
1469748614760,-1.345,2.172e-05
1469748614770,-1.345,2.3891999999999998e-05
1469748614780,-1.345,2.172e-05
1469748614790,-1.345,2.3891999999999998e-05
1469748614800,-1.345,2.6426e-05
1469748614810,-1.345,2.534e-05
1469748614820,-1.345,2.4616e-05
1469748614830,-1.345,2.2082e-05
1469748614840,-1.345,2.172e-05
1469748614850,-1.345,2.1358e-05
1469748614860,-1.345,2.0634e-05
1469748614870,-1.345,1.9548e-05
1469748614880,-1.345,2.0634e-05
1469748614890,-1.345,1.9186e-05
1469748614900,-1.345,2.172e-05
1469748614910,-1.345,2.2082e-05
1469748614920,-1.345,2.0996e-05
1469748614930,-1.345,2.0634e-05
1469748614940,-1.345,1.8100000000000003e-05
1469748614950,-1.345,1.9186e-05
1469748614960,-1.345,2.2805999999999998e-05
1469748614970,-1.345,2.4978e-05
1469748614980,-1.345,2.3891999999999998e-05
1469748614990,-1.345,2.6064e-05
1469748615000,-1.345,2.715e-05
1469748615010,-1.345,2.6788000000000002e-05
1469748615020,-1.345,2.7511999999999997e-05
1469748615030,-1.345,2.3168000000000002e-05
1469748615040,-1.345,2.4616e-05
1469748615050,-1.345,2.353e-05
1469748615060,-1.345,2.2805999999999998e-05
1469748615070,-1.345,1.9186e-05
1469748615080,-1.345,2.172e-05
