Timestamp,position,BLMTI.05L7.B2I10_TCSG.E5L7.B2
1469747608560,-1.595,1.0859999999999999e-06
1469747608570,-1.595,3.258e-06
1469747608580,-1.595,1.81e-06
1469747608590,-1.595,3.258e-06
1469747608600,-1.595,2.1719999999999997e-06
1469747608610,-1.595,2.8960000000000003e-06
1469747608620,-1.595,1.4480000000000002e-06
1469747608630,-1.595,2.5340000000000002e-06
1469747608640,-1.595,1.4480000000000002e-06
1469747608650,-1.595,2.5340000000000002e-06
1469747608660,-1.595,2.8960000000000003e-06
1469747608670,-1.595,3.6200000000000004e-07
1469747608680,-1.595,2.8960000000000003e-06
1469747608690,-1.595,3.258e-06
1469747608700,-1.595,1.81e-06
1469747608710,-1.595,2.8960000000000003e-06
1469747608720,-1.595,1.0859999999999999e-06
1469747608730,-1.595,2.8960000000000003e-06
1469747608740,-1.595,1.0859999999999999e-06
1469747608750,-1.595,2.8960000000000003e-06
1469747608760,-1.595,2.5340000000000002e-06
1469747608770,-1.595,7.240000000000001e-07
1469747608780,-1.595,2.1719999999999997e-06
1469747608790,-1.595,7.240000000000001e-07
1469747608800,-1.595,2.1719999999999997e-06
1469747608810,-1.595,2.8960000000000003e-06
1469747608820,-1.595,2.8960000000000003e-06
1469747608830,-1.595,2.8960000000000003e-06
1469747608840,-1.595,1.4480000000000002e-06
1469747608850,-1.595,2.5340000000000002e-06
1469747608860,-1.595,7.240000000000001e-07
1469747608870,-1.595,2.5340000000000002e-06
1469747608880,-1.595,1.0859999999999999e-06
1469747608890,-1.595,2.8960000000000003e-06
1469747608900,-1.595,1.0859999999999999e-06
1469747608910,-1.595,3.258e-06
1469747608920,-1.595,1.81e-06
1469747608930,-1.595,2.5340000000000002e-06
1469747608940,-1.595,2.5340000000000002e-06
1469747608950,-1.595,3.6200000000000004e-07
1469747608960,-1.595,3.258e-06
1469747608970,-1.595,0.0
1469747608980,-1.595,3.258e-06
1469747608990,-1.595,3.6200000000000004e-07
1469747609000,-1.595,2.8960000000000003e-06
1469747609010,-1.595,1.0859999999999999e-06
1469747609020,-1.595,2.8960000000000003e-06
1469747609030,-1.595,2.1719999999999997e-06
1469747609040,-1.595,7.240000000000001e-07
1469747609050,-1.595,2.8960000000000003e-06
1469747609060,-1.595,1.81e-06
1469747609070,-1.595,1.81e-06
1469747609080,-1.595,2.8960000000000003e-06
1469747609090,-1.595,2.1719999999999997e-06
1469747609100,-1.595,1.0859999999999999e-06
1469747609110,-1.595,1.81e-06
1469747609120,-1.595,1.4480000000000002e-06
1469747609130,-1.595,3.258e-06
1469747609140,-1.595,1.4480000000000002e-06
1469747609150,-1.595,1.4480000000000002e-06
1469747609160,-1.595,1.4480000000000002e-06
1469747609170,-1.595,4.343999999999999e-06
1469747609180,-1.595,1.0859999999999999e-06
1469747609190,-1.595,1.4480000000000002e-06
1469747609200,-1.595,2.8960000000000003e-06
1469747609210,-1.595,7.240000000000001e-07
1469747609220,-1.595,3.62e-06
1469747609230,-1.595,7.240000000000001e-07
1469747609240,-1.595,7.240000000000001e-07
1469747609250,-1.595,3.62e-06
1469747609260,-1.595,1.0859999999999999e-06
1469747609270,-1.595,3.258e-06
1469747609280,-1.595,1.0859999999999999e-06
1469747609290,-1.595,2.5340000000000002e-06
1469747609300,-1.595,1.4480000000000002e-06
1469747609310,-1.595,1.81e-06
1469747609320,-1.595,1.4480000000000002e-06
1469747609330,-1.595,7.240000000000001e-07
1469747609340,-1.595,2.8960000000000003e-06
1469747609350,-1.595,1.81e-06
1469747609360,-1.595,1.4480000000000002e-06
1469747609370,-1.595,2.1719999999999997e-06
1469747609380,-1.595,2.1719999999999997e-06
1469747609390,-1.595,1.0859999999999999e-06
1469747609400,-1.595,2.1719999999999997e-06
1469747609410,-1.595,7.240000000000001e-07
1469747609420,-1.595,1.4480000000000002e-06
1469747609430,-1.595,4.343999999999999e-06
1469747609440,-1.595,2.1719999999999997e-06
1469747609450,-1.595,1.4480000000000002e-06
1469747609460,-1.595,1.4480000000000002e-06
1469747609470,-1.595,1.0859999999999999e-06
1469747609480,-1.595,2.1719999999999997e-06
1469747609490,-1.595,3.258e-06
1469747609500,-1.595,2.1719999999999997e-06
1469747609510,-1.595,1.81e-06
1469747609520,-1.595,2.8960000000000003e-06
1469747609530,-1.595,3.62e-06
1469747609540,-1.595,1.4480000000000002e-06
1469747609550,-1.595,1.81e-06
1469747609560,-1.595,6.154e-06
1469747609570,-1.595,1.81e-06
1469747609580,-1.595,2.1719999999999997e-06
1469747609590,-1.595,1.81e-06
1469747609600,-1.595,1.81e-06
1469747609610,-1.595,1.4480000000000002e-06
1469747609620,-1.595,2.5340000000000002e-06
1469747609630,-1.595,7.240000000000001e-07
1469747609640,-1.595,1.81e-06
1469747609650,-1.595,1.4480000000000002e-06
1469747609660,-1.595,1.4480000000000002e-06
1469747609670,-1.595,7.240000000000001e-07
1469747609680,-1.595,0.0
1469747609690,-1.595,0.0
1469747609700,-1.595,0.0
1469747609710,-1.595,0.0
1469747609720,-1.595,3.62e-06
1469747609730,-1.595,7.240000000000001e-07
1469747609740,-1.595,3.258e-06
1469747609750,-1.595,3.6200000000000004e-07
1469747609760,-1.595,2.8960000000000003e-06
1469747609770,-1.595,1.81e-06
1469747609780,-1.595,7.240000000000001e-07
1469747609790,-1.595,1.4480000000000002e-06
1469747609800,-1.595,1.81e-06
1469747609810,-1.595,1.81e-06
1469747609820,-1.595,2.5340000000000002e-06
1469747609830,-1.595,1.0859999999999999e-06
1469747609840,-1.595,2.5340000000000002e-06
1469747609850,-1.595,1.4480000000000002e-06
1469747609860,-1.595,2.1719999999999997e-06
1469747609870,-1.595,1.4480000000000002e-06
1469747609880,-1.595,2.8960000000000003e-06
1469747609890,-1.595,1.0859999999999999e-06
1469747609900,-1.595,2.5340000000000002e-06
1469747609910,-1.595,1.0859999999999999e-06
1469747609920,-1.595,1.4480000000000002e-06
1469747609930,-1.595,1.0859999999999999e-06
1469747609940,-1.595,1.81e-06
1469747609950,-1.595,2.1719999999999997e-06
1469747609960,-1.595,1.4480000000000002e-06
1469747609970,-1.595,1.81e-06
1469747609980,-1.595,2.8960000000000003e-06
1469747609990,-1.595,1.0859999999999999e-06
1469747610000,-1.595,2.5340000000000002e-06
1469747610010,-1.595,7.240000000000001e-07
1469747610020,-1.595,3.258e-06
1469747610030,-1.595,3.6200000000000004e-07
1469747610040,-1.595,2.8960000000000003e-06
1469747610050,-1.595,3.6200000000000004e-07
1469747610060,-1.595,2.8960000000000003e-06
1469747610070,-1.595,1.0859999999999999e-06
1469747610080,-1.595,2.8960000000000003e-06
1469747610090,-1.595,7.240000000000001e-07
1469747610100,-1.595,2.1719999999999997e-06
1469747610110,-1.595,1.0859999999999999e-06
1469747610120,-1.595,2.1719999999999997e-06
1469747610130,-1.595,1.4480000000000002e-06
1469747610140,-1.595,2.1719999999999997e-06
1469747610150,-1.595,2.1719999999999997e-06
1469747610160,-1.595,2.8960000000000003e-06
1469747610170,-1.595,3.6200000000000004e-07
1469747610180,-1.595,3.258e-06
1469747610190,-1.595,1.4480000000000002e-06
1469747610200,-1.595,1.3394000000000001e-05
1469747610210,-1.595,0.0
1469747610220,-1.595,1.81e-06
1469747610230,-1.595,1.0859999999999999e-06
1469747610240,-1.595,2.8960000000000003e-06
1469747610250,-1.595,7.240000000000001e-07
1469747610260,-1.595,2.1719999999999997e-06
1469747610270,-1.595,2.1719999999999997e-06
1469747610280,-1.595,1.81e-06
1469747610290,-1.595,1.0859999999999999e-06
1469747610300,-1.595,3.982e-06
1469747610310,-1.595,7.240000000000001e-07
1469747610320,-1.595,2.8960000000000003e-06
1469747610330,-1.595,7.240000000000001e-07
1469747610340,-1.595,2.8960000000000003e-06
1469747610350,-1.595,1.0859999999999999e-06
1469747610360,-1.595,2.5340000000000002e-06
1469747610370,-1.595,3.6200000000000004e-07
1469747610380,-1.595,2.5340000000000002e-06
1469747610390,-1.595,7.240000000000001e-07
1469747610400,-1.595,2.5340000000000002e-06
1469747610410,-1.595,1.0859999999999999e-06
1469747610420,-1.595,1.4480000000000002e-06
1469747610430,-1.595,1.81e-06
1469747610440,-1.595,1.81e-06
1469747610450,-1.595,1.0859999999999999e-06
1469747610460,-1.595,2.1719999999999997e-06
1469747610470,-1.595,1.0859999999999999e-06
1469747610480,-1.595,2.1719999999999997e-06
1469747610490,-1.595,1.81e-06
1469747610500,-1.595,1.81e-06
1469747610510,-1.595,1.4480000000000002e-06
1469747610520,-1.595,2.5340000000000002e-06
1469747610530,-1.595,1.0859999999999999e-06
1469747610540,-1.595,3.258e-06
1469747610550,-1.595,3.6200000000000004e-07
1469747610560,-1.595,2.8960000000000003e-06
1469747610570,-1.595,1.0859999999999999e-06
1469747610580,-1.595,2.8960000000000003e-06
1469747610590,-1.595,1.4480000000000002e-06
1469747610600,-1.595,2.8960000000000003e-06
1469747610610,-1.595,7.240000000000001e-07
1469747610620,-1.595,1.81e-06
1469747610630,-1.595,2.5340000000000002e-06
1469747610640,-1.595,2.5340000000000002e-06
1469747610650,-1.595,1.81e-06
1469747610660,-1.595,1.81e-06
1469747610670,-1.595,1.0859999999999999e-06
1469747610680,-1.595,2.8960000000000003e-06
1469747610690,-1.595,1.4480000000000002e-06
1469747610700,-1.595,2.8960000000000003e-06
1469747610710,-1.595,0.0
1469747610720,-1.595,2.1719999999999997e-06
1469747610730,-1.595,1.81e-06
1469747610740,-1.595,2.5340000000000002e-06
1469747610750,-1.595,2.1719999999999997e-06
1469747610760,-1.595,1.81e-06
1469747610770,-1.595,3.258e-06
1469747610780,-1.595,2.1719999999999997e-06
1469747610790,-1.595,2.1719999999999997e-06
1469747610800,-1.595,1.81e-06
1469747610810,-1.595,2.5340000000000002e-06
1469747610820,-1.595,2.1719999999999997e-06
1469747610830,-1.595,1.81e-06
1469747610840,-1.595,2.1719999999999997e-06
1469747610850,-1.595,1.4480000000000002e-06
1469747610860,-1.595,1.81e-06
1469747610870,-1.595,2.1719999999999997e-06
1469747610880,-1.595,1.81e-06
1469747610890,-1.595,1.81e-06
1469747610900,-1.595,2.1719999999999997e-06
1469747610910,-1.595,1.0859999999999999e-06
1469747610920,-1.595,3.62e-06
1469747610930,-1.595,0.0
1469747610940,-1.595,2.5340000000000002e-06
1469747610950,-1.595,7.240000000000001e-07
1469747610960,-1.595,2.1719999999999997e-06
1469747610970,-1.595,2.5340000000000002e-06
1469747610980,-1.595,1.81e-06
1469747610990,-1.595,2.8960000000000003e-06
1469747611000,-1.595,2.1719999999999997e-06
1469747611010,-1.595,1.4480000000000002e-06
1469747611020,-1.595,2.8960000000000003e-06
1469747611030,-1.595,3.6200000000000004e-07
1469747611040,-1.595,2.1719999999999997e-06
1469747611050,-1.595,1.81e-06
1469747611060,-1.595,2.1719999999999997e-06
1469747611070,-1.595,1.0859999999999999e-06
1469747611080,-1.595,3.258e-06
1469747611090,-1.595,3.6200000000000004e-07
1469747611100,-1.595,1.81e-06
1469747611110,-1.595,2.5340000000000002e-06
1469747611120,-1.595,2.8960000000000003e-06
1469747611130,-1.595,1.4480000000000002e-06
1469747611140,-1.595,2.8960000000000003e-06
1469747611150,-1.595,7.240000000000001e-07
1469747611160,-1.595,2.5340000000000002e-06
1469747611170,-1.595,1.0859999999999999e-06
1469747611180,-1.595,1.81e-06
1469747611190,-1.595,1.81e-06
1469747611200,-1.595,2.1719999999999997e-06
1469747611210,-1.595,1.0859999999999999e-06
1469747611220,-1.595,3.258e-06
1469747611230,-1.595,0.0
1469747611240,-1.595,1.81e-06
1469747611250,-1.595,2.1719999999999997e-06
1469747611260,-1.595,2.5340000000000002e-06
1469747611270,-1.595,1.0859999999999999e-06
1469747611280,-1.595,2.8960000000000003e-06
1469747611290,-1.595,1.0859999999999999e-06
1469747611300,-1.595,2.5340000000000002e-06
1469747611310,-1.595,1.0859999999999999e-06
1469747611320,-1.595,2.5340000000000002e-06
1469747611330,-1.595,1.0859999999999999e-06
1469747611340,-1.595,1.81e-06
1469747611350,-1.595,1.81e-06
1469747611360,-1.595,2.1719999999999997e-06
1469747611370,-1.595,1.0859999999999999e-06
1469747611380,-1.595,3.258e-06
1469747611390,-1.595,7.240000000000001e-07
1469747611400,-1.595,1.81e-06
1469747611410,-1.595,2.5340000000000002e-06
1469747611420,-1.595,2.5340000000000002e-06
1469747611430,-1.595,1.0859999999999999e-06
1469747611440,-1.595,3.62e-06
1469747611450,-1.595,7.240000000000001e-07
1469747611460,-1.595,2.1719999999999997e-06
1469747611470,-1.595,1.0859999999999999e-06
1469747611480,-1.595,3.62e-06
1469747611490,-1.595,1.4480000000000002e-06
1469747611500,-1.595,2.5340000000000002e-06
1469747611510,-1.595,1.0859999999999999e-06
1469747611520,-1.595,2.8960000000000003e-06
1469747611530,-1.595,1.0859999999999999e-06
1469747611540,-1.595,2.1719999999999997e-06
1469747611550,-1.595,1.81e-06
1469747611560,-1.595,1.4480000000000002e-06
1469747611570,-1.595,7.240000000000001e-07
1469747611580,-1.595,1.81e-06
1469747611590,-1.595,2.1719999999999997e-06
1469747611600,-1.595,2.5340000000000002e-06
1469747611610,-1.595,1.0859999999999999e-06
1469747611620,-1.595,2.1719999999999997e-06
1469747611630,-1.595,2.1719999999999997e-06
1469747611640,-1.595,2.8960000000000003e-06
1469747611650,-1.595,1.0859999999999999e-06
1469747611660,-1.595,2.1719999999999997e-06
1469747611670,-1.595,1.0859999999999999e-06
1469747611680,-1.595,2.1719999999999997e-06
1469747611690,-1.595,1.81e-06
1469747611700,-1.595,1.81e-06
1469747611710,-1.595,2.5340000000000002e-06
1469747611720,-1.595,2.8960000000000003e-06
1469747611730,-1.595,3.6200000000000004e-07
1469747611740,-1.595,2.1719999999999997e-06
1469747611750,-1.595,1.4480000000000002e-06
1469747611760,-1.595,3.258e-06
1469747611770,-1.595,7.240000000000001e-07
1469747611780,-1.595,1.81e-06
1469747611790,-1.595,1.81e-06
1469747611800,-1.595,2.5340000000000002e-06
1469747611810,-1.595,7.240000000000001e-07
1469747611820,-1.595,1.81e-06
1469747611830,-1.595,1.0859999999999999e-06
1469747611840,-1.595,3.258e-06
1469747611850,-1.595,1.0859999999999999e-06
1469747611860,-1.595,1.81e-06
1469747611870,-1.595,2.1719999999999997e-06
1469747611880,-1.595,2.5340000000000002e-06
1469747611890,-1.595,3.6200000000000004e-07
1469747611900,-1.595,2.5340000000000002e-06
1469747611910,-1.595,1.81e-06
1469747611920,-1.595,1.4480000000000002e-06
1469747611930,-1.595,1.81e-06
1469747611940,-1.47,3.62e-06
1469747611950,-1.47,7.240000000000001e-07
1469747611960,-1.47,2.5340000000000002e-06
1469747611970,-1.47,1.4480000000000002e-06
1469747611980,-1.47,1.0859999999999999e-06
1469747611990,-1.47,1.81e-06
1469747612000,-1.47,2.1719999999999997e-06
1469747612010,-1.47,1.0859999999999999e-06
1469747612020,-1.47,3.62e-06
1469747612030,-1.47,7.240000000000001e-07
1469747612040,-1.47,1.81e-06
1469747612050,-1.47,1.4480000000000002e-06
1469747612060,-1.47,2.8960000000000003e-06
1469747612070,-1.47,1.81e-06
1469747612080,-1.47,1.0859999999999999e-06
1469747612090,-1.47,2.5340000000000002e-06
1469747612100,-1.47,2.1719999999999997e-06
1469747612110,-1.47,1.0859999999999999e-06
1469747612120,-1.47,2.1719999999999997e-06
1469747612130,-1.47,1.0859999999999999e-06
1469747612140,-1.47,1.4480000000000002e-06
1469747612150,-1.47,2.1719999999999997e-06
1469747612160,-1.47,3.258e-06
1469747612170,-1.47,7.240000000000001e-07
1469747612180,-1.47,2.8960000000000003e-06
1469747612190,-1.47,1.81e-06
1469747612200,-1.47,1.0859999999999999e-06
1469747612210,-1.47,2.8960000000000003e-06
1469747612220,-1.47,1.4480000000000002e-06
1469747612230,-1.47,1.81e-06
1469747612240,-1.47,3.258e-06
1469747612250,-1.47,1.0859999999999999e-06
1469747612260,-1.47,1.81e-06
1469747612270,-1.47,2.8960000000000003e-06
1469747612280,-1.47,2.1719999999999997e-06
1469747612290,-1.47,1.81e-06
1469747612300,-1.47,2.8960000000000003e-06
1469747612310,-1.47,1.81e-06
1469747612320,-1.47,1.4480000000000002e-06
1469747612330,-1.47,2.1719999999999997e-06
1469747612340,-1.47,2.5340000000000002e-06
1469747612350,-1.47,1.0859999999999999e-06
1469747612360,-1.47,2.8960000000000003e-06
1469747612370,-1.47,1.0859999999999999e-06
1469747612380,-1.47,1.81e-06
1469747612390,-1.47,1.81e-06
1469747612400,-1.47,2.5340000000000002e-06
1469747612410,-1.47,1.4480000000000002e-06
1469747612420,-1.47,2.8960000000000003e-06
1469747612430,-1.47,1.4480000000000002e-06
1469747612440,-1.47,3.258e-06
1469747612450,-1.47,3.6200000000000004e-07
1469747612460,-1.47,2.5340000000000002e-06
1469747612470,-1.47,2.5340000000000002e-06
1469747612480,-1.47,2.5340000000000002e-06
1469747612490,-1.47,2.8960000000000003e-06
1469747612500,-1.47,2.5340000000000002e-06
1469747612510,-1.47,1.81e-06
1469747612520,-1.47,2.8960000000000003e-06
1469747612530,-1.47,1.0859999999999999e-06
1469747612540,-1.47,4.343999999999999e-06
1469747612550,-1.47,2.1719999999999997e-06
1469747612560,-1.47,3.258e-06
1469747612570,-1.47,4.343999999999999e-06
1469747612580,-1.47,3.982e-06
1469747612590,-1.47,3.982e-06
1469747612600,-1.47,6.154e-06
1469747612610,-1.47,7.964e-06
1469747612620,-1.47,1.3755999999999998e-05
1469747612630,-1.47,1.8100000000000003e-05
1469747612640,-1.47,2.0996e-05
1469747612650,-1.47,1.6652e-05
1469747612660,-1.47,2.2444e-05
1469747612670,-1.47,1.5928e-05
1469747612680,-1.47,1.9548e-05
1469747612690,-1.47,1.6652e-05
1469747612700,-1.47,1.5928e-05
1469747612710,-1.47,1.629e-05
1469747612720,-1.47,1.7014e-05
1469747612730,-1.47,1.7014e-05
1469747612740,-1.47,1.7738e-05
1469747612750,-1.47,1.3755999999999998e-05
1469747612760,-1.47,1.629e-05
1469747612770,-1.47,1.267e-05
1469747612780,-1.47,1.448e-05
1469747612790,-1.47,2.4254000000000002e-05
1469747612800,-1.47,1.4118e-05
1469747612810,-1.47,1.4118e-05
1469747612820,-1.47,1.4118e-05
1469747612830,-1.47,1.086e-05
1469747612840,-1.47,1.1945999999999999e-05
1469747612850,-1.47,9.774e-06
1469747612860,-1.47,1.086e-05
1469747612870,-1.47,1.3032e-05
1469747612880,-1.47,1.4842000000000001e-05
1469747612890,-1.47,1.2308e-05
1469747612900,-1.47,1.3032e-05
1469747612910,-1.47,1.1945999999999999e-05
1469747612920,-1.47,1.448e-05
1469747612930,-1.47,9.412e-06
1469747612940,-1.47,1.086e-05
1469747612950,-1.47,9.05e-06
1469747612960,-1.47,1.2308e-05
1469747612970,-1.47,1.3755999999999998e-05
1469747612980,-1.47,1.2308e-05
1469747612990,-1.47,1.0498e-05
1469747613000,-1.47,1.086e-05
1469747613010,-1.47,9.774e-06
1469747613020,-1.47,1.086e-05
1469747613030,-1.47,7.24e-06
1469747613040,-1.47,8.687999999999999e-06
1469747613050,-1.47,7.24e-06
1469747613060,-1.47,9.412e-06
1469747613070,-1.47,7.602e-06
1469747613080,-1.47,1.086e-05
1469747613090,-1.47,1.086e-05
1469747613100,-1.47,8.687999999999999e-06
1469747613110,-1.47,6.154e-06
1469747613120,-1.47,7.24e-06
1469747613130,-1.47,6.154e-06
1469747613140,-1.47,1.0136000000000001e-05
1469747613150,-1.47,6.516e-06
1469747613160,-1.47,8.687999999999999e-06
1469747613170,-1.47,5.0680000000000004e-06
1469747613180,-1.47,1.7014e-05
1469747613190,-1.47,5.43e-06
1469747613200,-1.47,9.412e-06
1469747613210,-1.47,6.154e-06
1469747613220,-1.47,8.326e-06
1469747613230,-1.47,5.792000000000001e-06
1469747613240,-1.47,7.964e-06
1469747613250,-1.47,6.154e-06
1469747613260,-1.47,1.086e-05
1469747613270,-1.47,9.05e-06
1469747613280,-1.47,7.24e-06
1469747613290,-1.47,6.154e-06
1469747613300,-1.47,6.154e-06
1469747613310,-1.47,5.43e-06
1469747613320,-1.47,7.24e-06
1469747613330,-1.47,3.62e-06
1469747613340,-1.47,5.792000000000001e-06
1469747613350,-1.47,6.154e-06
1469747613360,-1.47,9.05e-06
1469747613370,-1.47,5.0680000000000004e-06
1469747613380,-1.47,5.792000000000001e-06
1469747613390,-1.47,4.343999999999999e-06
1469747613400,-1.47,7.964e-06
1469747613410,-1.47,5.43e-06
1469747613420,-1.47,5.792000000000001e-06
1469747613430,-1.47,6.516e-06
1469747613440,-1.47,8.687999999999999e-06
1469747613450,-1.47,5.43e-06
1469747613460,-1.47,6.516e-06
1469747613470,-1.47,4.343999999999999e-06
1469747613480,-1.47,5.792000000000001e-06
1469747613490,-1.47,4.706e-06
1469747613500,-1.47,5.792000000000001e-06
1469747613510,-1.47,4.706e-06
1469747613520,-1.47,6.516e-06
1469747613530,-1.47,5.43e-06
1469747613540,-1.47,7.24e-06
1469747613550,-1.47,3.62e-06
1469747613560,-1.47,5.0680000000000004e-06
1469747613570,-1.47,6.877999999999999e-06
1469747613580,-1.47,7.24e-06
1469747613590,-1.47,5.792000000000001e-06
1469747613600,-1.47,7.964e-06
1469747613610,-1.47,4.343999999999999e-06
1469747613620,-1.47,7.964e-06
1469747613630,-1.47,5.792000000000001e-06
1469747613640,-1.47,6.516e-06
1469747613650,-1.47,3.982e-06
1469747613660,-1.47,5.792000000000001e-06
1469747613670,-1.47,3.62e-06
1469747613680,-1.47,4.706e-06
1469747613690,-1.47,5.0680000000000004e-06
1469747613700,-1.47,6.877999999999999e-06
1469747613710,-1.47,4.706e-06
1469747613720,-1.47,7.964e-06
1469747613730,-1.47,6.516e-06
1469747613740,-1.47,6.154e-06
1469747613750,-1.47,3.258e-06
1469747613760,-1.47,5.0680000000000004e-06
1469747613770,-1.47,3.258e-06
1469747613780,-1.47,4.343999999999999e-06
1469747613790,-1.47,4.343999999999999e-06
1469747613800,-1.47,4.706e-06
1469747613810,-1.47,4.706e-06
1469747613820,-1.47,5.0680000000000004e-06
1469747613830,-1.47,2.8960000000000003e-06
1469747613840,-1.47,5.792000000000001e-06
1469747613850,-1.47,1.629e-05
1469747613860,-1.47,5.43e-06
1469747613870,-1.47,2.5340000000000002e-06
1469747613880,-1.47,3.982e-06
1469747613890,-1.47,3.62e-06
1469747613900,-1.47,4.706e-06
1469747613910,-1.47,3.258e-06
1469747613920,-1.47,5.43e-06
1469747613930,-1.47,3.62e-06
1469747613940,-1.47,6.516e-06
1469747613950,-1.47,4.706e-06
1469747613960,-1.47,5.43e-06
1469747613970,-1.47,3.982e-06
1469747613980,-1.47,6.154e-06
1469747613990,-1.47,2.8960000000000003e-06
1469747614000,-1.47,4.706e-06
1469747614010,-1.47,3.982e-06
1469747614020,-1.47,5.0680000000000004e-06
1469747614030,-1.47,2.5340000000000002e-06
1469747614040,-1.47,5.43e-06
1469747614050,-1.47,3.258e-06
1469747614060,-1.47,3.258e-06
1469747614070,-1.47,2.8960000000000003e-06
1469747614080,-1.47,4.706e-06
1469747614090,-1.47,2.5340000000000002e-06
1469747614100,-1.47,5.0680000000000004e-06
1469747614110,-1.47,3.982e-06
1469747614120,-1.47,4.343999999999999e-06
1469747614130,-1.47,3.982e-06
1469747614140,-1.47,4.706e-06
1469747614150,-1.47,3.258e-06
1469747614160,-1.47,5.792000000000001e-06
1469747614170,-1.47,2.8960000000000003e-06
1469747614180,-1.47,4.706e-06
1469747614190,-1.47,3.258e-06
1469747614200,-1.47,5.43e-06
1469747614210,-1.47,3.62e-06
1469747614220,-1.47,5.43e-06
1469747614230,-1.47,3.62e-06
1469747614240,-1.47,3.258e-06
1469747614250,-1.47,3.62e-06
1469747614260,-1.47,5.43e-06
1469747614270,-1.47,4.343999999999999e-06
1469747614280,-1.47,5.792000000000001e-06
1469747614290,-1.47,4.706e-06
1469747614300,-1.47,5.43e-06
1469747614310,-1.47,3.62e-06
1469747614320,-1.47,2.5340000000000002e-06
1469747614330,-1.47,3.982e-06
1469747614340,-1.47,5.0680000000000004e-06
1469747614350,-1.47,3.258e-06
1469747614360,-1.47,5.43e-06
1469747614370,-1.47,3.62e-06
1469747614380,-1.47,5.0680000000000004e-06
1469747614390,-1.47,2.8960000000000003e-06
1469747614400,-1.47,4.706e-06
1469747614410,-1.47,3.62e-06
1469747614420,-1.47,5.43e-06
1469747614430,-1.47,1.4480000000000002e-06
1469747614440,-1.47,4.343999999999999e-06
1469747614450,-1.47,3.62e-06
1469747614460,-1.47,5.0680000000000004e-06
1469747614470,-1.47,3.62e-06
1469747614480,-1.47,3.982e-06
1469747614490,-1.47,3.258e-06
1469747614500,-1.47,5.792000000000001e-06
1469747614510,-1.47,1.4480000000000002e-06
1469747614520,-1.47,6.154e-06
1469747614530,-1.47,3.62e-06
1469747614540,-1.47,5.792000000000001e-06
1469747614550,-1.47,3.982e-06
1469747614560,-1.47,5.792000000000001e-06
1469747614570,-1.47,2.8960000000000003e-06
1469747614580,-1.47,4.343999999999999e-06
1469747614590,-1.47,1.81e-06
