Timestamp,position,BLMTI.06L7.B2I10_TCLA.C6L7.B2
1469746998070,0.115,1.0136000000000001e-05
1469746998080,0.115,5.43e-06
1469746998090,0.115,5.792000000000001e-06
1469746998100,0.115,3.62e-06
1469746998110,0.115,5.43e-06
1469746998120,0.115,2.8960000000000003e-06
1469746998130,0.115,3.258e-06
1469746998140,0.115,3.982e-06
1469746998150,0.115,3.982e-06
1469746998160,0.115,4.343999999999999e-06
1469746998170,0.115,3.258e-06
1469746998180,0.115,2.8960000000000003e-06
1469746998190,0.115,3.982e-06
1469746998200,0.115,7.602e-06
1469746998210,0.115,6.516e-06
1469746998220,0.115,1.448e-05
1469746998230,0.115,1.448e-05
1469746998240,0.115,1.4118e-05
1469746998250,0.115,1.3755999999999998e-05
1469746998260,0.115,2.3891999999999998e-05
1469746998270,0.115,2.6788000000000002e-05
1469746998280,0.115,1.3394000000000001e-05
1469746998290,0.115,1.1222e-05
1469746998300,0.115,4.706e-06
1469746998310,0.115,8.326e-06
1469746998320,0.115,3.258e-06
1469746998330,0.115,4.343999999999999e-06
1469746998340,0.115,2.8960000000000003e-06
1469746998350,0.115,2.8960000000000003e-06
1469746998360,0.115,2.8960000000000003e-06
1469746998370,0.115,2.8960000000000003e-06
1469746998380,0.115,3.982e-06
1469746998390,0.115,2.8960000000000003e-06
1469746998400,0.115,4.706e-06
1469746998410,0.115,5.43e-06
1469746998420,0.115,1.0498e-05
1469746998430,0.115,9.05e-06
1469746998440,0.115,1.2308e-05
1469746998450,0.115,1.086e-05
1469746998460,0.115,2.172e-05
1469746998470,0.115,2.534e-05
1469746998480,0.115,2.6426e-05
1469746998490,0.115,1.448e-05
1469746998500,0.115,8.687999999999999e-06
1469746998510,0.115,1.5566e-05
1469746998520,0.115,1.3755999999999998e-05
1469746998530,0.115,1.5204e-05
1469746998540,0.115,6.516e-06
1469746998550,0.115,4.706e-06
1469746998560,0.115,4.343999999999999e-06
1469746998570,0.115,5.43e-06
1469746998580,0.115,2.8960000000000003e-06
1469746998590,0.115,2.8960000000000003e-06
1469746998600,0.115,3.258e-06
1469746998610,0.115,2.5340000000000002e-06
1469746998620,0.115,3.62e-06
1469746998630,0.115,2.1719999999999997e-06
1469746998640,0.115,3.982e-06
1469746998650,0.115,4.343999999999999e-06
1469746998660,0.115,1.3755999999999998e-05
1469746998670,0.115,1.1222e-05
1469746998680,0.115,8.326e-06
1469746998690,0.115,1.0498e-05
1469746998700,0.115,2.3168000000000002e-05
1469746998710,0.115,3.077e-05
1469746998720,0.115,2.2444e-05
1469746998730,0.115,1.629e-05
1469746998740,0.115,9.05e-06
1469746998750,0.115,1.1584000000000001e-05
1469746998760,0.115,7.964e-06
1469746998770,0.115,4.343999999999999e-06
1469746998780,0.115,5.0680000000000004e-06
1469746998790,0.115,3.258e-06
1469746998800,0.115,3.62e-06
1469746998810,0.115,1.81e-06
1469746998820,0.115,3.258e-06
1469746998830,0.115,2.8960000000000003e-06
1469746998840,0.115,3.258e-06
1469746998850,0.115,3.62e-06
1469746998860,0.115,3.982e-06
1469746998870,0.115,9.05e-06
1469746998880,0.115,9.774e-06
1469746998890,0.115,1.7375999999999998e-05
1469746998900,0.115,1.7738e-05
1469746998910,0.115,3.2218e-05
1469746998920,0.115,3.2218e-05
1469746998930,0.115,2.8236e-05
1469746998940,0.115,1.7014e-05
1469746998950,0.115,1.7014e-05
1469746998960,0.115,1.5566e-05
1469746998970,0.115,1.3032e-05
1469746998980,0.115,9.05e-06
1469746998990,0.115,3.982e-06
1469746999000,0.115,2.5340000000000002e-06
1469746999010,0.115,3.62e-06
1469746999020,0.115,5.792000000000001e-06
1469746999030,0.115,2.1719999999999997e-06
1469746999040,0.115,2.1719999999999997e-06
1469746999050,0.115,2.5340000000000002e-06
1469746999060,0.115,2.5340000000000002e-06
1469746999070,0.115,4.343999999999999e-06
1469746999080,0.115,2.8960000000000003e-06
1469746999090,0.115,3.62e-06
1469746999100,0.115,4.343999999999999e-06
1469746999110,0.115,2.5702e-05
1469746999120,0.115,2.3891999999999998e-05
1469746999130,0.115,2.2444e-05
1469746999140,0.115,1.8100000000000003e-05
1469746999150,0.115,4.706e-05
1469746999160,0.115,6.0816e-05
1469746999170,0.115,4.0906e-05
1469746999180,0.115,1.8462e-05
1469746999190,0.115,6.877999999999999e-06
1469746999200,0.115,9.774e-06
1469746999210,0.115,6.154e-06
1469746999220,0.115,6.877999999999999e-06
1469746999230,0.115,2.8960000000000003e-06
1469746999240,0.115,3.982e-06
1469746999250,0.115,2.1719999999999997e-06
1469746999260,0.115,2.8960000000000003e-06
1469746999270,0.115,2.8960000000000003e-06
1469746999280,0.115,1.81e-06
1469746999290,0.115,2.8960000000000003e-06
1469746999300,0.115,2.8960000000000003e-06
1469746999310,0.115,4.343999999999999e-06
1469746999320,0.115,3.258e-06
1469746999330,0.115,8.326e-06
1469746999340,0.115,5.0680000000000004e-06
1469746999350,0.115,1.1945999999999999e-05
1469746999360,0.115,8.687999999999999e-06
1469746999370,0.115,3.1494e-05
1469746999380,0.115,2.353e-05
1469746999390,0.115,2.6426e-05
1469746999400,0.115,1.7738e-05
1469746999410,0.115,2.6064e-05
1469746999420,0.115,2.0634e-05
1469746999430,0.115,1.2308e-05
1469746999440,0.115,9.05e-06
1469746999450,0.115,3.982e-06
1469746999460,0.115,6.516e-06
1469746999470,0.115,5.43e-06
1469746999480,0.115,5.792000000000001e-06
1469746999490,0.115,5.0680000000000004e-06
1469746999500,0.115,2.8960000000000003e-06
1469746999510,0.115,4.343999999999999e-06
1469746999520,0.115,4.343999999999999e-06
1469746999530,0.115,5.792000000000001e-06
1469746999540,0.115,3.258e-06
1469746999550,0.115,4.343999999999999e-06
1469746999560,0.115,8.687999999999999e-06
1469746999570,0.115,3.2942e-05
1469746999580,0.115,2.715e-05
1469746999590,0.115,3.4028e-05
1469746999600,0.115,1.2308e-05
1469746999610,0.115,2.2082e-05
1469746999620,0.115,2.4254000000000002e-05
1469746999630,0.115,1.991e-05
1469746999640,0.115,7.24e-06
1469746999650,0.115,4.343999999999999e-06
1469746999660,0.115,5.0680000000000004e-06
1469746999670,0.115,4.343999999999999e-06
1469746999680,0.115,3.62e-06
1469746999690,0.115,3.62e-06
1469746999700,0.115,2.5340000000000002e-06
1469746999710,0.115,4.343999999999999e-06
1469746999720,0.115,2.5340000000000002e-06
1469746999730,0.115,3.982e-06
1469746999740,0.115,2.5340000000000002e-06
1469746999750,0.115,2.5340000000000002e-06
1469746999760,0.115,5.43e-06
1469746999770,0.115,4.343999999999999e-06
1469746999780,0.115,7.602e-06
1469746999790,0.115,6.516e-06
1469746999800,0.115,7.964e-06
1469746999810,0.115,1.3032e-05
1469746999820,0.115,1.3755999999999998e-05
1469746999830,0.115,2.7511999999999997e-05
1469746999840,0.115,1.629e-05
1469746999850,0.115,2.4254000000000002e-05
1469746999860,0.115,1.5928e-05
1469746999870,0.115,1.8824e-05
1469746999880,0.115,9.774e-06
1469746999890,0.115,6.154e-06
1469746999900,0.115,3.62e-06
1469746999910,0.115,3.62e-06
1469746999920,0.115,2.1719999999999997e-06
1469746999930,0.115,3.62e-06
1469746999940,0.115,2.5340000000000002e-06
1469746999950,0.115,3.258e-06
1469746999960,0.115,1.81e-06
1469746999970,0.115,2.5340000000000002e-06
1469746999980,0.115,3.62e-06
1469746999990,0.115,4.343999999999999e-06
1469747000000,0.115,4.706e-06
1469747000010,0.115,7.24e-06
1469747000020,0.115,1.0498e-05
1469747000030,0.115,1.1222e-05
1469747000040,0.115,1.1584000000000001e-05
1469747000050,0.115,2.0272000000000002e-05
1469747000060,0.115,1.7375999999999998e-05
1469747000070,0.115,2.2805999999999998e-05
1469747000080,0.115,1.4118e-05
1469747000090,0.115,1.5566e-05
1469747000100,0.115,1.267e-05
1469747000110,0.115,1.1945999999999999e-05
1469747000120,0.115,5.0680000000000004e-06
1469747000130,0.115,5.792000000000001e-06
1469747000140,0.115,3.258e-06
1469747000150,0.115,3.62e-06
1469747000160,0.115,3.258e-06
1469747000170,0.115,3.982e-06
1469747000180,0.115,3.62e-06
1469747000190,0.115,5.792000000000001e-06
1469747000200,0.115,6.516e-06
1469747000210,0.115,5.43e-06
1469747000220,0.115,1.086e-05
1469747000230,0.115,9.05e-06
1469747000240,0.115,1.0136000000000001e-05
1469747000250,0.115,9.05e-06
1469747000260,0.115,8.687999999999999e-06
1469747000270,0.115,1.6652e-05
1469747000280,0.115,1.7738e-05
1469747000290,0.115,1.991e-05
1469747000300,0.115,1.1584000000000001e-05
1469747000310,0.115,1.629e-05
1469747000320,0.115,1.1222e-05
1469747000330,0.115,1.0498e-05
1469747000340,0.115,3.62e-06
1469747000350,0.115,3.982e-06
1469747000360,0.115,3.62e-06
1469747000370,0.115,3.982e-06
1469747000380,0.115,3.258e-06
1469747000390,0.115,2.8960000000000003e-06
1469747000400,0.115,2.1719999999999997e-06
1469747000410,0.115,2.8960000000000003e-06
1469747000420,0.115,2.5340000000000002e-06
1469747000430,0.115,1.4480000000000002e-06
1469747000440,0.115,2.8960000000000003e-06
1469747000450,0.115,3.982e-06
1469747000460,0.115,5.792000000000001e-06
1469747000470,0.115,7.24e-06
1469747000480,0.115,1.0136000000000001e-05
1469747000490,0.115,1.3032e-05
1469747000500,0.115,2.172e-05
1469747000510,0.115,2.534e-05
1469747000520,0.115,1.3755999999999998e-05
1469747000530,0.115,9.05e-06
1469747000540,0.115,7.964e-06
1469747000550,0.115,1.1222e-05
1469747000560,0.115,7.24e-06
1469747000570,0.115,5.0680000000000004e-06
1469747000580,0.115,3.258e-06
1469747000590,0.115,5.792000000000001e-06
1469747000600,0.115,6.516e-06
1469747000610,0.115,5.0680000000000004e-06
1469747000620,0.115,2.1719999999999997e-06
1469747000630,0.115,3.258e-06
1469747000640,0.115,3.258e-06
1469747000650,0.115,3.258e-06
1469747000660,0.115,3.258e-06
1469747000670,0.115,3.62e-06
1469747000680,0.115,3.982e-06
1469747000690,0.115,5.43e-06
1469747000700,0.115,5.43e-06
1469747000710,0.115,5.792000000000001e-06
1469747000720,0.115,7.24e-06
1469747000730,0.115,1.5566e-05
1469747000740,0.115,1.267e-05
1469747000750,0.115,9.05e-06
1469747000760,0.115,9.05e-06
1469747000770,0.115,8.687999999999999e-06
1469747000780,0.115,9.05e-06
1469747000790,0.115,5.43e-06
1469747000800,0.115,4.343999999999999e-06
1469747000810,0.115,3.258e-06
1469747000820,0.115,3.258e-06
1469747000830,0.115,2.5340000000000002e-06
1469747000840,0.115,4.343999999999999e-06
1469747000850,0.115,1.4480000000000002e-06
1469747000860,0.115,2.1719999999999997e-06
1469747000870,0.115,3.62e-06
1469747000880,0.115,2.5340000000000002e-06
1469747000890,0.115,5.0680000000000004e-06
1469747000900,0.115,4.343999999999999e-06
1469747000910,0.115,5.792000000000001e-06
1469747000920,0.115,5.792000000000001e-06
1469747000930,0.115,1.3032e-05
1469747000940,0.115,1.448e-05
1469747000950,0.115,1.3755999999999998e-05
1469747000960,0.115,1.3394000000000001e-05
1469747000970,0.115,1.5204e-05
1469747000980,0.115,1.5204e-05
1469747000990,0.115,1.267e-05
1469747001000,0.115,7.964e-06
1469747001010,0.115,5.0680000000000004e-06
1469747001020,0.115,5.43e-06
1469747001030,0.115,3.982e-06
1469747001040,0.115,3.982e-06
1469747001050,0.115,2.5340000000000002e-06
1469747001060,0.115,3.258e-06
1469747001070,0.115,2.5340000000000002e-06
1469747001080,0.115,3.982e-06
1469747001090,0.115,2.1719999999999997e-06
1469747001100,0.115,3.258e-06
1469747001110,0.115,3.982e-06
1469747001120,0.115,3.982e-06
1469747001130,0.115,4.706e-06
1469747001140,0.115,4.343999999999999e-06
1469747001150,0.115,7.24e-06
1469747001160,0.115,6.154e-06
1469747001170,0.115,7.964e-06
1469747001180,0.115,1.0136000000000001e-05
1469747001190,0.115,1.9186e-05
1469747001200,0.115,1.629e-05
1469747001210,0.115,1.267e-05
1469747001220,0.115,1.0136000000000001e-05
1469747001230,0.115,1.086e-05
1469747001240,0.115,9.412e-06
1469747001250,0.115,5.0680000000000004e-06
1469747001260,0.115,3.62e-06
1469747001270,0.115,3.258e-06
1469747001280,0.115,5.0680000000000004e-06
1469747001290,0.115,2.8960000000000003e-06
1469747001300,0.115,2.8960000000000003e-06
1469747001310,0.115,3.982e-06
1469747001320,0.115,4.343999999999999e-06
1469747001330,0.115,3.62e-06
1469747001340,0.115,4.343999999999999e-06
1469747001350,0.115,5.43e-06
1469747001360,0.115,7.24e-06
1469747001370,0.115,5.0680000000000004e-06
1469747001380,0.115,5.792000000000001e-06
1469747001390,0.115,7.964e-06
1469747001400,0.115,1.3755999999999998e-05
1469747001410,0.115,1.086e-05
1469747001420,0.115,9.412e-06
1469747001430,0.115,6.516e-06
1469747001440,0.115,6.877999999999999e-06
1469747001450,0.115,3.982e-06
1469747001460,0.115,4.706e-06
1469747001470,0.115,3.258e-06
1469747001480,0.115,2.8960000000000003e-06
1469747001490,0.115,3.982e-06
1469747001500,0.115,1.81e-06
1469747001510,0.115,5.0680000000000004e-06
1469747001520,0.115,2.8960000000000003e-06
1469747001530,0.115,2.5340000000000002e-06
1469747001540,0.115,3.258e-06
1469747001550,0.115,5.0680000000000004e-06
1469747001560,0.115,5.0680000000000004e-06
1469747001570,0.115,3.982e-06
1469747001580,0.115,5.792000000000001e-06
1469747001590,0.115,7.24e-06
1469747001600,0.115,1.629e-05
1469747001610,0.115,1.1945999999999999e-05
1469747001620,0.115,1.1945999999999999e-05
1469747001630,0.115,7.602e-06
1469747001640,0.115,9.412e-06
1469747001650,0.115,1.3755999999999998e-05
1469747001660,0.115,1.2308e-05
1469747001670,0.115,9.05e-06
1469747001680,0.115,6.154e-06
1469747001690,0.115,9.05e-06
1469747001700,0.115,3.982e-06
