Timestamp,position,BLMTI.06R7.B2I10_TCP.B6R7.B2
1469748538450,0.645,4.706e-06
1469748538460,0.645,5.43e-06
1469748538470,0.645,4.706e-06
1469748538480,0.645,6.154e-06
1469748538490,0.645,4.343999999999999e-06
1469748538500,0.645,7.24e-06
1469748538510,0.645,3.982e-06
1469748538520,0.645,7.24e-06
1469748538530,0.645,2.8960000000000003e-06
1469748538540,0.645,7.24e-06
1469748538550,0.645,3.258e-06
1469748538560,0.645,6.877999999999999e-06
1469748538570,0.645,3.62e-06
1469748538580,0.645,6.516e-06
1469748538590,0.645,3.62e-06
1469748538600,0.645,7.24e-06
1469748538610,0.645,3.258e-06
1469748538620,0.645,5.43e-06
1469748538630,0.645,4.343999999999999e-06
1469748538640,0.645,5.43e-06
1469748538650,0.645,3.62e-06
1469748538660,0.645,6.877999999999999e-06
1469748538670,0.645,3.982e-06
1469748538680,0.645,5.792000000000001e-06
1469748538690,0.645,3.982e-06
1469748538700,0.645,5.0680000000000004e-06
1469748538710,0.645,5.0680000000000004e-06
1469748538720,0.645,7.24e-06
1469748538730,0.645,3.62e-06
1469748538740,0.645,5.792000000000001e-06
1469748538750,0.645,3.62e-06
1469748538760,0.645,6.877999999999999e-06
1469748538770,0.645,3.982e-06
1469748538780,0.645,6.154e-06
1469748538790,0.645,3.62e-06
1469748538800,0.645,6.516e-06
1469748538810,0.645,3.258e-06
1469748538820,0.645,5.792000000000001e-06
1469748538830,0.645,3.62e-06
1469748538840,0.645,6.877999999999999e-06
1469748538850,0.645,4.343999999999999e-06
1469748538860,0.645,5.43e-06
1469748538870,0.645,4.343999999999999e-06
1469748538880,0.645,6.154e-06
1469748538890,0.645,4.706e-06
1469748538900,0.645,6.516e-06
1469748538910,0.645,4.343999999999999e-06
1469748538920,0.645,6.154e-06
1469748538930,0.645,3.258e-06
1469748538940,0.645,7.964e-06
1469748538950,0.645,3.982e-06
1469748538960,0.645,6.154e-06
1469748538970,0.645,4.343999999999999e-06
1469748538980,0.645,6.877999999999999e-06
1469748538990,0.645,3.62e-06
1469748539000,0.645,7.964e-06
1469748539010,0.645,3.258e-06
1469748539020,0.645,7.24e-06
1469748539030,0.645,3.62e-06
1469748539040,0.645,5.43e-06
1469748539050,0.645,3.982e-06
1469748539060,0.645,6.516e-06
1469748539070,0.645,3.62e-06
1469748539080,0.645,6.154e-06
1469748539090,0.645,4.343999999999999e-06
1469748539100,0.645,8.326e-06
1469748539110,0.645,3.258e-06
1469748539120,0.645,5.43e-06
1469748539130,0.645,3.982e-06
1469748539140,0.645,8.687999999999999e-06
1469748539150,0.645,3.62e-06
1469748539160,0.645,5.43e-06
1469748539170,0.645,4.343999999999999e-06
1469748539180,0.645,6.877999999999999e-06
1469748539190,0.645,3.982e-06
1469748539200,0.645,7.24e-06
1469748539210,0.645,3.982e-06
1469748539220,0.645,6.516e-06
