Timestamp,position,BLMTI.06R7.B1E10_TCLA.A6R7.B1
1469747549370,-1.275,6.2988e-05
1469747549380,-1.275,5.611e-05
1469747549390,-1.275,8.5432e-05
1469747549400,-1.275,6.6246e-05
1469747549410,-1.275,0.00011620200000000001
1469747549420,-1.275,7.4934e-05
1469747549430,-1.275,7.276199999999999e-05
1469747549440,-1.275,8.507e-05
1469747549450,-1.275,9.086200000000001e-05
1469747549460,-1.275,8.651799999999999e-05
1469747549470,-1.275,5.3938000000000004e-05
1469747549480,-1.275,8.9414e-05
1469747549490,-1.275,4.706e-05
1469747549500,-1.275,5.5023999999999994e-05
1469747549510,-1.275,3.7286e-05
1469747549520,-1.275,5.1042e-05
1469747549530,-1.275,4.0906e-05
1469747549540,-1.275,4.7783999999999995e-05
1469747549550,-1.275,3.4028e-05
1469747549560,-1.275,4.1268e-05
1469747549570,-1.275,4.0544000000000003e-05
1469747549580,-1.275,5.2128e-05
1469747549590,-1.275,4.0544000000000003e-05
1469747549600,-1.275,4.4526e-05
1469747549610,-1.275,5.7196000000000006e-05
1469747549620,-1.275,5.3213999999999996e-05
1469747549630,-1.275,8.036399999999999e-05
1469747549640,-1.275,5.1042e-05
1469747549650,-1.275,6.9866e-05
1469747549660,-1.275,6.1178e-05
1469747549670,-1.275,8.145e-05
1469747549680,-1.275,8.289799999999999e-05
1469747549690,-1.275,7.2038e-05
1469747549700,-1.275,0.000102808
1469747549710,-1.275,7.602e-05
1469747549720,-1.275,8.869e-05
1469747549730,-1.275,4.5611999999999996e-05
1469747549740,-1.275,5.8281999999999995e-05
1469747549750,-1.275,4.8508000000000004e-05
1469747549760,-1.275,5.5748e-05
1469747549770,-1.275,4.0544000000000003e-05
1469747549780,-1.275,4.4526e-05
1469747549790,-1.275,3.9096e-05
1469747549800,-1.275,5.5023999999999994e-05
1469747549810,-1.275,4.3078e-05
1469747549820,-1.275,4.5611999999999996e-05
1469747549830,-1.275,4.1268e-05
1469747549840,-1.275,5.3938000000000004e-05
1469747549850,-1.275,4.7783999999999995e-05
1469747549860,-1.275,5.6834e-05
1469747549870,-1.275,0.000100274
1469747549880,-1.275,8.0002e-05
1469747549890,-1.275,8.3622e-05
1469747549900,-1.275,6.3712e-05
1469747549910,-1.275,0.00026969
1469747549920,-1.275,0.00019005
1469747549930,-1.275,9.303399999999999e-05
1469747549940,-1.275,5.5023999999999994e-05
1469747549950,-1.275,6.4074e-05
1469747549960,-1.275,0.000125252
1469747549970,-1.275,5.2128e-05
1469747549980,-1.275,4.4888e-05
1469747549990,-1.275,3.5114e-05
1469747550000,-1.275,4.959399999999999e-05
1469747550010,-1.275,3.9458e-05
1469747550020,-1.275,5.3213999999999996e-05
1469747550030,-1.275,4.4526e-05
1469747550040,-1.275,6.5522e-05
1469747550050,-1.275,4.9232e-05
1469747550060,-1.275,5.9006000000000004e-05
1469747550070,-1.275,5.7558e-05
1469747550080,-1.275,8.651799999999999e-05
1469747550090,-1.275,7.0228e-05
1469747550100,-1.275,5.3576000000000003e-05
1469747550110,-1.275,7.1314e-05
1469747550120,-1.275,6.878e-05
1469747550130,-1.275,0.00014661
1469747550140,-1.275,6.0092e-05
1469747550150,-1.275,9.267200000000001e-05
1469747550160,-1.275,5.9006000000000004e-05
1469747550170,-1.275,6.516e-05
1469747550180,-1.275,5.7196000000000006e-05
1469747550190,-1.275,3.9458e-05
1469747550200,-1.275,5.2128e-05
1469747550210,-1.275,4.1992e-05
1469747550220,-1.275,4.6698e-05
1469747550230,-1.275,3.5476e-05
1469747550240,-1.275,4.8508000000000004e-05
1469747550250,-1.275,3.4751999999999995e-05
1469747550260,-1.275,4.4526e-05
1469747550270,-1.275,3.6924e-05
1469747550280,-1.275,4.8508000000000004e-05
1469747550290,-1.275,3.7286e-05
1469747550300,-1.275,4.4164e-05
1469747550310,-1.275,4.2353999999999995e-05
1469747550320,-1.275,7.3124e-05
1469747550330,-1.275,8.3622e-05
1469747550340,-1.275,6.0453999999999994e-05
1469747550350,-1.275,8.5432e-05
1469747550360,-1.275,0.000106066
1469747550370,-1.255,0.000254124
1469747550380,-1.255,8.0002e-05
1469747550390,-1.255,8.7604e-05
1469747550400,-1.255,6.1902e-05
1469747550410,-1.255,0.00015819399999999998
1469747550420,-1.255,0.00010498
1469747550430,-1.255,6.9866e-05
1469747550440,-1.255,5.5023999999999994e-05
1469747550450,-1.255,4.7422e-05
1469747550460,-1.255,9.701600000000001e-05
1469747550470,-1.255,4.887e-05
1469747550480,-1.255,5.1404e-05
1469747550490,-1.255,3.7286e-05
1469747550500,-1.255,6.3712e-05
1469747550510,-1.255,4.959399999999999e-05
1469747550520,-1.255,7.2038e-05
1469747550530,-1.255,4.7783999999999995e-05
1469747550540,-1.255,7.8192e-05
1469747550550,-1.255,8.507e-05
1469747550560,-1.255,6.841800000000001e-05
1469747550570,-1.255,6.5522e-05
1469747550580,-1.255,6.2988e-05
1469747550590,-1.255,0.000132492
1469747550600,-1.255,5.9006000000000004e-05
1469747550610,-1.255,4.7783999999999995e-05
1469747550620,-1.255,4.5611999999999996e-05
1469747550630,-1.255,0.000108962
1469747550640,-1.255,5.792e-05
1469747550650,-1.255,4.959399999999999e-05
1469747550660,-1.255,4.5611999999999996e-05
1469747550670,-1.255,5.1042e-05
1469747550680,-1.255,6.4436e-05
1469747550690,-1.255,4.2716e-05
1469747550700,-1.255,4.163e-05
1469747550710,-1.255,3.801e-05
1469747550720,-1.255,5.0318e-05
1469747550730,-1.255,3.801e-05
1469747550740,-1.255,4.5974e-05
1469747550750,-1.255,4.1992e-05
1469747550760,-1.255,4.9956e-05
1469747550770,-1.255,4.3802e-05
1469747550780,-1.255,5.1042e-05
1469747550790,-1.255,4.4526e-05
1469747550800,-1.255,4.5611999999999996e-05
1469747550810,-1.255,5.3576000000000003e-05
1469747550820,-1.255,5.8281999999999995e-05
1469747550830,-1.255,7.1314e-05
1469747550840,-1.255,5.1042e-05
1469747550850,-1.255,8.869e-05
1469747550860,-1.255,5.1404e-05
1469747550870,-1.255,6.5522e-05
1469747550880,-1.255,5.1042e-05
1469747550890,-1.255,4.4526e-05
1469747550900,-1.255,3.9458e-05
1469747550910,-1.255,4.2353999999999995e-05
1469747550920,-1.255,4.5611999999999996e-05
1469747550930,-1.255,4.3078e-05
1469747550940,-1.255,4.2353999999999995e-05
1469747550950,-1.255,0.000146248
1469747550960,-1.255,5.1042e-05
1469747550970,-1.255,0.00111387
1469747550980,-1.255,0.000209598
1469747550990,-1.255,0.00060454
1469747551000,-1.255,0.00109903
1469747551010,-1.255,0.000596938
1469747551020,-1.255,0.00191607
1469747551030,-1.255,7.783e-05
1469747551040,-1.255,0.000603816
1469747551050,-1.255,0.00043621
1469747551060,-1.255,0.000409422
1469747551070,-1.255,0.00107985
1469747551080,-1.255,7.421e-05
1469747551090,-1.255,0.000588974
1469747551100,-1.255,5.9368000000000005e-05
1469747551110,-1.255,0.00015566
1469747551120,-1.255,0.00012127
1469747551130,-1.255,6.154e-05
1469747551140,-1.255,0.000156384
1469747551150,-1.255,4.7783999999999995e-05
1469747551160,-1.255,0.00012851
1469747551170,-1.255,6.0816e-05
1469747551180,-1.255,6.0453999999999994e-05
1469747551190,-1.255,8.2174e-05
1469747551200,-1.255,6.0092e-05
1469747551210,-1.255,8.5432e-05
1469747551220,-1.255,4.6336000000000005e-05
1469747551230,-1.255,5.6834e-05
1469747551240,-1.255,9.8464e-05
1469747551250,-1.255,4.525e-05
1469747551260,-1.255,8.3984e-05
