Timestamp,position,BLMTI.06L7.B1E10_TCP.B6L7.B1
1469749139170,1.06,5.6472e-05
1469749139180,1.06,6.0453999999999994e-05
1469749139190,1.06,5.973e-05
1469749139200,1.06,6.5522e-05
1469749139210,1.06,6.0453999999999994e-05
1469749139220,1.06,5.8281999999999995e-05
1469749139230,1.06,5.1404e-05
1469749139240,1.06,5.611e-05
1469749139250,1.06,5.8643999999999996e-05
1469749139260,1.06,5.973e-05
1469749139270,1.06,6.2988e-05
1469749139280,1.06,6.2626e-05
1469749139290,1.06,6.2626e-05
1469749139300,1.06,6.0453999999999994e-05
1469749139310,1.06,5.5386e-05
1469749139320,1.06,5.6834e-05
1469749139330,1.06,4.887e-05
1469749139340,1.06,5.1766000000000005e-05
1469749139350,1.06,4.9232e-05
1469749139360,1.06,5.5023999999999994e-05
1469749139370,1.06,4.7783999999999995e-05
1469749139380,1.06,5.3213999999999996e-05
1469749139390,1.06,4.959399999999999e-05
1469749139400,1.06,5.249e-05
1469749139410,1.06,5.2852e-05
1469749139420,1.06,5.5386e-05
1469749139430,1.06,5.3213999999999996e-05
1469749139440,1.06,5.1042e-05
1469749139450,1.06,4.7783999999999995e-05
1469749139460,1.06,5.1404e-05
1469749139470,1.06,5.0318e-05
1469749139480,1.06,4.887e-05
1469749139490,1.06,4.706e-05
1469749139500,1.06,5.2128e-05
1469749139510,1.06,5.3213999999999996e-05
1469749139520,1.06,5.3938000000000004e-05
1469749139530,1.06,5.3213999999999996e-05
1469749139540,1.06,5.5748e-05
1469749139550,1.06,5.8281999999999995e-05
1469749139560,1.06,6.1178e-05
1469749139570,1.06,5.7196000000000006e-05
1469749139580,1.06,6.2264e-05
1469749139590,1.06,5.9368000000000005e-05
1469749139600,1.06,5.1404e-05
1469749139610,1.06,4.8508000000000004e-05
1469749139620,1.06,4.6336000000000005e-05
1469749139630,1.06,4.7783999999999995e-05
1469749139640,1.06,4.6698e-05
1469749139650,1.06,4.6698e-05
1469749139660,1.06,4.7783999999999995e-05
1469749139670,1.06,4.8508000000000004e-05
1469749139680,1.06,5.611e-05
1469749139690,1.06,4.8146e-05
1469749139700,1.06,5.1404e-05
1469749139710,1.06,5.8281999999999995e-05
1469749139720,1.06,5.611e-05
1469749139730,1.06,4.8146e-05
1469749139740,1.06,5.2128e-05
1469749139750,1.06,5.0318e-05
1469749139760,1.06,4.9232e-05
1469749139770,1.06,4.2353999999999995e-05
1469749139780,1.06,4.8146e-05
1469749139790,1.06,4.8508000000000004e-05
1469749139800,1.06,4.7783999999999995e-05
1469749139810,1.06,4.6698e-05
1469749139820,1.06,4.8508000000000004e-05
1469749139830,1.06,4.4526e-05
1469749139840,1.06,4.6698e-05
1469749139850,1.06,4.6336000000000005e-05
1469749139860,1.06,4.6336000000000005e-05
1469749139870,1.06,4.706e-05
