Timestamp,position,BLMTI.05R7.B1E10_TCSG.B5R7.B1
1469748861990,1.27,6.4074e-05
1469748862000,1.27,6.5522e-05
1469748862010,1.27,5.973e-05
1469748862020,1.27,6.0453999999999994e-05
1469748862030,1.27,5.7196000000000006e-05
1469748862040,1.27,6.2264e-05
1469748862050,1.27,5.7558e-05
1469748862060,1.27,6.2988e-05
1469748862070,1.27,6.0092e-05
1469748862080,1.27,6.4074e-05
1469748862090,1.27,6.0453999999999994e-05
1469748862100,1.27,6.1178e-05
1469748862110,1.27,6.8056e-05
1469748862120,1.27,6.3712e-05
1469748862130,1.27,6.2626e-05
1469748862140,1.27,6.2626e-05
1469748862150,1.27,6.3712e-05
1469748862160,1.27,5.611e-05
1469748862170,1.27,5.9368000000000005e-05
1469748862180,1.27,5.792e-05
1469748862190,1.27,6.769399999999999e-05
1469748862200,1.27,6.878e-05
1469748862210,1.27,7.2038e-05
1469748862220,1.27,7.8192e-05
1469748862230,1.27,7.2038e-05
1469748862240,1.27,7.059e-05
1469748862250,1.27,6.0816e-05
1469748862260,1.27,5.6834e-05
1469748862270,1.27,5.2852e-05
1469748862280,1.27,6.769399999999999e-05
1469748862290,1.27,6.154e-05
1469748862300,1.27,7.4934e-05
1469748862310,1.27,7.276199999999999e-05
1469748862320,1.27,7.3124e-05
1469748862330,1.27,6.1902e-05
1469748862340,1.27,5.8281999999999995e-05
1469748862350,1.27,6.335e-05
1469748862360,1.27,6.2626e-05
1469748862370,1.27,6.1902e-05
1469748862380,1.27,5.9006000000000004e-05
1469748862390,1.27,6.3712e-05
1469748862400,1.27,6.2626e-05
1469748862410,1.27,6.2988e-05
1469748862420,1.27,5.792e-05
1469748862430,1.27,5.792e-05
1469748862440,1.27,5.611e-05
1469748862450,1.27,6.154e-05
1469748862460,1.27,5.7558e-05
1469748862470,1.27,6.1178e-05
1469748862480,1.27,6.878e-05
1469748862490,1.27,7.1314e-05
1469748862500,1.27,6.2626e-05
1469748862510,1.27,5.7558e-05
1469748862520,1.27,5.7558e-05
1469748862530,1.27,5.249e-05
1469748862540,1.27,5.6472e-05
1469748862550,1.27,5.4662e-05
1469748862560,1.27,7.348600000000001e-05
1469748862570,1.27,7.6744e-05
1469748862580,1.27,7.5296e-05
1469748862590,1.27,6.9142e-05
1469748862600,1.27,6.0816e-05
1469748862610,1.27,5.6472e-05
1469748862620,1.27,5.0318e-05
1469748862630,1.27,5.7196000000000006e-05
1469748862640,1.27,5.5748e-05
1469748862650,1.27,7.0952e-05
1469748862660,1.27,5.8281999999999995e-05
1469748862670,1.27,6.0453999999999994e-05
1469748862680,1.27,5.9006000000000004e-05
1469748862690,1.27,6.4436e-05
1469748862700,1.27,5.9368000000000005e-05
1469748862710,1.27,5.8643999999999996e-05
1469748862720,1.27,5.8281999999999995e-05
1469748862730,1.27,6.0453999999999994e-05
1469748862740,1.27,6.1178e-05
1469748862750,1.27,5.973e-05
1469748862760,1.27,6.0453999999999994e-05
1469748862770,1.27,5.7558e-05
1469748862780,1.27,5.792e-05
1469748862790,1.27,5.3938000000000004e-05
1469748862800,1.27,5.5386e-05
1469748862810,1.27,5.429999999999999e-05
1469748862820,1.27,5.6834e-05
1469748862830,1.27,5.7196000000000006e-05
1469748862840,1.27,6.0816e-05
1469748862850,1.27,6.6608e-05
1469748862860,1.27,5.7196000000000006e-05
1469748862870,1.27,5.2128e-05
1469748862880,1.27,5.2128e-05
1469748862890,1.27,5.9368000000000005e-05
1469748862900,1.27,6.7332e-05
1469748862910,1.27,7.6382e-05
1469748862920,1.27,6.5522e-05
1469748862930,1.27,6.5522e-05
1469748862940,1.27,6.5522e-05
1469748862950,1.27,6.2988e-05
1469748862960,1.27,5.7558e-05
1469748862970,1.27,5.068e-05
1469748862980,1.27,5.611e-05
1469748862990,1.27,6.0092e-05
1469748863000,1.27,6.4798e-05
1469748863010,1.27,6.4798e-05
1469748863020,1.27,6.7332e-05
1469748863030,1.27,6.878e-05
1469748863040,1.27,6.841800000000001e-05
1469748863050,1.27,6.0092e-05
1469748863060,1.27,5.6834e-05
1469748863070,1.27,5.792e-05
1469748863080,1.27,5.9006000000000004e-05
1469748863090,1.27,5.7558e-05
1469748863100,1.27,6.0816e-05
1469748863110,1.27,6.335e-05
1469748863120,1.27,6.0092e-05
1469748863130,1.27,5.5748e-05
1469748863140,1.27,5.3213999999999996e-05
1469748863150,1.27,5.3213999999999996e-05
1469748863160,1.27,5.6834e-05
1469748863170,1.27,6.0816e-05
1469748863180,1.27,6.516e-05
1469748863190,1.27,7.0228e-05
1469748863200,1.27,6.9866e-05
1469748863210,1.27,6.5522e-05
1469748863220,1.27,6.0092e-05
1469748863230,1.27,5.7196000000000006e-05
1469748863240,1.27,5.6834e-05
1469748863250,1.27,5.611e-05
1469748863260,1.27,5.9006000000000004e-05
1469748863270,1.27,6.4436e-05
1469748863280,1.27,7.4934e-05
1469748863290,1.27,6.841800000000001e-05
1469748863300,1.27,6.0453999999999994e-05
1469748863310,1.27,5.6472e-05
1469748863320,1.27,5.5748e-05
1469748863330,1.27,5.1042e-05
1469748863340,1.27,5.1042e-05
1469748863350,1.27,5.1404e-05
1469748863360,1.27,5.3938000000000004e-05
1469748863370,1.27,5.611e-05
1469748863380,1.27,5.6834e-05
1469748863390,1.27,6.7332e-05
1469748863400,1.27,6.950399999999999e-05
1469748863410,1.27,6.2626e-05
1469748863420,1.27,6.4798e-05
1469748863430,1.27,5.429999999999999e-05
1469748863440,1.27,5.8643999999999996e-05
1469748863450,1.27,6.3712e-05
1469748863460,1.27,6.335e-05
1469748863470,1.27,6.154e-05
1469748863480,1.27,6.0816e-05
1469748863490,1.27,5.5386e-05
1469748863500,1.27,5.9368000000000005e-05
1469748863510,1.27,6.2626e-05
1469748863520,1.27,6.950399999999999e-05
1469748863530,1.27,6.9142e-05
1469748863540,1.27,6.4798e-05
1469748863550,1.27,6.4074e-05
1469748863560,1.27,6.1178e-05
1469748863570,1.27,5.3938000000000004e-05
1469748863580,1.27,4.9232e-05
1469748863590,1.27,4.6336000000000005e-05
1469748863600,1.27,5.4662e-05
1469748863610,1.27,6.2626e-05
1469748863620,1.27,6.0092e-05
1469748863630,1.27,5.5748e-05
1469748863640,1.27,5.5023999999999994e-05
1469748863650,1.27,5.5386e-05
1469748863660,1.27,5.4662e-05
1469748863670,1.27,5.6834e-05
1469748863680,1.27,5.6472e-05
1469748863690,1.27,5.8281999999999995e-05
1469748863700,1.27,5.429999999999999e-05
1469748863710,1.27,5.3938000000000004e-05
1469748863720,1.27,5.9368000000000005e-05
1469748863730,1.27,6.1178e-05
1469748863740,1.27,5.611e-05
1469748863750,1.27,4.887e-05
1469748863760,1.27,5.1042e-05
1469748863770,1.27,5.3576000000000003e-05
1469748863780,1.27,6.0816e-05
1469748863790,1.27,6.2626e-05
1469748863800,1.27,6.5884e-05
1469748863810,1.27,6.6608e-05
1469748863820,1.27,6.841800000000001e-05
1469748863830,1.27,7.167600000000001e-05
1469748863840,1.27,6.516e-05
1469748863850,1.27,5.8281999999999995e-05
1469748863860,1.27,5.1404e-05
1469748863870,1.27,5.429999999999999e-05
1469748863880,1.27,6.769399999999999e-05
1469748863890,1.27,6.7332e-05
1469748863900,1.27,6.769399999999999e-05
1469748863910,1.27,6.7332e-05
1469748863920,1.27,6.9142e-05
1469748863930,1.27,8.0002e-05
1469748863940,1.27,6.2626e-05
1469748863950,1.27,6.1178e-05
1469748863960,1.27,5.5023999999999994e-05
1469748863970,1.27,6.154e-05
1469748863980,1.27,7.1314e-05
1469748863990,1.27,7.4572e-05
1469748864000,1.27,7.9278e-05
1469748864010,1.27,7.8192e-05
1469748864020,1.27,7.348600000000001e-05
1469748864030,1.27,6.5884e-05
1469748864040,1.27,5.9368000000000005e-05
1469748864050,1.27,5.429999999999999e-05
1469748864060,1.27,5.792e-05
1469748864070,1.27,5.973e-05
1469748864080,1.27,5.9368000000000005e-05
1469748864090,1.27,5.8643999999999996e-05
1469748864100,1.27,6.3712e-05
1469748864110,1.27,6.9866e-05
1469748864120,1.27,6.6608e-05
1469748864130,1.27,6.0453999999999994e-05
1469748864140,1.27,6.154e-05
1469748864150,1.27,7.0228e-05
1469748864160,1.27,6.878e-05
1469748864170,1.27,7.2038e-05
1469748864180,1.27,5.1404e-05
1469748864190,1.27,5.249e-05
1469748864200,1.27,5.3213999999999996e-05
1469748864210,1.27,5.6834e-05
1469748864220,1.27,6.154e-05
1469748864230,1.27,6.335e-05
1469748864240,1.27,6.4798e-05
1469748864250,1.27,7.0228e-05
1469748864260,1.27,6.0816e-05
1469748864270,1.27,5.2852e-05
1469748864280,1.27,5.3576000000000003e-05
1469748864290,1.27,5.2128e-05
1469748864300,1.27,5.5386e-05
1469748864310,1.27,5.3576000000000003e-05
1469748864320,1.27,5.8281999999999995e-05
1469748864330,1.27,5.6834e-05
1469748864340,1.27,5.7196000000000006e-05
1469748864350,1.27,5.5386e-05
1469748864360,1.27,5.5023999999999994e-05
1469748864370,1.27,4.7783999999999995e-05
1469748864380,1.27,5.1042e-05
1469748864390,1.27,5.068e-05
1469748864400,1.27,5.068e-05
1469748864410,1.27,5.7196000000000006e-05
1469748864420,1.27,5.792e-05
1469748864430,1.27,6.2988e-05
1469748864440,1.27,5.3576000000000003e-05
1469748864450,1.27,5.1404e-05
1469748864460,1.27,5.1766000000000005e-05
1469748864470,1.27,5.5386e-05
1469748864480,1.27,5.9368000000000005e-05
1469748864490,1.27,6.4798e-05
1469748864500,1.27,6.0092e-05
1469748864510,1.27,5.8643999999999996e-05
1469748864520,1.27,6.4436e-05
1469748864530,1.27,6.1178e-05
1469748864540,1.27,5.4662e-05
1469748864550,1.27,4.7783999999999995e-05
1469748864560,1.27,4.5611999999999996e-05
1469748864570,1.27,5.068e-05
1469748864580,1.27,5.3938000000000004e-05
1469748864590,1.27,5.1042e-05
1469748864600,1.27,5.3213999999999996e-05
1469748864610,1.27,5.5748e-05
1469748864620,1.27,5.7196000000000006e-05
1469748864630,1.27,5.1042e-05
1469748864640,1.27,4.9956e-05
1469748864650,1.27,5.6834e-05
1469748864660,1.27,5.0318e-05
1469748864670,1.27,5.3576000000000003e-05
1469748864680,1.27,4.8146e-05
1469748864690,1.27,5.3576000000000003e-05
1469748864700,1.27,5.5386e-05
1469748864710,1.27,5.6472e-05
1469748864720,1.27,4.959399999999999e-05
1469748864730,1.27,5.1042e-05
1469748864740,1.27,5.068e-05
1469748864750,1.27,5.249e-05
1469748864760,1.27,5.2128e-05
1469748864770,1.27,5.1042e-05
1469748864780,1.27,4.9232e-05
1469748864790,1.27,4.7783999999999995e-05
1469748864800,1.27,4.5974e-05
1469748864810,1.27,4.6336000000000005e-05
1469748864820,1.27,5.068e-05
