Timestamp,position,BLMTI.06L7.B2I10_TCLA.A6L7.B2
1469747114170,-1.085,2.8236e-05
1469747114180,-1.085,2.9321999999999998e-05
1469747114190,-1.085,2.6426e-05
1469747114200,-1.085,3.077e-05
1469747114210,-1.085,3.5114e-05
1469747114220,-1.085,4.5611999999999996e-05
1469747114230,-1.085,4.4888e-05
1469747114240,-1.085,4.1992e-05
1469747114250,-1.085,3.2942e-05
1469747114260,-1.085,2.8236e-05
1469747114270,-1.085,2.5702e-05
1469747114280,-1.085,3.077e-05
1469747114290,-1.085,2.896e-05
1469747114300,-1.085,2.7511999999999997e-05
1469747114310,-1.085,2.7874e-05
1469747114320,-1.085,2.7511999999999997e-05
1469747114330,-1.085,3.3666e-05
1469747114340,-1.085,3.3304e-05
1469747114350,-1.085,3.1494e-05
1469747114360,-1.085,3.1132e-05
1469747114370,-1.085,3.5114e-05
1469747114380,-1.085,4.0181999999999996e-05
1469747114390,-1.085,4.4164e-05
1469747114400,-1.085,4.706e-05
1469747114410,-1.085,3.8372e-05
1469747114420,-1.085,4.4526e-05
1469747114430,-1.085,4.5611999999999996e-05
1469747114440,-1.085,4.7783999999999995e-05
1469747114450,-1.085,3.8372e-05
1469747114460,-1.085,3.9458e-05
1469747114470,-1.085,4.6698e-05
1469747114480,-1.085,5.2128e-05
1469747114490,-1.085,6.0453999999999994e-05
1469747114500,-1.085,6.769399999999999e-05
1469747114510,-1.085,5.2852e-05
1469747114520,-1.085,4.525e-05
1469747114530,-1.085,4.0181999999999996e-05
1469747114540,-1.085,3.6924e-05
1469747114550,-1.085,3.6200000000000006e-05
1469747114560,-1.085,3.4028e-05
1469747114570,-1.085,3.077e-05
1469747114580,-1.085,2.7511999999999997e-05
1469747114590,-1.085,2.8598000000000003e-05
1469747114600,-1.085,3.077e-05
1469747114610,-1.085,3.1132e-05
1469747114620,-1.085,2.896e-05
1469747114630,-1.085,2.5702e-05
1469747114640,-1.085,2.6426e-05
1469747114650,-1.085,2.6788000000000002e-05
1469747114660,-1.085,2.8598000000000003e-05
1469747114670,-1.085,3.0408e-05
1469747114680,-1.085,3.4028e-05
1469747114690,-1.085,3.7648e-05
1469747114700,-1.085,4.344e-05
1469747114710,-1.085,4.0906e-05
1469747114720,-1.085,4.0906e-05
1469747114730,-1.085,3.7286e-05
1469747114740,-1.085,3.5114e-05
1469747114750,-1.085,3.6924e-05
1469747114760,-1.085,4.5611999999999996e-05
1469747114770,-1.085,5.792e-05
1469747114780,-1.085,8.5432e-05
1469747114790,-1.085,0.00011946
1469747114800,-1.085,0.00013430200000000002
1469747114810,-1.085,0.000127062
1469747114820,-1.085,9.774e-05
1469747114830,-1.085,5.9368000000000005e-05
