Timestamp,position,BLMTI.06R7.B1E10_TCLA.A6R7.B1
1469747542370,1.18,5.429999999999999e-05
1469747542380,1.18,6.8056e-05
1469747542390,1.18,5.973e-05
1469747542400,1.18,5.2128e-05
1469747542410,1.18,4.7783999999999995e-05
1469747542420,1.18,4.9956e-05
1469747542430,1.18,5.9006000000000004e-05
1469747542440,1.18,7.6382e-05
1469747542450,1.18,6.9866e-05
1469747542460,1.18,6.2988e-05
1469747542470,1.18,7.5296e-05
1469747542480,1.18,6.5522e-05
1469747542490,1.18,6.1902e-05
1469747542500,1.18,6.9866e-05
1469747542510,1.18,6.2626e-05
1469747542520,1.18,6.335e-05
1469747542530,1.18,4.6698e-05
1469747542540,1.18,4.7422e-05
1469747542550,1.18,4.959399999999999e-05
1469747542560,1.18,4.9956e-05
1469747542570,1.18,4.2353999999999995e-05
1469747542580,1.18,4.0181999999999996e-05
1469747542590,1.18,4.6698e-05
1469747542600,1.18,4.4888e-05
1469747542610,1.18,4.525e-05
1469747542620,1.18,4.3802e-05
1469747542630,1.18,4.2716e-05
1469747542640,1.18,4.8146e-05
1469747542650,1.18,4.6336000000000005e-05
1469747542660,1.18,4.7783999999999995e-05
1469747542670,1.18,4.3078e-05
1469747542680,1.18,5.249e-05
1469747542690,1.18,4.8508000000000004e-05
1469747542700,1.18,4.8508000000000004e-05
1469747542710,1.18,4.959399999999999e-05
1469747542720,1.18,5.5386e-05
1469747542730,1.18,4.3802e-05
1469747542740,1.18,4.344e-05
1469747542750,1.18,4.0544000000000003e-05
1469747542760,1.18,4.4888e-05
1469747542770,1.18,3.982e-05
1469747542780,1.18,4.344e-05
1469747542790,1.18,3.9458e-05
1469747542800,1.18,3.9458e-05
1469747542810,1.18,3.9096e-05
1469747542820,1.18,4.706e-05
1469747542830,1.18,3.982e-05
1469747542840,1.18,4.4888e-05
1469747542850,1.18,5.4662e-05
1469747542860,1.18,5.8643999999999996e-05
1469747542870,1.18,5.3576000000000003e-05
1469747542880,1.18,7.0952e-05
1469747542890,1.18,5.8643999999999996e-05
1469747542900,1.18,7.2038e-05
1469747542910,1.18,4.7422e-05
1469747542920,1.18,6.4436e-05
1469747542930,1.18,7.9278e-05
1469747542940,1.18,0.000148782
1469747542950,1.18,8.434600000000001e-05
1469747542960,1.18,6.2264e-05
1469747542970,1.18,7.7468e-05
1469747542980,1.18,8.5794e-05
1469747542990,1.18,6.4074e-05
1469747543000,1.18,5.249e-05
1469747543010,1.18,5.1042e-05
1469747543020,1.18,5.6472e-05
1469747543030,1.18,4.959399999999999e-05
1469747543040,1.18,4.959399999999999e-05
1469747543050,1.18,4.6336000000000005e-05
1469747543060,1.18,5.429999999999999e-05
1469747543070,1.18,4.9956e-05
1469747543080,1.18,4.6698e-05
1469747543090,1.18,4.525e-05
1469747543100,1.18,6.8056e-05
1469747543110,1.18,5.249e-05
1469747543120,1.18,5.3576000000000003e-05
1469747543130,1.18,6.1178e-05
1469747543140,1.18,9.267200000000001e-05
1469747543150,1.18,5.8281999999999995e-05
1469747543160,1.18,5.7196000000000006e-05
1469747543170,1.18,5.973e-05
1469747543180,1.18,8.7966e-05
1469747543190,1.18,6.2264e-05
1469747543200,1.18,4.3078e-05
1469747543210,1.18,3.9458e-05
1469747543220,1.18,4.7783999999999995e-05
1469747543230,1.18,4.7783999999999995e-05
1469747543240,1.18,4.163e-05
1469747543250,1.18,3.8372e-05
1469747543260,1.18,3.9096e-05
1469747543270,1.18,3.9096e-05
1469747543280,1.18,4.3078e-05
1469747543290,1.18,4.0181999999999996e-05
1469747543300,1.18,4.3802e-05
1469747543310,1.18,4.7422e-05
1469747543320,1.18,6.0816e-05
1469747543330,1.18,5.2852e-05
1469747543340,1.18,5.5023999999999994e-05
1469747543350,1.18,6.878e-05
1469747543360,1.18,6.769399999999999e-05
1469747543370,1.18,5.3576000000000003e-05
1469747543380,1.18,4.8508000000000004e-05
1469747543390,1.18,5.1042e-05
1469747543400,1.18,6.516e-05
1469747543410,1.18,5.8643999999999996e-05
1469747543420,1.18,5.068e-05
1469747543430,1.18,4.4164e-05
1469747543440,1.18,5.5748e-05
1469747543450,1.18,5.3576000000000003e-05
1469747543460,1.18,4.9232e-05
1469747543470,1.18,4.9956e-05
1469747543480,1.18,5.1404e-05
1469747543490,1.18,5.068e-05
1469747543500,1.18,4.959399999999999e-05
1469747543510,1.18,4.0544000000000003e-05
1469747543520,1.18,4.4888e-05
1469747543530,1.18,4.959399999999999e-05
1469747543540,1.18,7.6744e-05
1469747543550,1.18,6.335e-05
1469747543560,1.18,5.1766000000000005e-05
1469747543570,1.18,6.1178e-05
1469747543580,1.18,8.507e-05
1469747543590,1.18,0.000129958
1469747543600,1.18,0.00013213
1469747543610,1.18,7.276199999999999e-05
1469747543620,1.18,5.1404e-05
1469747543630,1.18,5.792e-05
1469747543640,1.18,8.2536e-05
1469747543650,1.18,7.240000000000001e-05
1469747543660,1.18,5.7196000000000006e-05
1469747543670,1.18,4.163e-05
1469747543680,1.18,4.5974e-05
1469747543690,1.18,4.5611999999999996e-05
1469747543700,1.18,4.706e-05
1469747543710,1.18,3.5114e-05
1469747543720,1.18,3.982e-05
1469747543730,1.18,3.8372e-05
1469747543740,1.18,4.4526e-05
1469747543750,1.18,3.8372e-05
1469747543760,1.18,4.344e-05
1469747543770,1.18,4.5974e-05
1469747543780,1.18,5.611e-05
1469747543790,1.18,4.6698e-05
1469747543800,1.18,3.9096e-05
1469747543810,1.18,5.3213999999999996e-05
1469747543820,1.18,0.00010389399999999999
1469747543830,1.18,7.5296e-05
1469747543840,1.18,4.3078e-05
1469747543850,1.18,4.163e-05
1469747543860,1.18,5.611e-05
1469747543870,1.18,5.7558e-05
1469747543880,1.18,4.3078e-05
1469747543890,1.18,3.5476e-05
1469747543900,1.18,4.2353999999999995e-05
1469747543910,1.18,3.8734e-05
1469747543920,1.18,4.2716e-05
1469747543930,1.18,3.7648e-05
1469747543940,1.18,4.3802e-05
1469747543950,1.18,4.1992e-05
1469747543960,1.18,4.6336000000000005e-05
1469747543970,1.18,4.3078e-05
1469747543980,1.18,4.344e-05
1469747543990,1.18,4.4164e-05
1469747544000,1.18,5.1766000000000005e-05
1469747544010,1.18,4.6336000000000005e-05
1469747544020,1.18,4.8146e-05
1469747544030,1.18,6.0092e-05
1469747544040,1.18,8.1812e-05
1469747544050,1.18,9.3396e-05
1469747544060,1.18,6.5884e-05
1469747544070,1.18,5.5748e-05
1469747544080,1.18,6.3712e-05
1469747544090,1.18,0.00015023
1469747544100,1.18,9.303399999999999e-05
1469747544110,1.18,4.706e-05
1469747544120,1.18,4.4164e-05
1469747544130,1.18,6.4074e-05
1469747544140,1.18,7.059e-05
1469747544150,1.18,4.3802e-05
1469747544160,1.18,4.0906e-05
1469747544170,1.18,3.6924e-05
1469747544180,1.18,4.9232e-05
1469747544190,1.18,4.1268e-05
1469747544200,1.18,4.5974e-05
1469747544210,1.18,3.8734e-05
1469747544220,1.18,4.8146e-05
1469747544230,1.18,4.1992e-05
1469747544240,1.18,4.9232e-05
1469747544250,1.18,5.0318e-05
1469747544260,1.18,8.470799999999999e-05
1469747544270,1.18,8.9414e-05
1469747544280,1.18,6.841800000000001e-05
1469747544290,1.18,8.2536e-05
1469747544300,1.18,5.9368000000000005e-05
1469747544310,1.18,9.520600000000001e-05
1469747544320,1.18,5.611e-05
1469747544330,1.18,5.068e-05
1469747544340,1.18,3.801e-05
1469747544350,1.18,3.7648e-05
1469747544360,1.18,4.3802e-05
1469747544370,1.18,3.982e-05
1469747544380,1.18,4.0181999999999996e-05
1469747544390,1.18,3.5476e-05
1469747544400,1.18,4.4164e-05
1469747544410,1.18,4.4526e-05
1469747544420,1.18,4.9232e-05
1469747544430,1.18,4.0181999999999996e-05
1469747544440,1.18,4.4526e-05
1469747544450,1.18,4.3802e-05
1469747544460,1.18,5.1042e-05
1469747544470,1.18,3.9458e-05
1469747544480,1.18,4.2353999999999995e-05
1469747544490,1.18,3.9458e-05
1469747544500,1.18,6.2264e-05
1469747544510,1.18,6.2626e-05
1469747544520,1.18,4.9956e-05
1469747544530,1.18,6.5522e-05
1469747544540,1.18,6.8056e-05
1469747544550,1.18,7.7468e-05
1469747544560,1.18,4.8146e-05
1469747544570,1.18,5.1404e-05
1469747544580,1.18,5.2128e-05
1469747544590,1.18,5.1404e-05
1469747544600,1.18,4.5974e-05
1469747544610,1.18,3.6562e-05
1469747544620,1.18,3.7286e-05
1469747544630,1.18,3.8372e-05
1469747544640,1.18,4.887e-05
1469747544650,1.18,3.9096e-05
1469747544660,1.18,5.1766000000000005e-05
1469747544670,1.18,3.7286e-05
1469747544680,1.18,4.5974e-05
1469747544690,1.18,4.4164e-05
1469747544700,1.18,7.6382e-05
1469747544710,1.18,5.0318e-05
1469747544720,1.18,5.6472e-05
1469747544730,1.18,5.792e-05
1469747544740,1.18,9.701600000000001e-05
1469747544750,1.18,8.2174e-05
1469747544760,1.18,5.068e-05
1469747544770,1.18,6.0816e-05
1469747544780,1.18,5.429999999999999e-05
1469747544790,1.18,5.973e-05
1469747544800,1.18,4.0181999999999996e-05
1469747544810,1.18,3.6924e-05
1469747544820,1.18,4.163e-05
1469747544830,1.18,3.5838000000000005e-05
1469747544840,1.18,4.0181999999999996e-05
1469747544850,1.18,3.4751999999999995e-05
1469747544860,1.18,3.982e-05
1469747544870,1.18,3.5114e-05
1469747544880,1.18,4.1992e-05
1469747544890,1.18,3.8734e-05
1469747544900,1.18,4.4526e-05
1469747544910,1.18,3.982e-05
