Timestamp,position,BLMTI.06L7.B1E10_TCP.D6L7.B1
1469747577770,-0.745,3.62e-06
1469747577780,-0.745,5.43e-06
1469747577790,-0.745,3.258e-06
1469747577800,-0.745,6.877999999999999e-06
1469747577810,-0.745,3.982e-06
1469747577820,-0.745,6.877999999999999e-06
1469747577830,-0.745,2.8960000000000003e-06
1469747577840,-0.745,5.792000000000001e-06
1469747577850,-0.745,2.8960000000000003e-06
1469747577860,-0.745,5.792000000000001e-06
1469747577870,-0.745,3.258e-06
1469747577880,-0.745,6.154e-06
1469747577890,-0.745,2.5340000000000002e-06
1469747577900,-0.745,5.0680000000000004e-06
1469747577910,-0.745,3.258e-06
1469747577920,-0.745,5.792000000000001e-06
1469747577930,-0.745,2.8960000000000003e-06
1469747577940,-0.745,6.516e-06
1469747577950,-0.745,2.8960000000000003e-06
1469747577960,-0.745,7.602e-06
1469747577970,-0.745,3.62e-06
1469747577980,-0.745,5.792000000000001e-06
1469747577990,-0.745,3.258e-06
1469747578000,-0.745,6.154e-06
1469747578010,-0.745,3.62e-06
1469747578020,-0.745,5.792000000000001e-06
1469747578030,-0.745,3.258e-06
1469747578040,-0.745,6.154e-06
1469747578050,-0.745,3.62e-06
1469747578060,-0.745,6.516e-06
1469747578070,-0.745,3.258e-06
1469747578080,-0.745,5.792000000000001e-06
1469747578090,-0.745,2.8960000000000003e-06
1469747578100,-0.745,7.24e-06
1469747578110,-0.745,2.8960000000000003e-06
1469747578120,-0.745,5.792000000000001e-06
1469747578130,-0.745,3.982e-06
1469747578140,-0.745,6.516e-06
1469747578150,-0.745,3.62e-06
1469747578160,-0.745,6.877999999999999e-06
1469747578170,-0.745,2.5340000000000002e-06
1469747578180,-0.745,5.792000000000001e-06
1469747578190,-0.745,3.258e-06
1469747578200,-0.745,6.877999999999999e-06
1469747578210,-0.745,2.5340000000000002e-06
1469747578220,-0.745,6.154e-06
1469747578230,-0.745,3.62e-06
1469747578240,-0.745,5.43e-06
1469747578250,-0.745,4.343999999999999e-06
1469747578260,-0.745,5.43e-06
1469747578270,-0.745,3.62e-06
1469747578280,-0.745,5.792000000000001e-06
1469747578290,-0.745,3.62e-06
1469747578300,-0.745,5.792000000000001e-06
1469747578310,-0.745,2.8960000000000003e-06
1469747578320,-0.745,5.0680000000000004e-06
1469747578330,-0.745,4.343999999999999e-06
1469747578340,-0.745,6.516e-06
1469747578350,-0.745,3.258e-06
1469747578360,-0.745,5.792000000000001e-06
1469747578370,-0.745,3.982e-06
1469747578380,-0.745,5.43e-06
1469747578390,-0.745,3.982e-06
1469747578400,-0.745,6.154e-06
1469747578410,-0.745,2.8960000000000003e-06
1469747578420,-0.745,6.877999999999999e-06
1469747578430,-0.745,3.258e-06
1469747578440,-0.745,6.877999999999999e-06
1469747578450,-0.745,3.62e-06
1469747578460,-0.745,6.154e-06
1469747578470,-0.745,3.258e-06
1469747578480,-0.745,6.877999999999999e-06
1469747578490,-0.745,3.258e-06
1469747578500,-0.745,6.154e-06
1469747578510,-0.745,3.982e-06
1469747578520,-0.745,5.43e-06
1469747578530,-0.745,2.8960000000000003e-06
1469747578540,-0.745,6.516e-06
1469747578550,-0.745,3.62e-06
1469747578560,-0.745,6.154e-06
1469747578570,-0.745,3.62e-06
1469747578580,-0.745,5.43e-06
1469747578590,-0.745,3.258e-06
1469747578600,-0.745,5.43e-06
1469747578610,-0.745,2.8960000000000003e-06
1469747578620,-0.745,5.0680000000000004e-06
1469747578630,-0.745,3.258e-06
1469747578640,-0.745,6.516e-06
1469747578650,-0.745,3.258e-06
1469747578660,-0.745,5.792000000000001e-06
1469747578670,-0.745,3.982e-06
1469747578680,-0.745,6.154e-06
1469747578690,-0.745,3.258e-06
1469747578700,-0.745,6.154e-06
1469747578710,-0.745,3.258e-06
1469747578720,-0.745,5.792000000000001e-06
1469747578730,-0.745,3.258e-06
1469747578740,-0.745,5.792000000000001e-06
1469747578750,-0.745,3.62e-06
1469747578760,-0.745,6.877999999999999e-06
1469747578770,-0.705,3.258e-06
1469747578780,-0.705,6.154e-06
1469747578790,-0.705,3.982e-06
1469747578800,-0.705,6.154e-06
1469747578810,-0.705,2.8960000000000003e-06
1469747578820,-0.705,5.792000000000001e-06
1469747578830,-0.705,3.62e-06
1469747578840,-0.705,5.43e-06
1469747578850,-0.705,3.62e-06
1469747578860,-0.705,6.877999999999999e-06
1469747578870,-0.705,3.62e-06
1469747578880,-0.705,5.792000000000001e-06
1469747578890,-0.705,4.343999999999999e-06
1469747578900,-0.705,5.43e-06
1469747578910,-0.705,3.62e-06
1469747578920,-0.705,6.154e-06
1469747578930,-0.705,3.62e-06
1469747578940,-0.705,5.792000000000001e-06
1469747578950,-0.705,2.8960000000000003e-06
1469747578960,-0.705,5.43e-06
1469747578970,-0.705,2.8960000000000003e-06
1469747578980,-0.705,5.792000000000001e-06
1469747578990,-0.705,3.258e-06
1469747579000,-0.705,6.154e-06
1469747579010,-0.705,3.62e-06
1469747579020,-0.705,4.343999999999999e-06
1469747579030,-0.705,3.62e-06
1469747579040,-0.705,6.516e-06
1469747579050,-0.705,3.62e-06
1469747579060,-0.705,5.43e-06
1469747579070,-0.705,3.62e-06
1469747579080,-0.705,5.792000000000001e-06
1469747579090,-0.705,3.982e-06
1469747579100,-0.705,6.516e-06
1469747579110,-0.705,3.258e-06
1469747579120,-0.705,6.154e-06
1469747579130,-0.705,2.8960000000000003e-06
1469747579140,-0.705,4.343999999999999e-06
1469747579150,-0.705,2.5340000000000002e-06
1469747579160,-0.705,5.0680000000000004e-06
1469747579170,-0.705,3.258e-06
1469747579180,-0.705,6.154e-06
1469747579190,-0.705,3.258e-06
1469747579200,-0.705,5.0680000000000004e-06
1469747579210,-0.705,3.62e-06
1469747579220,-0.705,5.792000000000001e-06
1469747579230,-0.705,4.343999999999999e-06
1469747579240,-0.705,1.0136000000000001e-05
1469747579250,-0.705,1.3394000000000001e-05
1469747579260,-0.705,4.4888e-05
1469747579270,-0.705,8.289799999999999e-05
1469747579280,-0.705,0.000199462
1469747579290,-0.705,0.000399648
1469747579300,-0.705,0.0008807460000000001
1469747579310,-0.705,0.00119569
1469747579320,-0.705,0.000615038
1469747579330,-0.705,0.00104111
1469747579340,-0.705,0.000506438
1469747579350,-0.705,0.00106899
1469747579360,-0.705,0.000529244
1469747579370,-0.705,0.000565082
1469747579380,-0.705,0.00045756800000000005
1469747579390,-0.705,0.000424988
1469747579400,-0.705,0.000629156
1469747579410,-0.705,0.00029322
1469747579420,-0.705,0.00043259
1469747579430,-0.705,0.000287428
1469747579440,-0.705,0.00045105199999999996
1469747579450,-0.705,0.000344624
1469747579460,-0.705,0.00035005400000000003
1469747579470,-0.705,0.00041992
1469747579480,-0.705,0.000342452
1469747579490,-0.705,0.000418472
1469747579500,-0.705,0.00035946599999999996
1469747579510,-0.705,0.000344986
1469747579520,-0.705,0.000332316
1469747579530,-0.705,0.000395304
1469747579540,-0.705,0.000336298
1469747579550,-0.705,0.000270052
1469747579560,-0.705,0.000250142
1469747579570,-0.705,0.000288514
1469747579580,-0.705,0.00028055
1469747579590,-0.705,0.00027077599999999997
1469747579600,-0.705,0.00017195
1469747579610,-0.705,0.000215028
1469747579620,-0.705,0.000171588
1469747579630,-0.705,0.00022806
1469747579640,-0.705,0.00015819399999999998
1469747579650,-0.705,0.000178104
1469747579660,-0.705,0.00020742599999999998
1469747579670,-0.705,0.000153126
1469747579680,-0.705,0.00020778799999999998
1469747579690,-0.705,0.00015023
1469747579700,-0.705,0.00022335400000000002
1469747579710,-0.705,0.000125614
1469747579720,-0.705,0.00021575200000000002
1469747579730,-0.705,0.000162538
1469747579740,-0.705,0.000191498
1469747579750,-0.705,0.000178828
1469747579760,-0.705,0.00014805799999999998
1469747579770,-0.705,0.000211408
1469747579780,-0.705,0.000150954
1469747579790,-0.705,0.00016471
1469747579800,-0.705,0.000109324
1469747579810,-0.705,0.000154212
1469747579820,-0.705,0.000107514
1469747579830,-0.705,9.9912e-05
1469747579840,-0.705,9.0138e-05
1469747579850,-0.705,0.00010715200000000001
1469747579860,-0.705,9.8102e-05
1469747579870,-0.705,8.7604e-05
1469747579880,-0.705,8.326e-05
1469747579890,-0.705,7.3124e-05
1469747579900,-0.705,9.231e-05
1469747579910,-0.705,9.6654e-05
1469747579920,-0.705,0.000127424
1469747579930,-0.705,8.5794e-05
1469747579940,-0.705,0.00011765
1469747579950,-0.705,0.00010642799999999999
1469747579960,-0.705,0.000196928
1469747579970,-0.705,0.000154212
1469747579980,-0.705,0.000183172
1469747579990,-0.705,0.000131406
1469747580000,-0.705,0.00017846599999999998
1469747580010,-0.705,0.000201996
1469747580020,-0.705,0.00015566
1469747580030,-0.705,0.000167968
1469747580040,-0.705,0.00011656399999999999
1469747580050,-0.705,0.000147696
1469747580060,-0.705,9.1948e-05
1469747580070,-0.705,0.00014118
1469747580080,-0.705,8.7604e-05
1469747580090,-0.705,0.00011801200000000001
1469747580100,-0.705,8.326e-05
1469747580110,-0.705,8.289799999999999e-05
1469747580120,-0.705,9.1586e-05
1469747580130,-0.705,7.348600000000001e-05
1469747580140,-0.705,9.1586e-05
1469747580150,-0.705,6.4436e-05
1469747580160,-0.705,0.00010498
1469747580170,-0.705,8.036399999999999e-05
1469747580180,-0.705,0.00013430200000000002
