Timestamp,position,BLMTI.06R7.B1E10_TCLA.B6R7.B1
1469746079830,1.63,5.0680000000000004e-06
1469746079840,1.63,5.0680000000000004e-06
1469746079850,1.63,9.05e-06
1469746079860,1.63,1.7014e-05
1469746079870,1.63,1.1584000000000001e-05
1469746079880,1.63,5.0680000000000004e-06
1469746079890,1.63,5.43e-06
1469746079900,1.63,2.5340000000000002e-06
1469746079910,1.63,5.43e-06
1469746079920,1.63,4.343999999999999e-06
1469746079930,1.63,7.964e-06
1469746079940,1.63,9.412e-06
1469746079950,1.63,1.5204e-05
1469746079960,1.63,9.05e-06
1469746079970,1.63,6.877999999999999e-06
1469746079980,1.63,4.343999999999999e-06
1469746079990,1.63,7.24e-06
1469746080000,1.63,3.62e-06
1469746080010,1.63,5.43e-06
1469746080020,1.63,6.154e-06
1469746080030,1.63,7.602e-06
1469746080040,1.63,9.412e-06
1469746080050,1.63,9.05e-06
1469746080060,1.63,5.43e-06
1469746080070,1.63,7.24e-06
1469746080080,1.63,5.792000000000001e-06
1469746080090,1.63,5.43e-06
1469746080100,1.63,6.877999999999999e-06
1469746080110,1.63,9.412e-06
1469746080120,1.63,6.154e-06
1469746080130,1.63,9.05e-06
1469746080140,1.63,5.0680000000000004e-06
1469746080150,1.63,5.43e-06
1469746080160,1.63,3.982e-06
1469746080170,1.63,3.982e-06
1469746080180,1.63,4.706e-06
1469746080190,1.63,6.877999999999999e-06
1469746080200,1.63,7.602e-06
1469746080210,1.63,9.412e-06
1469746080220,1.63,1.0498e-05
1469746080230,1.63,9.774e-06
1469746080240,1.63,6.877999999999999e-06
1469746080250,1.63,6.154e-06
1469746080260,1.63,7.602e-06
1469746080270,1.63,1.4842000000000001e-05
1469746080280,1.63,1.8100000000000003e-05
1469746080290,1.63,1.2308e-05
1469746080300,1.63,7.602e-06
1469746080310,1.63,7.964e-06
1469746080320,1.63,4.343999999999999e-06
1469746080330,1.63,6.516e-06
1469746080340,1.63,4.343999999999999e-06
1469746080350,1.63,6.516e-06
1469746080360,1.63,5.0680000000000004e-06
1469746080370,1.63,9.05e-06
1469746080380,1.63,1.0498e-05
1469746080390,1.63,1.448e-05
1469746080400,1.63,1.5566e-05
1469746080410,1.63,1.5204e-05
1469746080420,1.63,1.0498e-05
1469746080430,1.63,7.602e-06
1469746080440,1.63,5.43e-06
1469746080450,1.63,9.774e-06
1469746080460,1.63,9.774e-06
1469746080470,1.63,8.687999999999999e-06
1469746080480,1.63,6.877999999999999e-06
1469746080490,1.63,5.0680000000000004e-06
1469746080500,1.63,3.62e-06
1469746080510,1.63,4.706e-06
1469746080520,1.63,2.8960000000000003e-06
1469746080530,1.63,5.43e-06
1469746080540,1.63,5.0680000000000004e-06
1469746080550,1.63,1.3032e-05
1469746080560,1.63,1.7014e-05
1469746080570,1.63,1.3755999999999998e-05
1469746080580,1.63,8.326e-06
1469746080590,1.63,9.05e-06
1469746080600,1.63,6.516e-06
1469746080610,1.63,6.516e-06
1469746080620,1.63,4.343999999999999e-06
1469746080630,1.63,6.154e-06
1469746080640,1.63,4.343999999999999e-06
1469746080650,1.63,6.154e-06
1469746080660,1.63,6.154e-06
1469746080670,1.63,1.0498e-05
1469746080680,1.63,1.1222e-05
1469746080690,1.63,1.1945999999999999e-05
1469746080700,1.63,7.602e-06
1469746080710,1.63,5.792000000000001e-06
1469746080720,1.63,5.0680000000000004e-06
1469746080730,1.63,5.43e-06
1469746080740,1.63,5.0680000000000004e-06
1469746080750,1.63,5.43e-06
1469746080760,1.63,7.24e-06
1469746080770,1.63,6.154e-06
1469746080780,1.63,3.62e-06
1469746080790,1.63,5.0680000000000004e-06
1469746080800,1.63,5.792000000000001e-06
1469746080810,1.63,6.877999999999999e-06
1469746080820,1.63,4.343999999999999e-06
1469746080830,1.63,6.154e-06
1469746080840,1.63,8.687999999999999e-06
1469746080850,1.63,1.1584000000000001e-05
1469746080860,1.63,9.05e-06
1469746080870,1.63,7.602e-06
1469746080880,1.63,5.0680000000000004e-06
1469746080890,1.63,6.154e-06
1469746080900,1.63,4.706e-06
1469746080910,1.63,6.877999999999999e-06
1469746080920,1.63,4.343999999999999e-06
1469746080930,1.63,1.0136000000000001e-05
1469746080940,1.63,1.7014e-05
1469746080950,1.63,1.9186e-05
1469746080960,1.63,1.5204e-05
1469746080970,1.63,6.877999999999999e-06
1469746080980,1.63,4.343999999999999e-06
1469746080990,1.63,5.43e-06
1469746081000,1.63,4.343999999999999e-06
1469746081010,1.63,5.792000000000001e-06
1469746081020,1.63,1.3394000000000001e-05
1469746081030,1.63,2.8598000000000003e-05
1469746081040,1.63,2.4254000000000002e-05
1469746081050,1.63,1.3032e-05
1469746081060,1.63,5.0680000000000004e-06
1469746081070,1.63,5.792000000000001e-06
1469746081080,1.63,3.982e-06
1469746081090,1.63,5.792000000000001e-06
1469746081100,1.63,7.602e-06
1469746081110,1.63,1.3755999999999998e-05
1469746081120,1.63,1.9548e-05
1469746081130,1.63,1.267e-05
1469746081140,1.63,1.1584000000000001e-05
1469746081150,1.63,7.24e-06
1469746081160,1.63,4.343999999999999e-06
1469746081170,1.63,6.877999999999999e-06
1469746081180,1.63,3.982e-06
1469746081190,1.63,6.516e-06
1469746081200,1.63,8.687999999999999e-06
1469746081210,1.63,1.5204e-05
1469746081220,1.63,1.5566e-05
1469746081230,1.63,1.7738e-05
1469746081240,1.63,9.05e-06
1469746081250,1.63,7.964e-06
1469746081260,1.63,5.792000000000001e-06
1469746081270,1.63,6.516e-06
1469746081280,1.63,7.602e-06
1469746081290,1.63,1.629e-05
1469746081300,1.63,1.629e-05
1469746081310,1.63,1.1945999999999999e-05
1469746081320,1.63,6.516e-06
1469746081330,1.63,5.792000000000001e-06
1469746081340,1.63,5.0680000000000004e-06
1469746081350,1.63,4.706e-06
1469746081360,1.63,3.62e-06
1469746081370,1.63,6.516e-06
1469746081380,1.63,4.343999999999999e-06
1469746081390,1.63,1.0136000000000001e-05
1469746081400,1.63,8.326e-06
1469746081410,1.63,9.774e-06
1469746081420,1.63,5.43e-06
1469746081430,1.63,6.154e-06
1469746081440,1.63,3.258e-06
1469746081450,1.63,4.706e-06
1469746081460,1.63,3.982e-06
1469746081470,1.63,4.706e-06
1469746081480,1.63,3.62e-06
1469746081490,1.63,5.0680000000000004e-06
1469746081500,1.63,3.62e-06
1469746081510,1.63,3.982e-06
1469746081520,1.63,3.62e-06
1469746081530,1.63,6.154e-06
1469746081540,1.63,5.43e-06
1469746081550,1.63,4.706e-06
1469746081560,1.63,5.792000000000001e-06
1469746081570,1.63,6.154e-06
1469746081580,1.63,3.982e-06
1469746081590,1.63,5.0680000000000004e-06
1469746081600,1.63,4.343999999999999e-06
1469746081610,1.63,5.43e-06
1469746081620,1.63,4.343999999999999e-06
1469746081630,1.63,4.706e-06
1469746081640,1.63,5.792000000000001e-06
1469746081650,1.63,2.0634e-05
1469746081660,1.63,2.2082e-05
1469746081670,1.63,2.0996e-05
1469746081680,1.63,5.43e-06
1469746081690,1.63,5.792000000000001e-06
1469746081700,1.63,4.343999999999999e-06
1469746081710,1.63,6.154e-06
1469746081720,1.63,3.62e-06
1469746081730,1.63,1.3032e-05
1469746081740,1.63,3.5476e-05
1469746081750,1.63,3.9458e-05
1469746081760,1.63,3.0408e-05
1469746081770,1.63,1.267e-05
1469746081780,1.63,5.43e-06
1469746081790,1.63,5.0680000000000004e-06
1469746081800,1.63,3.258e-06
1469746081810,1.63,5.43e-06
1469746081820,1.63,3.62e-06
1469746081830,1.63,6.154e-06
1469746081840,1.63,7.24e-06
1469746081850,1.63,1.1584000000000001e-05
1469746081860,1.63,7.964e-06
1469746081870,1.63,6.877999999999999e-06
1469746081880,1.63,3.982e-06
1469746081890,1.63,5.792000000000001e-06
1469746081900,1.63,5.0680000000000004e-06
1469746081910,1.63,6.154e-06
1469746081920,1.63,6.516e-06
1469746081930,1.63,1.1945999999999999e-05
1469746081940,1.63,6.516e-06
1469746081950,1.63,5.43e-06
1469746081960,1.63,3.982e-06
1469746081970,1.63,6.154e-06
1469746081980,1.63,4.343999999999999e-06
1469746081990,1.63,5.792000000000001e-06
1469746082000,1.63,7.602e-06
1469746082010,1.63,1.267e-05
1469746082020,1.63,1.3755999999999998e-05
1469746082030,1.63,1.0136000000000001e-05
1469746082040,1.63,5.792000000000001e-06
1469746082050,1.63,5.792000000000001e-06
1469746082060,1.63,5.0680000000000004e-06
1469746082070,1.63,6.154e-06
1469746082080,1.63,6.154e-06
1469746082090,1.63,9.412e-06
1469746082100,1.63,4.343999999999999e-06
1469746082110,1.63,5.0680000000000004e-06
1469746082120,1.63,2.5340000000000002e-06
1469746082130,1.63,5.792000000000001e-06
1469746082140,1.63,6.154e-06
1469746082150,1.63,7.24e-06
1469746082160,1.63,7.24e-06
1469746082170,1.63,9.412e-06
1469746082180,1.63,6.516e-06
1469746082190,1.63,6.877999999999999e-06
1469746082200,1.63,4.343999999999999e-06
1469746082210,1.63,6.154e-06
1469746082220,1.63,2.8960000000000003e-06
1469746082230,1.63,4.706e-06
1469746082240,1.63,7.24e-06
1469746082250,1.63,1.448e-05
1469746082260,1.63,1.4842000000000001e-05
1469746082270,1.63,9.774e-06
1469746082280,1.63,5.43e-06
1469746082290,1.63,6.877999999999999e-06
1469746082300,1.63,3.62e-06
1469746082310,1.63,4.706e-06
1469746082320,1.63,5.0680000000000004e-06
1469746082330,1.63,8.326e-06
1469746082340,1.63,1.1945999999999999e-05
1469746082350,1.63,1.2308e-05
1469746082360,1.63,7.602e-06
1469746082370,1.63,7.24e-06
1469746082380,1.63,4.706e-06
1469746082390,1.63,6.516e-06
1469746082400,1.63,5.0680000000000004e-06
1469746082410,1.63,6.154e-06
1469746082420,1.63,6.877999999999999e-06
1469746082430,1.63,8.326e-06
1469746082440,1.63,9.412e-06
1469746082450,1.63,9.05e-06
1469746082460,1.63,6.154e-06
1469746082470,1.63,6.154e-06
1469746082480,1.63,4.343999999999999e-06
1469746082490,1.63,4.706e-06
1469746082500,1.63,5.43e-06
1469746082510,1.63,1.086e-05
1469746082520,1.63,7.602e-06
1469746082530,1.63,5.792000000000001e-06
1469746082540,1.63,5.0680000000000004e-06
1469746082550,1.63,4.343999999999999e-06
1469746082560,1.63,4.706e-06
1469746082570,1.63,4.706e-06
1469746082580,1.63,5.792000000000001e-06
1469746082590,1.63,1.1222e-05
1469746082600,1.63,1.3032e-05
1469746082610,1.63,1.448e-05
1469746082620,1.63,7.964e-06
1469746082630,1.63,5.43e-06
1469746082640,1.63,5.43e-06
1469746082650,1.63,6.877999999999999e-06
1469746082660,1.63,6.154e-06
1469746082670,1.63,6.154e-06
1469746082680,1.63,4.343999999999999e-06
1469746082690,1.63,6.154e-06
1469746082700,1.63,7.24e-06
1469746082710,1.63,6.154e-06
1469746082720,1.63,4.706e-06
1469746082730,1.63,6.154e-06
1469746082740,1.63,5.43e-06
1469746082750,1.63,5.43e-06
1469746082760,1.63,5.43e-06
1469746082770,1.63,8.326e-06
1469746082780,1.63,7.24e-06
1469746082790,1.63,5.0680000000000004e-06
1469746082800,1.63,5.0680000000000004e-06
1469746082810,1.63,6.516e-06
1469746082820,1.63,2.8960000000000003e-06
1469746082830,1.63,7.24e-06
1469746082840,1.63,1.1584000000000001e-05
1469746082850,1.63,1.3755999999999998e-05
1469746082860,1.63,1.2308e-05
1469746082870,1.63,1.086e-05
1469746082880,1.63,8.326e-06
1469746082890,1.63,7.602e-06
1469746082900,1.63,4.706e-06
1469746082910,1.63,5.792000000000001e-06
1469746082920,1.63,4.706e-06
1469746082930,1.63,5.43e-06
1469746082940,1.63,5.0680000000000004e-06
1469746082950,1.63,8.326e-06
1469746082960,1.63,6.516e-06
1469746082970,1.63,8.687999999999999e-06
1469746082980,1.63,6.877999999999999e-06
1469746082990,1.63,7.24e-06
1469746083000,1.63,6.154e-06
1469746083010,1.63,8.326e-06
1469746083020,1.63,9.774e-06
1469746083030,1.63,8.687999999999999e-06
1469746083040,1.63,1.1584000000000001e-05
1469746083050,1.63,7.602e-06
1469746083060,1.63,6.877999999999999e-06
1469746083070,1.63,6.154e-06
1469746083080,1.63,6.516e-06
1469746083090,1.63,9.05e-06
1469746083100,1.63,8.687999999999999e-06
1469746083110,1.63,9.05e-06
1469746083120,1.63,5.792000000000001e-06
1469746083130,1.63,5.43e-06
1469746083140,1.63,5.0680000000000004e-06
1469746083150,1.63,6.516e-06
1469746083160,1.63,4.706e-06
1469746083170,1.63,1.0498e-05
1469746083180,1.63,9.412e-06
1469746083190,1.63,1.4842000000000001e-05
1469746083200,1.63,9.412e-06
1469746083210,1.63,9.412e-06
1469746083220,1.63,5.792000000000001e-06
1469746083230,1.63,5.792000000000001e-06
1469746083240,1.63,5.43e-06
1469746083250,1.63,7.964e-06
1469746083260,1.63,6.516e-06
1469746083270,1.63,6.516e-06
1469746083280,1.63,7.24e-06
1469746083290,1.63,8.326e-06
1469746083300,1.63,2.2082e-05
1469746083310,1.63,2.0996e-05
1469746083320,1.63,3.439e-05
1469746083330,1.63,2.6064e-05
1469746083340,1.63,1.9548e-05
1469746083350,1.63,1.0136000000000001e-05
1469746083360,1.63,5.43e-06
1469746083370,1.63,6.877999999999999e-06
1469746083380,1.63,5.43e-06
1469746083390,1.63,5.43e-06
1469746083400,1.63,4.343999999999999e-06
1469746083410,1.63,6.154e-06
1469746083420,1.63,5.43e-06
1469746083430,1.63,1.1584000000000001e-05
1469746083440,1.63,1.086e-05
1469746083450,1.63,1.5928e-05
1469746083460,1.63,1.086e-05
1469746083470,1.63,9.774e-06
1469746083480,1.63,9.412e-06
1469746083490,1.63,6.877999999999999e-06
1469746083500,1.63,8.687999999999999e-06
1469746083510,1.63,9.774e-06
1469746083520,1.63,1.267e-05
1469746083530,1.63,1.0498e-05
1469746083540,1.63,6.877999999999999e-06
1469746083550,1.63,5.792000000000001e-06
1469746083560,1.63,3.258e-06
1469746083570,1.63,6.516e-06
1469746083580,1.63,3.982e-06
1469746083590,1.63,7.24e-06
1469746083600,1.63,7.24e-06
1469746083610,1.63,9.412e-06
1469746083620,1.63,8.326e-06
1469746083630,1.63,1.6652e-05
1469746083640,1.63,1.3394000000000001e-05
1469746083650,1.63,2.9321999999999998e-05
1469746083660,1.63,1.991e-05
1469746083670,1.63,1.448e-05
1469746083680,1.63,7.964e-06
1469746083690,1.63,5.792000000000001e-06
1469746083700,1.63,4.343999999999999e-06
1469746083710,1.63,5.792000000000001e-06
1469746083720,1.63,4.706e-06
1469746083730,1.63,4.343999999999999e-06
1469746083740,1.63,5.792000000000001e-06
1469746083750,1.63,8.687999999999999e-06
1469746083760,1.63,1.1945999999999999e-05
1469746083770,1.63,1.5928e-05
1469746083780,1.63,1.5204e-05
1469746083790,1.63,7.24e-06
1469746083800,1.63,5.43e-06
1469746083810,1.63,5.43e-06
1469746083820,1.63,6.516e-06
1469746083830,1.63,7.24e-06
1469746083840,1.63,1.4842000000000001e-05
1469746083850,1.63,2.6064e-05
1469746083860,1.63,2.4616e-05
1469746083870,1.63,1.4118e-05
1469746083880,1.63,5.0680000000000004e-06
1469746083890,1.63,6.154e-06
1469746083900,1.63,3.982e-06
1469746083910,1.63,7.964e-06
1469746083920,1.63,9.412e-06
1469746083930,1.63,2.6426e-05
1469746083940,1.63,2.896e-05
1469746083950,1.63,2.7874e-05
1469746083960,1.63,1.5204e-05
1469746083970,1.63,7.964e-06
1469746083980,1.63,6.516e-06
1469746083990,1.63,5.0680000000000004e-06
1469746084000,1.63,6.516e-06
1469746084010,1.63,1.3032e-05
1469746084020,1.63,2.7511999999999997e-05
1469746084030,1.63,3.6924e-05
1469746084040,1.63,3.2942e-05
1469746084050,1.63,2.0272000000000002e-05
1469746084060,1.63,1.267e-05
1469746084070,1.63,7.24e-06
1469746084080,1.63,6.877999999999999e-06
1469746084090,1.63,7.964e-06
1469746084100,1.63,1.3755999999999998e-05
1469746084110,1.63,2.6064e-05
1469746084120,1.63,3.1856e-05
1469746084130,1.63,1.629e-05
1469746084140,1.63,8.687999999999999e-06
1469746084150,1.63,7.602e-06
1469746084160,1.63,6.877999999999999e-06
1469746084170,1.63,7.964e-06
1469746084180,1.63,1.0136000000000001e-05
1469746084190,1.63,1.7738e-05
1469746084200,1.63,1.3755999999999998e-05
1469746084210,1.63,6.516e-06
1469746084220,1.63,5.792000000000001e-06
1469746084230,1.63,5.0680000000000004e-06
1469746084240,1.63,6.154e-06
1469746084250,1.63,6.154e-06
1469746084260,1.63,2.0272000000000002e-05
