Timestamp,position,BLMTI.06R7.B1E10_TCLA.A6R7.B1
1469748341460,-1.12,1.991e-05
1469748341470,-1.12,1.9548e-05
1469748341480,-1.12,2.0996e-05
1469748341490,-1.12,2.1358e-05
1469748341500,-1.12,1.9548e-05
1469748341510,-1.12,2.2444e-05
1469748341520,-1.12,2.8598000000000003e-05
1469748341530,-1.12,2.172e-05
1469748341540,-1.12,2.1358e-05
1469748341550,-1.12,2.4616e-05
1469748341560,-1.12,3.258e-05
1469748341570,-1.12,2.172e-05
1469748341580,-1.12,2.0634e-05
1469748341590,-1.12,2.3891999999999998e-05
1469748341600,-1.12,1.8100000000000003e-05
1469748341610,-1.12,1.8462e-05
1469748341620,-1.12,1.4118e-05
1469748341630,-1.12,1.8824e-05
1469748341640,-1.12,1.9548e-05
1469748341650,-1.12,1.629e-05
1469748341660,-1.12,1.5566e-05
1469748341670,-1.12,1.5566e-05
1469748341680,-1.12,2.6064e-05
1469748341690,-1.12,2.2805999999999998e-05
1469748341700,-1.12,1.8462e-05
1469748341710,-1.12,1.8462e-05
1469748341720,-1.12,3.077e-05
1469748341730,-1.12,3.6924e-05
1469748341740,-1.12,2.0272000000000002e-05
1469748341750,-1.12,1.8462e-05
1469748341760,-1.12,2.0996e-05
1469748341770,-1.12,3.0408e-05
1469748341780,-1.12,2.4254000000000002e-05
1469748341790,-1.12,1.7014e-05
1469748341800,-1.12,1.3755999999999998e-05
1469748341810,-1.12,1.5204e-05
1469748341820,-1.12,1.9548e-05
1469748341830,-1.12,1.8824e-05
1469748341840,-1.12,1.5928e-05
1469748341850,-1.12,1.7014e-05
1469748341860,-1.12,1.7738e-05
1469748341870,-1.12,1.8824e-05
1469748341880,-1.12,1.8824e-05
1469748341890,-1.12,1.9548e-05
1469748341900,-1.12,2.0634e-05
1469748341910,-1.12,2.2444e-05
1469748341920,-1.12,1.9186e-05
1469748341930,-1.12,1.7375999999999998e-05
1469748341940,-1.12,1.7738e-05
1469748341950,-1.12,2.0634e-05
1469748341960,-1.12,2.4254000000000002e-05
1469748341970,-1.12,3.0408e-05
1469748341980,-1.12,1.7375999999999998e-05
1469748341990,-1.12,2.0272000000000002e-05
1469748342000,-1.12,2.172e-05
1469748342010,-1.12,3.9458e-05
1469748342020,-1.12,2.5702e-05
1469748342030,-1.12,2.2082e-05
1469748342040,-1.12,1.7738e-05
1469748342050,-1.12,2.2444e-05
1469748342060,-1.12,2.0996e-05
1469748342070,-1.12,1.9548e-05
1469748342080,-1.12,1.7014e-05
1469748342090,-1.12,1.7014e-05
1469748342100,-1.12,1.8824e-05
1469748342110,-1.12,1.7738e-05
1469748342120,-1.12,1.5204e-05
1469748342130,-1.12,1.5204e-05
1469748342140,-1.12,1.8824e-05
1469748342150,-1.12,2.172e-05
1469748342160,-1.12,2.3891999999999998e-05
1469748342170,-1.12,2.0996e-05
1469748342180,-1.12,2.1358e-05
1469748342190,-1.12,3.7286e-05
1469748342200,-1.12,4.5974e-05
1469748342210,-1.12,4.7783999999999995e-05
1469748342220,-1.12,1.8100000000000003e-05
1469748342230,-1.12,2.9321999999999998e-05
1469748342240,-1.12,3.077e-05
1469748342250,-1.12,4.4888e-05
1469748342260,-1.12,2.1358e-05
1469748342270,-1.12,1.629e-05
1469748342280,-1.12,1.991e-05
1469748342290,-1.12,2.4254000000000002e-05
1469748342300,-1.12,2.1358e-05
1469748342310,-1.12,1.7014e-05
1469748342320,-1.12,1.8824e-05
1469748342330,-1.12,2.2082e-05
1469748342340,-1.12,2.172e-05
1469748342350,-1.12,1.8462e-05
1469748342360,-1.12,1.6652e-05
1469748342370,-1.12,1.629e-05
1469748342380,-1.12,1.991e-05
1469748342390,-1.12,2.3168000000000002e-05
1469748342400,-1.12,2.2805999999999998e-05
1469748342410,-1.12,1.8824e-05
1469748342420,-1.12,1.8462e-05
1469748342430,-1.12,2.3168000000000002e-05
1469748342440,-1.12,2.1358e-05
1469748342450,-1.12,2.172e-05
1469748342460,-1.1,1.6652e-05
1469748342470,-1.1,2.3168000000000002e-05
1469748342480,-1.1,2.0634e-05
1469748342490,-1.1,2.1358e-05
1469748342500,-1.1,1.629e-05
1469748342510,-1.1,1.9186e-05
1469748342520,-1.1,1.8462e-05
1469748342530,-1.1,1.7014e-05
1469748342540,-1.1,1.5928e-05
1469748342550,-1.1,1.5204e-05
1469748342560,-1.1,1.8100000000000003e-05
1469748342570,-1.1,2.0272000000000002e-05
1469748342580,-1.1,1.6652e-05
1469748342590,-1.1,1.6652e-05
1469748342600,-1.1,2.2805999999999998e-05
1469748342610,-1.1,2.8598000000000003e-05
1469748342620,-1.1,2.6064e-05
1469748342630,-1.1,2.1358e-05
1469748342640,-1.1,2.9321999999999998e-05
1469748342650,-1.1,3.1856e-05
1469748342660,-1.1,3.4028e-05
1469748342670,-1.1,3.077e-05
1469748342680,-1.1,3.1856e-05
1469748342690,-1.1,5.2128e-05
1469748342700,-1.1,2.6788000000000002e-05
1469748342710,-1.1,2.172e-05
1469748342720,-1.1,2.0272000000000002e-05
1469748342730,-1.1,3.3304e-05
1469748342740,-1.1,2.5702e-05
1469748342750,-1.1,1.9548e-05
1469748342760,-1.1,1.7014e-05
1469748342770,-1.1,1.8824e-05
1469748342780,-1.1,2.896e-05
1469748342790,-1.1,2.3891999999999998e-05
1469748342800,-1.1,1.8824e-05
1469748342810,-1.1,1.8462e-05
1469748342820,-1.1,2.353e-05
1469748342830,-1.1,2.172e-05
1469748342840,-1.1,1.9548e-05
1469748342850,-1.1,2.0634e-05
1469748342860,-1.1,2.0634e-05
1469748342870,-1.1,2.0272000000000002e-05
1469748342880,-1.1,2.3168000000000002e-05
1469748342890,-1.1,2.9321999999999998e-05
1469748342900,-1.1,2.4978e-05
1469748342910,-1.1,2.2805999999999998e-05
1469748342920,-1.1,1.7014e-05
1469748342930,-1.1,1.9548e-05
1469748342940,-1.1,1.8100000000000003e-05
1469748342950,-1.1,2.0996e-05
1469748342960,-1.1,1.448e-05
1469748342970,-1.1,1.6652e-05
1469748342980,-1.1,1.2308e-05
1469748342990,-1.1,1.9548e-05
1469748343000,-1.1,1.8100000000000003e-05
1469748343010,-1.1,1.8824e-05
1469748343020,-1.1,1.4842000000000001e-05
1469748343030,-1.1,1.629e-05
1469748343040,-1.1,2.353e-05
1469748343050,-1.1,2.6788000000000002e-05
1469748343060,-1.1,2.9684000000000002e-05
1469748343070,-1.1,2.172e-05
1469748343080,-1.1,0.000177018
1469748343090,-1.1,3.8734e-05
1469748343100,-1.1,0.000317112
1469748343110,-1.1,0.000105704
1469748343120,-1.1,0.000347882
1469748343130,-1.1,0.000320732
1469748343140,-1.1,2.0634e-05
1469748343150,-1.1,0.000188602
1469748343160,-1.1,1.5566e-05
1469748343170,-1.1,4.887e-05
1469748343180,-1.1,4.4888e-05
1469748343190,-1.1,2.5702e-05
1469748343200,-1.1,7.059e-05
