Timestamp,position,BLMTI.04R7.B2I10_TCSG.D4R7.B2
1469747347340,-1.48,9.05e-06
1469747347350,-1.48,1.0136000000000001e-05
1469747347360,-1.48,7.964e-06
1469747347370,-1.48,9.774e-06
1469747347380,-1.48,7.24e-06
1469747347390,-1.48,1.0498e-05
1469747347400,-1.48,8.687999999999999e-06
1469747347410,-1.48,1.0498e-05
1469747347420,-1.48,6.877999999999999e-06
1469747347430,-1.48,9.05e-06
1469747347440,-1.48,8.687999999999999e-06
1469747347450,-1.48,1.0498e-05
1469747347460,-1.48,6.154e-06
1469747347470,-1.48,9.05e-06
1469747347480,-1.48,6.154e-06
1469747347490,-1.48,1.0498e-05
1469747347500,-1.48,1.0136000000000001e-05
1469747347510,-1.48,1.1222e-05
1469747347520,-1.48,8.687999999999999e-06
1469747347530,-1.48,1.1584000000000001e-05
1469747347540,-1.48,8.326e-06
1469747347550,-1.48,1.3032e-05
1469747347560,-1.48,7.602e-06
1469747347570,-1.48,1.4118e-05
1469747347580,-1.48,6.516e-06
1469747347590,-1.48,1.3755999999999998e-05
1469747347600,-1.48,1.267e-05
1469747347610,-1.48,1.0498e-05
1469747347620,-1.48,7.24e-06
1469747347630,-1.48,9.412e-06
1469747347640,-1.48,8.326e-06
1469747347650,-1.48,9.05e-06
1469747347660,-1.48,6.516e-06
1469747347670,-1.48,8.326e-06
1469747347680,-1.48,7.602e-06
1469747347690,-1.48,1.0136000000000001e-05
1469747347700,-1.48,6.516e-06
1469747347710,-1.48,1.086e-05
1469747347720,-1.48,8.326e-06
1469747347730,-1.48,1.0136000000000001e-05
1469747347740,-1.48,7.24e-06
1469747347750,-1.48,8.326e-06
1469747347760,-1.48,8.687999999999999e-06
1469747347770,-1.48,9.774e-06
1469747347780,-1.48,1.0498e-05
1469747347790,-1.48,1.0498e-05
1469747347800,-1.48,7.602e-06
1469747347810,-1.48,1.086e-05
1469747347820,-1.48,9.412e-06
1469747347830,-1.48,1.1222e-05
1469747347840,-1.48,9.774e-06
1469747347850,-1.48,1.0136000000000001e-05
1469747347860,-1.48,9.412e-06
1469747347870,-1.48,1.1222e-05
1469747347880,-1.48,1.0498e-05
1469747347890,-1.48,1.0136000000000001e-05
1469747347900,-1.48,7.24e-06
1469747347910,-1.48,9.412e-06
1469747347920,-1.48,8.326e-06
1469747347930,-1.48,9.05e-06
1469747347940,-1.48,7.964e-06
1469747347950,-1.48,9.774e-06
1469747347960,-1.48,8.687999999999999e-06
1469747347970,-1.48,1.0136000000000001e-05
1469747347980,-1.48,7.602e-06
1469747347990,-1.48,8.687999999999999e-06
1469747348000,-1.48,8.326e-06
1469747348010,-1.48,1.3394000000000001e-05
1469747348020,-1.48,1.0136000000000001e-05
1469747348030,-1.48,1.0136000000000001e-05
1469747348040,-1.48,1.0498e-05
1469747348050,-1.48,1.3394000000000001e-05
1469747348060,-1.48,7.602e-06
1469747348070,-1.48,1.1222e-05
1469747348080,-1.48,6.516e-06
1469747348090,-1.48,9.05e-06
1469747348100,-1.48,7.24e-06
1469747348110,-1.48,1.1945999999999999e-05
1469747348120,-1.48,5.792000000000001e-06
1469747348130,-1.48,1.0136000000000001e-05
1469747348140,-1.48,9.05e-06
1469747348150,-1.48,1.086e-05
1469747348160,-1.48,6.877999999999999e-06
1469747348170,-1.48,9.412e-06
1469747348180,-1.48,8.687999999999999e-06
1469747348190,-1.48,1.1222e-05
1469747348200,-1.48,1.0498e-05
1469747348210,-1.48,1.1945999999999999e-05
1469747348220,-1.48,1.0136000000000001e-05
1469747348230,-1.48,1.086e-05
1469747348240,-1.48,1.1584000000000001e-05
1469747348250,-1.48,9.774e-06
1469747348260,-1.48,8.687999999999999e-06
1469747348270,-1.48,1.086e-05
1469747348280,-1.48,1.1222e-05
1469747348290,-1.48,8.687999999999999e-06
1469747348300,-1.48,9.774e-06
1469747348310,-1.48,9.774e-06
1469747348320,-1.48,9.412e-06
1469747348330,-1.48,8.326e-06
1469747348340,-1.48,8.687999999999999e-06
1469747348350,-1.48,8.326e-06
1469747348360,-1.48,7.964e-06
1469747348370,-1.48,9.774e-06
1469747348380,-1.48,6.877999999999999e-06
1469747348390,-1.48,9.774e-06
1469747348400,-1.48,8.326e-06
1469747348410,-1.44,1.0136000000000001e-05
1469747348420,-1.44,9.412e-06
1469747348430,-1.44,8.687999999999999e-06
1469747348440,-1.44,7.964e-06
1469747348450,-1.44,1.1945999999999999e-05
1469747348460,-1.44,1.1584000000000001e-05
1469747348470,-1.44,1.0498e-05
1469747348480,-1.44,8.687999999999999e-06
1469747348490,-1.44,1.0498e-05
1469747348500,-1.44,1.0136000000000001e-05
1469747348510,-1.44,1.1222e-05
