Timestamp,position,BLMTI.04R7.B2I10_TCSG.A4R7.B2
1469748767650,1.425,1.7738e-05
1469748767660,1.425,1.8100000000000003e-05
1469748767670,1.425,1.9548e-05
1469748767680,1.425,1.9186e-05
1469748767690,1.425,3.0408e-05
1469748767700,1.425,4.4526e-05
1469748767710,1.425,9.8102e-05
1469748767720,1.425,0.000183534
1469748767730,1.425,0.000256658
1469748767740,1.425,0.00033883199999999996
1469748767750,1.425,0.00042136800000000004
1469748767760,1.425,0.000469876
1469748767770,1.425,0.00044526
1469748767780,1.425,0.000416662
1469748767790,1.425,0.00038734
1469748767800,1.425,0.000436572
1469748767810,1.425,0.000453948
1469748767820,1.425,0.000487252
1469748767830,1.425,0.0004934059999999999
1469748767840,1.425,0.00045793
1469748767850,1.425,0.00041340400000000003
1469748767860,1.425,0.000362
1469748767870,1.425,0.000332316
1469748767880,1.425,0.000328696
1469748767890,1.425,0.00032399
1469748767900,1.425,0.000283084
1469748767910,1.425,0.000288514
1469748767920,1.425,0.000259554
1469748767930,1.425,0.000240006
1469748767940,1.425,0.00022950799999999999
1469748767950,1.425,0.00022878400000000002
1469748767960,1.425,0.000240006
1469748767970,1.425,0.000272948
1469748767980,1.425,0.00029068599999999996
1469748767990,1.425,0.000302632
1469748768000,1.425,0.00032471400000000004
1469748768010,1.425,0.000325438
1469748768020,1.425,0.000277292
1469748768030,1.425,0.000226612
1469748768040,1.425,0.000200548
1469748768050,1.425,0.000188602
1469748768060,1.425,0.000197652
1469748768070,1.425,0.000245074
1469748768080,1.425,0.00027077599999999997
1469748768090,1.425,0.000310234
1469748768100,1.425,0.000322542
1469748768110,1.425,0.000307338
1469748768120,1.425,0.000279464
1469748768130,1.425,0.000240006
1469748768140,1.425,0.000192222
1469748768150,1.425,0.00018606799999999998
1469748768160,1.425,0.00017267400000000002
1469748768170,1.425,0.000163986
1469748768180,1.425,0.000150592
1469748768190,1.425,0.00015385
1469748768200,1.425,0.00015928
1469748768210,1.425,0.00014299
1469748768220,1.425,0.000135026
1469748768230,1.425,0.000142628
1469748768240,1.425,0.00017339799999999998
1469748768250,1.425,0.00019367
1469748768260,1.425,0.00020742599999999998
1469748768270,1.425,0.000188602
1469748768280,1.425,0.000179552
1469748768290,1.425,0.00016072799999999998
1469748768300,1.425,0.000142628
1469748768310,1.425,0.000131768
1469748768320,1.425,0.000123442
1469748768330,1.425,0.00010787600000000001
1469748768340,1.425,0.00011041
1469748768350,1.425,0.000113668
1469748768360,1.425,0.000106066
1469748768370,1.425,0.00011222
1469748768380,1.425,0.000100998
1469748768390,1.425,0.00010172200000000001
1469748768400,1.425,9.1586e-05
1469748768410,1.425,9.1948e-05
1469748768420,1.425,9.6292e-05
1469748768430,1.425,0.000113668
1469748768440,1.425,0.000127062
1469748768450,1.425,0.00013756
1469748768460,1.425,0.00012271799999999999
1469748768470,1.425,0.000119822
1469748768480,1.425,0.00011439200000000001
1469748768490,1.425,0.000102084
1469748768500,1.425,9.1586e-05
1469748768510,1.425,8.9052e-05
1469748768520,1.425,9.267200000000001e-05
1469748768530,1.425,8.688e-05
1469748768540,1.425,7.4572e-05
1469748768550,1.425,7.2038e-05
1469748768560,1.425,7.2038e-05
1469748768570,1.425,8.0002e-05
1469748768580,1.425,8.2536e-05
1469748768590,1.425,8.289799999999999e-05
1469748768600,1.425,8.507e-05
1469748768610,1.425,8.8328e-05
1469748768620,1.425,7.8554e-05
1469748768630,1.425,7.6382e-05
1469748768640,1.425,6.5884e-05
1469748768650,1.425,6.0092e-05
1469748768660,1.425,5.6834e-05
1469748768670,1.425,6.3712e-05
1469748768680,1.425,6.9866e-05
1469748768690,1.425,8.8328e-05
1469748768700,1.425,0.00010679
1469748768710,1.425,0.000116926
1469748768720,1.425,0.00012489
1469748768730,1.425,0.000111858
1469748768740,1.425,9.774e-05
1469748768750,1.425,8.688e-05
1469748768760,1.425,8.108800000000001e-05
1469748768770,1.425,7.167600000000001e-05
1469748768780,1.425,5.7558e-05
1469748768790,1.425,5.9006000000000004e-05
1469748768800,1.425,5.9006000000000004e-05
1469748768810,1.425,6.2626e-05
1469748768820,1.425,6.154e-05
1469748768830,1.425,6.2626e-05
1469748768840,1.425,6.2626e-05
1469748768850,1.425,6.769399999999999e-05
1469748768860,1.425,6.1178e-05
1469748768870,1.425,6.154e-05
1469748768880,1.425,5.7558e-05
1469748768890,1.425,5.5386e-05
1469748768900,1.425,4.9232e-05
1469748768910,1.425,5.4662e-05
1469748768920,1.425,5.7558e-05
1469748768930,1.425,5.429999999999999e-05
1469748768940,1.425,5.9368000000000005e-05
1469748768950,1.425,6.2264e-05
1469748768960,1.425,5.8281999999999995e-05
1469748768970,1.425,5.249e-05
1469748768980,1.425,4.9956e-05
1469748768990,1.425,4.1268e-05
1469748769000,1.425,4.706e-05
1469748769010,1.425,3.9096e-05
1469748769020,1.425,4.4888e-05
1469748769030,1.425,4.163e-05
1469748769040,1.425,4.1992e-05
1469748769050,1.425,4.0544000000000003e-05
1469748769060,1.425,4.344e-05
1469748769070,1.425,4.4888e-05
1469748769080,1.425,4.4888e-05
1469748769090,1.425,4.959399999999999e-05
1469748769100,1.425,4.9232e-05
1469748769110,1.425,4.887e-05
1469748769120,1.425,5.249e-05
1469748769130,1.425,5.8281999999999995e-05
1469748769140,1.425,5.6834e-05
1469748769150,1.425,5.5023999999999994e-05
1469748769160,1.425,5.2128e-05
1469748769170,1.425,4.8508000000000004e-05
1469748769180,1.425,5.0318e-05
1469748769190,1.425,5.1766000000000005e-05
1469748769200,1.425,5.8281999999999995e-05
1469748769210,1.425,5.5386e-05
1469748769220,1.425,5.0318e-05
1469748769230,1.425,4.1268e-05
1469748769240,1.425,3.6562e-05
1469748769250,1.425,3.439e-05
1469748769260,1.425,3.5838000000000005e-05
1469748769270,1.425,3.801e-05
1469748769280,1.425,4.0906e-05
1469748769290,1.425,4.6698e-05
1469748769300,1.425,4.706e-05
1469748769310,1.425,5.2852e-05
1469748769320,1.425,4.8146e-05
1469748769330,1.425,5.1766000000000005e-05
1469748769340,1.425,4.4888e-05
1469748769350,1.425,3.9458e-05
1469748769360,1.425,3.8734e-05
1469748769370,1.425,3.2942e-05
1469748769380,1.425,3.3666e-05
1469748769390,1.425,3.3304e-05
1469748769400,1.425,4.0181999999999996e-05
1469748769410,1.425,4.3802e-05
1469748769420,1.425,4.7422e-05
1469748769430,1.425,4.7783999999999995e-05
1469748769440,1.425,5.2852e-05
1469748769450,1.425,4.6698e-05
1469748769460,1.425,4.7422e-05
1469748769470,1.425,4.344e-05
1469748769480,1.425,4.2716e-05
1469748769490,1.425,3.8372e-05
1469748769500,1.425,3.6562e-05
1469748769510,1.425,3.1856e-05
1469748769520,1.425,3.5838000000000005e-05
1469748769530,1.425,3.3304e-05
1469748769540,1.425,3.5114e-05
1469748769550,1.425,3.6562e-05
1469748769560,1.425,4.163e-05
1469748769570,1.425,4.4888e-05
1469748769580,1.425,4.5611999999999996e-05
1469748769590,1.425,4.3078e-05
1469748769600,1.425,4.706e-05
1469748769610,1.425,4.6698e-05
1469748769620,1.425,4.7783999999999995e-05
1469748769630,1.425,4.1992e-05
1469748769640,1.425,4.3802e-05
1469748769650,1.425,3.5114e-05
1469748769660,1.425,3.5476e-05
1469748769670,1.425,3.258e-05
1469748769680,1.425,3.0408e-05
1469748769690,1.425,3.1132e-05
1469748769700,1.425,3.1494e-05
1469748769710,1.425,3.3666e-05
1469748769720,1.425,3.3666e-05
1469748769730,1.425,3.1494e-05
1469748769740,1.425,3.4751999999999995e-05
1469748769750,1.425,3.077e-05
