Timestamp,position,BLMTI.06L7.B2I10_TCLA.B6L7.B2
1469746298740,1.275,3.439e-05
1469746298750,1.275,3.077e-05
1469746298760,1.275,2.7511999999999997e-05
1469746298770,1.275,2.9684000000000002e-05
1469746298780,1.275,3.1494e-05
1469746298790,1.275,6.2988e-05
1469746298800,1.275,7.7468e-05
1469746298810,1.275,8.688e-05
1469746298820,1.275,5.4662e-05
1469746298830,1.275,3.6924e-05
1469746298840,1.275,2.8236e-05
1469746298850,1.275,2.6064e-05
1469746298860,1.275,2.4616e-05
1469746298870,1.275,2.2082e-05
1469746298880,1.275,3.8372e-05
1469746298890,1.275,5.068e-05
1469746298900,1.275,6.1902e-05
1469746298910,1.275,6.2264e-05
1469746298920,1.275,4.6336000000000005e-05
1469746298930,1.275,3.0046e-05
1469746298940,1.275,2.7511999999999997e-05
1469746298950,1.275,2.5702e-05
1469746298960,1.275,3.5838000000000005e-05
1469746298970,1.275,3.258e-05
1469746298980,1.275,5.792e-05
1469746298990,1.275,4.959399999999999e-05
1469746299000,1.275,4.0906e-05
1469746299010,1.275,3.4028e-05
1469746299020,1.275,2.6788000000000002e-05
1469746299030,1.275,2.6788000000000002e-05
1469746299040,1.275,2.534e-05
1469746299050,1.275,2.534e-05
1469746299060,1.275,3.077e-05
1469746299070,1.275,4.2716e-05
1469746299080,1.275,4.5974e-05
1469746299090,1.275,6.7332e-05
1469746299100,1.275,6.0453999999999994e-05
1469746299110,1.275,4.6698e-05
1469746299120,1.275,3.6200000000000006e-05
1469746299130,1.275,3.2942e-05
1469746299140,1.275,3.6200000000000006e-05
1469746299150,1.275,4.0544000000000003e-05
1469746299160,1.275,4.344e-05
1469746299170,1.275,4.5611999999999996e-05
1469746299180,1.275,4.0906e-05
1469746299190,1.275,3.4028e-05
1469746299200,1.275,2.7511999999999997e-05
1469746299210,1.275,2.4254000000000002e-05
1469746299220,1.275,2.5702e-05
1469746299230,1.275,2.7874e-05
1469746299240,1.275,3.7286e-05
1469746299250,1.275,4.6698e-05
1469746299260,1.275,6.516e-05
1469746299270,1.275,7.1314e-05
1469746299280,1.275,5.1404e-05
1469746299290,1.275,4.8146e-05
1469746299300,1.275,2.9684000000000002e-05
1469746299310,1.275,2.715e-05
1469746299320,1.275,2.7511999999999997e-05
1469746299330,1.275,2.8598000000000003e-05
1469746299340,1.275,2.9684000000000002e-05
1469746299350,1.275,3.5476e-05
1469746299360,1.275,3.5838000000000005e-05
1469746299370,1.275,6.6608e-05
1469746299380,1.275,6.2626e-05
1469746299390,1.275,7.3848e-05
1469746299400,1.275,5.3576000000000003e-05
1469746299410,1.275,8.108800000000001e-05
1469746299420,1.275,0.000137922
1469746299430,1.275,0.000153488
1469746299440,1.275,0.000115478
1469746299450,1.275,7.167600000000001e-05
1469746299460,1.275,5.2128e-05
1469746299470,1.275,4.4888e-05
1469746299480,1.275,3.4751999999999995e-05
1469746299490,1.275,3.3666e-05
1469746299500,1.275,3.0408e-05
1469746299510,1.275,3.3666e-05
1469746299520,1.275,4.5974e-05
1469746299530,1.275,6.0453999999999994e-05
1469746299540,1.275,6.5884e-05
1469746299550,1.275,5.249e-05
1469746299560,1.275,3.8734e-05
1469746299570,1.275,3.5114e-05
1469746299580,1.275,5.5748e-05
1469746299590,1.275,7.6744e-05
1469746299600,1.275,8.470799999999999e-05
1469746299610,1.275,6.878e-05
1469746299620,1.275,4.4888e-05
1469746299630,1.275,5.1766000000000005e-05
1469746299640,1.275,4.5974e-05
1469746299650,1.275,6.0816e-05
1469746299660,1.275,4.9956e-05
1469746299670,1.275,3.077e-05
1469746299680,1.275,3.1856e-05
1469746299690,1.275,4.3078e-05
1469746299700,1.275,5.8281999999999995e-05
1469746299710,1.275,7.421e-05
1469746299720,1.275,7.0952e-05
1469746299730,1.275,6.1902e-05
1469746299740,1.275,6.1178e-05
1469746299750,1.275,4.4888e-05
1469746299760,1.275,4.4888e-05
1469746299770,1.275,4.5974e-05
1469746299780,1.275,4.5974e-05
1469746299790,1.275,3.7286e-05
1469746299800,1.275,2.9321999999999998e-05
1469746299810,1.275,2.3168000000000002e-05
1469746299820,1.275,2.9321999999999998e-05
1469746299830,1.275,3.6200000000000006e-05
1469746299840,1.275,3.2942e-05
1469746299850,1.275,4.2353999999999995e-05
1469746299860,1.275,4.7422e-05
1469746299870,1.275,5.792e-05
1469746299880,1.275,5.6834e-05
1469746299890,1.275,5.792e-05
1469746299900,1.275,4.4526e-05
1469746299910,1.275,4.2353999999999995e-05
1469746299920,1.275,3.801e-05
1469746299930,1.275,3.4751999999999995e-05
1469746299940,1.275,3.6924e-05
1469746299950,1.275,4.3078e-05
1469746299960,1.275,4.706e-05
1469746299970,1.275,4.7783999999999995e-05
1469746299980,1.275,6.2626e-05
1469746299990,1.275,5.8281999999999995e-05
1469746300000,1.275,6.2988e-05
1469746300010,1.275,5.4662e-05
1469746300020,1.275,5.2852e-05
1469746300030,1.275,4.887e-05
1469746300040,1.275,5.3938000000000004e-05
1469746300050,1.275,5.8281999999999995e-05
1469746300060,1.275,4.887e-05
1469746300070,1.275,4.6698e-05
1469746300080,1.275,5.1042e-05
1469746300090,1.275,6.5884e-05
1469746300100,1.275,4.3078e-05
1469746300110,1.275,3.8734e-05
1469746300120,1.275,2.534e-05
1469746300130,1.275,2.3891999999999998e-05
1469746300140,1.275,2.353e-05
1469746300150,1.275,2.9321999999999998e-05
1469746300160,1.275,3.1494e-05
1469746300170,1.275,3.2218e-05
1469746300180,1.275,3.1132e-05
1469746300190,1.275,3.1494e-05
1469746300200,1.275,5.611e-05
1469746300210,1.275,4.8146e-05
1469746300220,1.275,4.4164e-05
1469746300230,1.275,3.258e-05
1469746300240,1.275,3.5114e-05
1469746300250,1.275,3.1494e-05
1469746300260,1.275,3.8734e-05
1469746300270,1.275,3.8734e-05
1469746300280,1.275,3.5476e-05
1469746300290,1.275,2.9684000000000002e-05
1469746300300,1.275,1.7014e-05
1469746300310,1.275,2.715e-05
1469746300320,1.275,2.6064e-05
1469746300330,1.275,3.801e-05
1469746300340,1.275,3.7286e-05
1469746300350,1.275,4.959399999999999e-05
1469746300360,1.275,4.1992e-05
1469746300370,1.275,4.6336000000000005e-05
1469746300380,1.275,3.7648e-05
1469746300390,1.275,4.2353999999999995e-05
1469746300400,1.275,4.0544000000000003e-05
1469746300410,1.275,3.4028e-05
1469746300420,1.275,4.0181999999999996e-05
1469746300430,1.275,3.6562e-05
1469746300440,1.275,3.3304e-05
1469746300450,1.275,3.7286e-05
1469746300460,1.275,5.2128e-05
1469746300470,1.275,4.2353999999999995e-05
1469746300480,1.275,4.3802e-05
1469746300490,1.275,2.7511999999999997e-05
1469746300500,1.275,2.6064e-05
1469746300510,1.275,3.5114e-05
1469746300520,1.275,2.7874e-05
1469746300530,1.275,3.6924e-05
1469746300540,1.275,4.163e-05
1469746300550,1.275,4.706e-05
1469746300560,1.275,4.3802e-05
1469746300570,1.275,5.8281999999999995e-05
1469746300580,1.275,4.887e-05
1469746300590,1.275,4.706e-05
1469746300600,1.275,3.3304e-05
1469746300610,1.275,3.2218e-05
1469746300620,1.275,2.2805999999999998e-05
1469746300630,1.275,3.1132e-05
1469746300640,1.275,3.1132e-05
1469746300650,1.275,3.7648e-05
1469746300660,1.275,3.4028e-05
1469746300670,1.275,3.3304e-05
1469746300680,1.275,3.6924e-05
1469746300690,1.275,3.6200000000000006e-05
1469746300700,1.275,3.982e-05
1469746300710,1.265,4.706e-05
1469746300720,1.265,4.4888e-05
1469746300730,1.265,4.344e-05
1469746300740,1.265,3.9458e-05
1469746300750,1.265,4.2353999999999995e-05
1469746300760,1.265,3.4751999999999995e-05
1469746300770,1.265,2.7874e-05
1469746300780,1.265,2.2805999999999998e-05
1469746300790,1.265,2.0272000000000002e-05
1469746300800,1.265,2.4616e-05
1469746300810,1.265,3.4028e-05
1469746300820,1.265,4.4164e-05
1469746300830,1.265,7.6382e-05
1469746300840,1.265,0.00020670200000000001
1469746300850,1.265,0.00010642799999999999
1469746300860,1.265,0.000364534
1469746300870,1.265,0.000378652
1469746300880,1.265,0.0007804719999999999
1469746300890,1.265,0.00105776
1469746300900,1.265,0.00146031
1469746300910,1.265,0.0011794000000000002
1469746300920,1.265,0.000935408
1469746300930,1.265,0.00048146
1469746300940,1.265,0.000335212
1469746300950,1.265,0.00014950600000000001
1469746300960,1.265,8.9414e-05
1469746300970,1.265,6.1178e-05
1469746300980,1.265,6.6608e-05
1469746300990,1.265,0.000122356
1469746301000,1.265,0.000335574
1469746301010,1.265,0.000512954
1469746301020,1.265,0.000435124
1469746301030,1.265,0.000296478
1469746301040,1.265,0.00010172200000000001
1469746301050,1.265,7.2038e-05
1469746301060,1.265,4.9956e-05
1469746301070,1.265,5.7196000000000006e-05
1469746301080,1.265,5.1766000000000005e-05
1469746301090,1.265,7.4572e-05
1469746301100,1.265,9.05e-05
1469746301110,1.265,0.00014480000000000002
1469746301120,1.265,0.000107514
1469746301130,1.265,6.697e-05
1469746301140,1.265,4.8146e-05
1469746301150,1.265,5.5386e-05
1469746301160,1.265,5.9368000000000005e-05
1469746301170,1.265,9.737799999999999e-05
1469746301180,1.265,0.000166882
1469746301190,1.265,0.00019077400000000003
1469746301200,1.265,0.00018136200000000002
1469746301210,1.265,9.556799999999999e-05
1469746301220,1.265,6.1178e-05
1469746301230,1.265,2.9321999999999998e-05
1469746301240,1.265,3.8372e-05
1469746301250,1.265,4.1992e-05
1469746301260,1.265,6.5884e-05
1469746301270,1.265,8.1812e-05
1469746301280,1.265,9.231e-05
1469746301290,1.265,7.3848e-05
1469746301300,1.265,6.0816e-05
1469746301310,1.265,8.869e-05
1469746301320,1.265,7.9278e-05
1469746301330,1.265,0.000104256
1469746301340,1.265,9.0138e-05
1469746301350,1.265,9.737799999999999e-05
1469746301360,1.265,7.8916e-05
1469746301370,1.265,0.00015566
1469746301380,1.265,0.000109324
1469746301390,1.265,7.964e-05
1469746301400,1.265,3.9096e-05
1469746301410,1.265,2.7511999999999997e-05
1469746301420,1.265,2.715e-05
1469746301430,1.265,4.1268e-05
1469746301440,1.265,0.000129234
1469746301450,1.265,0.00022878400000000002
1469746301460,1.265,0.000305528
1469746301470,1.265,0.000142628
1469746301480,1.265,8.470799999999999e-05
1469746301490,1.265,4.6698e-05
1469746301500,1.265,5.5386e-05
1469746301510,1.265,5.7196000000000006e-05
1469746301520,1.265,5.611e-05
1469746301530,1.265,8.0726e-05
1469746301540,1.265,9.1586e-05
1469746301550,1.265,0.000123442
1469746301560,1.265,9.412e-05
1469746301570,1.265,7.6382e-05
1469746301580,1.265,3.7648e-05
1469746301590,1.265,3.1132e-05
1469746301600,1.265,3.0408e-05
1469746301610,1.265,4.3802e-05
1469746301620,1.265,6.2264e-05
1469746301630,1.265,0.00020018599999999998
1469746301640,1.265,0.00021611400000000003
1469746301650,1.265,0.00014950600000000001
1469746301660,1.265,6.7332e-05
1469746301670,1.265,4.2353999999999995e-05
1469746301680,1.265,4.5611999999999996e-05
1469746301690,1.265,3.8372e-05
1469746301700,1.265,2.7511999999999997e-05
1469746301710,1.265,4.2716e-05
1469746301720,1.265,6.2626e-05
1469746301730,1.265,8.3622e-05
1469746301740,1.265,7.8192e-05
1469746301750,1.265,5.5386e-05
1469746301760,1.265,4.5611999999999996e-05
1469746301770,1.265,4.0181999999999996e-05
1469746301780,1.265,6.1178e-05
1469746301790,1.265,0.00010172200000000001
1469746301800,1.265,0.00019403200000000002
1469746301810,1.265,0.000271138
1469746301820,1.265,0.00013430200000000002
1469746301830,1.265,8.3984e-05
1469746301840,1.265,4.2716e-05
1469746301850,1.265,3.8734e-05
1469746301860,1.265,3.9096e-05
1469746301870,1.265,4.5611999999999996e-05
1469746301880,1.265,4.887e-05
1469746301890,1.265,7.8916e-05
1469746301900,1.265,7.6744e-05
1469746301910,1.265,0.000140094
1469746301920,1.265,0.00011728799999999999
1469746301930,1.265,7.964e-05
1469746301940,1.265,6.697e-05
1469746301950,1.265,5.0318e-05
1469746301960,1.265,4.887e-05
1469746301970,1.265,5.2852e-05
1469746301980,1.265,5.6472e-05
1469746301990,1.265,6.2626e-05
1469746302000,1.265,6.2626e-05
1469746302010,1.265,3.982e-05
1469746302020,1.265,3.6200000000000006e-05
1469746302030,1.265,3.1132e-05
1469746302040,1.265,3.077e-05
1469746302050,1.265,4.2353999999999995e-05
1469746302060,1.265,7.348600000000001e-05
1469746302070,1.265,0.00013032
1469746302080,1.265,9.1948e-05
1469746302090,1.265,9.086200000000001e-05
1469746302100,1.265,5.5023999999999994e-05
1469746302110,1.265,5.0318e-05
1469746302120,1.265,4.2716e-05
1469746302130,1.265,4.4888e-05
1469746302140,1.265,4.0181999999999996e-05
1469746302150,1.265,3.8734e-05
1469746302160,1.265,3.2942e-05
1469746302170,1.265,4.0544000000000003e-05
1469746302180,1.265,4.706e-05
1469746302190,1.265,5.1042e-05
1469746302200,1.265,4.8146e-05
1469746302210,1.265,4.1268e-05
1469746302220,1.265,4.7783999999999995e-05
1469746302230,1.265,5.5023999999999994e-05
1469746302240,1.265,8.9414e-05
1469746302250,1.265,9.556799999999999e-05
1469746302260,1.265,9.267200000000001e-05
1469746302270,1.265,4.7422e-05
1469746302280,1.265,3.7286e-05
1469746302290,1.265,4.0906e-05
1469746302300,1.265,4.5974e-05
1469746302310,1.265,3.801e-05
1469746302320,1.265,4.4164e-05
1469746302330,1.265,5.3213999999999996e-05
1469746302340,1.265,4.4888e-05
1469746302350,1.265,5.9006000000000004e-05
1469746302360,1.265,4.0906e-05
1469746302370,1.265,3.8734e-05
1469746302380,1.265,3.077e-05
1469746302390,1.265,4.7783999999999995e-05
1469746302400,1.265,4.1992e-05
1469746302410,1.265,4.887e-05
1469746302420,1.265,5.1042e-05
1469746302430,1.265,4.525e-05
1469746302440,1.265,5.5023999999999994e-05
1469746302450,1.265,7.348600000000001e-05
1469746302460,1.265,6.5522e-05
1469746302470,1.265,5.9368000000000005e-05
1469746302480,1.265,4.4164e-05
1469746302490,1.265,4.8508000000000004e-05
1469746302500,1.265,6.0816e-05
1469746302510,1.265,5.3576000000000003e-05
1469746302520,1.265,4.5611999999999996e-05
1469746302530,1.265,4.3802e-05
1469746302540,1.265,4.1268e-05
1469746302550,1.265,4.5974e-05
1469746302560,1.265,3.5476e-05
1469746302570,1.265,5.8643999999999996e-05
1469746302580,1.265,3.6562e-05
1469746302590,1.265,4.4164e-05
1469746302600,1.265,3.4028e-05
1469746302610,1.265,4.1268e-05
1469746302620,1.265,5.8643999999999996e-05
1469746302630,1.265,6.697e-05
1469746302640,1.265,6.1902e-05
1469746302650,1.265,3.9458e-05
1469746302660,1.265,4.4164e-05
1469746302670,1.265,9.6292e-05
1469746302680,1.265,0.000165434
1469746302690,1.265,0.000116926
1469746302700,1.265,9.1948e-05
1469746302710,1.265,4.163e-05
1469746302720,1.265,3.0046e-05
1469746302730,1.265,3.2942e-05
1469746302740,1.265,3.5114e-05
1469746302750,1.265,4.7783999999999995e-05
1469746302760,1.265,8.434600000000001e-05
1469746302770,1.265,0.00011403
1469746302780,1.265,0.000113668
1469746302790,1.265,0.00011584
1469746302800,1.265,9.1586e-05
1469746302810,1.265,6.2988e-05
1469746302820,1.265,4.0181999999999996e-05
1469746302830,1.265,3.077e-05
1469746302840,1.265,2.7511999999999997e-05
1469746302850,1.265,4.3802e-05
1469746302860,1.265,4.7783999999999995e-05
1469746302870,1.265,6.8056e-05
1469746302880,1.265,5.7196000000000006e-05
1469746302890,1.265,5.5023999999999994e-05
1469746302900,1.265,5.1042e-05
1469746302910,1.265,5.068e-05
1469746302920,1.265,4.0544000000000003e-05
1469746302930,1.265,3.8372e-05
1469746302940,1.265,6.8056e-05
1469746302950,1.265,0.000110772
1469746302960,1.265,0.000128148
1469746302970,1.265,7.9278e-05
1469746302980,1.265,5.068e-05
1469746302990,1.265,4.6698e-05
1469746303000,1.265,3.8372e-05
1469746303010,1.265,3.258e-05
1469746303020,1.265,2.896e-05
1469746303030,1.265,6.335e-05
1469746303040,1.265,6.841800000000001e-05
1469746303050,1.265,0.00010172200000000001
1469746303060,1.265,5.8643999999999996e-05
1469746303070,1.265,6.8056e-05
1469746303080,1.265,5.3576000000000003e-05
1469746303090,1.265,8.1812e-05
1469746303100,1.265,9.231e-05
1469746303110,1.265,0.000133578
1469746303120,1.265,9.8826e-05
1469746303130,1.265,7.5296e-05
1469746303140,1.265,4.7783999999999995e-05
1469746303150,1.265,4.1992e-05
1469746303160,1.265,4.1268e-05
1469746303170,1.265,4.0906e-05
1469746303180,1.265,4.4526e-05
1469746303190,1.265,6.9866e-05
1469746303200,1.265,0.00013394
1469746303210,1.265,0.000157832
1469746303220,1.265,0.00012489
1469746303230,1.265,6.9866e-05
1469746303240,1.265,4.344e-05
1469746303250,1.265,4.6698e-05
1469746303260,1.265,5.5023999999999994e-05
1469746303270,1.265,4.0544000000000003e-05
1469746303280,1.265,3.6200000000000006e-05
1469746303290,1.265,6.4074e-05
1469746303300,1.265,0.000104618
1469746303310,1.265,0.000193308
1469746303320,1.265,8.3984e-05
1469746303330,1.265,4.163e-05
1469746303340,1.265,3.1856e-05
1469746303350,1.265,2.353e-05
1469746303360,1.265,2.9684000000000002e-05
1469746303370,1.265,3.9458e-05
1469746303380,1.265,8.326e-05
1469746303390,1.265,0.000150592
1469746303400,1.265,0.00016217600000000001
1469746303410,1.265,8.9052e-05
1469746303420,1.265,6.4074e-05
1469746303430,1.265,5.7558e-05
1469746303440,1.265,4.525e-05
1469746303450,1.265,3.5838000000000005e-05
1469746303460,1.265,3.0046e-05
1469746303470,1.265,3.1856e-05
1469746303480,1.265,4.6336000000000005e-05
1469746303490,1.265,6.697e-05
1469746303500,1.265,5.3576000000000003e-05
1469746303510,1.265,4.6698e-05
1469746303520,1.265,3.9458e-05
1469746303530,1.265,3.5838000000000005e-05
1469746303540,1.265,3.9458e-05
1469746303550,1.265,4.959399999999999e-05
1469746303560,1.265,8.5794e-05
1469746303570,1.265,0.000189326
1469746303580,1.265,0.00015747
1469746303590,1.265,6.769399999999999e-05
1469746303600,1.265,4.1268e-05
1469746303610,1.265,3.9458e-05
1469746303620,1.265,3.5838000000000005e-05
1469746303630,1.265,3.2942e-05
1469746303640,1.265,4.3802e-05
1469746303650,1.265,9.122399999999999e-05
1469746303660,1.265,0.000148782
1469746303670,1.265,0.00013394
1469746303680,1.265,7.2038e-05
1469746303690,1.265,4.525e-05
1469746303700,1.265,3.5476e-05
1469746303710,1.265,2.715e-05
