Timestamp,position,BLMTI.05L7.B2I10_TCSG.B5L7.B2
1469748633350,1.4,3.0408e-05
1469748633360,1.4,2.715e-05
1469748633370,1.4,2.9321999999999998e-05
1469748633380,1.4,2.896e-05
1469748633390,1.4,2.7511999999999997e-05
1469748633400,1.4,2.715e-05
1469748633410,1.4,2.7511999999999997e-05
1469748633420,1.4,2.6788000000000002e-05
1469748633430,1.4,3.0408e-05
1469748633440,1.4,2.896e-05
1469748633450,1.4,2.5702e-05
1469748633460,1.4,2.4978e-05
1469748633470,1.4,2.8598000000000003e-05
1469748633480,1.4,3.0046e-05
1469748633490,1.4,2.7874e-05
1469748633500,1.4,3.077e-05
1469748633510,1.4,2.896e-05
1469748633520,1.4,3.3304e-05
1469748633530,1.4,2.896e-05
1469748633540,1.4,3.1132e-05
1469748633550,1.4,2.8236e-05
1469748633560,1.4,2.896e-05
1469748633570,1.4,2.9321999999999998e-05
1469748633580,1.4,2.896e-05
1469748633590,1.4,2.8598000000000003e-05
1469748633600,1.4,2.8236e-05
1469748633610,1.4,2.8236e-05
1469748633620,1.4,2.8236e-05
1469748633630,1.4,3.0408e-05
1469748633640,1.4,2.7511999999999997e-05
1469748633650,1.4,2.7511999999999997e-05
1469748633660,1.4,2.7874e-05
1469748633670,1.4,3.077e-05
1469748633680,1.4,3.077e-05
1469748633690,1.4,2.8598000000000003e-05
1469748633700,1.4,3.077e-05
1469748633710,1.4,2.6426e-05
1469748633720,1.4,2.8598000000000003e-05
1469748633730,1.4,2.5702e-05
1469748633740,1.4,2.9684000000000002e-05
1469748633750,1.4,2.7511999999999997e-05
1469748633760,1.4,3.077e-05
1469748633770,1.4,2.9684000000000002e-05
1469748633780,1.4,3.0046e-05
1469748633790,1.4,2.896e-05
1469748633800,1.4,2.9684000000000002e-05
1469748633810,1.4,2.8598000000000003e-05
1469748633820,1.4,2.534e-05
1469748633830,1.4,2.6788000000000002e-05
1469748633840,1.4,2.4978e-05
1469748633850,1.4,2.6064e-05
1469748633860,1.4,2.7874e-05
1469748633870,1.4,2.8236e-05
1469748633880,1.4,2.9321999999999998e-05
1469748633890,1.4,2.6788000000000002e-05
1469748633900,1.4,2.534e-05
1469748633910,1.4,2.4978e-05
1469748633920,1.4,2.7511999999999997e-05
1469748633930,1.4,2.6064e-05
1469748633940,1.4,2.6426e-05
1469748633950,1.4,2.6788000000000002e-05
1469748633960,1.4,2.7874e-05
1469748633970,1.4,2.6426e-05
1469748633980,1.4,2.534e-05
1469748633990,1.4,2.3891999999999998e-05
1469748634000,1.4,2.6426e-05
1469748634010,1.4,2.4616e-05
1469748634020,1.4,2.6426e-05
1469748634030,1.4,2.7874e-05
1469748634040,1.4,2.9684000000000002e-05
1469748634050,1.4,3.077e-05
1469748634060,1.4,3.0046e-05
1469748634070,1.4,2.8236e-05
1469748634080,1.4,2.534e-05
1469748634090,1.4,2.4616e-05
1469748634100,1.4,2.6788000000000002e-05
1469748634110,1.4,2.6426e-05
1469748634120,1.4,2.715e-05
1469748634130,1.4,2.6064e-05
1469748634140,1.4,2.9684000000000002e-05
1469748634150,1.4,2.8236e-05
1469748634160,1.4,2.9684000000000002e-05
1469748634170,1.4,2.6788000000000002e-05
1469748634180,1.4,2.7511999999999997e-05
1469748634190,1.4,2.715e-05
1469748634200,1.4,2.4616e-05
1469748634210,1.4,2.7511999999999997e-05
1469748634220,1.4,2.7874e-05
1469748634230,1.4,3.1494e-05
1469748634240,1.4,2.9321999999999998e-05
1469748634250,1.4,2.8598000000000003e-05
1469748634260,1.4,2.6426e-05
1469748634270,1.4,2.6426e-05
1469748634280,1.4,2.6064e-05
1469748634290,1.4,2.3168000000000002e-05
1469748634300,1.4,2.4254000000000002e-05
1469748634310,1.4,2.6426e-05
1469748634320,1.4,2.6064e-05
1469748634330,1.4,2.6426e-05
1469748634340,1.4,2.6788000000000002e-05
1469748634350,1.4,2.3891999999999998e-05
1469748634360,1.4,2.6788000000000002e-05
1469748634370,1.4,2.4616e-05
1469748634380,1.4,2.6788000000000002e-05
1469748634390,1.4,2.896e-05
1469748634400,1.4,2.8598000000000003e-05
1469748634410,1.4,2.5702e-05
1469748634420,1.4,2.4616e-05
1469748634430,1.4,2.4616e-05
1469748634440,1.4,2.4616e-05
1469748634450,1.4,2.534e-05
1469748634460,1.4,2.4978e-05
1469748634470,1.4,2.534e-05
1469748634480,1.4,2.534e-05
1469748634490,1.4,2.534e-05
1469748634500,1.4,2.6426e-05
1469748634510,1.4,2.7511999999999997e-05
1469748634520,1.4,2.7511999999999997e-05
1469748634530,1.4,2.6426e-05
1469748634540,1.4,2.715e-05
1469748634550,1.4,2.534e-05
1469748634560,1.4,2.6426e-05
1469748634570,1.4,2.4978e-05
1469748634580,1.4,2.5702e-05
1469748634590,1.4,2.534e-05
1469748634600,1.4,2.7511999999999997e-05
1469748634610,1.4,2.715e-05
1469748634620,1.4,2.534e-05
1469748634630,1.4,2.534e-05
1469748634640,1.4,2.8598000000000003e-05
1469748634650,1.4,2.896e-05
1469748634660,1.4,2.6788000000000002e-05
1469748634670,1.4,3.0046e-05
1469748634680,1.4,2.8236e-05
1469748634690,1.4,2.7511999999999997e-05
1469748634700,1.4,2.896e-05
1469748634710,1.4,2.8236e-05
1469748634720,1.4,2.7874e-05
1469748634730,1.4,2.6064e-05
1469748634740,1.4,2.8598000000000003e-05
1469748634750,1.4,2.715e-05
1469748634760,1.4,2.7874e-05
1469748634770,1.4,2.6426e-05
1469748634780,1.4,2.5702e-05
1469748634790,1.4,2.3891999999999998e-05
1469748634800,1.4,2.6064e-05
1469748634810,1.4,2.2082e-05
1469748634820,1.4,2.534e-05
1469748634830,1.4,2.4254000000000002e-05
1469748634840,1.4,2.715e-05
1469748634850,1.4,2.715e-05
1469748634860,1.4,2.6426e-05
1469748634870,1.4,2.8236e-05
1469748634880,1.4,2.6788000000000002e-05
1469748634890,1.4,2.5702e-05
1469748634900,1.4,2.6788000000000002e-05
1469748634910,1.4,2.4616e-05
1469748634920,1.4,2.6426e-05
1469748634930,1.4,2.5702e-05
1469748634940,1.4,2.6788000000000002e-05
1469748634950,1.4,2.6064e-05
1469748634960,1.4,2.6426e-05
1469748634970,1.4,2.2082e-05
1469748634980,1.4,2.4616e-05
1469748634990,1.4,2.172e-05
1469748635000,1.4,2.2805999999999998e-05
1469748635010,1.4,2.2082e-05
1469748635020,1.4,2.4616e-05
1469748635030,1.4,2.3891999999999998e-05
1469748635040,1.4,2.5702e-05
1469748635050,1.4,2.4254000000000002e-05
1469748635060,1.4,2.5702e-05
1469748635070,1.4,2.353e-05
1469748635080,1.4,2.4978e-05
1469748635090,1.4,2.4978e-05
1469748635100,1.4,2.4978e-05
1469748635110,1.4,2.2805999999999998e-05
1469748635120,1.4,2.4978e-05
1469748635130,1.4,2.2082e-05
1469748635140,1.4,2.6788000000000002e-05
1469748635150,1.4,2.4978e-05
1469748635160,1.4,2.4254000000000002e-05
1469748635170,1.4,2.353e-05
1469748635180,1.4,2.3891999999999998e-05
1469748635190,1.4,2.4254000000000002e-05
1469748635200,1.4,2.353e-05
1469748635210,1.4,2.2444e-05
1469748635220,1.4,2.4978e-05
1469748635230,1.4,2.534e-05
