Timestamp,position,BLMTI.06L7.B2I10_TCLA.A6L7.B2
1469747127170,1.43,4.0544000000000003e-05
1469747127180,1.43,4.0181999999999996e-05
1469747127190,1.43,3.5838000000000005e-05
1469747127200,1.43,2.9321999999999998e-05
1469747127210,1.43,2.5702e-05
1469747127220,1.43,2.4616e-05
1469747127230,1.43,2.4616e-05
1469747127240,1.43,2.7511999999999997e-05
1469747127250,1.43,2.9684000000000002e-05
1469747127260,1.43,3.077e-05
1469747127270,1.43,3.2218e-05
1469747127280,1.43,2.7874e-05
1469747127290,1.43,2.534e-05
1469747127300,1.43,3.077e-05
1469747127310,1.43,3.801e-05
1469747127320,1.43,5.249e-05
1469747127330,1.43,0.000109686
1469747127340,1.43,0.000156384
1469747127350,1.43,0.000100998
1469747127360,1.43,6.841800000000001e-05
1469747127370,1.43,4.0181999999999996e-05
1469747127380,1.43,3.0046e-05
1469747127390,1.43,2.6788000000000002e-05
1469747127400,1.43,2.7511999999999997e-05
1469747127410,1.43,2.3891999999999998e-05
1469747127420,1.43,2.3168000000000002e-05
1469747127430,1.43,2.4254000000000002e-05
1469747127440,1.43,2.7874e-05
1469747127450,1.43,2.7874e-05
1469747127460,1.43,2.9684000000000002e-05
1469747127470,1.43,3.0408e-05
1469747127480,1.43,2.8236e-05
1469747127490,1.43,3.258e-05
1469747127500,1.43,3.2942e-05
1469747127510,1.43,3.801e-05
1469747127520,1.43,4.1992e-05
1469747127530,1.43,6.0092e-05
1469747127540,1.43,6.0453999999999994e-05
1469747127550,1.43,5.2128e-05
1469747127560,1.43,8.507e-05
1469747127570,1.43,0.00018244799999999999
1469747127580,1.43,0.000217924
1469747127590,1.43,7.4572e-05
1469747127600,1.43,4.1992e-05
1469747127610,1.43,3.2942e-05
1469747127620,1.43,2.8236e-05
1469747127630,1.43,2.5702e-05
1469747127640,1.43,2.3168000000000002e-05
1469747127650,1.43,2.4978e-05
1469747127660,1.43,2.7874e-05
1469747127670,1.43,3.2218e-05
1469747127680,1.43,4.2716e-05
1469747127690,1.43,6.2264e-05
1469747127700,1.43,5.5386e-05
1469747127710,1.43,5.1042e-05
1469747127720,1.43,3.6562e-05
1469747127730,1.43,3.5838000000000005e-05
1469747127740,1.43,3.6562e-05
1469747127750,1.43,4.887e-05
1469747127760,1.43,5.1766000000000005e-05
1469747127770,1.43,8.8328e-05
1469747127780,1.43,8.7242e-05
1469747127790,1.43,0.000132492
1469747127800,1.43,0.00016652
1469747127810,1.43,0.00010679
1469747127820,1.43,5.249e-05
1469747127830,1.43,3.439e-05
1469747127840,1.43,3.7286e-05
1469747127850,1.43,3.2942e-05
1469747127860,1.43,3.4751999999999995e-05
1469747127870,1.43,3.3666e-05
1469747127880,1.43,3.258e-05
1469747127890,1.43,2.7874e-05
1469747127900,1.43,2.8236e-05
1469747127910,1.43,2.8598000000000003e-05
1469747127920,1.43,3.1132e-05
1469747127930,1.43,2.896e-05
1469747127940,1.43,3.3304e-05
1469747127950,1.43,3.1856e-05
1469747127960,1.43,3.1132e-05
1469747127970,1.43,2.7511999999999997e-05
1469747127980,1.43,3.3666e-05
1469747127990,1.43,7.8192e-05
1469747128000,1.43,0.00013575
1469747128010,1.43,0.000172312
1469747128020,1.43,0.00012308
1469747128030,1.43,0.000102084
1469747128040,1.43,8.2174e-05
1469747128050,1.43,4.0544000000000003e-05
1469747128060,1.43,3.5114e-05
1469747128070,1.43,2.715e-05
1469747128080,1.43,2.9684000000000002e-05
1469747128090,1.43,2.3168000000000002e-05
1469747128100,1.43,2.5702e-05
1469747128110,1.43,2.3891999999999998e-05
1469747128120,1.43,3.0408e-05
1469747128130,1.43,2.9321999999999998e-05
1469747128140,1.43,3.1856e-05
1469747128150,1.43,2.9684000000000002e-05
1469747128160,1.43,2.8236e-05
1469747128170,1.43,2.5702e-05
1469747128180,1.43,2.9321999999999998e-05
1469747128190,1.43,2.6788000000000002e-05
1469747128200,1.43,3.439e-05
1469747128210,1.43,3.8372e-05
1469747128220,1.43,6.154e-05
1469747128230,1.43,8.9776e-05
1469747128240,1.43,6.950399999999999e-05
1469747128250,1.43,4.959399999999999e-05
1469747128260,1.43,4.8146e-05
1469747128270,1.43,3.1494e-05
1469747128280,1.43,3.0046e-05
1469747128290,1.43,2.4616e-05
1469747128300,1.43,2.715e-05
1469747128310,1.43,2.4254000000000002e-05
1469747128320,1.43,2.5702e-05
1469747128330,1.43,2.4616e-05
1469747128340,1.43,2.4978e-05
1469747128350,1.43,2.7874e-05
1469747128360,1.43,3.1132e-05
1469747128370,1.43,3.4751999999999995e-05
1469747128380,1.43,3.9458e-05
1469747128390,1.43,5.068e-05
1469747128400,1.43,4.5611999999999996e-05
1469747128410,1.43,4.4164e-05
1469747128420,1.43,3.7286e-05
1469747128430,1.43,3.077e-05
1469747128440,1.43,3.9458e-05
1469747128450,1.43,6.154e-05
1469747128460,1.43,5.792e-05
1469747128470,1.43,4.887e-05
1469747128480,1.43,4.9956e-05
1469747128490,1.43,4.2353999999999995e-05
1469747128500,1.43,3.5476e-05
1469747128510,1.43,3.0046e-05
1469747128520,1.43,3.2218e-05
1469747128530,1.43,2.7511999999999997e-05
1469747128540,1.43,3.077e-05
1469747128550,1.43,3.258e-05
1469747128560,1.43,3.6924e-05
1469747128570,1.43,3.3666e-05
1469747128580,1.43,3.1494e-05
1469747128590,1.43,3.0046e-05
