Timestamp,position,BLMTI.04L7.B1E10_TCSG.B4L7.B1
1469746328340,2.18,1.2308e-05
1469746328350,2.18,1.0498e-05
1469746328360,2.18,1.3032e-05
1469746328370,2.18,1.3032e-05
1469746328380,2.18,1.3032e-05
1469746328390,2.18,1.267e-05
1469746328400,2.18,1.4118e-05
1469746328410,2.18,1.267e-05
1469746328420,2.18,1.267e-05
1469746328430,2.18,1.086e-05
1469746328440,2.18,7.24e-06
1469746328450,2.18,6.877999999999999e-06
1469746328460,2.18,1.086e-05
1469746328470,2.18,1.1584000000000001e-05
1469746328480,2.18,1.0136000000000001e-05
1469746328490,2.18,1.0498e-05
1469746328500,2.18,1.0136000000000001e-05
1469746328510,2.18,9.412e-06
1469746328520,2.18,1.0498e-05
1469746328530,2.18,8.687999999999999e-06
1469746328540,2.18,1.1584000000000001e-05
1469746328550,2.18,1.3755999999999998e-05
1469746328560,2.18,1.7014e-05
1469746328570,2.18,1.629e-05
1469746328580,2.18,1.7014e-05
1469746328590,2.18,1.1584000000000001e-05
1469746328600,2.18,1.3032e-05
1469746328610,2.18,1.0136000000000001e-05
1469746328620,2.18,1.1584000000000001e-05
1469746328630,2.18,9.774e-06
1469746328640,2.18,1.1945999999999999e-05
1469746328650,2.18,9.774e-06
1469746328660,2.18,1.086e-05
1469746328670,2.18,9.774e-06
1469746328680,2.18,1.1945999999999999e-05
1469746328690,2.18,1.086e-05
1469746328700,2.18,1.1945999999999999e-05
1469746328710,2.18,9.774e-06
1469746328720,2.18,1.1945999999999999e-05
1469746328730,2.18,1.267e-05
1469746328740,2.18,1.629e-05
1469746328750,2.18,1.448e-05
1469746328760,2.18,1.4118e-05
1469746328770,2.18,1.2308e-05
1469746328780,2.18,5.792000000000001e-06
1469746328790,2.18,7.964e-06
1469746328800,2.18,1.267e-05
1469746328810,2.18,1.1222e-05
1469746328820,2.18,1.629e-05
1469746328830,2.18,1.4118e-05
1469746328840,2.18,1.6652e-05
1469746328850,2.18,1.448e-05
1469746328860,2.18,1.4118e-05
1469746328870,2.18,1.086e-05
1469746328880,2.18,1.267e-05
1469746328890,2.18,1.086e-05
1469746328900,2.18,1.1945999999999999e-05
1469746328910,2.18,9.774e-06
1469746328920,2.18,1.086e-05
1469746328930,2.18,1.1584000000000001e-05
1469746328940,2.18,1.4842000000000001e-05
1469746328950,2.18,1.3032e-05
1469746328960,2.18,1.3394000000000001e-05
1469746328970,2.18,1.2308e-05
1469746328980,2.18,1.1945999999999999e-05
1469746328990,2.18,1.086e-05
1469746329000,2.18,1.3032e-05
1469746329010,2.18,1.3755999999999998e-05
1469746329020,2.18,1.4842000000000001e-05
1469746329030,2.18,1.1222e-05
1469746329040,2.18,1.1945999999999999e-05
1469746329050,2.18,1.0498e-05
1469746329060,2.18,1.0498e-05
1469746329070,2.18,9.05e-06
1469746329080,2.18,9.774e-06
1469746329090,2.18,9.05e-06
1469746329100,2.18,1.0136000000000001e-05
1469746329110,2.18,5.43e-06
1469746329120,2.18,1.0498e-05
1469746329130,2.18,9.412e-06
1469746329140,2.18,1.1222e-05
