Timestamp,position,BLMTI.06R7.B1E10_TCLA.A6R7.B1
1469747585410,1.17,5.973e-05
1469747585420,1.17,5.068e-05
1469747585430,1.17,5.429999999999999e-05
1469747585440,1.17,5.8281999999999995e-05
1469747585450,1.17,6.2264e-05
1469747585460,1.17,5.429999999999999e-05
1469747585470,1.17,5.4662e-05
1469747585480,1.17,5.2852e-05
1469747585490,1.17,5.7558e-05
1469747585500,1.17,5.3213999999999996e-05
1469747585510,1.17,4.7422e-05
1469747585520,1.17,4.8146e-05
1469747585530,1.17,4.5974e-05
1469747585540,1.17,4.9232e-05
1469747585550,1.17,4.525e-05
1469747585560,1.17,4.525e-05
1469747585570,1.17,4.4164e-05
1469747585580,1.17,5.2128e-05
1469747585590,1.17,4.8508000000000004e-05
1469747585600,1.17,4.7422e-05
1469747585610,1.17,4.4164e-05
1469747585620,1.17,4.8146e-05
1469747585630,1.17,5.3938000000000004e-05
1469747585640,1.17,5.2128e-05
1469747585650,1.17,4.7783999999999995e-05
1469747585660,1.17,4.5974e-05
1469747585670,1.17,5.7558e-05
1469747585680,1.17,5.3576000000000003e-05
1469747585690,1.17,5.5748e-05
1469747585700,1.17,4.5611999999999996e-05
1469747585710,1.17,5.0318e-05
1469747585720,1.17,4.5611999999999996e-05
1469747585730,1.17,4.5611999999999996e-05
1469747585740,1.17,4.959399999999999e-05
1469747585750,1.17,4.706e-05
1469747585760,1.17,4.8146e-05
1469747585770,1.17,4.8508000000000004e-05
1469747585780,1.17,4.9956e-05
1469747585790,1.17,4.4526e-05
1469747585800,1.17,5.068e-05
1469747585810,1.17,5.0318e-05
1469747585820,1.17,4.6698e-05
1469747585830,1.17,4.3802e-05
1469747585840,1.17,4.959399999999999e-05
1469747585850,1.17,4.9956e-05
1469747585860,1.17,5.9006000000000004e-05
1469747585870,1.17,4.9956e-05
1469747585880,1.17,4.525e-05
1469747585890,1.17,4.959399999999999e-05
1469747585900,1.17,5.9368000000000005e-05
1469747585910,1.17,6.5522e-05
1469747585920,1.17,5.068e-05
1469747585930,1.17,5.1404e-05
1469747585940,1.17,5.2852e-05
1469747585950,1.17,5.973e-05
1469747585960,1.17,5.3213999999999996e-05
1469747585970,1.17,4.6336000000000005e-05
1469747585980,1.17,4.959399999999999e-05
1469747585990,1.17,5.5748e-05
