Timestamp,position,BLMTI.06R7.B2I10_TCP.B6R7.B2
1469748816460,-1.225,6.9866e-05
1469748816470,-1.225,6.841800000000001e-05
1469748816480,-1.225,6.154e-05
1469748816490,-1.225,7.964e-05
1469748816500,-1.225,8.1812e-05
1469748816510,-1.225,9.0138e-05
1469748816520,-1.225,8.507e-05
1469748816530,-1.225,9.955e-05
1469748816540,-1.225,9.375799999999999e-05
1469748816550,-1.225,9.231e-05
1469748816560,-1.225,8.2536e-05
1469748816570,-1.225,7.964e-05
1469748816580,-1.225,7.421e-05
1469748816590,-1.225,8.0726e-05
1469748816600,-1.225,7.6744e-05
1469748816610,-1.225,7.783e-05
1469748816620,-1.225,7.8554e-05
1469748816630,-1.225,7.4572e-05
1469748816640,-1.225,6.4798e-05
1469748816650,-1.225,6.4798e-05
1469748816660,-1.225,5.7196000000000006e-05
1469748816670,-1.225,6.6246e-05
1469748816680,-1.225,7.5296e-05
1469748816690,-1.225,8.651799999999999e-05
1469748816700,-1.225,7.8192e-05
1469748816710,-1.225,7.167600000000001e-05
1469748816720,-1.225,6.8056e-05
1469748816730,-1.225,6.9142e-05
1469748816740,-1.225,6.4074e-05
1469748816750,-1.225,7.0952e-05
1469748816760,-1.225,6.3712e-05
1469748816770,-1.225,7.1314e-05
1469748816780,-1.225,6.6608e-05
1469748816790,-1.225,7.4572e-05
1469748816800,-1.225,6.8056e-05
1469748816810,-1.225,7.4572e-05
1469748816820,-1.225,7.8554e-05
1469748816830,-1.225,7.5296e-05
1469748816840,-1.225,6.2988e-05
1469748816850,-1.225,6.0453999999999994e-05
1469748816860,-1.225,6.841800000000001e-05
1469748816870,-1.225,7.964e-05
1469748816880,-1.225,8.145e-05
1469748816890,-1.225,7.421e-05
1469748816900,-1.225,6.2988e-05
1469748816910,-1.225,5.7196000000000006e-05
1469748816920,-1.225,4.7783999999999995e-05
1469748816930,-1.225,5.5748e-05
1469748816940,-1.225,5.2852e-05
1469748816950,-1.225,6.878e-05
1469748816960,-1.225,7.3124e-05
1469748816970,-1.225,7.7106e-05
1469748816980,-1.225,6.4798e-05
1469748816990,-1.225,7.240000000000001e-05
1469748817000,-1.225,6.9142e-05
1469748817010,-1.225,7.8192e-05
1469748817020,-1.225,7.276199999999999e-05
1469748817030,-1.225,8.8328e-05
1469748817040,-1.225,9.593e-05
1469748817050,-1.225,9.303399999999999e-05
1469748817060,-1.225,7.602e-05
1469748817070,-1.225,6.5884e-05
1469748817080,-1.225,5.9006000000000004e-05
1469748817090,-1.225,6.335e-05
1469748817100,-1.225,6.4074e-05
1469748817110,-1.225,6.2264e-05
1469748817120,-1.225,6.8056e-05
1469748817130,-1.225,7.3848e-05
1469748817140,-1.225,7.421e-05
1469748817150,-1.225,6.841800000000001e-05
1469748817160,-1.225,5.7196000000000006e-05
1469748817170,-1.225,5.1404e-05
1469748817180,-1.225,4.6698e-05
1469748817190,-1.225,5.249e-05
1469748817200,-1.225,4.2353999999999995e-05
1469748817210,-1.225,4.959399999999999e-05
1469748817220,-1.225,5.2128e-05
1469748817230,-1.225,7.276199999999999e-05
1469748817240,-1.225,7.5658e-05
1469748817250,-1.225,7.1314e-05
1469748817260,-1.225,5.5386e-05
1469748817270,-1.225,5.6472e-05
1469748817280,-1.225,5.792e-05
1469748817290,-1.225,6.335e-05
1469748817300,-1.225,6.4074e-05
1469748817310,-1.225,7.2038e-05
1469748817320,-1.225,6.6608e-05
1469748817330,-1.225,5.3213999999999996e-05
1469748817340,-1.225,4.0181999999999996e-05
1469748817350,-1.225,3.8734e-05
1469748817360,-1.225,4.4164e-05
1469748817370,-1.225,5.429999999999999e-05
1469748817380,-1.225,5.3938000000000004e-05
1469748817390,-1.225,5.2128e-05
