Timestamp,position,BLMTI.06R7.B2I10_TCP.C6R7.B2
1469746162320,1.41,8.326e-06
1469746162330,1.41,3.982e-06
1469746162340,1.41,7.24e-06
1469746162350,1.41,5.43e-06
1469746162360,1.41,1.1222e-05
1469746162370,1.41,2.534e-05
1469746162380,1.41,2.3891999999999998e-05
1469746162390,1.41,1.7014e-05
1469746162400,1.41,1.1584000000000001e-05
1469746162410,1.41,6.516e-06
1469746162420,1.41,9.412e-06
1469746162430,1.41,4.706e-06
1469746162440,1.41,7.602e-06
1469746162450,1.41,3.982e-06
1469746162460,1.41,7.602e-06
1469746162470,1.41,3.62e-06
1469746162480,1.41,9.774e-06
1469746162490,1.41,4.706e-06
1469746162500,1.41,9.774e-06
1469746162510,1.41,4.343999999999999e-06
1469746162520,1.41,1.3032e-05
1469746162530,1.41,2.5702e-05
1469746162540,1.41,6.4798e-05
1469746162550,1.41,7.8192e-05
1469746162560,1.41,3.1494e-05
1469746162570,1.41,1.1584000000000001e-05
1469746162580,1.41,1.0498e-05
1469746162590,1.41,4.706e-06
1469746162600,1.41,9.412e-06
1469746162610,1.41,5.792000000000001e-06
1469746162620,1.41,1.1222e-05
1469746162630,1.41,1.4118e-05
1469746162640,1.41,2.0272000000000002e-05
1469746162650,1.41,1.5566e-05
1469746162660,1.41,1.3755999999999998e-05
1469746162670,1.41,9.05e-06
1469746162680,1.41,1.448e-05
1469746162690,1.41,7.24e-06
1469746162700,1.41,1.4842000000000001e-05
1469746162710,1.41,9.412e-06
1469746162720,1.41,1.3394000000000001e-05
1469746162730,1.41,6.516e-06
1469746162740,1.41,9.774e-06
1469746162750,1.41,5.792000000000001e-06
1469746162760,1.41,1.1584000000000001e-05
1469746162770,1.41,4.343999999999999e-06
1469746162780,1.41,9.05e-06
1469746162790,1.41,6.154e-06
1469746162800,1.41,2.0634e-05
1469746162810,1.41,3.801e-05
1469746162820,1.41,2.7511999999999997e-05
1469746162830,1.41,1.3032e-05
1469746162840,1.41,1.0498e-05
1469746162850,1.41,4.706e-06
1469746162860,1.41,8.687999999999999e-06
1469746162870,1.41,6.877999999999999e-06
1469746162880,1.41,1.3755999999999998e-05
1469746162890,1.41,1.1222e-05
1469746162900,1.41,1.3755999999999998e-05
1469746162910,1.41,6.877999999999999e-06
1469746162920,1.41,9.774e-06
1469746162930,1.41,5.792000000000001e-06
1469746162940,1.41,1.1945999999999999e-05
1469746162950,1.41,6.516e-06
1469746162960,1.41,1.1222e-05
1469746162970,1.41,6.154e-06
1469746162980,1.41,9.412e-06
1469746162990,1.41,5.43e-06
1469746163000,1.41,8.687999999999999e-06
1469746163010,1.41,5.0680000000000004e-06
1469746163020,1.41,1.0136000000000001e-05
1469746163030,1.41,6.154e-06
