Timestamp,position,BLMTI.06L7.B1E10_TCP.B6L7.B1
1469748889260,1.145,0.00012054600000000001
1469748889270,1.145,0.00011584
1469748889280,1.145,0.00011222
1469748889290,1.145,0.000113668
1469748889300,1.145,0.000104256
1469748889310,1.145,0.00010136
1469748889320,1.145,0.00011222
1469748889330,1.145,0.00011801200000000001
1469748889340,1.145,0.00011728799999999999
1469748889350,1.145,0.000111858
1469748889360,1.145,0.00011222
1469748889370,1.145,0.000105704
1469748889380,1.145,0.000111858
1469748889390,1.145,0.00011041
1469748889400,1.145,0.000105704
1469748889410,1.145,0.00010353200000000001
1469748889420,1.145,9.8464e-05
1469748889430,1.145,9.8102e-05
1469748889440,1.145,9.955e-05
1469748889450,1.145,0.00010389399999999999
1469748889460,1.145,0.000107514
1469748889470,1.145,0.000115478
1469748889480,1.145,0.000113668
1469748889490,1.145,0.00010172200000000001
1469748889500,1.145,0.000100636
1469748889510,1.145,9.737799999999999e-05
1469748889520,1.145,0.00010136
1469748889530,1.145,0.000100636
1469748889540,1.145,0.00010859999999999998
1469748889550,1.145,0.00011041
1469748889560,1.145,0.00010859999999999998
1469748889570,1.145,0.00010317
1469748889580,1.145,0.000102084
1469748889590,1.145,0.000107514
1469748889600,1.145,0.000111134
1469748889610,1.145,0.000111858
1469748889620,1.145,0.000104618
1469748889630,1.145,0.000100274
1469748889640,1.145,9.412e-05
1469748889650,1.145,0.00010172200000000001
1469748889660,1.145,0.000104618
1469748889670,1.145,0.000102084
1469748889680,1.145,9.375799999999999e-05
1469748889690,1.145,9.122399999999999e-05
1469748889700,1.145,9.231e-05
1469748889710,1.145,8.7966e-05
1469748889720,1.145,8.6156e-05
1469748889730,1.145,8.145e-05
1469748889740,1.145,8.2174e-05
1469748889750,1.145,8.3622e-05
1469748889760,1.145,8.036399999999999e-05
1469748889770,1.145,8.507e-05
1469748889780,1.145,9.375799999999999e-05
1469748889790,1.145,8.8328e-05
1469748889800,1.145,9.1948e-05
1469748889810,1.145,9.4844e-05
1469748889820,1.145,9.1948e-05
1469748889830,1.145,9.0138e-05
1469748889840,1.145,8.507e-05
1469748889850,1.145,9.122399999999999e-05
1469748889860,1.145,9.3396e-05
1469748889870,1.145,9.6292e-05
1469748889880,1.145,9.774e-05
1469748889890,1.145,9.303399999999999e-05
1469748889900,1.145,8.8328e-05
1469748889910,1.145,8.3622e-05
1469748889920,1.145,8.470799999999999e-05
1469748889930,1.145,8.9414e-05
1469748889940,1.145,8.7604e-05
1469748889950,1.145,8.434600000000001e-05
1469748889960,1.145,9.0138e-05
1469748889970,1.145,9.737799999999999e-05
