Timestamp,position,BLMTI.06L7.B2I10_TCLA.A6L7.B2
1469747206170,-0.875,3.077e-05
1469747206180,-0.875,3.3304e-05
1469747206190,-0.875,2.9684000000000002e-05
1469747206200,-0.875,3.077e-05
1469747206210,-0.875,3.4028e-05
1469747206220,-0.875,4.0181999999999996e-05
1469747206230,-0.875,6.0092e-05
1469747206240,-0.875,5.1766000000000005e-05
1469747206250,-0.875,3.6562e-05
1469747206260,-0.875,3.6200000000000006e-05
1469747206270,-0.875,3.5838000000000005e-05
1469747206280,-0.875,3.3666e-05
1469747206300,-0.875,2.4978e-05
1469747206310,-0.875,3.1132e-05
1469747206320,-0.875,2.534e-05
1469747206330,-0.875,2.3168000000000002e-05
1469747206340,-0.875,2.2805999999999998e-05
1469747206350,-0.875,2.9684000000000002e-05
1469747206360,-0.875,2.5702e-05
1469747206370,-0.875,3.2218e-05
1469747206380,-0.875,3.2942e-05
1469747206390,-0.875,3.5476e-05
1469747206400,-0.875,3.7286e-05
1469747206410,-0.875,4.1268e-05
1469747206420,-0.875,3.258e-05
1469747206430,-0.875,3.1494e-05
1469747206440,-0.875,5.249e-05
1469747206450,-0.875,5.3576000000000003e-05
1469747206460,-0.875,4.8146e-05
1469747206470,-0.875,3.2942e-05
1469747206480,-0.875,3.4751999999999995e-05
1469747206490,-0.875,3.5476e-05
1469747206500,-0.875,3.4028e-05
1469747206510,-0.875,3.2942e-05
1469747206520,-0.875,3.6924e-05
1469747206530,-0.875,5.0318e-05
1469747206540,-0.875,3.6924e-05
1469747206550,-0.875,3.5476e-05
1469747206560,-0.875,2.4616e-05
1469747206570,-0.875,2.8598000000000003e-05
1469747206580,-0.875,2.3891999999999998e-05
1469747206590,-0.875,2.6426e-05
1469747206600,-0.875,2.715e-05
1469747206610,-0.875,3.4751999999999995e-05
1469747206620,-0.875,3.1494e-05
1469747206630,-0.875,3.7286e-05
1469747206640,-0.875,3.0408e-05
1469747206650,-0.875,3.6200000000000006e-05
1469747206660,-0.875,3.9458e-05
1469747206670,-0.875,3.5114e-05
1469747206680,-0.875,3.2218e-05
1469747206690,-0.875,4.0906e-05
1469747206700,-0.875,5.8643999999999996e-05
1469747206710,-0.875,4.525e-05
1469747206720,-0.875,4.163e-05
1469747206730,-0.875,3.4028e-05
1469747206740,-0.875,3.0046e-05
1469747206750,-0.875,4.163e-05
1469747206760,-0.875,2.6788000000000002e-05
1469747206770,-0.875,3.0408e-05
1469747206780,-0.875,2.2805999999999998e-05
1469747206790,-0.875,2.5702e-05
