Timestamp,position,BLMTI.06L7.B2I10_TCLA.A6L7.B2
1469747141170,-1.045,2.4616e-05
1469747141180,-1.045,2.896e-05
1469747141190,-1.045,3.1494e-05
1469747141200,-1.045,4.5611999999999996e-05
1469747141210,-1.045,5.792e-05
1469747141220,-1.045,4.7422e-05
1469747141230,-1.045,3.801e-05
1469747141240,-1.045,4.7422e-05
1469747141250,-1.045,8.7966e-05
1469747141260,-1.045,0.000111134
1469747141270,-1.045,4.5974e-05
1469747141280,-1.045,4.8508000000000004e-05
1469747141290,-1.045,4.9232e-05
1469747141300,-1.045,4.8508000000000004e-05
1469747141310,-1.045,4.0181999999999996e-05
1469747141320,-1.045,3.1132e-05
1469747141330,-1.045,2.6788000000000002e-05
1469747141340,-1.045,2.9684000000000002e-05
1469747141350,-1.045,2.8236e-05
1469747141360,-1.045,2.9684000000000002e-05
1469747141370,-1.045,3.5476e-05
1469747141380,-1.045,4.8508000000000004e-05
1469747141390,-1.045,4.2716e-05
1469747141400,-1.045,3.7286e-05
1469747141410,-1.045,2.4254000000000002e-05
1469747141420,-1.045,2.7511999999999997e-05
1469747141430,-1.045,2.534e-05
1469747141440,-1.045,3.258e-05
1469747141450,-1.045,3.8372e-05
1469747141460,-1.045,4.2353999999999995e-05
1469747141470,-1.045,4.6698e-05
1469747141480,-1.045,5.5386e-05
1469747141490,-1.045,4.7783999999999995e-05
1469747141500,-1.045,5.0318e-05
1469747141510,-1.045,3.1132e-05
1469747141520,-1.045,3.258e-05
1469747141530,-1.045,3.1132e-05
1469747141540,-1.045,2.9684000000000002e-05
1469747141550,-1.045,2.8236e-05
1469747141560,-1.045,2.7511999999999997e-05
1469747141570,-1.045,2.4616e-05
1469747141580,-1.045,2.8598000000000003e-05
1469747141590,-1.045,2.6788000000000002e-05
1469747141600,-1.045,2.8598000000000003e-05
1469747141610,-1.045,2.6064e-05
1469747141620,-1.045,2.715e-05
1469747141630,-1.045,2.5702e-05
1469747141640,-1.045,3.6562e-05
1469747141650,-1.045,3.4751999999999995e-05
1469747141660,-1.045,3.8372e-05
1469747141670,-1.045,4.8146e-05
1469747141680,-1.045,3.8372e-05
1469747141690,-1.045,4.344e-05
1469747141700,-1.045,6.335e-05
1469747141710,-1.045,5.8281999999999995e-05
1469747141720,-1.045,5.7196000000000006e-05
1469747141730,-1.045,4.1992e-05
1469747141740,-1.045,3.6200000000000006e-05
1469747141750,-1.045,2.9684000000000002e-05
1469747141760,-1.045,3.0408e-05
1469747141770,-1.045,2.4616e-05
1469747141780,-1.045,2.6064e-05
1469747141790,-1.045,2.2444e-05
1469747141800,-1.045,2.7511999999999997e-05
1469747141810,-1.045,2.715e-05
1469747141820,-1.045,3.1856e-05
1469747141830,-1.045,2.7511999999999997e-05
1469747141840,-1.045,2.9321999999999998e-05
1469747141850,-1.045,2.2444e-05
1469747141860,-1.045,2.6064e-05
1469747141870,-1.045,2.8236e-05
1469747141880,-1.045,3.3304e-05
1469747141890,-1.045,3.3304e-05
1469747141900,-1.045,3.5476e-05
1469747141910,-1.045,4.0181999999999996e-05
1469747141920,-1.045,4.5611999999999996e-05
1469747141930,-1.045,5.1404e-05
1469747141940,-1.045,5.3576000000000003e-05
1469747141950,-1.045,3.4028e-05
1469747141960,-1.045,2.8598000000000003e-05
1469747141970,-1.045,3.0408e-05
1469747141980,-1.045,3.2942e-05
1469747141990,-1.045,3.077e-05
1469747142000,-1.045,3.439e-05
1469747142010,-1.045,3.0408e-05
1469747142020,-1.045,2.8598000000000003e-05
1469747142030,-1.045,2.4616e-05
1469747142040,-1.045,2.7511999999999997e-05
1469747142050,-1.045,2.4616e-05
1469747142060,-1.045,2.7511999999999997e-05
1469747142070,-1.045,2.4616e-05
1469747142080,-1.045,2.5702e-05
1469747142090,-1.045,2.353e-05
1469747142100,-1.045,2.534e-05
1469747142110,-1.045,2.1358e-05
1469747142120,-1.045,2.7874e-05
1469747142130,-1.045,6.2264e-05
1469747142140,-1.045,7.276199999999999e-05
1469747142150,-1.045,5.6472e-05
1469747142160,-1.045,4.7422e-05
1469747142170,-1.045,3.6924e-05
1469747142180,-1.045,3.6924e-05
1469747142190,-1.045,2.4254000000000002e-05
1469747142200,-1.045,2.6064e-05
1469747142210,-1.045,2.3891999999999998e-05
1469747142220,-1.045,2.6064e-05
1469747142230,-1.045,2.8598000000000003e-05
1469747142240,-1.045,3.5476e-05
1469747142250,-1.045,3.1132e-05
1469747142260,-1.045,3.4028e-05
1469747142270,-1.045,2.715e-05
1469747142280,-1.045,2.9684000000000002e-05
1469747142290,-1.045,2.534e-05
1469747142300,-1.045,3.0046e-05
1469747142310,-1.045,2.9684000000000002e-05
1469747142320,-1.045,3.5838000000000005e-05
1469747142330,-1.045,3.6562e-05
1469747142340,-1.045,3.4751999999999995e-05
1469747142350,-1.045,3.5838000000000005e-05
1469747142360,-1.045,4.2353999999999995e-05
1469747142370,-1.045,3.9458e-05
1469747142380,-1.045,3.5114e-05
1469747142390,-1.045,2.8236e-05
1469747142400,-1.045,3.1132e-05
1469747142410,-1.045,3.0408e-05
1469747142420,-1.045,3.4028e-05
1469747142430,-1.045,3.0046e-05
1469747142440,-1.045,3.0046e-05
1469747142450,-1.045,2.3891999999999998e-05
1469747142460,-1.045,2.4978e-05
1469747142470,-1.045,2.2082e-05
1469747142480,-1.045,2.6788000000000002e-05
1469747142490,-1.045,2.534e-05
1469747142500,-1.045,2.3891999999999998e-05
1469747142510,-1.045,2.2082e-05
1469747142520,-1.045,2.5702e-05
1469747142530,-1.045,2.4616e-05
1469747142540,-1.045,2.896e-05
1469747142550,-1.045,2.9684000000000002e-05
1469747142560,-1.045,3.4751999999999995e-05
1469747142570,-1.045,3.5838000000000005e-05
1469747142580,-1.045,4.0181999999999996e-05
1469747142590,-1.045,3.5476e-05
1469747142600,-1.045,3.5476e-05
1469747142610,-1.045,2.8236e-05
1469747142620,-1.045,3.0408e-05
1469747142630,-1.045,2.7511999999999997e-05
1469747142640,-1.045,2.9684000000000002e-05
1469747142650,-1.045,2.715e-05
1469747142660,-1.045,2.8598000000000003e-05
1469747142670,-1.045,3.077e-05
1469747142680,-1.045,2.9321999999999998e-05
