Timestamp,position,BLMTI.04L7.B1E10_TCSG.B4L7.B1
1469746330090,-0.635,5.792000000000001e-06
1469746330100,-0.635,9.05e-06
1469746330110,-0.635,9.05e-06
1469746330120,-0.635,1.8824e-05
1469746330130,-0.635,1.8462e-05
1469746330140,-0.635,1.7738e-05
1469746330150,-0.635,1.4842000000000001e-05
1469746330160,-0.635,1.7014e-05
1469746330170,-0.635,1.2308e-05
1469746330180,-0.635,1.4842000000000001e-05
1469746330190,-0.635,1.267e-05
1469746330200,-0.635,1.5204e-05
1469746330210,-0.635,1.086e-05
1469746330220,-0.635,1.0498e-05
1469746330230,-0.635,8.326e-06
1469746330240,-0.635,1.1222e-05
1469746330250,-0.635,7.24e-06
1469746330260,-0.635,6.516e-06
1469746330270,-0.635,7.24e-06
1469746330280,-0.635,1.267e-05
1469746330290,-0.635,1.9548e-05
1469746330300,-0.635,3.5114e-05
1469746330310,-0.635,3.2942e-05
1469746330320,-0.635,2.6788000000000002e-05
1469746330330,-0.635,1.8100000000000003e-05
1469746330340,-0.635,1.7375999999999998e-05
1469746330350,-0.635,1.2308e-05
1469746330360,-0.635,1.4842000000000001e-05
1469746330370,-0.635,1.086e-05
1469746330380,-0.635,1.1945999999999999e-05
1469746330390,-0.635,1.1945999999999999e-05
1469746330400,-0.635,1.2308e-05
1469746330410,-0.635,3.62e-06
1469746330420,-0.635,1.4118e-05
1469746330430,-0.635,1.1945999999999999e-05
1469746330440,-0.635,1.3755999999999998e-05
1469746330450,-0.635,1.3755999999999998e-05
1469746330460,-0.635,1.991e-05
1469746330470,-0.635,1.991e-05
1469746330480,-0.635,1.8824e-05
1469746330490,-0.635,1.3755999999999998e-05
1469746330500,-0.635,1.3755999999999998e-05
1469746330510,-0.635,1.0136000000000001e-05
1469746330520,-0.635,1.0136000000000001e-05
1469746330530,-0.635,9.774e-06
1469746330540,-0.635,1.086e-05
1469746330550,-0.635,8.687999999999999e-06
1469746330560,-0.635,1.0498e-05
1469746330570,-0.635,1.1945999999999999e-05
1469746330580,-0.635,1.5204e-05
1469746330590,-0.635,9.412e-06
1469746330600,-0.635,1.1222e-05
1469746330610,-0.635,1.1222e-05
1469746330620,-0.635,1.5204e-05
1469746330630,-0.635,1.3032e-05
1469746330640,-0.635,1.3394000000000001e-05
1469746330650,-0.635,1.086e-05
1469746330660,-0.635,1.1945999999999999e-05
1469746330670,-0.635,9.05e-06
1469746330680,-0.635,9.412e-06
1469746330690,-0.635,7.964e-06
1469746330700,-0.635,8.326e-06
1469746330710,-0.635,6.877999999999999e-06
1469746330720,-0.635,1.0498e-05
1469746330730,-0.635,1.0498e-05
1469746330740,-0.635,1.5566e-05
1469746330750,-0.635,5.43e-06
1469746330760,-0.635,1.3032e-05
1469746330770,-0.635,1.086e-05
1469746330780,-0.635,1.2308e-05
1469746330790,-0.635,9.05e-06
1469746330800,-0.635,1.086e-05
1469746330810,-0.635,1.0136000000000001e-05
1469746330820,-0.635,1.2308e-05
1469746330830,-0.635,1.086e-05
1469746330840,-0.635,1.1584000000000001e-05
1469746330850,-0.635,7.964e-06
1469746330860,-0.635,9.774e-06
1469746330870,-0.635,6.877999999999999e-06
1469746330880,-0.635,1.0498e-05
1469746330890,-0.635,6.516e-06
1469746330900,-0.635,1.0136000000000001e-05
1469746330910,-0.635,8.326e-06
1469746330920,-0.635,1.2308e-05
1469746330930,-0.635,1.0498e-05
1469746330940,-0.635,9.774e-06
1469746330950,-0.635,7.602e-06
1469746330960,-0.635,8.326e-06
1469746330970,-0.635,6.516e-06
1469746330980,-0.635,8.326e-06
1469746330990,-0.635,6.877999999999999e-06
1469746331000,-0.635,1.1222e-05
1469746331010,-0.635,1.086e-05
1469746331020,-0.635,1.1584000000000001e-05
1469746331030,-0.635,8.326e-06
1469746331040,-0.635,9.412e-06
1469746331050,-0.635,8.326e-06
1469746331060,-0.635,1.0498e-05
1469746331070,-0.635,6.516e-06
1469746331080,-0.635,8.687999999999999e-06
1469746331090,-0.635,7.24e-06
1469746331100,-0.635,7.24e-06
1469746331110,-0.635,6.516e-06
1469746331120,-0.635,8.326e-06
1469746331130,-0.635,5.792000000000001e-06
1469746331140,-0.635,6.516e-06
1469746331150,-0.635,5.792000000000001e-06
1469746331160,-0.635,7.602e-06
1469746331170,-0.635,8.687999999999999e-06
1469746331180,-0.635,9.412e-06
1469746331190,-0.635,9.412e-06
1469746331200,-0.635,7.24e-06
1469746331210,-0.635,7.240000000000001e-07
1469746331220,-0.635,7.24e-06
1469746331230,-0.635,7.24e-06
1469746331240,-0.635,8.326e-06
1469746331250,-0.635,6.154e-06
1469746331260,-0.635,8.687999999999999e-06
1469746331270,-0.635,6.154e-06
1469746331280,-0.635,6.516e-06
1469746331290,-0.635,5.43e-06
1469746331300,-0.635,7.602e-06
1469746331310,-0.635,6.516e-06
1469746331320,-0.635,9.05e-06
1469746331330,-0.635,7.24e-06
1469746331340,-0.635,9.774e-06
1469746331350,-0.635,6.877999999999999e-06
1469746331360,-0.635,7.24e-06
1469746331370,-0.635,5.792000000000001e-06
1469746331380,-0.635,9.774e-06
1469746331390,-0.635,4.343999999999999e-06
1469746331400,-0.635,7.964e-06
1469746331410,-0.635,5.0680000000000004e-06
1469746331420,-0.635,7.24e-06
1469746331430,-0.635,7.602e-06
1469746331440,-0.635,8.687999999999999e-06
1469746331450,-0.635,8.687999999999999e-06
1469746331460,-0.635,9.05e-06
1469746331470,-0.635,7.24e-06
1469746331480,-0.635,9.412e-06
1469746331490,-0.635,8.687999999999999e-06
1469746331500,-0.635,1.0136000000000001e-05
1469746331510,-0.635,8.687999999999999e-06
1469746331520,-0.635,1.086e-05
1469746331530,-0.635,7.964e-06
1469746331540,-0.635,8.326e-06
1469746331550,-0.635,6.877999999999999e-06
1469746331560,-0.635,6.516e-06
1469746331570,-0.635,5.792000000000001e-06
1469746331580,-0.635,7.24e-06
1469746331590,-0.635,8.687999999999999e-06
1469746331600,-0.635,8.687999999999999e-06
1469746331610,-0.635,7.602e-06
1469746331620,-0.635,1.1222e-05
1469746331630,-0.635,1.1222e-05
1469746331640,-0.635,9.412e-06
1469746331650,-0.635,9.774e-06
1469746331660,-0.635,1.3032e-05
1469746331670,-0.635,1.086e-05
1469746331680,-0.635,1.1945999999999999e-05
1469746331690,-0.635,7.602e-06
1469746331700,-0.635,8.687999999999999e-06
1469746331710,-0.635,3.62e-06
1469746331720,-0.635,3.258e-06
1469746331730,-0.635,6.516e-06
1469746331740,-0.635,8.687999999999999e-06
1469746331750,-0.635,8.687999999999999e-06
1469746331760,-0.635,1.2308e-05
1469746331770,-0.635,1.0136000000000001e-05
1469746331780,-0.635,9.774e-06
1469746331790,-0.635,7.964e-06
1469746331800,-0.635,8.687999999999999e-06
1469746331810,-0.635,6.516e-06
1469746331820,-0.635,7.602e-06
1469746331830,-0.635,7.964e-06
1469746331840,-0.635,6.877999999999999e-06
1469746331850,-0.635,5.43e-06
1469746331860,-0.635,7.24e-06
1469746331870,-0.635,7.964e-06
1469746331880,-0.635,1.0136000000000001e-05
1469746331890,-0.635,4.706e-06
1469746331900,-0.635,8.326e-06
1469746331910,-0.635,8.326e-06
1469746331920,-0.635,1.086e-05
1469746331930,-0.605,1.1584000000000001e-05
1469746331940,-0.605,1.0136000000000001e-05
1469746331950,-0.605,9.412e-06
1469746331960,-0.605,7.24e-06
1469746331970,-0.605,6.154e-06
1469746331980,-0.605,7.602e-06
1469746331990,-0.605,7.602e-06
1469746332000,-0.605,8.326e-06
1469746332010,-0.605,7.602e-06
1469746332020,-0.605,9.412e-06
1469746332030,-0.605,6.877999999999999e-06
1469746332040,-0.605,7.964e-06
1469746332050,-0.605,6.877999999999999e-06
1469746332060,-0.605,6.877999999999999e-06
1469746332070,-0.605,8.687999999999999e-06
1469746332080,-0.605,1.0136000000000001e-05
1469746332090,-0.605,9.412e-06
1469746332100,-0.605,1.0498e-05
1469746332110,-0.605,8.687999999999999e-06
1469746332120,-0.605,8.687999999999999e-06
1469746332130,-0.605,6.516e-06
1469746332140,-0.605,9.05e-06
1469746332150,-0.605,7.964e-06
1469746332160,-0.605,7.964e-06
1469746332170,-0.605,9.774e-06
1469746332180,-0.605,1.1584000000000001e-05
1469746332190,-0.605,7.602e-06
1469746332200,-0.605,1.5566e-05
1469746332210,-0.605,2.6788000000000002e-05
1469746332220,-0.605,3.9458e-05
1469746332230,-0.605,6.0453999999999994e-05
1469746332240,-0.605,9.6292e-05
1469746332250,-0.605,0.00013937
1469746332260,-0.605,0.00038915
1469746332270,-0.605,0.000520194
1469746332280,-0.605,0.000708072
1469746332290,-0.605,0.0009806580000000001
1469746332300,-0.605,0.00119496
1469746332310,-0.605,0.00129922
1469746332320,-0.605,0.00116274
1469746332330,-0.605,0.000835858
1469746332340,-0.605,0.000590784
1469746332350,-0.605,0.000422816
1469746332360,-0.605,0.000377204
1469746332370,-0.605,0.00039639
1469746332380,-0.605,0.000460826
1469746332390,-0.605,0.00055748
1469746332400,-0.605,0.000600196
1469746332410,-0.605,0.000625174
1469746332420,-0.605,0.0005245380000000001
1469746332430,-0.605,0.000583544
1469746332440,-0.605,0.000554584
1469746332450,-0.605,0.000620468
1469746332460,-0.605,0.000546258
1469746332470,-0.605,0.000540466
1469746332480,-0.605,0.00038878800000000005
1469746332490,-0.605,0.00033267800000000004
1469746332500,-0.605,0.00029901200000000003
1469746332510,-0.605,0.000277292
1469746332520,-0.605,0.00028236
1469746332530,-0.605,0.00033810800000000005
1469746332540,-0.605,0.000395666
1469746332550,-0.605,0.00043838199999999996
1469746332560,-0.605,0.000498836
1469746332570,-0.605,0.000460464
1469746332580,-0.605,0.00037213599999999996
1469746332590,-0.605,0.000274396
1469746332600,-0.605,0.00025593400000000003
1469746332610,-0.605,0.000281636
1469746332620,-0.605,0.00033810800000000005
1469746332630,-0.605,0.00044417400000000003
1469746332640,-0.605,0.00046625599999999996
1469746332650,-0.605,0.000468428
1469746332660,-0.605,0.00033810800000000005
1469746332670,-0.605,0.00028055
1469746332680,-0.605,0.000212132
1469746332690,-0.605,0.00019041200000000002
1469746332700,-0.605,0.00018570599999999997
1469746332710,-0.605,0.00021285599999999998
1469746332720,-0.605,0.00023783400000000003
1469746332730,-0.605,0.000326886
1469746332740,-0.605,0.000430418
1469746332750,-0.605,0.000455758
1469746332760,-0.605,0.00039494199999999996
1469746332770,-0.605,0.00032037
1469746332780,-0.605,0.000274396
1469746332790,-0.605,0.00021539
1469746332800,-0.605,0.000226974
1469746332810,-0.605,0.000217562
1469746332820,-0.605,0.000236386
1469746332830,-0.605,0.000236748
1469746332840,-0.605,0.000243626
1469746332850,-0.605,0.000225888
1469746332860,-0.605,0.00019367
1469746332870,-0.605,0.00022082
1469746332880,-0.605,0.000234938
1469746332890,-0.605,0.000277292
1469746332900,-0.605,0.000281998
1469746332910,-0.605,0.00030335599999999996
1469746332920,-0.605,0.00024073
1469746332930,-0.605,0.000234214
1469746332940,-0.605,0.000188602
1469746332950,-0.605,0.000167968
1469746332960,-0.605,0.000151316
1469746332970,-0.605,0.000197652
1469746332980,-0.605,0.00024543599999999997
1469746332990,-0.605,0.00037648
1469746333000,-0.605,0.00044091599999999996
1469746333010,-0.605,0.00044960400000000004
1469746333020,-0.605,0.000327248
1469746333030,-0.605,0.000213942
1469746333040,-0.605,0.000171588
1469746333050,-0.605,0.00013900799999999998
1469746333060,-0.605,0.000140818
1469746333070,-0.605,0.000140818
1469746333080,-0.605,0.00016109
1469746333090,-0.605,0.0001991
1469746333100,-0.605,0.000208512
1469746333110,-0.605,0.00021901
1469746333120,-0.605,0.00019113599999999998
1469746333130,-0.605,0.000204892
1469746333140,-0.605,0.000222268
1469746333150,-0.605,0.000288876
1469746333160,-0.605,0.00028055
1469746333170,-0.605,0.000254848
1469746333180,-0.605,0.000179914
1469746333190,-0.605,0.000157108
1469746333200,-0.605,0.000121994
1469746333210,-0.605,0.000111134
1469746333220,-0.605,0.00011656399999999999
1469746333230,-0.605,0.00014299
1469746333240,-0.605,0.000161814
1469746333250,-0.605,0.00022190599999999999
1469746333260,-0.605,0.00019077400000000003
1469746333270,-0.605,0.00015566
1469746333280,-0.605,0.000123442
1469746333290,-0.605,9.448200000000001e-05
1469746333300,-0.605,0.00010498
1469746333310,-0.605,0.000125252
1469746333320,-0.605,0.000174122
1469746333330,-0.605,0.000266794
1469746333340,-0.605,0.000328696
1469746333350,-0.605,0.00029901200000000003
1469746333360,-0.605,0.00019367
1469746333370,-0.605,0.000129958
1469746333380,-0.605,0.000100636
1469746333390,-0.605,0.000100636
1469746333400,-0.605,0.000107514
1469746333410,-0.605,0.000150592
1469746333420,-0.605,0.000178828
1469746333430,-0.605,0.00025303799999999997
1469746333440,-0.605,0.00024435
1469746333450,-0.605,0.00023168
1469746333460,-0.605,0.00017846599999999998
1469746333470,-0.605,0.000150592
1469746333480,-0.605,0.000121632
1469746333490,-0.605,0.00015167799999999998
1469746333500,-0.605,0.00016109
1469746333510,-0.605,0.00015385
1469746333520,-0.605,0.000142266
1469746333530,-0.605,9.8826e-05
1469746333540,-0.605,8.1812e-05
1469746333550,-0.605,6.878e-05
1469746333560,-0.605,6.6246e-05
1469746333570,-0.605,7.5296e-05
1469746333580,-0.605,0.00010642799999999999
1469746333590,-0.605,0.00019837599999999997
1469746333600,-0.605,0.00031494
1469746333610,-0.605,0.000341004
1469746333620,-0.605,0.000260278
1469746333630,-0.605,0.000160366
1469746333640,-0.605,0.00011041
1469746333650,-0.605,9.267200000000001e-05
1469746333660,-0.605,7.4934e-05
1469746333670,-0.605,7.276199999999999e-05
1469746333680,-0.605,6.4074e-05
1469746333690,-0.605,7.348600000000001e-05
1469746333700,-0.605,8.6156e-05
1469746333710,-0.605,0.00012090799999999999
1469746333720,-0.605,0.00013683600000000002
1469746333730,-0.605,0.00013900799999999998
1469746333740,-0.605,0.000106066
1469746333750,-0.605,0.000111134
1469746333760,-0.605,0.00010823799999999999
1469746333770,-0.605,0.000110772
1469746333780,-0.605,0.000115478
1469746333790,-0.605,9.593e-05
1469746333800,-0.605,7.5296e-05
1469746333810,-0.605,6.4798e-05
1469746333820,-0.605,6.2988e-05
1469746333830,-0.605,7.6744e-05
1469746333840,-0.605,0.00010498
1469746333850,-0.605,0.000121632
1469746333860,-0.605,0.00012489
1469746333870,-0.605,0.000120184
1469746333880,-0.605,0.000111496
1469746333890,-0.605,0.000106066
1469746333900,-0.605,0.000120184
1469746333910,-0.605,0.00014805799999999998
1469746333920,-0.605,0.00013756
1469746333930,-0.605,0.000140818
1469746333940,-0.605,0.000100636
1469746333950,-0.605,8.9776e-05
1469746333960,-0.605,6.3712e-05
1469746333970,-0.605,7.0228e-05
1469746333980,-0.605,6.4074e-05
1469746333990,-0.605,6.3712e-05
1469746334000,-0.605,5.792e-05
1469746334010,-0.605,7.1314e-05
1469746334020,-0.605,0.000102446
1469746334030,-0.605,0.00016217600000000001
1469746334040,-0.605,0.00017846599999999998
1469746334050,-0.605,0.00015928
1469746334060,-0.605,0.000132492
1469746334070,-0.605,0.00010136
1469746334080,-0.605,0.000112582
1469746334090,-0.605,0.00011801200000000001
1469746334100,-0.605,0.00011475399999999999
1469746334110,-0.605,9.955e-05
1469746334120,-0.605,7.8554e-05
1469746334130,-0.605,7.9278e-05
1469746334140,-0.605,7.276199999999999e-05
1469746334150,-0.605,6.878e-05
1469746334160,-0.605,7.8192e-05
1469746334170,-0.605,9.8102e-05
1469746334180,-0.605,9.3396e-05
1469746334190,-0.605,0.000125252
1469746334200,-0.605,0.000140818
1469746334210,-0.605,0.000167606
1469746334220,-0.605,0.00014118
1469746334230,-0.605,0.000121632
1469746334240,-0.605,7.3848e-05
1469746334250,-0.605,5.7558e-05
1469746334260,-0.605,4.3802e-05
1469746334270,-0.605,4.7422e-05
1469746334280,-0.605,5.0318e-05
1469746334290,-0.605,5.249e-05
1469746334300,-0.605,6.154e-05
1469746334310,-0.605,6.950399999999999e-05
1469746334320,-0.605,8.7242e-05
1469746334330,-0.605,9.8464e-05
1469746334340,-0.605,0.000127424
1469746334350,-0.605,0.000132492
1469746334360,-0.605,0.000111496
1469746334370,-0.605,9.520600000000001e-05
1469746334380,-0.605,6.516e-05
1469746334390,-0.605,6.0092e-05
1469746334400,-0.605,5.0318e-05
1469746334410,-0.605,4.5974e-05
1469746334420,-0.605,5.249e-05
1469746334430,-0.605,6.7332e-05
1469746334440,-0.605,7.276199999999999e-05
1469746334450,-0.605,0.000100636
1469746334460,-0.605,9.375799999999999e-05
1469746334470,-0.605,8.5432e-05
1469746334480,-0.605,6.841800000000001e-05
1469746334490,-0.605,6.3712e-05
1469746334500,-0.605,6.5884e-05
1469746334510,-0.605,8.3984e-05
1469746334520,-0.605,0.00010389399999999999
1469746334530,-0.605,0.00013756
1469746334540,-0.605,0.000132492
1469746334550,-0.605,8.2174e-05
1469746334560,-0.605,6.6246e-05
1469746334570,-0.605,4.7783999999999995e-05
1469746334580,-0.605,4.6336000000000005e-05
1469746334590,-0.605,4.6698e-05
1469746334600,-0.605,5.1042e-05
1469746334610,-0.605,5.1404e-05
1469746334620,-0.605,4.6336000000000005e-05
1469746334630,-0.605,6.5884e-05
1469746334640,-0.605,6.4074e-05
1469746334650,-0.605,6.1902e-05
1469746334660,-0.605,5.611e-05
1469746334670,-0.605,5.7196000000000006e-05
1469746334680,-0.605,5.249e-05
1469746334690,-0.605,6.2626e-05
1469746334700,-0.605,7.8916e-05
1469746334710,-0.605,8.7242e-05
1469746334720,-0.605,8.507e-05
1469746334730,-0.605,6.8056e-05
1469746334740,-0.605,4.525e-05
1469746334750,-0.605,4.344e-05
1469746334760,-0.605,4.4526e-05
1469746334770,-0.605,4.9232e-05
1469746334780,-0.605,6.7332e-05
1469746334790,-0.605,8.507e-05
1469746334800,-0.605,9.556799999999999e-05
1469746334810,-0.605,9.8464e-05
1469746334820,-0.605,8.9052e-05
1469746334830,-0.605,8.1812e-05
1469746334840,-0.605,7.348600000000001e-05
1469746334850,-0.605,6.841800000000001e-05
1469746334860,-0.605,6.6246e-05
1469746334870,-0.605,6.4436e-05
1469746334880,-0.605,6.0816e-05
1469746334890,-0.605,7.240000000000001e-05
1469746334900,-0.605,7.9278e-05
1469746334910,-0.605,7.964e-05
1469746334920,-0.605,7.8554e-05
1469746334930,-0.605,7.3124e-05
1469746334940,-0.605,7.240000000000001e-05
1469746334950,-0.605,8.7242e-05
1469746334960,-0.605,8.434600000000001e-05
1469746334970,-0.605,8.507e-05
1469746334980,-0.605,7.1314e-05
1469746334990,-0.605,5.6834e-05
1469746335000,-0.605,4.7422e-05
1469746335010,-0.605,5.3213999999999996e-05
1469746335020,-0.605,5.5023999999999994e-05
1469746335030,-0.605,6.841800000000001e-05
1469746335040,-0.605,8.2536e-05
1469746335050,-0.605,8.145e-05
1469746335060,-0.605,6.516e-05
1469746335070,-0.605,5.1766000000000005e-05
1469746335080,-0.605,4.525e-05
1469746335090,-0.605,4.3078e-05
1469746335100,-0.605,3.6562e-05
1469746335110,-0.605,3.8372e-05
1469746335120,-0.605,4.0181999999999996e-05
1469746335130,-0.605,4.7422e-05
1469746335140,-0.605,5.4662e-05
1469746335150,-0.605,6.3712e-05
1469746335160,-0.605,5.429999999999999e-05
