Timestamp,position,BLMTI.06R7.B1E10_TCLA.A6R7.B1
1469747644380,-1.24,9.122399999999999e-05
1469747644390,-1.24,6.2626e-05
1469747644400,-1.24,4.1992e-05
1469747644410,-1.24,4.7422e-05
1469747644420,-1.24,4.7422e-05
1469747644430,-1.24,6.8056e-05
1469747644440,-1.24,5.1404e-05
1469747644450,-1.24,5.5023999999999994e-05
1469747644460,-1.24,4.3078e-05
1469747644470,-1.24,9.918799999999999e-05
1469747644480,-1.24,6.6608e-05
1469747644490,-1.24,9.05e-05
1469747644500,-1.24,7.0952e-05
1469747644510,-1.24,6.2988e-05
1469747644520,-1.24,8.7966e-05
1469747644530,-1.24,6.335e-05
1469747644540,-1.24,8.7966e-05
1469747644550,-1.24,5.1042e-05
1469747644560,-1.24,5.3576000000000003e-05
1469747644570,-1.24,4.2353999999999995e-05
1469747644580,-1.24,4.344e-05
1469747644590,-1.24,3.801e-05
1469747644600,-1.24,4.4164e-05
1469747644610,-1.24,3.4028e-05
1469747644620,-1.24,4.1268e-05
1469747644630,-1.24,4.6698e-05
1469747644640,-1.24,4.2716e-05
1469747644650,-1.24,5.4662e-05
1469747644660,-1.24,3.801e-05
1469747644670,-1.24,4.5974e-05
1469747644680,-1.24,3.6924e-05
1469747644690,-1.24,0.00011222
1469747644700,-1.24,8.108800000000001e-05
1469747644710,-1.24,7.059e-05
1469747644720,-1.24,6.335e-05
1469747644730,-1.24,6.841800000000001e-05
1469747644740,-1.24,8.7604e-05
1469747644750,-1.24,5.2852e-05
1469747644760,-1.24,6.1902e-05
1469747644770,-1.24,5.2852e-05
1469747644780,-1.24,8.6156e-05
1469747644790,-1.24,3.8372e-05
1469747644800,-1.24,4.4164e-05
1469747644810,-1.24,4.5611999999999996e-05
1469747644820,-1.24,8.0002e-05
1469747644830,-1.24,4.7783999999999995e-05
1469747644840,-1.24,3.9096e-05
1469747644850,-1.24,3.4028e-05
1469747644860,-1.24,3.8372e-05
1469747644870,-1.24,5.2128e-05
1469747644880,-1.24,4.163e-05
1469747644890,-1.24,4.4164e-05
1469747644900,-1.24,3.6200000000000006e-05
1469747644910,-1.24,4.4164e-05
1469747644920,-1.24,4.6698e-05
1469747644930,-1.24,6.9142e-05
1469747644940,-1.24,4.525e-05
1469747644950,-1.24,4.344e-05
1469747644960,-1.24,5.4662e-05
1469747644970,-1.24,5.2128e-05
1469747644980,-1.24,5.5023999999999994e-05
1469747644990,-1.24,5.3938000000000004e-05
1469747645000,-1.24,0.00010136
1469747645010,-1.24,4.0544000000000003e-05
1469747645020,-1.24,3.8734e-05
1469747645030,-1.24,3.3304e-05
1469747645040,-1.24,5.4662e-05
1469747645050,-1.24,4.7783999999999995e-05
1469747645060,-1.24,4.4164e-05
1469747645070,-1.24,3.439e-05
1469747645080,-1.24,4.7422e-05
1469747645090,-1.24,5.3576000000000003e-05
1469747645100,-1.24,4.1268e-05
1469747645110,-1.24,4.8146e-05
1469747645120,-1.24,4.4164e-05
1469747645130,-1.24,5.5023999999999994e-05
1469747645140,-1.24,3.6924e-05
1469747645150,-1.24,5.5748e-05
1469747645160,-1.24,5.5386e-05
1469747645170,-1.24,6.335e-05
1469747645180,-1.24,4.959399999999999e-05
