Timestamp,position,BLMTI.06R7.B1E10_TCLA.A6R7.B1
1469747818950,1.14,2.6064e-05
1469747818960,1.14,3.077e-05
1469747818970,1.14,2.8236e-05
1469747818980,1.14,2.9684000000000002e-05
1469747818990,1.14,2.896e-05
1469747819000,1.14,2.6064e-05
1469747819010,1.14,2.7874e-05
1469747819020,1.14,2.6788000000000002e-05
1469747819030,1.14,2.534e-05
1469747819040,1.14,2.6426e-05
1469747819050,1.14,2.6426e-05
1469747819060,1.14,2.8236e-05
1469747819070,1.14,2.6788000000000002e-05
1469747819080,1.14,2.8598000000000003e-05
1469747819090,1.14,2.6064e-05
1469747819100,1.14,2.6426e-05
1469747819110,1.14,2.534e-05
1469747819120,1.14,2.8598000000000003e-05
1469747819130,1.14,2.4254000000000002e-05
1469747819140,1.14,2.6064e-05
1469747819150,1.14,2.6426e-05
1469747819160,1.14,2.896e-05
1469747819170,1.14,2.6426e-05
1469747819180,1.14,2.8236e-05
1469747819190,1.14,2.8598000000000003e-05
1469747819200,1.14,2.6064e-05
1469747819210,1.14,2.715e-05
1469747819220,1.14,2.9684000000000002e-05
1469747819230,1.14,2.6064e-05
1469747819240,1.14,2.715e-05
1469747819250,1.14,2.6426e-05
1469747819260,1.14,3.0046e-05
1469747819270,1.14,2.715e-05
1469747819280,1.14,2.896e-05
1469747819290,1.14,2.8236e-05
1469747819300,1.14,2.7511999999999997e-05
1469747819310,1.14,2.6064e-05
1469747819320,1.14,2.896e-05
1469747819330,1.14,2.6788000000000002e-05
1469747819340,1.14,2.715e-05
1469747819350,1.14,2.5702e-05
1469747819360,1.14,2.896e-05
1469747819370,1.14,2.5702e-05
1469747819380,1.14,2.8236e-05
1469747819390,1.14,2.7511999999999997e-05
1469747819400,1.14,2.9684000000000002e-05
1469747819410,1.14,2.7511999999999997e-05
1469747819420,1.14,2.715e-05
1469747819430,1.14,2.6426e-05
1469747819440,1.14,2.8236e-05
1469747819450,1.14,2.2805999999999998e-05
1469747819460,1.14,2.6064e-05
1469747819470,1.14,2.4978e-05
1469747819480,1.14,2.6788000000000002e-05
1469747819490,1.14,2.5702e-05
1469747819500,1.14,2.7874e-05
1469747819510,1.14,2.6426e-05
1469747819520,1.14,2.896e-05
1469747819530,1.14,2.4978e-05
1469747819540,1.14,2.8598000000000003e-05
1469747819550,1.14,2.534e-05
1469747819560,1.14,2.8598000000000003e-05
1469747819570,1.14,2.534e-05
1469747819580,1.14,2.6064e-05
1469747819590,1.14,2.4978e-05
1469747819600,1.14,2.6426e-05
1469747819610,1.14,2.4616e-05
1469747819620,1.14,2.534e-05
1469747819630,1.14,2.6426e-05
1469747819640,1.14,2.6426e-05
1469747819650,1.14,2.2444e-05
1469747819660,1.14,2.3891999999999998e-05
1469747819670,1.14,2.534e-05
1469747819680,1.14,2.4254000000000002e-05
1469747819690,1.14,2.3891999999999998e-05
1469747819700,1.14,2.6788000000000002e-05
1469747819710,1.14,2.3891999999999998e-05
1469747819720,1.14,2.6064e-05
1469747819730,1.14,2.4978e-05
1469747819740,1.14,2.6064e-05
1469747819750,1.14,2.3168000000000002e-05
1469747819760,1.14,2.5702e-05
1469747819770,1.14,2.2082e-05
1469747819780,1.14,2.6788000000000002e-05
1469747819790,1.14,2.353e-05
1469747819800,1.14,2.6064e-05
1469747819810,1.14,2.353e-05
1469747819820,1.14,2.534e-05
1469747819830,1.14,2.3891999999999998e-05
1469747819840,1.14,2.4978e-05
1469747819850,1.14,2.2805999999999998e-05
1469747819860,1.14,2.6064e-05
1469747819870,1.14,2.4978e-05
1469747819880,1.14,2.5702e-05
1469747819890,1.14,2.4978e-05
1469747819900,1.14,2.6064e-05
1469747819910,1.14,2.4254000000000002e-05
1469747819920,1.14,2.4616e-05
1469747819930,1.14,2.2805999999999998e-05
1469747819940,1.14,2.6426e-05
1469747819950,1.14,2.2444e-05
1469747819960,1.14,2.6426e-05
1469747819970,1.14,2.6064e-05
1469747819980,1.14,2.4254000000000002e-05
1469747819990,1.14,2.353e-05
1469747820000,1.14,2.4978e-05
1469747820010,1.14,2.3168000000000002e-05
1469747820020,1.14,2.715e-05
1469747820030,1.14,2.6426e-05
1469747820040,1.14,2.4978e-05
1469747820050,1.14,2.3168000000000002e-05
1469747820060,1.14,2.4616e-05
1469747820070,1.14,2.4254000000000002e-05
1469747820080,1.14,2.5702e-05
1469747820090,1.14,2.4254000000000002e-05
1469747820100,1.14,2.353e-05
1469747820110,1.14,2.715e-05
1469747820120,1.14,2.715e-05
1469747820130,1.14,2.3891999999999998e-05
1469747820140,1.14,2.7874e-05
1469747820150,1.14,2.353e-05
1469747820160,1.14,2.7874e-05
1469747820170,1.14,2.353e-05
1469747820180,1.14,2.534e-05
1469747820190,1.14,2.3168000000000002e-05
1469747820200,1.14,2.5702e-05
1469747820210,1.14,2.3168000000000002e-05
1469747820220,1.14,2.7511999999999997e-05
1469747820230,1.14,2.4254000000000002e-05
1469747820240,1.14,2.5702e-05
1469747820250,1.14,2.3891999999999998e-05
1469747820260,1.14,2.2805999999999998e-05
1469747820270,1.14,2.2805999999999998e-05
1469747820280,1.14,2.6064e-05
1469747820290,1.14,2.4254000000000002e-05
1469747820300,1.14,2.6426e-05
1469747820310,1.14,2.4616e-05
1469747820320,1.14,2.6788000000000002e-05
1469747820330,1.14,2.534e-05
1469747820340,1.14,2.534e-05
1469747820350,1.14,2.2082e-05
1469747820360,1.14,2.715e-05
1469747820370,1.14,2.6064e-05
1469747820380,1.14,2.6064e-05
1469747820390,1.14,2.3168000000000002e-05
1469747820400,1.14,2.6788000000000002e-05
1469747820410,1.14,2.172e-05
1469747820420,1.14,2.353e-05
1469747820430,1.14,2.534e-05
1469747820440,1.14,2.6064e-05
1469747820450,1.14,2.4978e-05
1469747820460,1.14,2.4616e-05
1469747820470,1.14,2.2805999999999998e-05
1469747820480,1.14,2.6788000000000002e-05
1469747820490,1.14,2.3168000000000002e-05
1469747820500,1.14,2.7511999999999997e-05
1469747820510,1.14,2.4254000000000002e-05
1469747820520,1.14,2.4978e-05
1469747820530,1.14,2.2082e-05
1469747820540,1.14,2.4978e-05
1469747820550,1.14,2.172e-05
1469747820560,1.14,2.715e-05
1469747820570,1.14,2.3891999999999998e-05
1469747820580,1.14,2.6788000000000002e-05
1469747820590,1.14,2.0996e-05
1469747820600,1.14,2.715e-05
1469747820610,1.14,2.6426e-05
1469747820620,1.14,2.7874e-05
1469747820630,1.14,2.3891999999999998e-05
1469747820640,1.14,2.896e-05
1469747820650,1.14,2.8236e-05
1469747820660,1.14,3.0408e-05
1469747820670,1.14,2.4978e-05
1469747820680,1.14,2.9321999999999998e-05
1469747820690,1.14,2.6426e-05
1469747820700,1.14,2.9321999999999998e-05
1469747820710,1.14,2.4978e-05
1469747820720,1.14,2.715e-05
1469747820730,1.14,2.353e-05
1469747820740,1.14,2.353e-05
1469747820750,1.14,2.353e-05
1469747820760,1.14,2.8236e-05
1469747820770,1.14,2.6788000000000002e-05
1469747820780,1.14,2.8598000000000003e-05
1469747820790,1.14,2.5702e-05
1469747820800,1.14,2.715e-05
1469747820810,1.14,2.4978e-05
1469747820820,1.14,2.715e-05
1469747820830,1.14,2.1358e-05
1469747820840,1.14,2.715e-05
1469747820850,1.14,2.4616e-05
1469747820860,1.14,2.715e-05
1469747820870,1.14,2.353e-05
1469747820880,1.14,2.715e-05
1469747820890,1.14,2.4978e-05
1469747820900,1.14,2.715e-05
1469747820910,1.14,2.3891999999999998e-05
1469747820920,1.14,2.715e-05
1469747820930,1.14,2.4254000000000002e-05
1469747820940,1.14,2.6788000000000002e-05
1469747820950,1.14,2.3168000000000002e-05
1469747820960,1.14,2.7511999999999997e-05
1469747820970,1.14,2.3891999999999998e-05
1469747820980,1.14,2.5702e-05
1469747820990,1.14,2.4616e-05
1469747821000,1.14,2.715e-05
1469747821010,1.14,2.353e-05
1469747821020,1.14,2.7511999999999997e-05
1469747821030,1.14,2.3891999999999998e-05
1469747821040,1.14,2.7511999999999997e-05
1469747821050,1.14,2.4254000000000002e-05
1469747821060,1.14,2.5702e-05
1469747821070,1.14,2.2805999999999998e-05
1469747821080,1.14,2.5702e-05
1469747821090,1.14,2.3891999999999998e-05
1469747821100,1.14,2.6788000000000002e-05
1469747821110,1.14,2.4616e-05
1469747821120,1.14,2.7511999999999997e-05
1469747821130,1.14,2.1358e-05
1469747821140,1.14,2.6788000000000002e-05
1469747821150,1.14,2.4254000000000002e-05
1469747821160,1.14,2.6788000000000002e-05
1469747821170,1.14,2.3168000000000002e-05
1469747821180,1.14,2.5702e-05
1469747821190,1.14,2.2082e-05
1469747821200,1.14,2.715e-05
1469747821210,1.14,2.2805999999999998e-05
1469747821220,1.14,2.534e-05
1469747821230,1.14,2.2805999999999998e-05
1469747821240,1.14,2.4978e-05
1469747821250,1.14,2.2082e-05
1469747821260,1.14,2.715e-05
1469747821270,1.14,2.4616e-05
1469747821280,1.14,2.8236e-05
1469747821290,1.14,2.2805999999999998e-05
1469747821300,1.14,3.0046e-05
1469747821310,1.14,2.353e-05
1469747821320,1.14,2.8236e-05
1469747821330,1.14,2.3168000000000002e-05
1469747821340,1.14,2.534e-05
1469747821350,1.14,2.2805999999999998e-05
1469747821360,1.14,2.4978e-05
1469747821370,1.14,2.2444e-05
1469747821380,1.14,2.534e-05
1469747821390,1.14,2.2444e-05
1469747821400,1.14,2.6064e-05
1469747821410,1.14,2.2444e-05
1469747821420,1.14,2.4978e-05
1469747821430,1.14,2.2444e-05
1469747821440,1.14,2.534e-05
1469747821450,1.14,2.2444e-05
1469747821460,1.14,2.7511999999999997e-05
1469747821470,1.14,2.3168000000000002e-05
1469747821480,1.14,2.6426e-05
1469747821490,1.14,2.2444e-05
1469747821500,1.14,2.4616e-05
1469747821510,1.14,2.2805999999999998e-05
1469747821520,1.14,2.3891999999999998e-05
1469747821530,1.14,2.2082e-05
1469747821540,1.14,2.534e-05
1469747821550,1.14,1.9186e-05
1469747821560,1.14,2.6064e-05
1469747821570,1.14,2.2082e-05
1469747821580,1.14,2.6426e-05
1469747821590,1.14,2.2082e-05
1469747821600,1.14,2.4978e-05
1469747821610,1.14,2.0996e-05
1469747821620,1.14,2.7511999999999997e-05
1469747821630,1.14,2.2805999999999998e-05
1469747821640,1.14,2.4616e-05
1469747821650,1.14,2.0996e-05
1469747821660,1.14,2.5702e-05
1469747821670,1.14,2.172e-05
1469747821680,1.14,2.534e-05
1469747821690,1.14,2.1358e-05
1469747821700,1.14,2.715e-05
1469747821710,1.14,2.353e-05
1469747821720,1.14,2.6426e-05
1469747821730,1.14,2.353e-05
1469747821740,1.14,2.6788000000000002e-05
1469747821750,1.14,2.172e-05
1469747821760,1.14,2.4978e-05
1469747821770,1.14,2.1358e-05
1469747821780,1.14,2.6788000000000002e-05
1469747821790,1.14,2.2444e-05
1469747821800,1.14,2.6788000000000002e-05
1469747821810,1.14,2.0996e-05
1469747821820,1.14,2.4616e-05
1469747821830,1.14,2.0996e-05
1469747821840,1.14,2.5702e-05
1469747821850,1.14,2.2444e-05
1469747821860,1.14,2.534e-05
1469747821870,1.14,2.2444e-05
1469747821880,1.14,2.4616e-05
1469747821890,1.14,2.2444e-05
1469747821900,1.14,2.6426e-05
1469747821910,1.14,2.2444e-05
1469747821920,1.14,2.6426e-05
1469747821930,1.14,2.0996e-05
1469747821940,1.14,2.534e-05
1469747821950,1.14,2.2082e-05
1469747821960,1.14,2.6426e-05
1469747821970,1.14,2.2082e-05
1469747821980,1.14,2.6426e-05
1469747821990,1.14,1.991e-05
1469747822000,1.14,2.7874e-05
1469747822010,1.14,2.172e-05
1469747822020,1.14,2.5702e-05
1469747822030,1.14,2.1358e-05
1469747822040,1.14,2.534e-05
1469747822050,1.14,2.0634e-05
1469747822060,1.14,2.4978e-05
1469747822070,1.14,2.2082e-05
1469747822080,1.14,2.6064e-05
1469747822090,1.14,1.991e-05
1469747822100,1.14,2.6426e-05
1469747822110,1.14,2.2805999999999998e-05
1469747822120,1.14,2.534e-05
1469747822130,1.14,2.2444e-05
1469747822140,1.14,2.5702e-05
1469747822150,1.14,2.1358e-05
1469747822160,1.14,2.353e-05
1469747822170,1.14,2.3168000000000002e-05
1469747822180,1.14,2.4254000000000002e-05
1469747822190,1.14,2.0272000000000002e-05
1469747822200,1.14,2.4616e-05
1469747822210,1.14,2.0272000000000002e-05
1469747822220,1.14,2.3891999999999998e-05
1469747822230,1.14,2.2444e-05
1469747822240,1.14,2.4978e-05
1469747822250,1.14,2.3168000000000002e-05
1469747822260,1.14,2.6064e-05
1469747822270,1.14,2.2444e-05
1469747822280,1.14,2.6788000000000002e-05
1469747822290,1.14,2.1358e-05
1469747822300,1.14,2.4616e-05
1469747822310,1.14,2.2805999999999998e-05
1469747822320,1.14,2.353e-05
1469747822330,1.14,2.2444e-05
1469747822340,1.14,2.353e-05
1469747822350,1.14,2.172e-05
1469747822360,1.14,2.4978e-05
1469747822370,1.14,2.353e-05
1469747822380,1.14,2.6426e-05
1469747822390,1.14,1.991e-05
1469747822400,1.14,2.6788000000000002e-05
1469747822410,1.14,2.2805999999999998e-05
1469747822420,1.14,2.6064e-05
1469747822430,1.14,2.0272000000000002e-05
1469747822440,1.14,2.353e-05
1469747822450,1.14,2.2082e-05
1469747822460,1.14,2.5702e-05
1469747822470,1.14,2.353e-05
1469747822480,1.14,2.534e-05
1469747822490,1.14,2.0272000000000002e-05
1469747822500,1.14,2.534e-05
1469747822510,1.14,2.0634e-05
1469747822520,1.14,2.3891999999999998e-05
1469747822530,1.14,2.172e-05
1469747822540,1.14,2.4254000000000002e-05
1469747822550,1.14,2.2082e-05
1469747822560,1.14,2.4254000000000002e-05
1469747822570,1.14,2.353e-05
1469747822580,1.14,2.8236e-05
1469747822590,1.14,2.2805999999999998e-05
1469747822600,1.14,2.6788000000000002e-05
1469747822610,1.14,2.3168000000000002e-05
1469747822620,1.14,2.5702e-05
1469747822630,1.14,2.3891999999999998e-05
1469747822640,1.14,2.4254000000000002e-05
1469747822650,1.14,2.1358e-05
1469747822660,1.14,2.6064e-05
1469747822670,1.14,2.3168000000000002e-05
1469747822680,1.14,2.6426e-05
1469747822690,1.14,2.1358e-05
1469747822700,1.14,2.353e-05
1469747822710,1.14,2.1358e-05
1469747822720,1.14,2.4254000000000002e-05
1469747822730,1.14,1.991e-05
1469747822740,1.14,2.6064e-05
1469747822750,1.14,2.2444e-05
1469747822760,1.14,2.4978e-05
1469747822770,1.14,2.1358e-05
1469747822780,1.14,2.534e-05
1469747822790,1.14,2.1358e-05
1469747822800,1.14,2.4616e-05
1469747822810,1.14,2.0272000000000002e-05
1469747822820,1.14,2.4978e-05
1469747822830,1.14,2.2444e-05
1469747822840,1.14,2.6064e-05
1469747822850,1.14,2.3168000000000002e-05
1469747822860,1.14,2.6788000000000002e-05
1469747822870,1.14,2.0634e-05
1469747822880,1.14,2.6064e-05
1469747822890,1.14,2.172e-05
1469747822900,1.14,2.3168000000000002e-05
1469747822910,1.14,2.0996e-05
1469747822920,1.14,2.6426e-05
1469747822930,1.14,2.1358e-05
1469747822940,1.14,2.4616e-05
1469747822950,1.14,2.172e-05
1469747822960,1.14,2.5702e-05
1469747822970,1.14,1.8824e-05
1469747822980,1.14,2.534e-05
1469747822990,1.14,2.0272000000000002e-05
1469747823000,1.14,2.4254000000000002e-05
1469747823010,1.14,2.0272000000000002e-05
1469747823020,1.14,2.6426e-05
1469747823030,1.14,2.2444e-05
1469747823040,1.14,2.6788000000000002e-05
1469747823050,1.14,2.1358e-05
1469747823060,1.14,2.4254000000000002e-05
1469747823070,1.14,1.9548e-05
1469747823080,1.14,2.353e-05
1469747823090,1.14,2.1358e-05
1469747823100,1.14,2.6426e-05
1469747823110,1.14,2.2444e-05
1469747823120,1.14,2.6064e-05
1469747823130,1.14,2.172e-05
1469747823140,1.14,2.353e-05
1469747823150,1.14,1.8462e-05
1469747823160,1.14,2.4616e-05
1469747823170,1.14,2.0634e-05
1469747823180,1.14,2.4978e-05
1469747823190,1.14,2.172e-05
1469747823200,1.14,2.4616e-05
1469747823210,1.14,1.991e-05
1469747823220,1.14,2.4616e-05
1469747823230,1.14,1.991e-05
1469747823240,1.14,2.3891999999999998e-05
1469747823250,1.14,2.0996e-05
1469747823260,1.14,2.353e-05
1469747823270,1.14,2.172e-05
1469747823280,1.14,2.4616e-05
1469747823290,1.14,2.1358e-05
1469747823300,1.14,2.6426e-05
1469747823310,1.14,2.0272000000000002e-05
1469747823320,1.14,2.4978e-05
1469747823330,1.14,1.8824e-05
1469747823340,1.14,2.4616e-05
1469747823350,1.14,2.0634e-05
1469747823360,1.14,2.715e-05
1469747823370,1.14,2.353e-05
1469747823380,1.14,2.7511999999999997e-05
1469747823390,1.14,2.4254000000000002e-05
1469747823400,1.14,2.5702e-05
1469747823410,1.14,2.0996e-05
1469747823420,1.14,2.2444e-05
1469747823430,1.14,1.8462e-05
