Timestamp,position,BLMTI.06R7.B1E10_TCLA.A6R7.B1
1469748338450,-1.14,1.6652e-05
1469748338460,-1.14,1.7375999999999998e-05
1469748338470,-1.14,1.5566e-05
1469748338480,-1.14,1.7014e-05
1469748338490,-1.14,1.629e-05
1469748338500,-1.14,1.8462e-05
1469748338510,-1.14,1.5204e-05
1469748338520,-1.14,2.0272000000000002e-05
1469748338530,-1.14,1.8462e-05
1469748338540,-1.14,2.5702e-05
1469748338550,-1.14,1.5928e-05
1469748338560,-1.14,2.353e-05
1469748338570,-1.14,2.353e-05
1469748338580,-1.14,4.6698e-05
1469748338590,-1.14,2.353e-05
1469748338600,-1.14,2.0634e-05
1469748338610,-1.14,1.8824e-05
1469748338620,-1.14,4.4888e-05
1469748338630,-1.14,4.8508000000000004e-05
1469748338640,-1.14,2.6426e-05
1469748338650,-1.14,2.0272000000000002e-05
1469748338660,-1.14,2.2444e-05
1469748338670,-1.14,3.5476e-05
1469748338680,-1.14,2.3891999999999998e-05
1469748338690,-1.14,2.7511999999999997e-05
1469748338700,-1.14,1.9186e-05
1469748338710,-1.14,1.9548e-05
1469748338720,-1.14,2.4616e-05
1469748338730,-1.14,2.2082e-05
1469748338740,-1.14,2.7874e-05
1469748338750,-1.14,1.991e-05
1469748338760,-1.14,4.3802e-05
1469748338770,-1.14,2.2444e-05
1469748338780,-1.14,3.6200000000000006e-05
1469748338790,-1.14,1.8462e-05
1469748338800,-1.14,3.8734e-05
1469748338810,-1.14,2.353e-05
1469748338820,-1.14,2.9684000000000002e-05
1469748338830,-1.14,1.8100000000000003e-05
1469748338840,-1.14,3.0046e-05
1469748338850,-1.14,2.6064e-05
1469748338860,-1.14,3.258e-05
1469748338870,-1.14,2.2082e-05
1469748338880,-1.14,2.2082e-05
1469748338890,-1.14,1.991e-05
1469748338900,-1.14,2.0272000000000002e-05
1469748338910,-1.14,2.172e-05
1469748338920,-1.14,1.7375999999999998e-05
1469748338930,-1.14,1.629e-05
1469748338940,-1.14,1.7738e-05
1469748338950,-1.14,2.4616e-05
1469748338960,-1.14,2.0634e-05
1469748338970,-1.14,1.5928e-05
1469748338980,-1.14,2.0634e-05
1469748338990,-1.14,2.0634e-05
1469748339000,-1.14,3.6924e-05
