Timestamp,position,BLMTI.06L7.B2I10_TCSG.6L7.B2
1469745580200,-1.82,1.4480000000000002e-06
1469745580210,-1.82,1.4480000000000002e-06
1469745580220,-1.82,3.982e-06
1469745580230,-1.82,3.982e-06
1469745580240,-1.82,4.706e-06
1469745580250,-1.82,3.258e-06
1469745580260,-1.82,5.0680000000000004e-06
1469745580270,-1.82,2.8960000000000003e-06
1469745580280,-1.82,3.62e-06
1469745580290,-1.82,7.240000000000001e-07
1469745580300,-1.82,2.8960000000000003e-06
1469745580310,-1.82,1.81e-06
1469745580320,-1.82,3.258e-06
1469745580330,-1.82,1.4480000000000002e-06
1469745580340,-1.82,2.1719999999999997e-06
1469745580350,-1.82,2.1719999999999997e-06
1469745580360,-1.82,2.8960000000000003e-06
1469745580370,-1.82,2.5340000000000002e-06
1469745580380,-1.82,5.43e-06
1469745580390,-1.82,5.43e-06
1469745580400,-1.82,7.24e-06
1469745580410,-1.82,2.8960000000000003e-06
1469745580420,-1.82,4.343999999999999e-06
1469745580430,-1.82,1.4480000000000002e-06
1469745580440,-1.82,2.8960000000000003e-06
1469745580450,-1.82,1.0859999999999999e-06
1469745580460,-1.82,3.62e-06
1469745580470,-1.82,7.240000000000001e-07
1469745580480,-1.82,3.62e-06
1469745580490,-1.82,7.240000000000001e-07
1469745580500,-1.82,2.8960000000000003e-06
1469745580510,-1.82,2.1719999999999997e-06
1469745580520,-1.82,2.8960000000000003e-06
1469745580530,-1.82,2.5340000000000002e-06
1469745580540,-1.82,5.43e-06
1469745580550,-1.82,3.62e-06
1469745580560,-1.82,1.1945999999999999e-05
1469745580570,-1.82,9.412e-06
1469745580580,-1.82,2.5702e-05
1469745580590,-1.82,2.9684000000000002e-05
1469745580600,-1.82,2.6788000000000002e-05
1469745580610,-1.82,1.7014e-05
1469745580620,-1.82,1.267e-05
1469745580630,-1.82,7.602e-06
1469745580640,-1.82,9.05e-06
1469745580650,-1.82,1.0498e-05
1469745580660,-1.82,1.4118e-05
1469745580670,-1.82,1.7375999999999998e-05
1469745580680,-1.82,2.6426e-05
1469745580690,-1.82,3.0408e-05
1469745580700,-1.82,3.077e-05
1469745580710,-1.82,3.5114e-05
1469745580720,-1.82,3.258e-05
1469745580730,-1.82,2.7874e-05
1469745580740,-1.82,2.0996e-05
1469745580750,-1.82,1.3394000000000001e-05
1469745580760,-1.82,9.412e-06
1469745580770,-1.82,7.24e-06
1469745580780,-1.82,5.792000000000001e-06
1469745580790,-1.82,4.343999999999999e-06
1469745580800,-1.82,5.43e-06
1469745580810,-1.82,4.706e-06
1469745580820,-1.82,7.602e-06
1469745580830,-1.82,8.687999999999999e-06
1469745580840,-1.82,9.774e-06
1469745580850,-1.82,1.0498e-05
1469745580860,-1.82,1.1222e-05
1469745580870,-1.82,1.1584000000000001e-05
1469745580880,-1.82,1.086e-05
1469745580890,-1.82,7.602e-06
1469745580900,-1.82,7.602e-06
1469745580910,-1.82,4.706e-06
1469745580920,-1.82,5.43e-06
1469745580930,-1.82,5.0680000000000004e-06
1469745580940,-1.82,7.24e-06
1469745580950,-1.82,5.0680000000000004e-06
1469745580960,-1.82,6.154e-06
1469745580970,-1.82,4.343999999999999e-06
1469745580980,-1.82,4.706e-06
1469745580990,-1.82,3.982e-06
1469745581000,-1.82,5.0680000000000004e-06
