Timestamp,position,BLMTI.06L7.B2I10_TCLA.A6L7.B2
1469747250170,-0.26,9.1586e-05
1469747250180,-0.26,9.0138e-05
1469747250190,-0.26,8.0002e-05
1469747250200,-0.26,8.1812e-05
1469747250210,-0.26,9.0138e-05
1469747250220,-0.26,0.000129596
1469747250230,-0.26,0.000140456
1469747250240,-0.26,0.000164348
1469747250250,-0.26,8.651799999999999e-05
1469747250260,-0.26,7.4572e-05
1469747250270,-0.26,5.9368000000000005e-05
1469747250280,-0.26,6.0092e-05
1469747250290,-0.26,5.429999999999999e-05
1469747250300,-0.26,4.9956e-05
1469747250310,-0.26,6.1178e-05
1469747250320,-0.26,6.950399999999999e-05
1469747250330,-0.26,8.289799999999999e-05
1469747250340,-0.26,6.4436e-05
1469747250350,-0.26,5.3938000000000004e-05
1469747250360,-0.26,4.5611999999999996e-05
1469747250370,-0.26,4.959399999999999e-05
1469747250380,-0.26,4.525e-05
1469747250390,-0.26,5.7558e-05
1469747250400,-0.26,6.0092e-05
1469747250410,-0.26,7.6382e-05
1469747250420,-0.26,8.289799999999999e-05
1469747250430,-0.26,7.5296e-05
1469747250440,-0.26,8.3984e-05
1469747250450,-0.26,7.4572e-05
1469747250460,-0.26,8.3984e-05
1469747250470,-0.26,6.0092e-05
1469747250480,-0.26,6.2626e-05
1469747250490,-0.26,6.335e-05
1469747250500,-0.26,7.167600000000001e-05
1469747250510,-0.26,6.2988e-05
1469747250520,-0.26,4.5611999999999996e-05
1469747250530,-0.26,4.3802e-05
1469747250540,-0.26,4.3802e-05
1469747250550,-0.26,5.0318e-05
1469747250560,-0.26,4.3802e-05
1469747250570,-0.26,4.3802e-05
1469747250580,-0.26,4.5974e-05
1469747250590,-0.26,4.959399999999999e-05
1469747250600,-0.26,5.3576000000000003e-05
1469747250610,-0.26,6.8056e-05
1469747250620,-0.26,5.4662e-05
1469747250630,-0.26,5.249e-05
1469747250640,-0.26,8.145e-05
1469747250650,-0.26,0.00011439200000000001
1469747250660,-0.26,0.00010353200000000001
1469747250670,-0.26,8.8328e-05
1469747250680,-0.26,8.0002e-05
1469747250690,-0.26,6.2264e-05
1469747250700,-0.26,5.3213999999999996e-05
1469747250710,-0.26,5.068e-05
1469747250720,-0.26,4.3802e-05
1469747250730,-0.26,4.8508000000000004e-05
1469747250740,-0.26,5.2128e-05
1469747250750,-0.26,5.9006000000000004e-05
1469747250760,-0.26,5.3576000000000003e-05
1469747250770,-0.26,4.6698e-05
1469747250780,-0.26,4.4526e-05
1469747250790,-0.26,4.1992e-05
1469747250800,-0.26,4.344e-05
1469747250810,-0.26,4.2353999999999995e-05
1469747250820,-0.26,5.068e-05
1469747250830,-0.26,7.9278e-05
1469747250840,-0.26,0.000102446
1469747250850,-0.26,8.651799999999999e-05
1469747250860,-0.26,6.0453999999999994e-05
1469747250870,-0.26,6.841800000000001e-05
1469747250880,-0.26,0.00011728799999999999
1469747250890,-0.26,0.00010172200000000001
1469747250900,-0.26,7.059e-05
1469747250910,-0.26,6.516e-05
1469747250920,-0.26,7.7106e-05
1469747250930,-0.26,9.6654e-05
1469747250940,-0.26,8.0726e-05
1469747250950,-0.26,6.2264e-05
1469747250960,-0.26,4.7783999999999995e-05
1469747250970,-0.26,4.5974e-05
1469747250980,-0.26,4.9956e-05
1469747250990,-0.26,5.0318e-05
1469747251000,-0.26,5.1042e-05
1469747251010,-0.26,5.9006000000000004e-05
1469747251020,-0.26,6.769399999999999e-05
1469747251030,-0.26,5.6834e-05
1469747251040,-0.26,4.525e-05
1469747251050,-0.26,4.4164e-05
1469747251060,-0.26,4.4888e-05
1469747251070,-0.26,5.1042e-05
1469747251080,-0.26,6.0092e-05
1469747251090,-0.26,6.1902e-05
1469747251100,-0.26,6.2988e-05
1469747251110,-0.26,6.4798e-05
1469747251120,-0.26,8.3622e-05
1469747251130,-0.26,7.7468e-05
1469747251140,-0.26,6.6608e-05
1469747251150,-0.26,5.5748e-05
1469747251160,-0.26,5.7558e-05
1469747251170,-0.26,5.611e-05
1469747251180,-0.26,5.2852e-05
1469747251190,-0.26,4.7422e-05
1469747251200,-0.26,4.5974e-05
1469747251210,-0.26,4.4526e-05
1469747251220,-0.26,4.7783999999999995e-05
1469747251230,-0.26,5.1404e-05
1469747251240,-0.26,4.8508000000000004e-05
1469747251250,-0.26,4.3802e-05
1469747251260,-0.26,4.9956e-05
1469747251270,-0.26,5.0318e-05
1469747251280,-0.26,4.887e-05
1469747251290,-0.26,6.769399999999999e-05
1469747251300,-0.26,0.000102808
1469747251310,-0.26,6.9142e-05
1469747251320,-0.26,5.5023999999999994e-05
1469747251330,-0.26,5.9006000000000004e-05
1469747251340,-0.26,8.7242e-05
1469747251350,-0.26,7.6744e-05
1469747251360,-0.26,6.878e-05
1469747251370,-0.26,5.7196000000000006e-05
1469747251380,-0.26,5.2852e-05
1469747251390,-0.26,5.7196000000000006e-05
1469747251400,-0.26,5.2128e-05
1469747251410,-0.26,5.0318e-05
1469747251420,-0.26,5.1404e-05
1469747251430,-0.26,5.7196000000000006e-05
1469747251440,-0.26,5.3576000000000003e-05
1469747251450,-0.26,5.1766000000000005e-05
1469747251460,-0.26,4.7783999999999995e-05
1469747251470,-0.26,4.4164e-05
1469747251480,-0.26,4.5611999999999996e-05
1469747251490,-0.26,5.1404e-05
1469747251500,-0.26,5.3576000000000003e-05
1469747251510,-0.26,5.3213999999999996e-05
1469747251520,-0.26,6.9142e-05
1469747251530,-0.26,7.8192e-05
1469747251540,-0.26,8.326e-05
1469747251550,-0.26,5.5386e-05
1469747251560,-0.26,4.4164e-05
1469747251570,-0.26,4.706e-05
1469747251580,-0.26,6.0816e-05
1469747251590,-0.26,5.1404e-05
1469747251600,-0.26,4.1268e-05
1469747251610,-0.26,4.4888e-05
1469747251620,-0.26,5.5023999999999994e-05
1469747251630,-0.26,5.8281999999999995e-05
1469747251640,-0.26,5.5748e-05
1469747251650,-0.26,4.3802e-05
1469747251660,-0.26,4.6698e-05
1469747251670,-0.26,5.0318e-05
1469747251680,-0.26,4.9956e-05
1469747251690,-0.26,4.6698e-05
