Timestamp,position,BLMTI.07L7.B2I10_TCLA.A7L7.B2
1469745736250,1.59,6.877999999999999e-06
1469745736260,1.59,2.5340000000000002e-06
1469745736270,1.59,7.24e-06
1469745736280,1.59,3.982e-06
1469745736290,1.59,9.05e-06
1469745736300,1.59,3.62e-06
1469745736310,1.59,6.516e-06
1469745736320,1.59,3.62e-06
1469745736330,1.59,6.154e-06
1469745736340,1.59,2.5340000000000002e-06
1469745736350,1.59,7.24e-06
1469745736360,1.59,4.343999999999999e-06
1469745736370,1.59,9.05e-06
1469745736380,1.59,5.0680000000000004e-06
1469745736390,1.59,6.516e-06
1469745736400,1.59,2.8960000000000003e-06
1469745736410,1.59,5.792000000000001e-06
1469745736420,1.59,3.258e-06
1469745736430,1.59,6.154e-06
1469745736440,1.59,2.5340000000000002e-06
1469745736450,1.59,6.154e-06
1469745736460,1.59,3.258e-06
1469745736470,1.59,7.24e-06
1469745736480,1.59,5.43e-06
1469745736490,1.59,7.24e-06
1469745736500,1.59,1.81e-06
1469745736510,1.59,5.792000000000001e-06
1469745736520,1.59,3.6200000000000004e-07
1469745736530,1.59,5.43e-06
1469745736540,1.59,3.6200000000000004e-07
1469745736550,1.59,5.43e-06
1469745736560,1.59,3.258e-06
1469745736570,1.59,1.086e-05
1469745736580,1.59,1.1584000000000001e-05
1469745736590,1.59,1.3032e-05
1469745736600,1.59,7.24e-06
1469745736610,1.59,6.877999999999999e-06
1469745736620,1.59,1.0859999999999999e-06
1469745736630,1.59,5.792000000000001e-06
1469745736640,1.59,1.0859999999999999e-06
1469745736650,1.59,5.792000000000001e-06
1469745736660,1.59,5.792000000000001e-06
1469745736670,1.59,6.877999999999999e-06
1469745736680,1.59,3.982e-06
1469745736690,1.59,5.43e-06
1469745736700,1.59,2.8960000000000003e-06
1469745736710,1.59,6.154e-06
1469745736720,1.59,2.8960000000000003e-06
1469745736730,1.59,7.24e-06
1469745736740,1.59,6.154e-06
1469745736750,1.59,9.412e-06
1469745736760,1.59,6.877999999999999e-06
1469745736770,1.59,7.602e-06
1469745736780,1.59,7.240000000000001e-07
1469745736790,1.59,5.0680000000000004e-06
1469745736800,1.59,7.240000000000001e-07
1469745736810,1.59,5.43e-06
1469745736820,1.59,1.4480000000000002e-06
1469745736830,1.59,1.0136000000000001e-05
1469745736840,1.59,9.05e-06
1469745736850,1.59,9.774e-06
1469745736860,1.59,2.5340000000000002e-06
1469745736870,1.59,6.154e-06
1469745736880,1.59,3.6200000000000004e-07
1469745736890,1.59,5.0680000000000004e-06
1469745736900,1.59,7.240000000000001e-07
1469745736910,1.59,6.154e-06
1469745736920,1.59,1.1945999999999999e-05
1469745736930,1.59,1.7375999999999998e-05
1469745736940,1.59,1.3394000000000001e-05
1469745736950,1.59,6.877999999999999e-06
1469745736960,1.59,2.8960000000000003e-06
1469745736970,1.59,4.343999999999999e-06
1469745736980,1.59,1.81e-06
1469745736990,1.59,6.154e-06
1469745737000,1.59,7.602e-06
1469745737010,1.59,1.2308e-05
1469745737020,1.59,1.2308e-05
1469745737030,1.59,8.326e-06
1469745737040,1.59,1.81e-06
1469745737050,1.59,6.516e-06
1469745737060,1.59,0.0
1469745737070,1.59,5.792000000000001e-06
1469745737080,1.59,7.240000000000001e-07
1469745737090,1.59,7.602e-06
1469745737100,1.59,5.43e-06
1469745737110,1.59,7.24e-06
1469745737120,1.59,3.258e-06
1469745737130,1.59,4.706e-06
1469745737140,1.59,1.4480000000000002e-06
1469745737150,1.59,5.0680000000000004e-06
1469745737160,1.59,7.240000000000001e-07
1469745737170,1.59,6.154e-06
1469745737180,1.59,5.0680000000000004e-06
1469745737190,1.59,8.326e-06
1469745737200,1.59,6.516e-06
1469745737210,1.59,6.516e-06
1469745737220,1.59,2.1719999999999997e-06
1469745737230,1.59,5.0680000000000004e-06
1469745737240,1.59,7.240000000000001e-07
1469745737250,1.59,6.154e-06
1469745737260,1.59,1.81e-06
1469745737270,1.59,9.05e-06
1469745737280,1.59,1.0136000000000001e-05
1469745737290,1.59,1.086e-05
1469745737300,1.59,3.982e-06
1469745737310,1.59,6.877999999999999e-06
1469745737320,1.59,2.8960000000000003e-06
1469745737330,1.59,5.792000000000001e-06
1469745737340,1.59,5.0680000000000004e-06
1469745737350,1.59,7.964e-06
1469745737360,1.59,3.982e-06
1469745737370,1.59,6.516e-06
1469745737380,1.59,2.1719999999999997e-06
1469745737390,1.59,5.0680000000000004e-06
1469745737400,1.59,3.6200000000000004e-07
1469745737410,1.59,6.877999999999999e-06
1469745737420,1.59,8.326e-06
1469745737430,1.59,1.8824e-05
1469745737440,1.59,1.991e-05
1469745737450,1.59,1.1945999999999999e-05
1469745737460,1.59,6.516e-06
1469745737470,1.59,6.877999999999999e-06
1469745737480,1.59,2.8960000000000003e-06
1469745737490,1.59,5.43e-06
1469745737500,1.59,2.5340000000000002e-06
1469745737510,1.59,7.24e-06
1469745737520,1.59,1.2308e-05
1469745737530,1.59,1.4842000000000001e-05
1469745737540,1.59,1.0136000000000001e-05
1469745737550,1.59,6.877999999999999e-06
1469745737560,1.59,1.81e-06
1469745737570,1.59,5.43e-06
1469745737580,1.59,7.240000000000001e-07
1469745737590,1.59,5.43e-06
1469745737600,1.59,4.343999999999999e-06
1469745737610,1.59,1.1945999999999999e-05
1469745737620,1.59,2.3891999999999998e-05
1469745737630,1.59,1.6652e-05
1469745737640,1.59,9.774e-06
1469745737650,1.59,5.792000000000001e-06
1469745737660,1.59,3.258e-06
1469745737670,1.59,5.792000000000001e-06
1469745737680,1.59,2.1719999999999997e-06
1469745737690,1.59,6.516e-06
1469745737700,1.59,5.792000000000001e-06
1469745737710,1.59,7.602e-06
1469745737720,1.59,3.258e-06
1469745737730,1.59,4.343999999999999e-06
1469745737740,1.59,3.258e-06
1469745737750,1.59,5.792000000000001e-06
1469745737760,1.59,3.62e-06
1469745737770,1.59,5.792000000000001e-06
1469745737780,1.59,7.602e-06
1469745737790,1.59,7.964e-06
1469745737800,1.59,6.154e-06
1469745737810,1.59,6.877999999999999e-06
1469745737820,1.59,1.81e-06
1469745737830,1.59,5.43e-06
1469745737840,1.59,2.5340000000000002e-06
1469745737850,1.59,6.877999999999999e-06
1469745737860,1.59,3.62e-06
1469745737870,1.59,9.05e-06
1469745737880,1.59,5.792000000000001e-06
1469745737890,1.59,7.602e-06
1469745737900,1.59,6.154e-06
1469745737910,1.59,6.154e-06
1469745737920,1.59,2.1719999999999997e-06
1469745737930,1.59,6.516e-06
1469745737940,1.59,9.774e-06
1469745737950,1.59,1.7738e-05
1469745737960,1.59,2.2805999999999998e-05
1469745737970,1.59,1.4118e-05
1469745737980,1.59,1.0136000000000001e-05
1469745737990,1.59,6.516e-06
1469745738000,1.59,1.0859999999999999e-06
1469745738010,1.59,4.706e-06
1469745738020,1.59,3.62e-06
1469745738030,1.59,6.516e-06
1469745738040,1.59,3.982e-06
1469745738050,1.59,6.154e-06
1469745738060,1.59,2.5340000000000002e-06
1469745738070,1.59,5.43e-06
1469745738080,1.59,2.1719999999999997e-06
1469745738090,1.59,3.982e-06
1469745738100,1.59,2.8960000000000003e-06
1469745738110,1.59,6.516e-06
1469745738120,1.59,1.1222e-05
1469745738130,1.59,1.4118e-05
1469745738140,1.59,1.2308e-05
1469745738150,1.59,6.516e-06
1469745738160,1.59,2.8960000000000003e-06
1469745738170,1.59,5.0680000000000004e-06
1469745738180,1.59,1.81e-06
1469745738190,1.59,5.43e-06
1469745738200,1.59,2.8960000000000003e-06
1469745738210,1.59,4.343999999999999e-06
1469745738220,1.59,4.343999999999999e-06
1469745738230,1.59,7.24e-06
1469745738240,1.59,5.792000000000001e-06
1469745738250,1.59,6.877999999999999e-06
1469745738260,1.59,5.0680000000000004e-06
1469745738270,1.59,7.24e-06
1469745738280,1.59,9.412e-06
1469745738290,1.59,9.412e-06
1469745738300,1.59,1.1945999999999999e-05
1469745738310,1.59,7.24e-06
1469745738320,1.59,3.982e-06
1469745738330,1.59,5.0680000000000004e-06
1469745738340,1.59,1.81e-06
1469745738350,1.59,3.982e-06
1469745738360,1.59,2.5340000000000002e-06
1469745738370,1.59,5.0680000000000004e-06
1469745738380,1.59,6.154e-06
1469745738390,1.59,7.964e-06
1469745738400,1.59,5.0680000000000004e-06
1469745738410,1.59,6.516e-06
1469745738420,1.59,2.5340000000000002e-06
1469745738430,1.59,5.0680000000000004e-06
1469745738440,1.59,3.62e-06
1469745738450,1.59,9.412e-06
1469745738460,1.59,7.24e-06
1469745738470,1.59,7.964e-06
1469745738480,1.59,5.792000000000001e-06
1469745738490,1.59,3.982e-06
1469745738500,1.59,2.8960000000000003e-06
1469745738510,1.59,3.982e-06
1469745738520,1.59,2.5340000000000002e-06
1469745738530,1.59,5.0680000000000004e-06
1469745738540,1.59,3.258e-06
1469745738550,1.59,5.43e-06
1469745738560,1.59,1.0859999999999999e-06
1469745738570,1.59,4.706e-06
1469745738580,1.59,2.5340000000000002e-06
1469745738590,1.59,4.343999999999999e-06
1469745738600,1.59,3.258e-06
1469745738610,1.59,8.687999999999999e-06
1469745738620,1.59,1.629e-05
1469745738630,1.59,1.6652e-05
1469745738640,1.59,1.0136000000000001e-05
1469745738650,1.59,5.43e-06
1469745738660,1.59,1.0859999999999999e-06
1469745738670,1.59,1.81e-06
1469745738680,1.59,1.4480000000000002e-06
1469745738690,1.59,4.706e-06
1469745738700,1.59,2.1719999999999997e-06
1469745738710,1.59,6.877999999999999e-06
1469745738720,1.59,9.774e-06
1469745738730,1.59,9.774e-06
1469745738740,1.59,9.05e-06
1469745738750,1.59,4.343999999999999e-06
1469745738760,1.59,3.258e-06
1469745738770,1.59,5.0680000000000004e-06
1469745738780,1.59,2.8960000000000003e-06
1469745738790,1.59,5.792000000000001e-06
1469745738800,1.59,9.05e-06
1469745738810,1.59,8.326e-06
1469745738820,1.59,3.982e-06
1469745738830,1.59,5.792000000000001e-06
1469745738840,1.59,1.0859999999999999e-06
1469745738850,1.59,5.0680000000000004e-06
1469745738860,1.59,2.1719999999999997e-06
1469745738870,1.59,8.687999999999999e-06
1469745738880,1.59,1.4118e-05
1469745738890,1.59,2.6064e-05
1469745738900,1.59,1.6652e-05
1469745738910,1.59,1.0136000000000001e-05
1469745738920,1.59,4.343999999999999e-06
1469745738930,1.59,3.982e-06
1469745738940,1.59,2.1719999999999997e-06
1469745738950,1.59,3.982e-06
1469745738960,1.59,3.982e-06
1469745738970,1.59,9.412e-06
1469745738980,1.59,1.267e-05
1469745738990,1.59,8.326e-06
1469745739000,1.59,7.24e-06
1469745739010,1.59,5.43e-06
1469745739020,1.59,1.0859999999999999e-06
1469745739030,1.59,5.43e-06
1469745739040,1.59,1.81e-06
1469745739050,1.59,7.24e-06
1469745739060,1.59,2.3168000000000002e-05
1469745739070,1.59,2.2444e-05
1469745739080,1.59,1.5204e-05
1469745739090,1.59,7.602e-06
1469745739100,1.59,3.258e-06
1469745739110,1.59,3.982e-06
1469745739120,1.59,1.81e-06
1469745739130,1.59,5.792000000000001e-06
1469745739140,1.59,2.5340000000000002e-06
1469745739150,1.59,6.877999999999999e-06
1469745739160,1.59,3.62e-06
1469745739170,1.59,5.792000000000001e-06
1469745739180,1.59,1.4480000000000002e-06
1469745739190,1.59,5.0680000000000004e-06
1469745739200,1.59,2.1719999999999997e-06
1469745739210,1.59,6.154e-06
1469745739220,1.59,4.343999999999999e-06
1469745739230,1.59,9.774e-06
