Timestamp,position,BLMTI.06L7.B1E10_TCP.C6L7.B1
1469745918300,0.825,4.706e-06
1469745918310,0.825,3.258e-06
1469745918320,0.825,4.706e-06
1469745918330,0.825,3.258e-06
1469745918340,0.825,3.258e-06
1469745918350,0.825,2.5340000000000002e-06
1469745918360,0.825,2.5340000000000002e-06
1469745918370,0.825,2.1719999999999997e-06
1469745918380,0.825,3.62e-06
1469745918390,0.825,2.8960000000000003e-06
1469745918400,0.825,2.8960000000000003e-06
1469745918410,0.825,2.8960000000000003e-06
1469745918420,0.825,3.982e-06
1469745918430,0.825,3.982e-06
1469745918440,0.825,5.0680000000000004e-06
1469745918450,0.825,3.982e-06
1469745918460,0.825,3.982e-06
1469745918470,0.825,2.8960000000000003e-06
1469745918480,0.825,4.343999999999999e-06
1469745918490,0.825,1.4480000000000002e-06
1469745918500,0.825,3.258e-06
1469745918510,0.825,2.8960000000000003e-06
1469745918520,0.825,1.4480000000000002e-06
1469745918530,0.825,2.8960000000000003e-06
1469745918540,0.825,3.258e-06
1469745918550,0.825,2.5340000000000002e-06
1469745918560,0.825,2.8960000000000003e-06
1469745918570,0.825,3.982e-06
1469745918580,0.825,3.258e-06
1469745918590,0.825,2.1719999999999997e-06
1469745918600,0.825,2.5340000000000002e-06
1469745918610,0.825,2.5340000000000002e-06
1469745918620,0.825,2.8960000000000003e-06
1469745918630,0.825,2.5340000000000002e-06
1469745918640,0.825,3.62e-06
1469745918650,0.825,2.1719999999999997e-06
1469745918660,0.825,3.258e-06
1469745918670,0.825,2.1719999999999997e-06
1469745918680,0.825,3.982e-06
1469745918690,0.825,2.5340000000000002e-06
1469745918700,0.825,2.8960000000000003e-06
1469745918710,0.825,1.4480000000000002e-06
1469745918720,0.825,3.62e-06
1469745918730,0.825,2.1719999999999997e-06
1469745918740,0.825,3.982e-06
1469745918750,0.825,2.8960000000000003e-06
1469745918760,0.825,3.62e-06
1469745918770,0.825,2.1719999999999997e-06
1469745918780,0.825,2.8960000000000003e-06
1469745918790,0.825,2.8960000000000003e-06
1469745918800,0.825,1.81e-06
1469745918810,0.825,3.258e-06
1469745918820,0.825,2.5340000000000002e-06
1469745918830,0.825,2.8960000000000003e-06
1469745918840,0.825,2.5340000000000002e-06
1469745918850,0.825,2.5340000000000002e-06
1469745918860,0.825,2.5340000000000002e-06
1469745918870,0.825,3.258e-06
1469745918880,0.825,4.706e-06
1469745918890,0.825,2.5340000000000002e-06
1469745918900,0.825,5.0680000000000004e-06
1469745918910,0.825,1.81e-06
1469745918920,0.825,3.62e-06
1469745918930,0.825,2.8960000000000003e-06
1469745918940,0.825,3.62e-06
1469745918950,0.825,1.81e-06
1469745918960,0.825,3.258e-06
1469745918970,0.825,2.5340000000000002e-06
1469745918980,0.825,4.343999999999999e-06
1469745918990,0.825,2.8960000000000003e-06
1469745919000,0.825,3.62e-06
1469745919010,0.825,2.5340000000000002e-06
1469745919020,0.825,4.343999999999999e-06
1469745919030,0.825,3.258e-06
1469745919040,0.825,3.258e-06
1469745919050,0.825,3.258e-06
1469745919060,0.825,2.8960000000000003e-06
1469745919070,0.825,4.343999999999999e-06
1469745919080,0.825,2.1719999999999997e-06
1469745919090,0.825,2.5340000000000002e-06
1469745919100,0.825,2.5340000000000002e-06
1469745919110,0.825,3.258e-06
1469745919120,0.825,3.982e-06
1469745919130,0.825,2.5340000000000002e-06
1469745919140,0.825,3.62e-06
1469745919150,0.825,2.1719999999999997e-06
1469745919160,0.825,4.343999999999999e-06
1469745919170,0.825,3.258e-06
1469745919180,0.825,2.5340000000000002e-06
1469745919190,0.825,2.1719999999999997e-06
1469745919200,0.825,3.982e-06
1469745919210,0.825,2.5340000000000002e-06
1469745919220,0.825,3.62e-06
1469745919230,0.825,2.5340000000000002e-06
1469745919240,0.825,3.62e-06
1469745919250,0.825,3.62e-06
1469745919260,0.825,3.982e-06
1469745919270,0.825,3.62e-06
1469745919280,0.825,4.706e-06
1469745919290,0.825,3.258e-06
1469745919300,0.825,4.343999999999999e-06
1469745919310,0.825,5.43e-06
