Timestamp,position,BLMTI.04L7.B1E10_TCSG.A4L7.B1
1469749185550,1.56,0.000136474
1469749185560,1.56,0.00013575
1469749185570,1.56,0.00013394
1469749185580,1.56,0.00012127
1469749185590,1.56,0.000108962
1469749185600,1.56,9.412e-05
1469749185610,1.56,9.303399999999999e-05
1469749185620,1.56,9.086200000000001e-05
1469749185630,1.56,9.05e-05
1469749185640,1.56,8.651799999999999e-05
1469749185650,1.56,0.00010317
1469749185660,1.56,0.00010679
1469749185670,1.56,9.8102e-05
1469749185680,1.56,8.289799999999999e-05
1469749185690,1.56,9.375799999999999e-05
1469749185700,1.56,8.651799999999999e-05
1469749185710,1.56,9.556799999999999e-05
1469749185720,1.56,9.412e-05
1469749185730,1.56,0.000121632
1469749185740,1.56,0.00012489
1469749185750,1.56,0.000137198
1469749185760,1.56,0.000144076
1469749185770,1.56,0.000142628
1469749185780,1.56,0.000112944
1469749185790,1.56,0.00011728799999999999
1469749185800,1.56,0.000108962
1469749185810,1.56,0.000115478
1469749185820,1.56,0.00010172200000000001
1469749185830,1.56,9.520600000000001e-05
1469749185840,1.56,8.3622e-05
1469749185850,1.56,7.964e-05
1469749185860,1.56,6.841800000000001e-05
1469749185870,1.56,6.6246e-05
1469749185880,1.56,6.6608e-05
1469749185890,1.56,7.7468e-05
1469749185900,1.56,9.6654e-05
1469749185910,1.56,0.000113668
1469749185920,1.56,0.000134664
1469749185930,1.56,0.000144438
1469749185940,1.56,0.000131768
1469749185950,1.56,0.000125976
1469749185960,1.56,0.000100998
1469749185970,1.56,9.6654e-05
1469749185980,1.56,9.8102e-05
1469749185990,1.56,0.000115116
1469749186000,1.56,0.00011222
1469749186010,1.56,0.00011728799999999999
1469749186020,1.56,0.00011439200000000001
1469749186030,1.56,0.000113306
1469749186040,1.56,0.000100998
1469749186050,1.56,9.4844e-05
1469749186060,1.56,9.303399999999999e-05
1469749186070,1.56,8.869e-05
1469749186080,1.56,8.434600000000001e-05
1469749186090,1.56,8.5794e-05
1469749186100,1.56,9.3396e-05
1469749186110,1.56,9.8102e-05
1469749186120,1.56,8.289799999999999e-05
1469749186130,1.56,7.348600000000001e-05
1469749186140,1.56,5.611e-05
1469749186150,1.56,6.6608e-05
1469749186160,1.56,6.1178e-05
1469749186170,1.56,7.9278e-05
1469749186180,1.56,9.520600000000001e-05
1469749186190,1.56,0.00010787600000000001
1469749186200,1.56,0.00012851
1469749186210,1.56,0.00013430200000000002
1469749186220,1.56,0.000111134
1469749186230,1.56,0.00011873600000000001
1469749186240,1.56,0.000104256
1469749186250,1.56,0.000100274
1469749186260,1.56,8.036399999999999e-05
1469749186270,1.56,8.326e-05
1469749186280,1.56,7.2038e-05
1469749186290,1.56,6.878e-05
1469749186300,1.56,6.2626e-05
1469749186310,1.56,5.6472e-05
1469749186320,1.56,5.6472e-05
1469749186330,1.56,5.7196000000000006e-05
1469749186340,1.56,6.0092e-05
1469749186360,1.56,8.507e-05
1469749186370,1.56,9.520600000000001e-05
1469749186380,1.56,8.7242e-05
1469749186390,1.56,8.326e-05
1469749186400,1.56,8.3984e-05
1469749186410,1.56,8.9414e-05
1469749186420,1.56,8.2174e-05
1469749186430,1.56,7.8916e-05
1469749186440,1.56,5.6834e-05
1469749186450,1.56,6.2988e-05
1469749186460,1.56,5.9006000000000004e-05
1469749186470,1.56,6.5522e-05
1469749186480,1.56,6.3712e-05
1469749186490,1.56,6.6246e-05
1469749186500,1.56,6.950399999999999e-05
1469749186510,1.56,7.421e-05
1469749186520,1.56,7.9278e-05
1469749186530,1.56,7.421e-05
1469749186540,1.56,5.792e-05
1469749186550,1.56,4.8146e-05
1469749186560,1.56,4.4888e-05
1469749186570,1.56,4.1268e-05
1469749186580,1.56,4.7422e-05
1469749186590,1.56,5.9368000000000005e-05
1469749186600,1.56,5.9368000000000005e-05
1469749186610,1.56,7.1314e-05
1469749186620,1.56,6.878e-05
1469749186630,1.56,7.3848e-05
1469749186640,1.56,8.688e-05
1469749186650,1.56,0.00010642799999999999
1469749186660,1.56,0.00011004799999999999
1469749186670,1.56,9.1586e-05
1469749186680,1.56,8.5794e-05
1469749186690,1.56,8.0002e-05
1469749186700,1.56,7.3124e-05
1469749186710,1.56,6.5522e-05
1469749186720,1.56,5.3938000000000004e-05
1469749186730,1.56,3.9096e-05
1469749186740,1.56,4.0181999999999996e-05
1469749186750,1.56,4.5974e-05
1469749186760,1.56,4.8146e-05
1469749186770,1.56,5.429999999999999e-05
1469749186780,1.56,5.429999999999999e-05
1469749186790,1.56,6.0816e-05
1469749186800,1.56,6.1178e-05
1469749186810,1.56,6.335e-05
1469749186820,1.56,6.9142e-05
1469749186830,1.56,7.421e-05
1469749186840,1.56,7.0952e-05
1469749186850,1.56,7.3124e-05
1469749186860,1.56,5.9006000000000004e-05
1469749186870,1.56,6.0453999999999994e-05
1469749186880,1.56,5.8643999999999996e-05
1469749186890,1.56,5.3938000000000004e-05
1469749186900,1.56,4.9232e-05
1469749186910,1.56,5.3213999999999996e-05
1469749186920,1.56,5.1042e-05
1469749186930,1.56,4.4526e-05
1469749186940,1.56,5.1404e-05
1469749186950,1.56,5.249e-05
1469749186960,1.56,4.525e-05
1469749186970,1.56,4.6336000000000005e-05
1469749186980,1.56,4.344e-05
1469749186990,1.56,4.6336000000000005e-05
1469749187000,1.56,4.2716e-05
1469749187010,1.56,4.8508000000000004e-05
1469749187020,1.56,4.887e-05
1469749187030,1.56,5.3576000000000003e-05
1469749187040,1.56,4.5611999999999996e-05
1469749187050,1.56,4.525e-05
1469749187060,1.56,4.163e-05
1469749187070,1.56,5.1766000000000005e-05
1469749187080,1.56,5.6472e-05
1469749187090,1.56,6.335e-05
1469749187100,1.56,6.6246e-05
1469749187110,1.56,7.5296e-05
1469749187120,1.56,7.2038e-05
1469749187130,1.56,6.516e-05
1469749187140,1.56,5.8281999999999995e-05
1469749187150,1.56,5.4662e-05
1469749187160,1.56,3.5838000000000005e-05
1469749187170,1.56,4.1268e-05
1469749187180,1.56,4.1992e-05
1469749187190,1.56,4.525e-05
1469749187200,1.56,4.4888e-05
1469749187210,1.56,5.249e-05
1469749187220,1.56,4.4164e-05
1469749187230,1.56,4.7422e-05
1469749187240,1.56,4.1992e-05
1469749187250,1.56,4.706e-05
1469749187260,1.56,6.335e-05
1469749187270,1.56,7.0228e-05
1469749187280,1.56,7.059e-05
1469749187290,1.56,6.6608e-05
1469749187300,1.56,6.1902e-05
1469749187310,1.56,4.887e-05
1469749187320,1.56,5.3576000000000003e-05
1469749187330,1.56,5.068e-05
1469749187340,1.56,5.429999999999999e-05
1469749187350,1.56,6.2626e-05
1469749187360,1.56,6.697e-05
1469749187370,1.56,6.5884e-05
1469749187380,1.56,6.0816e-05
1469749187390,1.56,6.3712e-05
1469749187400,1.56,5.611e-05
1469749187410,1.56,5.6472e-05
1469749187420,1.56,4.887e-05
1469749187430,1.56,5.3938000000000004e-05
1469749187440,1.56,4.525e-05
1469749187450,1.56,6.516e-05
1469749187460,1.56,5.8281999999999995e-05
1469749187470,1.56,5.8281999999999995e-05
1469749187480,1.56,5.1404e-05
1469749187490,1.56,4.7783999999999995e-05
1469749187500,1.56,4.4888e-05
1469749187510,1.56,5.3938000000000004e-05
1469749187520,1.56,5.3213999999999996e-05
1469749187530,1.56,7.1314e-05
1469749187540,1.56,8.651799999999999e-05
1469749187550,1.56,9.1948e-05
1469749187560,1.56,8.470799999999999e-05
1469749187570,1.56,6.1902e-05
1469749187580,1.56,6.0092e-05
1469749187590,1.56,5.6834e-05
1469749187600,1.56,5.1766000000000005e-05
1469749187610,1.56,5.1404e-05
1469749187620,1.56,5.2128e-05
1469749187630,1.56,6.2988e-05
1469749187640,1.56,5.2128e-05
1469749187650,1.56,5.5748e-05
1469749187660,1.56,4.6698e-05
1469749187670,1.56,5.2128e-05
1469749187680,1.56,4.7783999999999995e-05
1469749187690,1.56,5.8281999999999995e-05
1469749187700,1.56,6.0816e-05
1469749187710,1.56,6.4436e-05
1469749187720,1.56,7.602e-05
1469749187730,1.56,7.602e-05
1469749187740,1.56,7.240000000000001e-05
1469749187750,1.56,7.059e-05
1469749187760,1.56,6.0816e-05
1469749187770,1.56,6.335e-05
1469749187780,1.56,6.4074e-05
1469749187790,1.56,6.4798e-05
1469749187800,1.56,6.5884e-05
1469749187810,1.56,7.240000000000001e-05
1469749187820,1.56,6.2988e-05
1469749187830,1.56,7.4934e-05
1469749187840,1.56,6.4074e-05
1469749187850,1.56,5.7196000000000006e-05
1469749187860,1.56,4.959399999999999e-05
1469749187870,1.56,5.3576000000000003e-05
1469749187880,1.56,5.2128e-05
1469749187890,1.56,4.959399999999999e-05
1469749187900,1.56,5.2128e-05
1469749187910,1.56,5.1404e-05
1469749187920,1.56,4.5974e-05
1469749187930,1.56,4.7422e-05
1469749187940,1.56,4.706e-05
1469749187950,1.56,4.9232e-05
1469749187960,1.56,5.7196000000000006e-05
1469749187970,1.56,5.068e-05
1469749187980,1.56,7.421e-05
1469749187990,1.56,7.783e-05
