Timestamp,position,BLMTI.06R7.B2I10_TCP.B6R7.B2
1469748560450,-1.385,7.602e-06
1469748560460,-1.385,7.24e-06
1469748560470,-1.385,6.516e-06
1469748560480,-1.385,7.24e-06
1469748560490,-1.385,7.602e-06
1469748560500,-1.385,6.877999999999999e-06
1469748560510,-1.385,6.877999999999999e-06
1469748560520,-1.385,5.792000000000001e-06
1469748560530,-1.385,6.516e-06
1469748560540,-1.385,7.602e-06
1469748560550,-1.385,7.602e-06
1469748560560,-1.385,8.687999999999999e-06
1469748560570,-1.385,5.792000000000001e-06
1469748560580,-1.385,7.964e-06
1469748560590,-1.385,5.43e-06
1469748560600,-1.385,6.877999999999999e-06
1469748560610,-1.385,5.43e-06
1469748560620,-1.385,7.964e-06
1469748560630,-1.385,6.154e-06
1469748560640,-1.385,7.602e-06
1469748560650,-1.385,7.24e-06
1469748560660,-1.385,7.24e-06
1469748560670,-1.385,6.877999999999999e-06
1469748560680,-1.385,6.516e-06
1469748560690,-1.385,6.154e-06
1469748560700,-1.385,7.602e-06
1469748560710,-1.385,6.516e-06
1469748560720,-1.385,6.877999999999999e-06
1469748560730,-1.385,6.516e-06
1469748560740,-1.385,7.24e-06
1469748560750,-1.385,5.43e-06
1469748560760,-1.385,6.877999999999999e-06
1469748560770,-1.385,5.792000000000001e-06
1469748560780,-1.385,7.602e-06
1469748560790,-1.385,6.877999999999999e-06
1469748560800,-1.385,7.602e-06
1469748560810,-1.385,6.877999999999999e-06
1469748560820,-1.385,7.24e-06
1469748560830,-1.385,6.154e-06
1469748560840,-1.385,5.792000000000001e-06
1469748560850,-1.385,5.43e-06
1469748560860,-1.385,6.877999999999999e-06
1469748560870,-1.385,6.877999999999999e-06
1469748560880,-1.385,6.516e-06
1469748560890,-1.385,7.602e-06
1469748560900,-1.385,7.602e-06
1469748560910,-1.385,6.877999999999999e-06
1469748560920,-1.385,7.24e-06
1469748560930,-1.385,6.154e-06
1469748560940,-1.385,6.516e-06
1469748560950,-1.385,6.154e-06
1469748560960,-1.385,5.792000000000001e-06
1469748560970,-1.385,5.792000000000001e-06
1469748560980,-1.385,6.877999999999999e-06
1469748560990,-1.385,6.877999999999999e-06
1469748561000,-1.385,6.516e-06
1469748561010,-1.385,4.706e-06
1469748561020,-1.385,7.24e-06
1469748561030,-1.385,5.792000000000001e-06
1469748561040,-1.385,7.964e-06
1469748561050,-1.385,7.24e-06
1469748561060,-1.385,8.326e-06
1469748561070,-1.385,5.0680000000000004e-06
1469748561080,-1.385,6.877999999999999e-06
1469748561090,-1.385,5.43e-06
1469748561100,-1.385,6.877999999999999e-06
1469748561110,-1.385,5.792000000000001e-06
1469748561120,-1.385,5.792000000000001e-06
1469748561130,-1.385,6.516e-06
1469748561140,-1.385,4.706e-06
1469748561150,-1.385,5.43e-06
1469748561160,-1.385,7.24e-06
1469748561170,-1.385,6.516e-06
1469748561180,-1.385,6.877999999999999e-06
1469748561190,-1.385,5.0680000000000004e-06
1469748561200,-1.385,6.516e-06
1469748561210,-1.385,5.792000000000001e-06
1469748561220,-1.385,6.516e-06
1469748561230,-1.385,5.0680000000000004e-06
1469748561240,-1.385,6.516e-06
1469748561250,-1.385,4.343999999999999e-06
1469748561260,-1.385,6.516e-06
1469748561270,-1.385,5.792000000000001e-06
1469748561280,-1.385,5.0680000000000004e-06
1469748561290,-1.385,5.43e-06
1469748561300,-1.385,6.516e-06
1469748561310,-1.385,6.154e-06
1469748561320,-1.385,6.154e-06
1469748561330,-1.385,6.877999999999999e-06
1469748561340,-1.385,6.516e-06
1469748561350,-1.385,5.0680000000000004e-06
1469748561360,-1.385,5.43e-06
1469748561370,-1.385,4.706e-06
1469748561380,-1.385,6.516e-06
1469748561390,-1.385,5.43e-06
1469748561400,-1.385,7.602e-06
1469748561410,-1.385,5.0680000000000004e-06
1469748561420,-1.385,7.964e-06
1469748561430,-1.385,4.706e-06
1469748561440,-1.385,5.792000000000001e-06
1469748561450,-1.385,6.154e-06
1469748561460,-1.385,6.877999999999999e-06
1469748561470,-1.385,7.24e-06
1469748561480,-1.385,8.687999999999999e-06
1469748561490,-1.385,7.964e-06
1469748561500,-1.385,8.687999999999999e-06
1469748561510,-1.385,4.343999999999999e-06
1469748561520,-1.385,8.326e-06
1469748561530,-1.385,6.516e-06
1469748561540,-1.385,6.516e-06
1469748561550,-1.385,5.0680000000000004e-06
1469748561560,-1.385,7.602e-06
1469748561570,-1.385,5.43e-06
1469748561580,-1.385,7.24e-06
1469748561590,-1.385,5.0680000000000004e-06
1469748561600,-1.385,6.877999999999999e-06
1469748561610,-1.385,5.792000000000001e-06
1469748561620,-1.385,7.24e-06
1469748561630,-1.385,6.154e-06
1469748561640,-1.385,7.24e-06
1469748561650,-1.385,7.602e-06
1469748561660,-1.385,7.602e-06
1469748561670,-1.385,6.877999999999999e-06
1469748561680,-1.385,7.964e-06
1469748561690,-1.385,5.43e-06
1469748561700,-1.385,7.602e-06
1469748561710,-1.385,5.792000000000001e-06
1469748561720,-1.385,6.516e-06
1469748561730,-1.385,5.43e-06
1469748561740,-1.385,7.602e-06
1469748561750,-1.385,6.516e-06
1469748561760,-1.385,7.24e-06
1469748561770,-1.385,5.792000000000001e-06
1469748561780,-1.385,6.516e-06
1469748561790,-1.385,3.62e-06
1469748561800,-1.385,8.687999999999999e-06
1469748561810,-1.385,6.154e-06
1469748561820,-1.385,7.602e-06
1469748561830,-1.385,4.343999999999999e-06
1469748561840,-1.385,7.602e-06
1469748561850,-1.385,4.706e-06
1469748561860,-1.385,7.964e-06
1469748561870,-1.385,3.982e-06
1469748561880,-1.385,6.877999999999999e-06
1469748561890,-1.385,5.43e-06
1469748561900,-1.385,7.24e-06
1469748561910,-1.385,4.706e-06
1469748561920,-1.385,7.24e-06
1469748561930,-1.385,5.43e-06
1469748561940,-1.385,8.687999999999999e-06
1469748561950,-1.385,5.43e-06
1469748561960,-1.385,8.326e-06
1469748561970,-1.385,5.43e-06
1469748561980,-1.385,7.964e-06
1469748561990,-1.385,5.0680000000000004e-06
1469748562000,-1.385,7.964e-06
1469748562010,-1.385,3.982e-06
1469748562020,-1.385,7.602e-06
1469748562030,-1.385,2.8960000000000003e-06
1469748562040,-1.385,6.877999999999999e-06
1469748562050,-1.385,5.0680000000000004e-06
1469748562060,-1.385,7.602e-06
1469748562070,-1.385,5.0680000000000004e-06
1469748562080,-1.385,5.792000000000001e-06
1469748562090,-1.385,5.0680000000000004e-06
1469748562100,-1.385,5.792000000000001e-06
1469748562110,-1.385,5.0680000000000004e-06
1469748562120,-1.385,7.964e-06
1469748562130,-1.385,2.8960000000000003e-06
1469748562140,-1.385,7.602e-06
1469748562150,-1.385,3.982e-06
1469748562160,-1.385,7.24e-06
1469748562170,-1.385,3.258e-06
1469748562180,-1.385,7.24e-06
1469748562190,-1.385,3.982e-06
1469748562200,-1.385,7.24e-06
1469748562210,-1.385,4.706e-06
1469748562220,-1.385,9.412e-06
1469748562230,-1.385,3.982e-06
1469748562240,-1.385,6.516e-06
1469748562250,-1.385,3.982e-06
1469748562260,-1.385,7.24e-06
1469748562270,-1.385,3.62e-06
1469748562280,-1.385,8.326e-06
1469748562290,-1.385,4.343999999999999e-06
1469748562300,-1.385,8.687999999999999e-06
1469748562310,-1.385,4.706e-06
1469748562320,-1.385,7.24e-06
1469748562330,-1.385,5.43e-06
1469748562340,-1.385,8.326e-06
1469748562350,-1.385,5.0680000000000004e-06
1469748562360,-1.385,6.877999999999999e-06
1469748562370,-1.385,3.982e-06
1469748562380,-1.385,8.687999999999999e-06
1469748562390,-1.385,5.43e-06
1469748562400,-1.385,9.412e-06
1469748562410,-1.385,4.343999999999999e-06
1469748562420,-1.385,7.964e-06
1469748562430,-1.385,4.706e-06
1469748562440,-1.385,8.326e-06
1469748562450,-1.345,2.8960000000000003e-06
1469748562460,-1.345,9.05e-06
1469748562470,-1.345,5.0680000000000004e-06
1469748562480,-1.345,8.687999999999999e-06
1469748562490,-1.345,3.982e-06
1469748562500,-1.345,8.326e-06
1469748562510,-1.345,4.343999999999999e-06
1469748562520,-1.345,7.602e-06
1469748562530,-1.345,4.343999999999999e-06
1469748562540,-1.345,7.602e-06
1469748562550,-1.345,3.62e-06
1469748562560,-1.345,7.602e-06
1469748562570,-1.345,3.982e-06
1469748562580,-1.345,7.602e-06
1469748562590,-1.345,6.154e-06
1469748562600,-1.345,7.964e-06
1469748562610,-1.345,2.8960000000000003e-06
1469748562620,-1.345,7.24e-06
1469748562630,-1.345,3.62e-06
1469748562640,-1.345,7.602e-06
1469748562650,-1.345,2.8960000000000003e-06
1469748562660,-1.345,7.964e-06
1469748562670,-1.345,3.258e-06
1469748562680,-1.345,7.964e-06
1469748562690,-1.345,3.982e-06
1469748562700,-1.345,7.964e-06
1469748562710,-1.345,4.706e-06
1469748562720,-1.345,8.687999999999999e-06
1469748562730,-1.345,5.0680000000000004e-06
1469748562740,-1.345,9.412e-06
1469748562750,-1.345,4.343999999999999e-06
1469748562760,-1.345,7.964e-06
1469748562770,-1.345,5.0680000000000004e-06
1469748562780,-1.345,7.964e-06
1469748562790,-1.345,6.516e-06
1469748562800,-1.345,1.3755999999999998e-05
1469748562810,-1.345,8.687999999999999e-06
1469748562820,-1.345,2.0996e-05
1469748562830,-1.345,2.9684000000000002e-05
1469748562840,-1.345,3.9096e-05
1469748562850,-1.345,3.6924e-05
1469748562860,-1.345,4.3078e-05
1469748562870,-1.345,3.4028e-05
1469748562880,-1.345,4.4526e-05
1469748562890,-1.345,4.4164e-05
1469748562900,-1.345,5.8643999999999996e-05
1469748562910,-1.345,5.8281999999999995e-05
1469748562920,-1.345,6.9142e-05
1469748562930,-1.345,6.878e-05
1469748562940,-1.345,7.6744e-05
1469748562950,-1.345,6.5522e-05
1469748562960,-1.345,6.154e-05
1469748562970,-1.345,5.068e-05
1469748562980,-1.345,4.9956e-05
1469748562990,-1.345,5.1766000000000005e-05
1469748563000,-1.345,5.5023999999999994e-05
1469748563010,-1.345,5.8643999999999996e-05
1469748563020,-1.345,6.950399999999999e-05
1469748563030,-1.345,7.4572e-05
1469748563040,-1.345,7.4934e-05
1469748563050,-1.345,5.8643999999999996e-05
1469748563060,-1.345,5.9006000000000004e-05
1469748563070,-1.345,5.7196000000000006e-05
1469748563080,-1.345,6.2988e-05
1469748563090,-1.345,7.1314e-05
1469748563100,-1.345,8.2536e-05
1469748563110,-1.345,7.240000000000001e-05
1469748563120,-1.345,7.0228e-05
1469748563130,-1.345,6.2626e-05
1469748563140,-1.345,5.973e-05
1469748563150,-1.345,5.1404e-05
1469748563160,-1.345,6.0453999999999994e-05
1469748563170,-1.345,6.0816e-05
1469748563180,-1.345,6.6608e-05
1469748563190,-1.345,6.6608e-05
1469748563200,-1.345,6.154e-05
1469748563210,-1.345,6.697e-05
1469748563220,-1.345,6.9142e-05
1469748563230,-1.345,5.6472e-05
1469748563240,-1.345,5.2128e-05
1469748563250,-1.345,4.525e-05
1469748563260,-1.345,5.1404e-05
1469748563270,-1.345,5.1404e-05
1469748563280,-1.345,5.611e-05
1469748563290,-1.345,4.887e-05
1469748563300,-1.345,4.5974e-05
1469748563310,-1.345,3.5838000000000005e-05
1469748563320,-1.345,3.439e-05
1469748563330,-1.345,3.6562e-05
1469748563340,-1.345,5.3213999999999996e-05
1469748563350,-1.345,6.335e-05
1469748563360,-1.345,7.8554e-05
1469748563370,-1.345,7.0228e-05
1469748563380,-1.345,6.4074e-05
1469748563390,-1.345,4.9956e-05
1469748563400,-1.345,4.887e-05
1469748563410,-1.345,4.4888e-05
1469748563420,-1.345,4.4164e-05
1469748563430,-1.345,3.6924e-05
1469748563440,-1.345,3.9096e-05
1469748563450,-1.345,4.3078e-05
1469748563460,-1.345,5.249e-05
1469748563470,-1.345,4.7422e-05
1469748563480,-1.345,4.2353999999999995e-05
1469748563490,-1.345,3.9458e-05
1469748563500,-1.345,3.9096e-05
1469748563510,-1.345,3.801e-05
1469748563520,-1.345,3.801e-05
1469748563530,-1.345,3.982e-05
1469748563540,-1.345,5.1766000000000005e-05
1469748563550,-1.345,5.249e-05
1469748563560,-1.345,4.8508000000000004e-05
1469748563570,-1.345,3.8372e-05
1469748563580,-1.345,3.7286e-05
1469748563590,-1.345,3.1132e-05
1469748563600,-1.345,3.3666e-05
1469748563610,-1.345,2.8598000000000003e-05
1469748563620,-1.345,3.4751999999999995e-05
1469748563630,-1.345,3.7648e-05
1469748563640,-1.345,3.9096e-05
1469748563650,-1.345,4.1268e-05
1469748563660,-1.345,4.4526e-05
1469748563670,-1.345,3.3666e-05
1469748563680,-1.345,3.1856e-05
1469748563690,-1.345,2.9684000000000002e-05
1469748563700,-1.345,3.258e-05
1469748563710,-1.345,3.5838000000000005e-05
1469748563720,-1.345,3.6924e-05
1469748563730,-1.345,3.9096e-05
1469748563740,-1.345,3.9458e-05
1469748563750,-1.345,3.6924e-05
1469748563760,-1.345,3.5476e-05
1469748563770,-1.345,2.9684000000000002e-05
1469748563780,-1.345,3.1856e-05
1469748563790,-1.345,3.0046e-05
1469748563800,-1.345,3.3304e-05
1469748563810,-1.345,3.077e-05
1469748563820,-1.345,4.2353999999999995e-05
1469748563830,-1.345,4.1268e-05
1469748563840,-1.345,3.2942e-05
1469748563850,-1.345,2.7874e-05
1469748563860,-1.345,2.534e-05
1469748563870,-1.345,2.353e-05
1469748563880,-1.345,2.7874e-05
1469748563890,-1.345,2.896e-05
1469748563900,-1.345,3.5476e-05
1469748563910,-1.345,3.6562e-05
1469748563920,-1.345,3.5476e-05
1469748563930,-1.345,2.6426e-05
1469748563940,-1.345,2.715e-05
1469748563950,-1.345,2.7511999999999997e-05
1469748563960,-1.345,3.258e-05
1469748563970,-1.345,3.3304e-05
1469748563980,-1.345,3.3304e-05
1469748563990,-1.345,3.2942e-05
1469748564000,-1.345,3.1132e-05
1469748564010,-1.345,2.5702e-05
1469748564020,-1.345,2.534e-05
1469748564030,-1.345,2.2444e-05
1469748564040,-1.345,2.4978e-05
1469748564050,-1.345,2.7511999999999997e-05
1469748564060,-1.345,3.1132e-05
1469748564070,-1.345,3.6200000000000006e-05
1469748564080,-1.345,3.6562e-05
1469748564090,-1.345,4.1992e-05
1469748564100,-1.345,3.7648e-05
1469748564110,-1.345,2.9684000000000002e-05
1469748564120,-1.345,2.4616e-05
1469748564130,-1.345,2.2444e-05
1469748564140,-1.345,2.4978e-05
1469748564150,-1.345,2.6788000000000002e-05
1469748564160,-1.345,2.5702e-05
1469748564170,-1.345,2.7874e-05
1469748564180,-1.345,3.1494e-05
1469748564190,-1.345,3.077e-05
1469748564200,-1.345,3.1856e-05
1469748564210,-1.345,2.715e-05
1469748564220,-1.345,2.8598000000000003e-05
1469748564230,-1.345,3.2942e-05
1469748564240,-1.345,3.801e-05
1469748564250,-1.345,4.0906e-05
1469748564260,-1.345,4.1992e-05
1469748564270,-1.345,3.801e-05
1469748564280,-1.345,3.077e-05
1469748564290,-1.345,2.6064e-05
1469748564300,-1.345,2.7874e-05
1469748564310,-1.345,2.7511999999999997e-05
1469748564320,-1.345,2.8236e-05
1469748564330,-1.345,2.4978e-05
1469748564340,-1.345,2.7511999999999997e-05
1469748564350,-1.345,3.0408e-05
1469748564360,-1.345,3.0408e-05
1469748564370,-1.345,3.1494e-05
1469748564380,-1.345,3.9096e-05
1469748564390,-1.345,3.4751999999999995e-05
1469748564400,-1.345,3.439e-05
1469748564410,-1.345,2.9684000000000002e-05
1469748564420,-1.345,3.3666e-05
1469748564430,-1.345,3.077e-05
