Timestamp,position,BLMTI.06L7.B2I10_TCLA.A6L7.B2
1469747202170,-0.99,4.1992e-05
1469747202180,-0.99,3.9458e-05
1469747202190,-0.99,4.9232e-05
1469747202200,-0.99,4.525e-05
1469747202210,-0.99,4.1268e-05
1469747202220,-0.99,3.801e-05
1469747202230,-0.99,3.8734e-05
1469747202240,-0.99,3.1132e-05
1469747202250,-0.99,3.077e-05
1469747202260,-0.99,2.8598000000000003e-05
1469747202270,-0.99,2.715e-05
1469747202280,-0.99,2.8236e-05
1469747202290,-0.99,3.2218e-05
1469747202300,-0.99,3.1856e-05
1469747202310,-0.99,3.3666e-05
1469747202320,-0.99,3.077e-05
1469747202330,-0.99,2.6064e-05
1469747202340,-0.99,2.3891999999999998e-05
1469747202350,-0.99,2.7874e-05
1469747202360,-0.99,3.801e-05
1469747202370,-0.99,3.3666e-05
1469747202380,-0.99,3.0408e-05
1469747202390,-0.99,3.4751999999999995e-05
1469747202400,-0.99,3.3304e-05
1469747202410,-0.99,3.982e-05
1469747202420,-0.99,2.896e-05
1469747202430,-0.99,3.6200000000000006e-05
1469747202440,-0.99,2.7511999999999997e-05
1469747202450,-0.99,3.1132e-05
1469747202460,-0.99,2.6788000000000002e-05
1469747202470,-0.99,4.4526e-05
1469747202480,-0.99,4.0906e-05
1469747202490,-0.99,3.7286e-05
1469747202500,-0.99,2.6426e-05
1469747202510,-0.99,2.7874e-05
1469747202520,-0.99,2.7874e-05
1469747202530,-0.99,3.6200000000000006e-05
1469747202540,-0.99,3.7648e-05
1469747202550,-0.99,3.4028e-05
1469747202560,-0.99,3.7286e-05
1469747202570,-0.99,4.0544000000000003e-05
1469747202580,-0.99,4.0181999999999996e-05
1469747202590,-0.99,3.1132e-05
1469747202600,-0.99,3.439e-05
1469747202610,-0.99,3.439e-05
1469747202620,-0.99,3.982e-05
1469747202630,-0.99,4.3078e-05
1469747202640,-0.99,5.6472e-05
1469747202650,-0.99,4.4526e-05
1469747202660,-0.99,4.1992e-05
1469747202670,-0.99,4.3802e-05
1469747202680,-0.99,4.1992e-05
1469747202690,-0.99,5.3576000000000003e-05
1469747202700,-0.99,3.2942e-05
1469747202710,-0.99,3.5476e-05
1469747202720,-0.99,2.9684000000000002e-05
1469747202730,-0.99,3.8734e-05
1469747202740,-0.99,3.0046e-05
1469747202750,-0.99,3.077e-05
1469747202760,-0.99,3.0046e-05
1469747202770,-0.99,3.1856e-05
1469747202780,-0.99,2.6788000000000002e-05
1469747202790,-0.99,3.0046e-05
1469747202800,-0.99,2.6788000000000002e-05
1469747202810,-0.99,2.4978e-05
1469747202820,-0.99,2.4616e-05
1469747202830,-0.99,2.4616e-05
1469747202840,-0.99,2.6064e-05
1469747202850,-0.99,3.1856e-05
1469747202860,-0.99,4.2716e-05
1469747202870,-0.99,4.887e-05
1469747202880,-0.99,4.959399999999999e-05
1469747202890,-0.99,5.5023999999999994e-05
1469747202900,-0.99,2.7874e-05
1469747202910,-0.99,2.6788000000000002e-05
1469747202920,-0.99,2.4616e-05
1469747202930,-0.99,3.7286e-05
1469747202940,-0.99,2.8598000000000003e-05
1469747202950,-0.99,3.439e-05
1469747202960,-0.99,2.8236e-05
1469747202970,-0.99,3.439e-05
1469747202980,-0.99,3.3304e-05
1469747202990,-0.99,3.5476e-05
1469747203000,-0.99,3.6924e-05
1469747203010,-0.99,3.4028e-05
1469747203020,-0.99,3.3304e-05
1469747203030,-0.99,3.6200000000000006e-05
1469747203040,-0.99,4.2716e-05
1469747203050,-0.99,3.8372e-05
1469747203060,-0.99,3.6562e-05
1469747203070,-0.99,3.1856e-05
1469747203080,-0.99,3.2942e-05
1469747203090,-0.99,3.1494e-05
1469747203100,-0.99,4.7422e-05
1469747203110,-0.99,4.0544000000000003e-05
1469747203120,-0.99,3.3304e-05
1469747203130,-0.99,3.0046e-05
1469747203140,-0.99,4.2716e-05
1469747203150,-0.99,6.8056e-05
1469747203160,-0.99,4.2716e-05
1469747203170,-0.99,5.1042e-05
1469747203180,-0.99,3.1494e-05
1469747203190,-0.99,4.525e-05
1469747203200,-0.99,3.982e-05
1469747203210,-0.99,3.8734e-05
1469747203220,-0.99,2.9321999999999998e-05
1469747203230,-0.99,3.7286e-05
1469747203240,-0.99,6.1902e-05
1469747203250,-0.99,6.1178e-05
1469747203260,-0.99,5.5023999999999994e-05
1469747203270,-0.99,3.6562e-05
1469747203280,-0.99,3.9096e-05
1469747203290,-0.99,4.525e-05
1469747203300,-0.99,9.520600000000001e-05
1469747203310,-0.99,5.1042e-05
1469747203320,-0.99,4.6336000000000005e-05
1469747203330,-0.99,3.982e-05
1469747203340,-0.99,4.9232e-05
1469747203350,-0.99,4.4526e-05
1469747203360,-0.99,3.5114e-05
1469747203370,-0.99,3.1132e-05
1469747203380,-0.99,2.896e-05
1469747203390,-0.99,3.6562e-05
1469747203400,-0.99,2.8598000000000003e-05
1469747203410,-0.99,2.8598000000000003e-05
1469747203420,-0.99,2.4616e-05
1469747203430,-0.99,2.6788000000000002e-05
1469747203440,-0.99,2.534e-05
1469747203450,-0.99,2.4616e-05
1469747203460,-0.99,2.353e-05
1469747203470,-0.99,2.9321999999999998e-05
1469747203480,-0.99,4.163e-05
1469747203490,-0.99,4.887e-05
1469747203500,-0.99,5.0318e-05
1469747203510,-0.99,3.8372e-05
1469747203520,-0.99,4.6698e-05
1469747203530,-0.99,3.1132e-05
1469747203540,-0.99,2.8598000000000003e-05
1469747203550,-0.99,2.6788000000000002e-05
1469747203560,-0.99,3.1494e-05
1469747203570,-0.99,3.7286e-05
1469747203580,-0.99,3.8734e-05
1469747203590,-0.99,3.1856e-05
1469747203600,-0.99,2.6426e-05
1469747203610,-0.99,2.896e-05
