Timestamp,position,BLMTI.05R7.B1E10_TCSG.E5R7.B1
1469748627900,-1.46,6.154e-06
1469748627910,-1.46,1.1584000000000001e-05
1469748627920,-1.46,6.154e-06
1469748627930,-1.46,1.5928e-05
1469748627940,-1.46,6.877999999999999e-06
1469748627950,-1.46,1.448e-05
1469748627960,-1.46,1.0136000000000001e-05
1469748627970,-1.46,1.0498e-05
1469748627980,-1.46,9.05e-06
1469748627990,-1.46,1.1945999999999999e-05
1469748628000,-1.46,1.1945999999999999e-05
1469748628010,-1.46,1.4118e-05
1469748628020,-1.46,1.2308e-05
1469748628030,-1.46,1.1584000000000001e-05
1469748628040,-1.46,9.05e-06
1469748628050,-1.46,1.3755999999999998e-05
1469748628060,-1.46,7.964e-06
1469748628070,-1.46,1.2308e-05
1469748628080,-1.46,6.516e-06
1469748628090,-1.46,1.267e-05
1469748628100,-1.46,1.2308e-05
1469748628110,-1.46,1.5566e-05
1469748628120,-1.46,9.05e-06
1469748628130,-1.46,1.267e-05
1469748628140,-1.46,1.1945999999999999e-05
1469748628150,-1.46,1.0498e-05
1469748628160,-1.46,1.3032e-05
1469748628170,-1.46,9.774e-06
1469748628180,-1.46,1.1584000000000001e-05
1469748628190,-1.46,1.086e-05
1469748628200,-1.46,1.1584000000000001e-05
1469748628210,-1.46,1.3394000000000001e-05
1469748628220,-1.46,9.412e-06
1469748628230,-1.46,9.774e-06
1469748628240,-1.46,7.24e-06
1469748628250,-1.46,1.1222e-05
1469748628260,-1.46,5.0680000000000004e-06
1469748628270,-1.46,1.5566e-05
1469748628280,-1.46,7.964e-06
1469748628290,-1.46,1.5204e-05
1469748628300,-1.46,1.2308e-05
1469748628310,-1.46,1.1584000000000001e-05
1469748628320,-1.46,7.602e-06
1469748628330,-1.46,1.5204e-05
1469748628340,-1.46,6.516e-06
1469748628350,-1.46,1.4118e-05
1469748628360,-1.46,7.24e-06
1469748628370,-1.46,1.267e-05
1469748628380,-1.46,6.516e-06
1469748628390,-1.46,1.448e-05
1469748628400,-1.46,7.24e-06
1469748628410,-1.46,1.3755999999999998e-05
1469748628420,-1.46,6.877999999999999e-06
1469748628430,-1.46,1.0136000000000001e-05
1469748628440,-1.46,1.267e-05
1469748628450,-1.46,1.086e-05
1469748628460,-1.46,1.0136000000000001e-05
1469748628470,-1.46,1.7738e-05
1469748628480,-1.46,8.687999999999999e-06
1469748628490,-1.46,1.3032e-05
1469748628500,-1.46,2.5340000000000002e-06
1469748628510,-1.46,1.267e-05
1469748628520,-1.46,8.326e-06
1469748628530,-1.46,1.4118e-05
1469748628540,-1.46,2.8960000000000003e-06
1469748628550,-1.46,1.3755999999999998e-05
1469748628560,-1.46,7.602e-06
1469748628570,-1.46,1.3394000000000001e-05
1469748628580,-1.46,6.154e-06
1469748628590,-1.46,1.0498e-05
1469748628600,-1.46,6.877999999999999e-06
1469748628610,-1.46,9.05e-06
1469748628620,-1.46,1.0498e-05
1469748628630,-1.46,1.7738e-05
1469748628640,-1.46,1.0136000000000001e-05
1469748628650,-1.46,1.448e-05
1469748628660,-1.46,8.687999999999999e-06
1469748628670,-1.46,1.3032e-05
1469748628680,-1.46,6.877999999999999e-06
1469748628690,-1.46,1.267e-05
1469748628700,-1.46,6.154e-06
1469748628710,-1.46,1.629e-05
1469748628720,-1.46,7.24e-06
1469748628730,-1.46,1.7738e-05
1469748628740,-1.46,5.0680000000000004e-06
1469748628750,-1.46,1.5566e-05
1469748628760,-1.46,9.412e-06
1469748628770,-1.46,1.3032e-05
1469748628780,-1.46,5.792000000000001e-06
1469748628790,-1.46,1.267e-05
1469748628800,-1.46,1.0498e-05
1469748628810,-1.46,1.629e-05
1469748628820,-1.46,8.326e-06
1469748628830,-1.46,1.4842000000000001e-05
1469748628840,-1.46,8.326e-06
1469748628850,-1.46,1.4118e-05
1469748628860,-1.46,5.43e-06
1469748628870,-1.46,1.3394000000000001e-05
1469748628880,-1.46,6.877999999999999e-06
1469748628890,-1.46,9.774e-06
1469748628900,-1.46,5.43e-06
1469748628910,-1.46,1.5566e-05
1469748628920,-1.46,2.8960000000000003e-06
1469748628930,-1.46,1.3394000000000001e-05
1469748628940,-1.46,7.602e-06
1469748628950,-1.46,1.0136000000000001e-05
1469748628960,-1.46,6.154e-06
1469748628970,-1.46,1.5204e-05
1469748628980,-1.46,1.0498e-05
1469748628990,-1.46,1.4842000000000001e-05
1469748629000,-1.46,8.326e-06
1469748629010,-1.46,1.1945999999999999e-05
1469748629020,-1.46,9.412e-06
1469748629030,-1.46,1.5566e-05
1469748629040,-1.46,6.516e-06
1469748629050,-1.46,1.1584000000000001e-05
1469748629060,-1.46,3.62e-06
1469748629070,-1.46,1.0498e-05
1469748629080,-1.46,7.602e-06
1469748629090,-1.46,1.1222e-05
1469748629100,-1.46,6.877999999999999e-06
1469748629110,-1.46,1.0136000000000001e-05
1469748629120,-1.46,9.05e-06
1469748629130,-1.46,1.3755999999999998e-05
1469748629140,-1.46,6.516e-06
1469748629150,-1.46,1.267e-05
1469748629160,-1.46,7.24e-06
1469748629170,-1.46,1.448e-05
1469748629180,-1.46,8.687999999999999e-06
1469748629190,-1.46,1.086e-05
1469748629200,-1.46,6.516e-06
1469748629210,-1.46,8.687999999999999e-06
1469748629220,-1.46,6.516e-06
1469748629230,-1.46,1.0136000000000001e-05
1469748629240,-1.46,6.516e-06
1469748629250,-1.46,9.774e-06
1469748629260,-1.46,8.687999999999999e-06
1469748629270,-1.46,1.3755999999999998e-05
1469748629280,-1.46,3.62e-06
1469748629290,-1.46,1.0498e-05
1469748629300,-1.46,9.412e-06
1469748629310,-1.46,1.448e-05
1469748629320,-1.46,8.687999999999999e-06
1469748629330,-1.46,1.1945999999999999e-05
1469748629340,-1.46,7.964e-06
1469748629350,-1.46,9.774e-06
1469748629360,-1.46,6.516e-06
1469748629370,-1.46,1.1584000000000001e-05
1469748629380,-1.46,5.43e-06
1469748629390,-1.46,1.1945999999999999e-05
1469748629400,-1.46,5.43e-06
1469748629410,-1.46,1.2308e-05
1469748629420,-1.46,6.154e-06
1469748629430,-1.46,1.1945999999999999e-05
1469748629440,-1.46,7.964e-06
1469748629450,-1.46,1.267e-05
1469748629460,-1.46,5.43e-06
1469748629470,-1.46,1.2308e-05
1469748629480,-1.46,7.24e-06
1469748629490,-1.46,1.086e-05
1469748629500,-1.46,6.516e-06
1469748629510,-1.46,9.774e-06
1469748629520,-1.46,7.24e-06
1469748629530,-1.46,1.1222e-05
1469748629540,-1.46,7.24e-06
1469748629550,-1.46,9.774e-06
1469748629560,-1.405,3.62e-06
1469748629570,-1.405,9.774e-06
1469748629580,-1.405,6.154e-06
1469748629590,-1.405,1.1222e-05
1469748629600,-1.405,6.154e-06
1469748629610,-1.405,1.3394000000000001e-05
1469748629620,-1.405,8.687999999999999e-06
1469748629630,-1.405,1.267e-05
1469748629640,-1.405,8.326e-06
1469748629650,-1.405,1.1584000000000001e-05
1469748629660,-1.405,6.877999999999999e-06
1469748629670,-1.405,1.086e-05
1469748629680,-1.405,6.154e-06
1469748629690,-1.405,1.0136000000000001e-05
1469748629700,-1.405,5.43e-06
1469748629710,-1.405,1.0498e-05
1469748629720,-1.405,7.602e-06
1469748629730,-1.405,1.0498e-05
1469748629740,-1.405,5.0680000000000004e-06
1469748629750,-1.405,1.0136000000000001e-05
1469748629760,-1.405,7.602e-06
1469748629770,-1.405,9.412e-06
1469748629780,-1.405,5.792000000000001e-06
1469748629790,-1.405,1.1222e-05
1469748629800,-1.405,9.05e-06
1469748629810,-1.405,1.4842000000000001e-05
1469748629820,-1.405,6.516e-06
1469748629830,-1.405,1.0498e-05
1469748629840,-1.405,6.154e-06
1469748629850,-1.405,1.086e-05
1469748629860,-1.405,5.0680000000000004e-06
1469748629870,-1.405,1.1584000000000001e-05
1469748629880,-1.405,6.877999999999999e-06
1469748629890,-1.405,1.1945999999999999e-05
1469748629900,-1.405,7.602e-06
1469748629910,-1.405,1.1222e-05
1469748629920,-1.405,5.43e-06
1469748629930,-1.405,9.412e-06
1469748629940,-1.405,3.62e-06
1469748629950,-1.405,1.1222e-05
1469748629960,-1.405,7.24e-06
1469748629970,-1.405,1.0498e-05
1469748629980,-1.405,6.877999999999999e-06
1469748629990,-1.405,1.4118e-05
1469748630000,-1.405,9.05e-06
1469748630010,-1.405,1.086e-05
1469748630020,-1.405,6.877999999999999e-06
1469748630030,-1.405,1.0498e-05
1469748630040,-1.405,4.706e-06
1469748630050,-1.405,1.086e-05
1469748630060,-1.405,7.24e-06
1469748630070,-1.405,9.412e-06
1469748630080,-1.405,6.516e-06
1469748630090,-1.405,9.774e-06
1469748630100,-1.405,6.877999999999999e-06
1469748630110,-1.405,9.774e-06
1469748630120,-1.405,5.792000000000001e-06
1469748630130,-1.405,1.0498e-05
1469748630140,-1.405,5.43e-06
1469748630150,-1.405,8.326e-06
1469748630160,-1.405,1.3755999999999998e-05
1469748630170,-1.405,1.0136000000000001e-05
1469748630180,-1.405,6.154e-06
1469748630190,-1.405,1.086e-05
1469748630200,-1.405,8.687999999999999e-06
1469748630210,-1.405,8.687999999999999e-06
1469748630220,-1.405,8.326e-06
1469748630230,-1.405,1.1222e-05
1469748630240,-1.405,7.964e-06
1469748630250,-1.405,1.1584000000000001e-05
1469748630260,-1.405,9.05e-06
1469748630270,-1.405,9.05e-06
1469748630280,-1.405,5.792000000000001e-06
1469748630290,-1.405,1.1222e-05
1469748630300,-1.405,6.154e-06
1469748630310,-1.405,1.3755999999999998e-05
1469748630320,-1.405,1.1945999999999999e-05
1469748630330,-1.405,1.2308e-05
1469748630340,-1.405,1.5566e-05
1469748630350,-1.405,1.3032e-05
1469748630360,-1.405,1.5928e-05
1469748630370,-1.405,9.412e-06
1469748630380,-1.405,1.7738e-05
1469748630390,-1.405,2.2444e-05
1469748630400,-1.405,2.8236e-05
1469748630410,-1.405,3.801e-05
1469748630420,-1.405,3.8372e-05
1469748630430,-1.405,5.2852e-05
1469748630440,-1.405,5.4662e-05
1469748630450,-1.405,6.2264e-05
1469748630460,-1.405,6.1902e-05
1469748630470,-1.405,6.697e-05
1469748630480,-1.405,6.4074e-05
1469748630490,-1.405,6.7332e-05
1469748630500,-1.405,7.059e-05
1469748630510,-1.405,6.9142e-05
1469748630520,-1.405,7.0952e-05
1469748630530,-1.405,7.8192e-05
1469748630540,-1.405,7.783e-05
1469748630550,-1.405,8.326e-05
1469748630560,-1.405,8.326e-05
1469748630570,-1.405,7.8554e-05
1469748630580,-1.405,7.1314e-05
1469748630590,-1.405,7.9278e-05
1469748630600,-1.405,7.3124e-05
1469748630610,-1.405,7.2038e-05
1469748630620,-1.405,6.8056e-05
1469748630630,-1.405,6.4798e-05
1469748630640,-1.405,7.0228e-05
1469748630650,-1.405,6.9866e-05
1469748630660,-1.405,6.516e-05
1469748630670,-1.405,6.950399999999999e-05
1469748630680,-1.405,6.1902e-05
1469748630690,-1.405,5.6472e-05
1469748630700,-1.405,6.0453999999999994e-05
1469748630710,-1.405,6.4074e-05
1469748630720,-1.405,6.335e-05
1469748630730,-1.405,7.0952e-05
1469748630740,-1.405,6.2988e-05
1469748630750,-1.405,6.0816e-05
1469748630760,-1.405,5.9006000000000004e-05
1469748630770,-1.405,5.5386e-05
1469748630780,-1.405,5.7558e-05
1469748630790,-1.405,5.7558e-05
1469748630800,-1.405,4.5974e-05
1469748630810,-1.405,5.0318e-05
1469748630820,-1.405,4.7422e-05
1469748630830,-1.405,5.429999999999999e-05
1469748630840,-1.405,4.6336000000000005e-05
1469748630850,-1.405,4.706e-05
1469748630860,-1.405,5.068e-05
1469748630870,-1.405,5.3938000000000004e-05
1469748630880,-1.405,4.7783999999999995e-05
1469748630890,-1.405,4.3078e-05
1469748630900,-1.405,4.1268e-05
1469748630910,-1.405,4.887e-05
1469748630920,-1.405,3.8372e-05
1469748630930,-1.405,4.0906e-05
1469748630940,-1.405,3.5114e-05
1469748630950,-1.405,4.4164e-05
1469748630960,-1.405,3.5838000000000005e-05
1469748630970,-1.405,4.0544000000000003e-05
1469748630980,-1.405,3.4751999999999995e-05
1469748630990,-1.405,4.163e-05
1469748631000,-1.405,4.0544000000000003e-05
1469748631010,-1.405,4.344e-05
1469748631020,-1.405,3.9096e-05
1469748631030,-1.405,3.7286e-05
1469748631040,-1.405,3.5476e-05
1469748631050,-1.405,4.0181999999999996e-05
1469748631060,-1.405,3.2218e-05
1469748631070,-1.405,4.0181999999999996e-05
1469748631080,-1.405,3.4751999999999995e-05
1469748631090,-1.405,3.6562e-05
1469748631100,-1.405,3.4028e-05
1469748631110,-1.405,3.6562e-05
1469748631120,-1.405,3.6924e-05
1469748631130,-1.405,3.6562e-05
1469748631140,-1.405,3.258e-05
1469748631150,-1.405,3.4028e-05
1469748631160,-1.405,3.1856e-05
1469748631170,-1.405,2.8236e-05
1469748631180,-1.405,3.3666e-05
1469748631190,-1.405,3.4751999999999995e-05
1469748631200,-1.405,3.077e-05
1469748631210,-1.405,3.439e-05
1469748631220,-1.405,3.0046e-05
1469748631230,-1.405,3.6200000000000006e-05
1469748631240,-1.405,3.2942e-05
1469748631250,-1.405,3.5114e-05
1469748631260,-1.405,2.8236e-05
1469748631270,-1.405,3.3304e-05
1469748631280,-1.405,3.0408e-05
1469748631290,-1.405,2.6426e-05
1469748631300,-1.405,2.8236e-05
1469748631310,-1.405,2.9684000000000002e-05
1469748631320,-1.405,2.353e-05
1469748631330,-1.405,2.9684000000000002e-05
1469748631340,-1.405,2.4616e-05
1469748631350,-1.405,2.715e-05
1469748631360,-1.405,2.4254000000000002e-05
1469748631370,-1.405,2.7874e-05
1469748631380,-1.405,2.3891999999999998e-05
1469748631390,-1.405,2.2805999999999998e-05
1469748631400,-1.405,2.4978e-05
1469748631410,-1.405,2.7511999999999997e-05
1469748631420,-1.405,2.6426e-05
1469748631430,-1.405,3.0046e-05
1469748631440,-1.405,2.6426e-05
1469748631450,-1.405,2.7874e-05
1469748631460,-1.405,2.2444e-05
1469748631470,-1.405,2.7511999999999997e-05
1469748631480,-1.405,2.0272000000000002e-05
1469748631490,-1.405,2.6788000000000002e-05
1469748631500,-1.405,1.9186e-05
1469748631510,-1.405,2.3891999999999998e-05
1469748631520,-1.405,1.991e-05
1469748631530,-1.405,2.3891999999999998e-05
1469748631540,-1.405,1.7738e-05
1469748631550,-1.405,2.5702e-05
1469748631560,-1.405,2.0634e-05
1469748631570,-1.405,2.896e-05
1469748631580,-1.405,2.2082e-05
1469748631590,-1.405,2.5702e-05
1469748631600,-1.405,1.7014e-05
1469748631610,-1.405,2.172e-05
1469748631620,-1.405,2.0272000000000002e-05
1469748631630,-1.405,2.0634e-05
1469748631640,-1.405,1.6652e-05
1469748631650,-1.405,2.4978e-05
1469748631660,-1.405,1.4118e-05
1469748631670,-1.405,2.7874e-05
1469748631680,-1.405,1.6652e-05
1469748631690,-1.405,2.3891999999999998e-05
1469748631700,-1.405,1.8462e-05
1469748631710,-1.405,2.534e-05
1469748631720,-1.405,2.0272000000000002e-05
1469748631730,-1.405,2.353e-05
1469748631740,-1.405,1.7738e-05
1469748631750,-1.405,2.4616e-05
1469748631760,-1.405,1.5566e-05
1469748631770,-1.405,2.1358e-05
1469748631780,-1.405,1.6652e-05
1469748631790,-1.405,1.7014e-05
1469748631800,-1.405,1.5928e-05
1469748631810,-1.405,1.9186e-05
1469748631820,-1.405,1.629e-05
1469748631830,-1.405,2.2082e-05
1469748631840,-1.405,1.8100000000000003e-05
1469748631850,-1.405,2.2805999999999998e-05
1469748631860,-1.405,1.4118e-05
1469748631870,-1.405,1.9548e-05
1469748631880,-1.405,1.5928e-05
1469748631890,-1.405,2.0272000000000002e-05
1469748631900,-1.405,2.2082e-05
1469748631910,-1.405,2.3168000000000002e-05
1469748631920,-1.405,1.448e-05
1469748631930,-1.405,1.991e-05
1469748631940,-1.405,1.4842000000000001e-05
1469748631950,-1.405,1.7738e-05
1469748631960,-1.405,1.3394000000000001e-05
1469748631970,-1.405,1.8824e-05
1469748631980,-1.405,1.2308e-05
1469748631990,-1.405,2.0996e-05
1469748632000,-1.405,1.448e-05
1469748632010,-1.405,2.2082e-05
1469748632020,-1.405,2.0634e-05
1469748632030,-1.405,2.2082e-05
1469748632040,-1.405,1.1945999999999999e-05
1469748632050,-1.405,1.9186e-05
1469748632060,-1.405,1.9548e-05
1469748632070,-1.405,1.4842000000000001e-05
1469748632080,-1.405,1.8824e-05
1469748632090,-1.405,1.5204e-05
1469748632100,-1.405,1.629e-05
1469748632110,-1.405,1.8824e-05
1469748632120,-1.405,1.4118e-05
1469748632130,-1.405,2.353e-05
1469748632140,-1.405,1.5204e-05
1469748632150,-1.405,1.8100000000000003e-05
1469748632160,-1.405,1.448e-05
1469748632170,-1.405,1.991e-05
1469748632180,-1.405,1.7375999999999998e-05
1469748632190,-1.405,1.7014e-05
1469748632200,-1.405,1.7014e-05
1469748632210,-1.405,1.8100000000000003e-05
1469748632220,-1.405,1.5204e-05
1469748632230,-1.405,1.8462e-05
1469748632240,-1.405,1.5204e-05
1469748632250,-1.405,1.9548e-05
1469748632260,-1.405,1.4118e-05
1469748632270,-1.405,1.5928e-05
1469748632280,-1.405,1.3394000000000001e-05
1469748632290,-1.405,1.6652e-05
1469748632300,-1.405,1.2308e-05
1469748632310,-1.405,1.3032e-05
1469748632320,-1.405,1.3394000000000001e-05
1469748632330,-1.405,1.6652e-05
1469748632340,-1.405,1.5928e-05
1469748632350,-1.405,1.8100000000000003e-05
1469748632360,-1.405,1.4118e-05
1469748632370,-1.405,1.4842000000000001e-05
1469748632380,-1.405,1.4118e-05
1469748632390,-1.405,1.629e-05
1469748632400,-1.405,1.3032e-05
1469748632410,-1.405,1.7738e-05
1469748632420,-1.405,8.687999999999999e-06
1469748632430,-1.405,1.3755999999999998e-05
1469748632440,-1.405,1.5204e-05
1469748632450,-1.405,1.5928e-05
1469748632460,-1.405,1.8100000000000003e-05
1469748632470,-1.405,1.629e-05
1469748632480,-1.405,1.1222e-05
1469748632490,-1.405,1.7014e-05
1469748632500,-1.405,9.412e-06
1469748632510,-1.405,1.4842000000000001e-05
1469748632520,-1.405,1.0498e-05
1469748632530,-1.405,1.3755999999999998e-05
1469748632540,-1.405,1.1222e-05
1469748632550,-1.405,1.2308e-05
1469748632560,-1.405,9.412e-06
1469748632570,-1.405,1.3755999999999998e-05
1469748632580,-1.405,9.774e-06
