Timestamp,position,BLMTI.06L7.B1E10_TCP.D6L7.B1
1469747909790,0.845,5.0680000000000004e-06
1469747909800,0.845,3.982e-06
1469747909810,0.845,5.0680000000000004e-06
1469747909820,0.845,2.5340000000000002e-06
1469747909830,0.845,3.258e-06
1469747909840,0.845,3.258e-06
1469747909850,0.845,4.706e-06
1469747909860,0.845,2.8960000000000003e-06
1469747909870,0.845,3.982e-06
1469747909880,0.845,2.8960000000000003e-06
1469747909890,0.845,5.43e-06
1469747909900,0.845,4.343999999999999e-06
1469747909910,0.845,3.982e-06
1469747909920,0.845,3.62e-06
1469747909930,0.845,5.0680000000000004e-06
1469747909940,0.845,3.258e-06
1469747909950,0.845,4.343999999999999e-06
1469747909960,0.845,2.5340000000000002e-06
1469747909970,0.845,5.0680000000000004e-06
1469747909980,0.845,4.706e-06
1469747909990,0.845,5.0680000000000004e-06
1469747910000,0.845,3.258e-06
1469747910010,0.845,2.8960000000000003e-06
1469747910020,0.845,3.62e-06
1469747910030,0.845,5.792000000000001e-06
1469747910040,0.845,1.81e-06
1469747910050,0.845,3.982e-06
1469747910060,0.845,3.258e-06
1469747910070,0.845,3.982e-06
1469747910080,0.845,2.8960000000000003e-06
1469747910090,0.845,3.258e-06
1469747910100,0.845,3.62e-06
1469747910110,0.845,3.62e-06
1469747910120,0.845,3.982e-06
1469747910130,0.845,3.258e-06
1469747910140,0.845,3.258e-06
1469747910150,0.845,3.62e-06
1469747910160,0.845,3.258e-06
1469747910170,0.845,3.62e-06
1469747910180,0.845,3.258e-06
1469747910190,0.845,2.8960000000000003e-06
1469747910200,0.845,3.62e-06
1469747910210,0.845,4.343999999999999e-06
1469747910220,0.845,3.258e-06
1469747910230,0.845,3.62e-06
1469747910240,0.845,3.258e-06
1469747910250,0.845,3.62e-06
1469747910260,0.845,3.62e-06
1469747910270,0.845,4.706e-06
1469747910280,0.845,3.258e-06
1469747910290,0.845,1.81e-06
1469747910300,0.845,2.5340000000000002e-06
1469747910310,0.845,4.343999999999999e-06
1469747910320,0.845,3.62e-06
1469747910330,0.845,2.8960000000000003e-06
1469747910340,0.845,3.62e-06
1469747910350,0.845,5.792000000000001e-06
1469747910360,0.845,7.24e-06
1469747910370,0.845,3.982e-06
1469747910380,0.845,3.62e-06
1469747910390,0.845,5.0680000000000004e-06
1469747910400,0.845,5.0680000000000004e-06
1469747910410,0.845,3.62e-06
1469747910420,0.845,2.5340000000000002e-06
1469747910430,0.845,3.62e-06
1469747910440,0.845,3.258e-06
1469747910450,0.845,2.8960000000000003e-06
1469747910460,0.845,2.5340000000000002e-06
1469747910470,0.845,3.62e-06
1469747910480,0.845,3.258e-06
1469747910490,0.845,3.982e-06
1469747910500,0.845,2.1719999999999997e-06
1469747910510,0.845,3.258e-06
1469747910520,0.845,3.62e-06
1469747910530,0.845,4.706e-06
1469747910540,0.845,2.5340000000000002e-06
1469747910550,0.845,3.62e-06
1469747910560,0.845,2.5340000000000002e-06
1469747910570,0.845,4.706e-06
1469747910580,0.845,5.792000000000001e-06
1469747910590,0.845,5.43e-06
1469747910600,0.845,3.982e-06
1469747910610,0.845,3.62e-06
1469747910620,0.845,4.343999999999999e-06
1469747910630,0.845,5.43e-06
1469747910640,0.845,2.5340000000000002e-06
1469747910650,0.845,3.982e-06
1469747910660,0.845,2.5340000000000002e-06
1469747910670,0.845,4.343999999999999e-06
1469747910680,0.845,4.343999999999999e-06
1469747910690,0.845,4.706e-06
1469747910700,0.845,3.62e-06
1469747910710,0.845,3.62e-06
1469747910720,0.845,4.343999999999999e-06
1469747910730,0.845,5.0680000000000004e-06
1469747910740,0.845,3.258e-06
1469747910750,0.845,3.982e-06
1469747910760,0.845,4.343999999999999e-06
1469747910770,0.845,5.43e-06
1469747910780,0.845,5.0680000000000004e-06
1469747910790,0.845,5.792000000000001e-06
1469747910800,0.845,4.706e-06
1469747910810,0.845,5.43e-06
1469747910820,0.845,3.258e-06
1469747910830,0.845,4.706e-06
1469747910840,0.845,3.258e-06
1469747910850,0.845,3.982e-06
1469747910860,0.845,3.258e-06
1469747910870,0.845,3.62e-06
1469747910880,0.845,3.258e-06
