Timestamp,position,BLMTI.05R7.B1E10_TCSG.B5R7.B1
1469748869260,-1.055,0.00019548
1469748869270,-1.055,0.00019367
1469748869280,-1.055,0.000196204
1469748869290,-1.055,0.00020344400000000003
1469748869300,-1.055,0.00019729
1469748869310,-1.055,0.000196928
1469748869320,-1.055,0.00019367
1469748869330,-1.055,0.0001991
1469748869340,-1.055,0.0001991
1469748869350,-1.055,0.00019548
1469748869360,-1.055,0.00019367
1469748869370,-1.055,0.00018896400000000002
1469748869380,-1.055,0.00018896400000000002
1469748869390,-1.055,0.000181
1469748869400,-1.055,0.00017846599999999998
1469748869410,-1.055,0.000172312
1469748869420,-1.055,0.00016869200000000002
1469748869430,-1.055,0.000161452
1469748869440,-1.055,0.000160004
1469748869450,-1.055,0.00016941599999999998
1469748869460,-1.055,0.00018244799999999999
1469748869470,-1.055,0.00017557
1469748869480,-1.055,0.00016217600000000001
1469748869490,-1.055,0.00015819399999999998
1469748869500,-1.055,0.000152402
1469748869510,-1.055,0.000147334
1469748869520,-1.055,0.000148782
1469748869530,-1.055,0.000144438
1469748869540,-1.055,0.000152402
1469748869550,-1.055,0.00016471
1469748869560,-1.055,0.000186792
1469748869570,-1.055,0.00020308200000000002
1469748869580,-1.055,0.000196566
1469748869590,-1.055,0.00018824
1469748869600,-1.055,0.000183896
1469748869610,-1.055,0.00017484599999999999
1469748869620,-1.055,0.000174484
1469748869630,-1.055,0.000176656
1469748869640,-1.055,0.00016905400000000002
1469748869650,-1.055,0.00016869200000000002
1469748869660,-1.055,0.000170864
1469748869670,-1.055,0.00016905400000000002
1469748869680,-1.055,0.000162538
1469748869690,-1.055,0.000167606
1469748869700,-1.055,0.000163624
1469748869710,-1.055,0.00016072799999999998
1469748869720,-1.055,0.000157832
1469748869730,-1.055,0.000154212
1469748869740,-1.055,0.00015747
1469748869750,-1.055,0.000150592
1469748869760,-1.055,0.00014842
1469748869770,-1.055,0.00013900799999999998
1469748869780,-1.055,0.000138284
1469748869790,-1.055,0.00014118
1469748869800,-1.055,0.000145162
1469748869810,-1.055,0.000139732
1469748869820,-1.055,0.000144438
1469748869830,-1.055,0.00013683600000000002
1469748869840,-1.055,0.000136112
1469748869850,-1.055,0.000129958
1469748869860,-1.055,0.00012633799999999998
1469748869870,-1.055,0.00012308
1469748869880,-1.055,0.000125976
1469748869890,-1.055,0.00013756
1469748869900,-1.055,0.000141904
1469748869910,-1.055,0.00014661
1469748869920,-1.055,0.000141542
1469748869930,-1.055,0.000140818
1469748869940,-1.055,0.00013213
1469748869950,-1.055,0.000123442
1469748869960,-1.055,0.00012090799999999999
1469748869970,-1.055,0.00012416600000000002
1469748869980,-1.055,0.000138284
1469748869990,-1.055,0.000140456
1469748870000,-1.055,0.000140818
1469748870010,-1.055,0.000138646
1469748870020,-1.055,0.00013756
1469748870030,-1.055,0.00012308
1469748870040,-1.055,0.000120184
1469748870050,-1.055,0.00011403
1469748870060,-1.055,0.000125976
1469748870070,-1.055,0.000128148
1469748870080,-1.055,0.00014480000000000002
1469748870090,-1.055,0.00013937
1469748870100,-1.055,0.00013683600000000002
1469748870110,-1.055,0.000131044
1469748870120,-1.055,0.000121632
1469748870130,-1.055,0.000115478
1469748870140,-1.055,0.000109686
1469748870150,-1.055,0.00010389399999999999
1469748870160,-1.055,0.00011439200000000001
1469748870170,-1.055,0.000128148
1469748870180,-1.055,0.00013285399999999999
1469748870190,-1.055,0.000142266
1469748870200,-1.055,0.000136112
1469748870210,-1.055,0.000129958
1469748870220,-1.055,0.000123442
1469748870230,-1.055,0.000123442
1469748870240,-1.055,0.00012670000000000002
1469748870250,-1.055,0.000132492
1469748870260,-1.055,0.00013213
1469748870270,-1.055,0.000127424
1469748870280,-1.055,0.000127786
1469748870290,-1.055,0.00012851
1469748870300,-1.055,0.00012489
1469748870310,-1.055,0.00011439200000000001
1469748870320,-1.055,0.00011041
1469748870330,-1.055,0.00011475399999999999
1469748870340,-1.055,0.000125614
1469748870350,-1.055,0.00011946
1469748870360,-1.055,0.000115116
1469748870370,-1.055,0.000111134
1469748870380,-1.055,0.00010679
1469748870390,-1.055,0.00010859999999999998
1469748870400,-1.055,0.000102446
1469748870410,-1.055,0.000105704
1469748870420,-1.055,0.000107514
1469748870430,-1.055,0.00011475399999999999
1469748870440,-1.055,0.00011403
1469748870450,-1.055,0.000115478
1469748870460,-1.055,0.00010823799999999999
1469748870470,-1.055,0.00011004799999999999
1469748870480,-1.055,9.955e-05
1469748870490,-1.055,9.8826e-05
1469748870500,-1.055,9.918799999999999e-05
1469748870510,-1.055,0.000109686
1469748870520,-1.055,0.000102808
1469748870530,-1.055,0.00010534200000000001
1469748870540,-1.055,0.000102084
1469748870550,-1.055,0.000102446
1469748870560,-1.055,0.00010353200000000001
1469748870570,-1.055,0.000100274
1469748870580,-1.055,0.00010136
1469748870590,-1.055,9.8102e-05
1469748870600,-1.055,9.8102e-05
1469748870610,-1.055,0.000100998
1469748870620,-1.055,0.00010317
1469748870630,-1.055,9.8826e-05
1469748870640,-1.055,9.8826e-05
1469748870650,-1.055,9.6654e-05
1469748870660,-1.055,0.00010679
1469748870670,-1.055,0.00010317
1469748870680,-1.055,9.8826e-05
1469748870690,-1.055,9.955e-05
1469748870700,-1.055,9.8102e-05
1469748870710,-1.055,9.448200000000001e-05
1469748870720,-1.055,9.448200000000001e-05
1469748870730,-1.055,9.231e-05
1469748870740,-1.055,9.375799999999999e-05
1469748870750,-1.055,9.8464e-05
1469748870760,-1.055,9.9912e-05
1469748870770,-1.055,0.00011004799999999999
1469748870780,-1.055,9.737799999999999e-05
1469748870790,-1.055,9.122399999999999e-05
1469748870800,-1.055,8.9052e-05
1469748870810,-1.055,8.7242e-05
1469748870820,-1.055,8.1812e-05
1469748870830,-1.055,7.8554e-05
1469748870840,-1.055,7.8192e-05
1469748870850,-1.055,8.5432e-05
1469748870860,-1.055,9.3396e-05
1469748870870,-1.055,9.8826e-05
1469748870880,-1.055,0.00010317
1469748870890,-1.055,0.00010787600000000001
1469748870900,-1.055,0.000116926
1469748870910,-1.055,0.00010679
1469748870920,-1.055,0.00010353200000000001
1469748870930,-1.055,9.4844e-05
1469748870940,-1.055,0.000104256
1469748870950,-1.055,9.9912e-05
1469748870960,-1.055,9.8102e-05
1469748870970,-1.055,0.000104256
1469748870980,-1.055,9.4844e-05
1469748870990,-1.055,9.0138e-05
1469748871000,-1.055,9.086200000000001e-05
1469748871010,-1.055,8.7604e-05
1469748871020,-1.055,9.122399999999999e-05
1469748871030,-1.055,9.1586e-05
1469748871040,-1.055,8.9776e-05
1469748871050,-1.055,9.303399999999999e-05
1469748871060,-1.055,9.1948e-05
1469748871070,-1.055,8.8328e-05
1469748871080,-1.055,9.0138e-05
1469748871090,-1.055,8.7242e-05
1469748871100,-1.055,8.651799999999999e-05
1469748871110,-1.055,8.7966e-05
1469748871120,-1.055,8.8328e-05
1469748871130,-1.055,8.3622e-05
1469748871140,-1.055,8.326e-05
1469748871150,-1.055,8.2174e-05
1469748871160,-1.055,8.688e-05
1469748871170,-1.055,8.9052e-05
1469748871180,-1.055,8.651799999999999e-05
1469748871190,-1.055,8.9414e-05
1469748871200,-1.055,9.086200000000001e-05
1469748871210,-1.055,8.9414e-05
1469748871220,-1.055,8.9052e-05
1469748871230,-1.055,8.8328e-05
1469748871240,-1.055,8.5794e-05
1469748871250,-1.055,9.05e-05
1469748871260,-1.055,8.7966e-05
1469748871270,-1.055,8.326e-05
1469748871280,-1.055,8.5432e-05
1469748871290,-1.055,8.7242e-05
1469748871300,-1.055,8.434600000000001e-05
1469748871310,-1.055,8.145e-05
1469748871320,-1.055,8.0002e-05
1469748871330,-1.055,8.108800000000001e-05
1469748871340,-1.055,9.05e-05
1469748871350,-1.055,0.000102808
1469748871360,-1.055,0.00011403
1469748871370,-1.055,0.00010679
1469748871380,-1.055,0.000102808
1469748871390,-1.055,9.3396e-05
1469748871400,-1.055,9.231e-05
1469748871410,-1.055,9.05e-05
1469748871420,-1.055,8.7604e-05
1469748871430,-1.055,8.036399999999999e-05
1469748871440,-1.055,7.964e-05
1469748871450,-1.055,8.145e-05
1469748871460,-1.055,8.145e-05
1469748871470,-1.055,8.507e-05
1469748871480,-1.055,8.326e-05
1469748871490,-1.055,9.1948e-05
1469748871500,-1.055,9.3396e-05
1469748871510,-1.055,9.303399999999999e-05
1469748871520,-1.055,9.05e-05
1469748871530,-1.055,9.6654e-05
1469748871540,-1.055,8.8328e-05
1469748871550,-1.055,8.145e-05
1469748871560,-1.055,8.289799999999999e-05
1469748871570,-1.055,7.6744e-05
1469748871580,-1.055,8.7604e-05
1469748871590,-1.055,8.0726e-05
1469748871600,-1.055,9.122399999999999e-05
1469748871610,-1.055,9.122399999999999e-05
1469748871620,-1.055,8.9052e-05
1469748871630,-1.055,8.7966e-05
1469748871640,-1.055,8.036399999999999e-05
1469748871650,-1.055,7.8916e-05
1469748871660,-1.055,8.9052e-05
1469748871670,-1.055,7.5658e-05
1469748871680,-1.055,7.8554e-05
1469748871690,-1.055,8.688e-05
1469748871700,-1.055,8.289799999999999e-05
1469748871710,-1.055,8.434600000000001e-05
1469748871720,-1.055,8.6156e-05
1469748871730,-1.055,8.507e-05
1469748871740,-1.055,8.2174e-05
1469748871750,-1.055,7.7468e-05
1469748871760,-1.055,8.7966e-05
1469748871770,-1.055,7.964e-05
1469748871780,-1.055,8.470799999999999e-05
1469748871790,-1.055,9.122399999999999e-05
1469748871800,-1.055,9.267200000000001e-05
1469748871810,-1.055,8.145e-05
1469748871820,-1.055,8.3622e-05
1469748871830,-1.055,7.5658e-05
1469748871840,-1.055,8.036399999999999e-05
1469748871850,-1.055,8.145e-05
1469748871860,-1.055,8.2174e-05
1469748871870,-1.055,8.145e-05
1469748871880,-1.055,8.0002e-05
1469748871890,-1.055,7.602e-05
1469748871900,-1.055,7.4934e-05
1469748871910,-1.055,8.0002e-05
1469748871920,-1.055,8.0726e-05
1469748871930,-1.055,8.507e-05
1469748871940,-1.055,8.326e-05
1469748871950,-1.055,8.326e-05
1469748871960,-1.055,8.0002e-05
1469748871970,-1.055,8.108800000000001e-05
1469748871980,-1.055,7.7106e-05
1469748871990,-1.055,7.059e-05
1469748872000,-1.055,7.0952e-05
1469748872010,-1.055,6.841800000000001e-05
1469748872020,-1.055,7.348600000000001e-05
1469748872030,-1.055,7.5658e-05
1469748872040,-1.055,8.108800000000001e-05
1469748872050,-1.055,7.7468e-05
1469748872060,-1.055,8.289799999999999e-05
1469748872070,-1.055,7.240000000000001e-05
1469748872080,-1.055,7.4934e-05
1469748872090,-1.055,7.0952e-05
1469748872100,-1.055,7.0952e-05
1469748872110,-1.055,7.2038e-05
1469748872120,-1.055,6.6608e-05
1469748872130,-1.055,6.516e-05
1469748872140,-1.055,6.335e-05
1469748872150,-1.055,6.0816e-05
1469748872160,-1.055,6.2264e-05
1469748872170,-1.055,6.2988e-05
1469748872180,-1.055,6.335e-05
1469748872190,-1.055,6.878e-05
1469748872200,-1.055,7.783e-05
1469748872210,-1.055,7.8192e-05
1469748872220,-1.055,8.326e-05
1469748872230,-1.055,7.783e-05
1469748872240,-1.055,7.0952e-05
1469748872250,-1.055,6.4074e-05
1469748872260,-1.055,6.4436e-05
1469748872270,-1.055,6.0092e-05
1469748872280,-1.055,6.4798e-05
1469748872290,-1.055,6.7332e-05
1469748872300,-1.055,7.421e-05
1469748872310,-1.055,7.7468e-05
1469748872320,-1.055,6.9866e-05
1469748872330,-1.055,7.0228e-05
1469748872340,-1.055,6.9866e-05
1469748872350,-1.055,7.240000000000001e-05
1469748872360,-1.055,7.276199999999999e-05
1469748872370,-1.055,7.0952e-05
1469748872380,-1.055,6.950399999999999e-05
1469748872390,-1.055,6.878e-05
1469748872400,-1.055,6.5522e-05
1469748872410,-1.055,6.154e-05
1469748872420,-1.055,6.0092e-05
1469748872430,-1.055,5.6472e-05
1469748872440,-1.055,6.8056e-05
1469748872450,-1.055,6.516e-05
1469748872460,-1.055,6.4436e-05
1469748872470,-1.055,6.841800000000001e-05
1469748872480,-1.055,6.6246e-05
1469748872490,-1.055,6.335e-05
1469748872500,-1.055,6.2988e-05
1469748872510,-1.055,5.792e-05
1469748872520,-1.055,5.5748e-05
1469748872530,-1.055,5.8281999999999995e-05
1469748872540,-1.055,6.878e-05
1469748872550,-1.055,7.059e-05
1469748872560,-1.055,6.950399999999999e-05
1469748872570,-1.055,6.2988e-05
1469748872580,-1.055,5.792e-05
1469748872590,-1.055,5.5386e-05
1469748872600,-1.055,5.429999999999999e-05
1469748872610,-1.055,5.3576000000000003e-05
1469748872620,-1.055,6.7332e-05
1469748872630,-1.055,6.154e-05
1469748872640,-1.055,6.4074e-05
1469748872650,-1.055,7.059e-05
1469748872660,-1.055,6.950399999999999e-05
1469748872670,-1.055,6.4436e-05
1469748872680,-1.055,6.3712e-05
1469748872690,-1.055,5.792e-05
1469748872700,-1.055,5.8281999999999995e-05
1469748872710,-1.055,5.8281999999999995e-05
1469748872720,-1.055,6.0092e-05
1469748872730,-1.055,5.792e-05
1469748872740,-1.055,6.2626e-05
1469748872750,-1.055,5.611e-05
1469748872760,-1.055,5.8281999999999995e-05
1469748872770,-1.055,5.5748e-05
1469748872780,-1.055,5.8281999999999995e-05
1469748872790,-1.055,5.6834e-05
1469748872800,-1.055,6.4798e-05
1469748872810,-1.055,6.1902e-05
1469748872820,-1.055,6.6608e-05
1469748872830,-1.055,6.2264e-05
1469748872840,-1.055,5.7558e-05
1469748872850,-1.055,5.249e-05
1469748872860,-1.055,5.2852e-05
1469748872870,-1.055,5.068e-05
1469748872880,-1.055,6.0816e-05
1469748872890,-1.055,6.8056e-05
1469748872900,-1.055,7.3848e-05
1469748872910,-1.055,7.3124e-05
1469748872920,-1.055,7.0228e-05
1469748872930,-1.055,6.2626e-05
1469748872940,-1.055,6.1178e-05
1469748872950,-1.055,6.1178e-05
1469748872960,-1.055,6.4074e-05
1469748872970,-1.055,6.1178e-05
1469748872980,-1.055,6.6246e-05
1469748872990,-1.055,7.8554e-05
1469748873000,-1.055,6.9142e-05
1469748873010,-1.055,6.0816e-05
1469748873020,-1.055,5.9368000000000005e-05
1469748873030,-1.055,5.7558e-05
1469748873040,-1.055,5.8281999999999995e-05
1469748873050,-1.055,5.4662e-05
1469748873060,-1.055,6.0816e-05
1469748873070,-1.055,6.0453999999999994e-05
1469748873080,-1.055,6.0092e-05
1469748873090,-1.055,6.1178e-05
1469748873100,-1.055,6.0816e-05
1469748873110,-1.055,5.4662e-05
1469748873120,-1.055,5.249e-05
1469748873130,-1.055,5.7196000000000006e-05
1469748873140,-1.055,5.9006000000000004e-05
1469748873150,-1.055,6.2626e-05
1469748873160,-1.055,6.0092e-05
1469748873170,-1.055,6.2988e-05
1469748873180,-1.055,5.973e-05
1469748873190,-1.055,5.8281999999999995e-05
1469748873200,-1.055,5.3938000000000004e-05
1469748873210,-1.055,4.959399999999999e-05
1469748873220,-1.055,5.3576000000000003e-05
1469748873230,-1.055,5.611e-05
1469748873240,-1.055,6.0816e-05
1469748873250,-1.055,5.6834e-05
1469748873260,-1.055,5.6472e-05
1469748873270,-1.055,5.068e-05
1469748873280,-1.055,4.887e-05
1469748873290,-1.055,4.706e-05
1469748873300,-1.055,4.7783999999999995e-05
1469748873310,-1.055,4.5611999999999996e-05
1469748873320,-1.055,5.068e-05
