Timestamp,position,BLMTI.06R7.B1E10_TCLA.A6R7.B1
1469747827400,1.11,4.706e-05
1469747827410,1.11,3.6562e-05
1469747827420,1.11,5.9006000000000004e-05
1469747827430,1.11,5.4662e-05
1469747827440,1.11,4.0906e-05
1469747827450,1.11,2.7511999999999997e-05
1469747827460,1.11,3.4028e-05
1469747827470,1.11,4.706e-05
1469747827480,1.11,3.5838000000000005e-05
1469747827490,1.11,3.6562e-05
1469747827500,1.11,3.4751999999999995e-05
1469747827510,1.11,4.2353999999999995e-05
1469747827520,1.11,4.7783999999999995e-05
1469747827530,1.11,7.421e-05
1469747827540,1.11,6.769399999999999e-05
1469747827550,1.11,6.5522e-05
1469747827560,1.11,6.697e-05
1469747827570,1.11,8.326e-05
1469747827580,1.11,0.00010787600000000001
1469747827590,1.11,8.434600000000001e-05
1469747827600,1.11,6.8056e-05
1469747827610,1.11,3.6562e-05
1469747827620,1.11,5.4662e-05
1469747827630,1.11,5.3576000000000003e-05
1469747827640,1.11,4.3802e-05
1469747827650,1.11,3.4028e-05
1469747827660,1.11,4.4526e-05
1469747827670,1.11,4.7422e-05
1469747827680,1.11,5.1404e-05
1469747827690,1.11,4.2353999999999995e-05
1469747827700,1.11,4.1992e-05
1469747827710,1.11,3.5838000000000005e-05
1469747827720,1.11,4.6698e-05
1469747827730,1.11,3.8734e-05
1469747827740,1.11,3.4751999999999995e-05
1469747827750,1.11,4.525e-05
1469747827760,1.11,4.5974e-05
1469747827770,1.11,4.3078e-05
1469747827780,1.11,3.9096e-05
1469747827790,1.11,4.1992e-05
1469747827800,1.11,6.878e-05
1469747827810,1.11,8.108800000000001e-05
1469747827820,1.11,7.3124e-05
1469747827830,1.11,5.6834e-05
1469747827840,1.11,8.3622e-05
1469747827850,1.11,8.3984e-05
1469747827860,1.11,7.7468e-05
1469747827870,1.11,5.9006000000000004e-05
1469747827880,1.11,6.154e-05
1469747827890,1.11,4.7783999999999995e-05
1469747827900,1.11,4.9232e-05
1469747827910,1.11,3.7648e-05
1469747827920,1.11,4.4526e-05
1469747827930,1.11,4.9956e-05
1469747827940,1.11,6.154e-05
1469747827950,1.11,4.7783999999999995e-05
1469747827960,1.11,5.068e-05
1469747827970,1.11,7.167600000000001e-05
1469747827980,1.11,9.412e-05
1469747827990,1.11,7.7106e-05
1469747828000,1.11,6.9142e-05
1469747828010,1.11,0.00010859999999999998
1469747828020,1.11,0.00015819399999999998
1469747828030,1.11,0.000152402
1469747828040,1.11,9.0138e-05
1469747828050,1.11,8.9414e-05
1469747828060,1.11,0.000131044
1469747828070,1.11,7.8916e-05
1469747828080,1.11,5.8281999999999995e-05
1469747828090,1.11,5.7196000000000006e-05
1469747828100,1.11,7.167600000000001e-05
1469747828110,1.11,5.611e-05
1469747828120,1.11,4.3078e-05
1469747828130,1.11,5.5386e-05
1469747828140,1.11,6.1178e-05
1469747828150,1.11,4.9956e-05
1469747828160,1.11,4.2353999999999995e-05
1469747828170,1.11,3.6562e-05
1469747828180,1.11,6.1178e-05
1469747828190,1.11,5.2128e-05
1469747828200,1.11,4.2716e-05
1469747828210,1.11,3.3666e-05
1469747828220,1.11,5.1766000000000005e-05
1469747828230,1.11,6.6246e-05
1469747828240,1.11,4.8508000000000004e-05
1469747828250,1.11,4.163e-05
1469747828260,1.11,4.2353999999999995e-05
1469747828270,1.11,5.068e-05
1469747828280,1.11,8.7242e-05
1469747828290,1.11,6.5522e-05
1469747828300,1.11,5.1766000000000005e-05
1469747828310,1.11,5.1042e-05
1469747828320,1.11,6.154e-05
1469747828330,1.11,5.8643999999999996e-05
1469747828340,1.11,4.7783999999999995e-05
1469747828350,1.11,4.1992e-05
1469747828360,1.11,3.5838000000000005e-05
1469747828370,1.11,3.9096e-05
1469747828380,1.11,5.6472e-05
1469747828390,1.11,4.3802e-05
1469747828400,1.11,3.1856e-05
1469747828410,1.11,2.9321999999999998e-05
1469747828420,1.11,3.8372e-05
1469747828430,1.11,4.6698e-05
