Timestamp,position,BLMTI.06L7.B2I10_TCLA.A6L7.B2
1469747237170,1.395,8.6156e-05
1469747237180,1.395,6.4436e-05
1469747237190,1.395,7.240000000000001e-05
1469747237200,1.395,6.1902e-05
1469747237210,1.395,7.8916e-05
1469747237220,1.395,6.769399999999999e-05
1469747237230,1.395,6.769399999999999e-05
1469747237240,1.395,6.7332e-05
1469747237250,1.395,7.0952e-05
1469747237260,1.395,6.3712e-05
1469747237270,1.395,5.4662e-05
1469747237280,1.395,5.3213999999999996e-05
1469747237290,1.395,6.5522e-05
1469747237300,1.395,7.8192e-05
1469747237310,1.395,6.335e-05
1469747237320,1.395,5.8643999999999996e-05
1469747237330,1.395,6.1902e-05
1469747237340,1.395,9.267200000000001e-05
1469747237350,1.395,9.6292e-05
1469747237360,1.395,8.6156e-05
1469747237370,1.395,7.4934e-05
1469747237380,1.395,5.9368000000000005e-05
1469747237390,1.395,8.036399999999999e-05
1469747237400,1.395,8.507e-05
1469747237410,1.395,0.00011584
1469747237420,1.395,8.9776e-05
1469747237430,1.395,7.4934e-05
1469747237440,1.395,5.5748e-05
1469747237450,1.395,6.2988e-05
1469747237460,1.395,6.5884e-05
1469747237470,1.395,6.154e-05
1469747237480,1.395,5.3213999999999996e-05
1469747237490,1.395,6.3712e-05
1469747237500,1.395,8.145e-05
1469747237510,1.395,8.036399999999999e-05
1469747237520,1.395,7.5658e-05
1469747237530,1.395,6.950399999999999e-05
1469747237540,1.395,8.1812e-05
1469747237550,1.395,7.8554e-05
1469747237560,1.395,8.2174e-05
1469747237570,1.395,9.955e-05
1469747237580,1.395,0.00014118
1469747237590,1.395,0.00012489
1469747237600,1.395,0.00010317
1469747237610,1.395,8.145e-05
1469747237620,1.395,7.6744e-05
1469747237630,1.395,8.7604e-05
1469747237640,1.395,7.783e-05
1469747237650,1.395,8.145e-05
1469747237660,1.395,6.7332e-05
1469747237670,1.395,8.5432e-05
1469747237680,1.395,7.7106e-05
1469747237690,1.395,8.0002e-05
1469747237700,1.395,6.6608e-05
1469747237710,1.395,6.6246e-05
1469747237720,1.395,5.3576000000000003e-05
1469747237730,1.395,5.1042e-05
1469747237740,1.395,4.959399999999999e-05
1469747237750,1.395,5.792e-05
1469747237760,1.395,8.2174e-05
1469747237770,1.395,9.1586e-05
1469747237780,1.395,8.507e-05
1469747237790,1.395,7.3124e-05
1469747237800,1.395,0.00011909799999999999
1469747237810,1.395,0.00012271799999999999
1469747237820,1.395,0.000108962
1469747237830,1.395,9.267200000000001e-05
1469747237840,1.395,7.8192e-05
1469747237850,1.395,8.0002e-05
1469747237860,1.395,8.036399999999999e-05
1469747237870,1.395,9.4844e-05
1469747237880,1.395,7.167600000000001e-05
1469747237890,1.395,7.167600000000001e-05
1469747237900,1.395,5.6472e-05
1469747237910,1.395,6.1178e-05
1469747237920,1.395,5.4662e-05
1469747237930,1.395,5.8281999999999995e-05
1469747237940,1.395,4.5611999999999996e-05
1469747237950,1.395,4.0181999999999996e-05
1469747237960,1.395,4.344e-05
1469747237970,1.395,4.9232e-05
1469747237980,1.395,4.525e-05
1469747237990,1.395,5.068e-05
1469747238000,1.395,6.697e-05
1469747238010,1.395,7.0228e-05
1469747238020,1.395,6.6246e-05
1469747238030,1.395,7.167600000000001e-05
1469747238040,1.395,8.507e-05
1469747238050,1.395,7.6744e-05
1469747238060,1.395,6.841800000000001e-05
1469747238070,1.395,6.4436e-05
1469747238080,1.395,6.4798e-05
1469747238090,1.395,8.5794e-05
1469747238100,1.395,7.167600000000001e-05
1469747238110,1.395,7.4572e-05
1469747238120,1.395,5.7196000000000006e-05
1469747238130,1.395,6.950399999999999e-05
1469747238140,1.395,5.429999999999999e-05
1469747238150,1.395,5.8643999999999996e-05
1469747238160,1.395,5.1042e-05
1469747238170,1.395,5.792e-05
1469747238180,1.395,6.2264e-05
1469747238190,1.395,7.6744e-05
1469747238200,1.395,6.697e-05
1469747238210,1.395,6.3712e-05
1469747238220,1.395,5.6834e-05
1469747238230,1.395,4.959399999999999e-05
1469747238240,1.395,5.5748e-05
1469747238250,1.395,0.00010389399999999999
1469747238260,1.395,9.412e-05
1469747238270,1.395,7.4572e-05
1469747238280,1.395,7.8916e-05
1469747238290,1.395,7.6744e-05
1469747238300,1.395,8.0726e-05
1469747238310,1.395,6.9142e-05
1469747238320,1.395,4.959399999999999e-05
1469747238330,1.395,5.5386e-05
1469747238340,1.395,5.3576000000000003e-05
1469747238350,1.395,6.1902e-05
1469747238360,1.395,5.429999999999999e-05
1469747238370,1.395,6.1178e-05
1469747238380,1.395,5.068e-05
1469747238390,1.395,4.6336000000000005e-05
1469747238400,1.395,4.9956e-05
1469747238410,1.395,6.9142e-05
1469747238420,1.395,5.1404e-05
1469747238430,1.395,5.2852e-05
1469747238440,1.395,5.9368000000000005e-05
1469747238450,1.395,9.122399999999999e-05
1469747238460,1.395,0.000111496
1469747238470,1.395,9.303399999999999e-05
1469747238480,1.395,6.950399999999999e-05
1469747238490,1.395,7.6744e-05
1469747238500,1.395,0.000105704
1469747238510,1.395,9.4844e-05
1469747238520,1.395,0.00010498
1469747238530,1.395,0.000104256
1469747238540,1.395,8.036399999999999e-05
1469747238550,1.395,7.0228e-05
1469747238560,1.395,6.4436e-05
1469747238570,1.395,6.878e-05
1469747238580,1.395,5.8643999999999996e-05
1469747238590,1.395,6.8056e-05
1469747238600,1.395,6.3712e-05
1469747238610,1.395,8.289799999999999e-05
1469747238620,1.395,7.5296e-05
1469747238630,1.395,6.5884e-05
1469747238640,1.395,4.7422e-05
1469747238650,1.395,4.6336000000000005e-05
1469747238660,1.395,4.4164e-05
1469747238670,1.395,4.4526e-05
1469747238680,1.395,5.5023999999999994e-05
1469747238690,1.395,8.688e-05
1469747238700,1.395,0.000131044
1469747238710,1.395,0.000125976
1469747238720,1.395,0.000100998
1469747238730,1.395,8.145e-05
1469747238740,1.395,6.4436e-05
1469747238750,1.395,6.7332e-05
1469747238760,1.395,5.792e-05
1469747238770,1.395,6.0092e-05
1469747238780,1.395,5.6834e-05
1469747238790,1.395,6.8056e-05
1469747238800,1.395,6.6608e-05
1469747238810,1.395,6.9866e-05
1469747238820,1.395,5.1766000000000005e-05
1469747238830,1.395,4.8146e-05
1469747238840,1.395,4.3802e-05
1469747238850,1.395,5.249e-05
1469747238860,1.395,5.3213999999999996e-05
1469747238870,1.395,8.5794e-05
1469747238880,1.395,0.00014480000000000002
1469747238890,1.395,0.00015566
1469747238900,1.395,9.6292e-05
1469747238910,1.395,6.769399999999999e-05
1469747238920,1.395,6.950399999999999e-05
1469747238930,1.395,7.8554e-05
1469747238940,1.395,8.6156e-05
1469747238950,1.395,6.335e-05
1469747238960,1.395,6.0453999999999994e-05
1469747238970,1.395,0.00011765
1469747238980,1.395,0.000131406
1469747238990,1.395,0.000104618
1469747239000,1.395,6.878e-05
1469747239010,1.395,6.878e-05
1469747239020,1.395,5.3213999999999996e-05
1469747239030,1.395,7.3124e-05
1469747239040,1.395,6.516e-05
1469747239050,1.395,6.769399999999999e-05
1469747239060,1.395,6.1902e-05
1469747239070,1.395,6.878e-05
1469747239080,1.395,5.5748e-05
1469747239090,1.395,5.249e-05
1469747239100,1.395,4.8146e-05
1469747239110,1.395,4.6698e-05
1469747239120,1.395,4.7422e-05
1469747239130,1.395,8.688e-05
1469747239140,1.395,0.000106066
1469747239150,1.395,0.000109324
1469747239160,1.395,0.000127786
1469747239170,1.395,0.00011439200000000001
1469747239180,1.395,7.602e-05
1469747239190,1.395,8.2536e-05
1469747239200,1.395,7.276199999999999e-05
1469747239210,1.395,8.688e-05
1469747239220,1.395,7.4572e-05
1469747239230,1.395,7.8192e-05
1469747239240,1.395,4.9232e-05
1469747239250,1.395,6.8056e-05
1469747239260,1.395,6.516e-05
1469747239270,1.395,6.516e-05
1469747239280,1.395,5.792e-05
1469747239290,1.395,5.9006000000000004e-05
1469747239300,1.395,7.1314e-05
1469747239310,1.395,0.000118374
1469747239320,1.395,0.00014335200000000002
1469747239330,1.395,0.000100274
1469747239340,1.395,6.4436e-05
1469747239350,1.395,6.2264e-05
1469747239360,1.395,5.792e-05
1469747239370,1.395,5.1766000000000005e-05
1469747239380,1.395,5.068e-05
1469747239390,1.395,5.5386e-05
1469747239400,1.395,5.9368000000000005e-05
1469747239410,1.395,8.470799999999999e-05
1469747239420,1.395,8.507e-05
1469747239430,1.395,7.240000000000001e-05
1469747239440,1.395,5.5023999999999994e-05
1469747239450,1.395,5.973e-05
1469747239460,1.395,4.959399999999999e-05
1469747239470,1.395,5.8643999999999996e-05
1469747239480,1.395,6.2264e-05
1469747239490,1.395,9.412e-05
1469747239500,1.395,9.520600000000001e-05
1469747239510,1.395,7.167600000000001e-05
1469747239520,1.395,4.7422e-05
1469747239530,1.395,4.4888e-05
1469747239540,1.395,4.5611999999999996e-05
1469747239550,1.395,4.3802e-05
