Timestamp,position,BLMTI.06L7.B1E10_TCP.B6L7.B1
1469749232380,-0.215,0.000486166
1469749232390,-0.215,0.0005415519999999999
1469749232400,-0.215,0.0006049019999999999
1469749232410,-0.215,0.000646532
1469749232420,-0.215,0.000553136
1469749232430,-0.215,0.00046698
1469749232440,-0.215,0.00037141199999999995
1469749232450,-0.215,0.000398924
1469749232460,-0.215,0.00042535
1469749232470,-0.215,0.000469876
1469749232480,-0.215,0.000469876
1469749232490,-0.215,0.00055205
1469749232500,-0.215,0.000584992
1469749232510,-0.215,0.000529606
1469749232520,-0.215,0.00043114199999999997
1469749232530,-0.215,0.000384444
1469749232540,-0.215,0.000422454
1469749232550,-0.215,0.00043838199999999996
1469749232560,-0.215,0.0004934059999999999
1469749232570,-0.215,0.000483994
1469749232580,-0.215,0.000512954
1469749232590,-0.215,0.00047422
1469749232600,-0.215,0.000473496
1469749232610,-0.215,0.00039602800000000004
1469749232620,-0.215,0.00035693199999999996
1469749232630,-0.215,0.000347882
1469749232640,-0.215,0.000366344
1469749232650,-0.215,0.00044562199999999996
1469749232660,-0.215,0.000507524
1469749232670,-0.215,0.000511506
1469749232680,-0.215,0.00044670800000000003
1469749232690,-0.215,0.000455758
1469749232700,-0.215,0.000397838
1469749232710,-0.215,0.00036960199999999996
1469749232720,-0.215,0.000354036
1469749232730,-0.215,0.000442002
1469749232740,-0.215,0.00057377
1469749232750,-0.215,0.000558204
1469749232760,-0.215,0.00047023800000000005
1469749232770,-0.215,0.000397114
1469749232780,-0.215,0.00038806400000000003
1469749232790,-0.215,0.000357294
1469749232800,-0.215,0.000367792
1469749232810,-0.215,0.000355122
1469749232820,-0.215,0.00045069
1469749232830,-0.215,0.000516936
1469749232840,-0.215,0.000551326
1469749232850,-0.215,0.000453948
1469749232860,-0.215,0.000365982
1469749232870,-0.215,0.000330144
1469749232880,-0.215,0.000314216
1469749232890,-0.215,0.00031675
1469749232900,-0.215,0.00032037
1469749232910,-0.215,0.000398562
1469749232920,-0.215,0.000450328
1469749232930,-0.215,0.000483994
1469749232940,-0.215,0.000418472
1469749232950,-0.215,0.000341366
1469749232960,-0.215,0.000277292
1469749232970,-0.215,0.00029068599999999996
1469749232980,-0.215,0.000329782
1469749232990,-0.215,0.00035657
1469749233000,-0.215,0.00042607400000000003
1469749233010,-0.215,0.00047494400000000004
1469749233020,-0.215,0.000574856
1469749233030,-0.215,0.000547706
1469749233040,-0.215,0.00047204800000000003
1469749233050,-0.215,0.000330868
1469749233060,-0.215,0.000292858
1469749233070,-0.215,0.00030589
1469749233080,-0.215,0.00034209
1469749233090,-0.215,0.000355846
1469749233100,-0.215,0.00038191
1469749233110,-0.215,0.000393856
1469749233120,-0.215,0.00033738400000000003
1469749233130,-0.215,0.00029141
1469749233140,-0.215,0.00028417
1469749233150,-0.215,0.000317836
1469749233160,-0.215,0.000362
1469749233170,-0.215,0.000461188
1469749233180,-0.215,0.00051404
1469749233190,-0.215,0.00049051
1469749233200,-0.215,0.000382634
1469749233210,-0.215,0.00028236
1469749233220,-0.215,0.000285618
1469749233230,-0.215,0.000307338
1469749233240,-0.215,0.00031494
1469749233250,-0.215,0.00028670400000000004
1469749233260,-0.215,0.00033810800000000005
1469749233270,-0.215,0.000367068
1469749233280,-0.215,0.000395666
1469749233290,-0.215,0.000353312
1469749233300,-0.215,0.00031638799999999997
1469749233310,-0.215,0.00028127400000000003
1469749233320,-0.215,0.00031168200000000003
1469749233330,-0.215,0.00038082400000000004
1469749233340,-0.215,0.00043114199999999997
1469749233350,-0.215,0.000435848
1469749233360,-0.215,0.000371774
1469749233370,-0.215,0.000321818
1469749233380,-0.215,0.00029394400000000003
1469749233390,-0.215,0.000293582
1469749233400,-0.215,0.00025159
1469749233410,-0.215,0.000258468
1469749233420,-0.215,0.000301546
1469749233430,-0.215,0.000379738
1469749233440,-0.215,0.00043838199999999996
1469749233450,-0.215,0.00045358599999999996
1469749233460,-0.215,0.00038806400000000003
1469749233470,-0.215,0.000306252
1469749233480,-0.215,0.00028344599999999997
1469749233490,-0.215,0.00025810599999999997
1469749233500,-0.215,0.000292134
1469749233510,-0.215,0.000327248
1469749233520,-0.215,0.000360552
1469749233530,-0.215,0.00034752
1469749233540,-0.215,0.00033195400000000003
1469749233550,-0.215,0.0002715
1469749233560,-0.215,0.000224078
1469749233570,-0.215,0.00020380599999999998
1469749233580,-0.215,0.00022009599999999997
1469749233590,-0.215,0.00027837799999999997
1469749233600,-0.215,0.00033267800000000004
1469749233610,-0.215,0.00037611800000000005
1469749233620,-0.215,0.000327248
1469749233630,-0.215,0.000348968
1469749233640,-0.215,0.000313492
1469749233650,-0.215,0.00027331
1469749233660,-0.215,0.000242902
1469749233670,-0.215,0.000267518
1469749233680,-0.215,0.000292858
1469749233690,-0.215,0.000280912
1469749233700,-0.215,0.000282722
1469749233710,-0.215,0.000293582
1469749233720,-0.215,0.00030046
1469749233730,-0.215,0.00025267599999999996
1469749233740,-0.215,0.00023276599999999997
1469749233750,-0.215,0.00021285599999999998
1469749233760,-0.215,0.000247608
1469749233770,-0.215,0.000272948
1469749233780,-0.215,0.00030951
1469749233790,-0.215,0.000330144
1469749233800,-0.215,0.000306252
1469749233810,-0.215,0.000243264
1469749233820,-0.215,0.00019548
1469749233830,-0.215,0.000197652
1469749233840,-0.215,0.000195842
1469749233850,-0.215,0.00020778799999999998
1469749233860,-0.215,0.00022082
1469749233870,-0.215,0.000264984
1469749233880,-0.215,0.000289962
1469749233890,-0.215,0.000281636
1469749233900,-0.215,0.000250142
1469749233910,-0.215,0.00023892
1469749233920,-0.215,0.000235662
1469749233930,-0.215,0.000238558
1469749233940,-0.215,0.000252314
1469749233950,-0.215,0.000247608
1469749233960,-0.215,0.000240368
1469749233970,-0.215,0.00020308200000000002
1469749233980,-0.215,0.00021575200000000002
1469749233990,-0.215,0.000195842
1469749234000,-0.215,0.000192222
1469749234010,-0.215,0.00017846599999999998
1469749234020,-0.215,0.00020706400000000002
