Timestamp,position,BLMTI.06R7.B2I10_TCP.B6R7.B2
1469747760420,-1.45,1.1945999999999999e-05
1469747760430,-1.45,1.5928e-05
1469747760440,-1.45,1.1222e-05
1469747760450,-1.45,1.448e-05
1469747760460,-1.45,1.0498e-05
1469747760470,-1.45,1.5928e-05
1469747760480,-1.45,1.2308e-05
1469747760490,-1.45,1.5566e-05
1469747760500,-1.45,1.267e-05
1469747760510,-1.45,1.5928e-05
1469747760520,-1.45,1.2308e-05
1469747760530,-1.45,1.5566e-05
1469747760540,-1.45,1.3032e-05
1469747760550,-1.45,1.629e-05
1469747760560,-1.45,1.0498e-05
1469747760570,-1.45,1.4118e-05
1469747760580,-1.45,1.1945999999999999e-05
1469747760590,-1.45,1.2308e-05
1469747760600,-1.45,1.0136000000000001e-05
1469747760610,-1.45,1.8100000000000003e-05
1469747760620,-1.45,1.3394000000000001e-05
1469747760630,-1.45,1.9548e-05
1469747760640,-1.45,1.3394000000000001e-05
1469747760650,-1.45,1.8100000000000003e-05
1469747760660,-1.45,1.3394000000000001e-05
1469747760670,-1.45,1.7375999999999998e-05
1469747760680,-1.45,1.2308e-05
1469747760690,-1.45,1.629e-05
1469747760700,-1.45,1.086e-05
1469747760710,-1.45,1.629e-05
1469747760720,-1.45,1.2308e-05
1469747760730,-1.45,1.7375999999999998e-05
1469747760740,-1.45,1.1584000000000001e-05
1469747760750,-1.45,1.4118e-05
1469747760760,-1.45,1.1222e-05
1469747760770,-1.45,1.4842000000000001e-05
1469747760780,-1.45,1.448e-05
1469747760790,-1.45,1.629e-05
1469747760800,-1.45,1.3755999999999998e-05
1469747760810,-1.45,1.6652e-05
1469747760820,-1.45,1.3394000000000001e-05
1469747760830,-1.45,1.5566e-05
1469747760840,-1.45,1.086e-05
1469747760850,-1.45,1.7375999999999998e-05
1469747760860,-1.45,1.4842000000000001e-05
1469747760870,-1.45,1.7375999999999998e-05
1469747760880,-1.45,1.2308e-05
1469747760890,-1.45,1.5204e-05
1469747760900,-1.45,1.1222e-05
1469747760910,-1.45,1.4842000000000001e-05
1469747760920,-1.45,9.412e-06
1469747760930,-1.45,1.5204e-05
1469747760940,-1.45,1.0136000000000001e-05
1469747760950,-1.45,1.4842000000000001e-05
1469747760960,-1.45,1.3755999999999998e-05
1469747760970,-1.45,1.8100000000000003e-05
1469747760980,-1.45,1.5204e-05
1469747760990,-1.45,1.8100000000000003e-05
1469747761000,-1.45,1.086e-05
1469747761010,-1.45,1.3755999999999998e-05
1469747761020,-1.45,1.0498e-05
1469747761030,-1.45,1.5928e-05
1469747761040,-1.45,1.2308e-05
1469747761050,-1.45,1.448e-05
1469747761060,-1.45,1.086e-05
1469747761070,-1.45,1.7014e-05
1469747761080,-1.45,1.267e-05
1469747761090,-1.45,1.7014e-05
1469747761100,-1.45,1.1945999999999999e-05
1469747761110,-1.45,1.6652e-05
1469747761120,-1.45,1.086e-05
1469747761130,-1.45,1.5566e-05
1469747761140,-1.45,1.1584000000000001e-05
1469747761150,-1.45,1.5204e-05
1469747761160,-1.45,1.0498e-05
1469747761170,-1.45,1.5566e-05
1469747761180,-1.45,1.267e-05
1469747761190,-1.45,1.3755999999999998e-05
1469747761200,-1.45,1.267e-05
1469747761210,-1.45,1.5204e-05
1469747761220,-1.45,1.4842000000000001e-05
1469747761230,-1.45,1.991e-05
1469747761240,-1.45,1.4842000000000001e-05
1469747761250,-1.45,1.629e-05
1469747761260,-1.45,1.267e-05
1469747761270,-1.45,1.629e-05
1469747761280,-1.45,1.1945999999999999e-05
1469747761290,-1.45,1.5204e-05
1469747761300,-1.45,1.1222e-05
1469747761310,-1.45,1.629e-05
1469747761320,-1.45,1.1945999999999999e-05
1469747761330,-1.45,1.3394000000000001e-05
1469747761340,-1.45,1.1222e-05
1469747761350,-1.45,1.4842000000000001e-05
1469747761360,-1.45,9.412e-06
1469747761370,-1.45,1.5928e-05
1469747761380,-1.45,1.0498e-05
1469747761390,-1.45,1.8824e-05
1469747761400,-1.45,1.2308e-05
1469747761410,-1.45,1.5928e-05
1469747761420,-1.45,1.0498e-05
1469747761430,-1.45,1.4842000000000001e-05
1469747761440,-1.45,1.1584000000000001e-05
1469747761450,-1.45,1.2308e-05
1469747761460,-1.45,1.1584000000000001e-05
1469747761470,-1.45,1.3755999999999998e-05
1469747761480,-1.45,1.0136000000000001e-05
1469747761490,-1.45,1.3755999999999998e-05
1469747761500,-1.45,1.267e-05
1469747761510,-1.45,1.4842000000000001e-05
1469747761520,-1.45,1.086e-05
1469747761530,-1.45,1.5204e-05
1469747761540,-1.45,1.1222e-05
1469747761550,-1.45,1.5204e-05
1469747761560,-1.45,1.0136000000000001e-05
1469747761570,-1.45,1.5204e-05
1469747761580,-1.45,1.267e-05
1469747761590,-1.45,1.7738e-05
1469747761600,-1.45,1.1584000000000001e-05
1469747761610,-1.45,1.7738e-05
1469747761620,-1.45,1.1945999999999999e-05
1469747761630,-1.45,1.4118e-05
1469747761640,-1.45,1.0136000000000001e-05
1469747761650,-1.45,1.5204e-05
1469747761660,-1.45,9.05e-06
1469747761670,-1.45,1.5566e-05
1469747761680,-1.45,1.1584000000000001e-05
1469747761690,-1.45,1.6652e-05
1469747761700,-1.45,1.448e-05
1469747761710,-1.45,2.2082e-05
1469747761720,-1.45,1.9186e-05
1469747761730,-1.45,2.2805999999999998e-05
1469747761740,-1.45,1.4842000000000001e-05
1469747761750,-1.45,1.5928e-05
1469747761760,-1.45,1.1945999999999999e-05
1469747761770,-1.45,1.5204e-05
1469747761780,-1.45,1.1222e-05
1469747761790,-1.45,1.5204e-05
1469747761800,-1.45,1.0498e-05
1469747761810,-1.45,1.629e-05
1469747761820,-1.45,1.1584000000000001e-05
1469747761830,-1.45,1.8462e-05
1469747761840,-1.45,1.3394000000000001e-05
1469747761850,-1.45,1.8462e-05
1469747761860,-1.45,1.448e-05
1469747761870,-1.45,1.991e-05
1469747761880,-1.45,1.3394000000000001e-05
1469747761890,-1.45,1.5204e-05
1469747761900,-1.45,1.1945999999999999e-05
1469747761910,-1.45,1.3394000000000001e-05
1469747761920,-1.45,1.3032e-05
1469747761930,-1.45,1.4118e-05
1469747761940,-1.45,1.267e-05
1469747761950,-1.45,1.4842000000000001e-05
1469747761960,-1.45,1.0498e-05
1469747761970,-1.45,1.5566e-05
1469747761980,-1.45,1.1945999999999999e-05
1469747761990,-1.45,1.3394000000000001e-05
1469747762000,-1.45,1.0136000000000001e-05
1469747762010,-1.45,1.448e-05
1469747762020,-1.45,1.0136000000000001e-05
1469747762030,-1.45,1.5928e-05
1469747762040,-1.45,1.0136000000000001e-05
1469747762050,-1.45,1.5566e-05
1469747762060,-1.45,1.3032e-05
1469747762070,-1.45,1.8100000000000003e-05
1469747762080,-1.45,1.1584000000000001e-05
1469747762090,-1.45,1.5566e-05
1469747762100,-1.45,1.1945999999999999e-05
1469747762110,-1.45,1.7014e-05
1469747762120,-1.45,1.1222e-05
1469747762130,-1.45,1.5566e-05
1469747762140,-1.45,1.2308e-05
1469747762150,-1.45,1.5204e-05
1469747762160,-1.45,1.1945999999999999e-05
1469747762170,-1.45,1.448e-05
1469747762180,-1.45,1.4118e-05
1469747762190,-1.45,1.7014e-05
1469747762200,-1.45,1.5928e-05
1469747762210,-1.45,2.1358e-05
1469747762220,-1.45,1.4842000000000001e-05
1469747762230,-1.45,1.5928e-05
1469747762240,-1.45,1.1945999999999999e-05
1469747762250,-1.45,1.5204e-05
1469747762260,-1.45,1.0498e-05
1469747762270,-1.45,1.448e-05
1469747762280,-1.45,9.412e-06
1469747762290,-1.45,1.4118e-05
1469747762300,-1.45,1.0136000000000001e-05
1469747762310,-1.45,1.5928e-05
1469747762320,-1.45,1.2308e-05
1469747762330,-1.45,1.6652e-05
1469747762340,-1.45,1.267e-05
1469747762350,-1.45,1.7375999999999998e-05
1469747762360,-1.45,1.1945999999999999e-05
1469747762370,-1.45,1.5566e-05
1469747762380,-1.45,1.1945999999999999e-05
1469747762390,-1.45,1.4118e-05
1469747762400,-1.45,1.267e-05
1469747762410,-1.45,1.5928e-05
1469747762420,-1.45,1.1945999999999999e-05
1469747762430,-1.45,1.3394000000000001e-05
1469747762440,-1.45,1.086e-05
1469747762450,-1.45,1.5566e-05
