Timestamp,position,BLMTI.06L7.B2I10_TCLA.B6L7.B2
1469746316780,1.265,4.706e-05
1469746316790,1.265,4.0544000000000003e-05
1469746316800,1.265,4.2353999999999995e-05
1469746316810,1.265,4.706e-05
1469746316820,1.265,4.9232e-05
1469746316830,1.265,5.2128e-05
1469746316840,1.265,5.6834e-05
1469746316850,1.265,4.7422e-05
1469746316860,1.265,4.4526e-05
1469746316870,1.265,4.5974e-05
1469746316880,1.265,4.0544000000000003e-05
1469746316890,1.265,4.6336000000000005e-05
1469746316900,1.265,4.9232e-05
1469746316910,1.265,4.6698e-05
1469746316920,1.265,4.344e-05
1469746316930,1.265,4.9956e-05
1469746316940,1.265,4.706e-05
1469746316950,1.265,4.6698e-05
1469746316960,1.265,4.525e-05
1469746316970,1.265,3.6562e-05
1469746316980,1.265,4.163e-05
1469746316990,1.265,5.3576000000000003e-05
1469746317000,1.265,5.4662e-05
1469746317010,1.265,8.3984e-05
1469746317020,1.265,7.8916e-05
1469746317030,1.265,6.0453999999999994e-05
1469746317040,1.265,3.6924e-05
1469746317050,1.265,4.2716e-05
1469746317060,1.265,4.4888e-05
1469746317070,1.265,4.4888e-05
1469746317080,1.265,5.6472e-05
1469746317090,1.265,4.9232e-05
1469746317100,1.265,4.525e-05
1469746317110,1.265,4.163e-05
1469746317120,1.265,4.163e-05
1469746317130,1.265,3.2942e-05
1469746317140,1.265,3.6924e-05
1469746317150,1.265,3.982e-05
1469746317160,1.265,4.4526e-05
1469746317170,1.265,5.6834e-05
1469746317180,1.265,6.1178e-05
1469746317190,1.265,6.9866e-05
1469746317200,1.265,5.2852e-05
1469746317210,1.265,4.344e-05
1469746317220,1.265,3.3666e-05
1469746317230,1.265,3.1132e-05
1469746317240,1.265,2.9684000000000002e-05
1469746317250,1.265,3.8372e-05
1469746317260,1.265,4.706e-05
1469746317270,1.265,6.5884e-05
1469746317280,1.265,7.0228e-05
1469746317290,1.265,5.2128e-05
1469746317300,1.265,4.706e-05
1469746317310,1.265,4.3802e-05
1469746317320,1.265,4.3802e-05
1469746317330,1.265,4.1992e-05
1469746317340,1.265,4.344e-05
1469746317350,1.265,4.1268e-05
1469746317360,1.265,4.6336000000000005e-05
1469746317370,1.265,4.959399999999999e-05
1469746317380,1.265,5.2852e-05
1469746317390,1.265,5.1766000000000005e-05
1469746317400,1.265,3.258e-05
1469746317410,1.265,3.6562e-05
1469746317420,1.265,3.2218e-05
1469746317430,1.265,3.8372e-05
1469746317440,1.265,4.0544000000000003e-05
1469746317450,1.265,4.4526e-05
1469746317460,1.265,4.1992e-05
1469746317470,1.265,4.0544000000000003e-05
1469746317480,1.265,3.6924e-05
1469746317490,1.265,3.8734e-05
1469746317500,1.265,3.4028e-05
1469746317510,1.265,4.2716e-05
1469746317520,1.265,4.163e-05
1469746317530,1.265,3.5838000000000005e-05
1469746317540,1.265,3.8372e-05
1469746317550,1.265,3.7286e-05
1469746317560,1.265,4.0181999999999996e-05
1469746317570,1.265,4.4526e-05
1469746317580,1.265,4.3802e-05
1469746317590,1.265,4.0544000000000003e-05
1469746317600,1.265,3.9458e-05
1469746317610,1.265,2.9684000000000002e-05
1469746317620,1.265,4.2716e-05
1469746317630,1.265,4.6698e-05
1469746317640,1.265,6.4798e-05
1469746317650,1.265,9.448200000000001e-05
1469746317660,1.265,7.276199999999999e-05
1469746317670,1.265,7.0952e-05
1469746317680,1.265,3.9096e-05
1469746317690,1.265,4.1268e-05
1469746317700,1.265,4.0906e-05
1469746317710,1.25,4.2353999999999995e-05
1469746317720,1.25,4.706e-05
1469746317730,1.25,5.4662e-05
1469746317740,1.25,7.1314e-05
1469746317750,1.25,7.9278e-05
1469746317760,1.25,6.2988e-05
1469746317770,1.25,6.0092e-05
1469746317780,1.25,5.3213999999999996e-05
1469746317790,1.25,4.0181999999999996e-05
1469746317800,1.25,3.9458e-05
1469746317810,1.25,3.8372e-05
1469746317820,1.25,3.6200000000000006e-05
1469746317830,1.25,3.8734e-05
1469746317840,1.25,5.5748e-05
1469746317850,1.25,8.145e-05
1469746317860,1.25,7.167600000000001e-05
1469746317870,1.25,5.6472e-05
1469746317880,1.25,3.9458e-05
1469746317890,1.25,3.8372e-05
1469746317900,1.25,3.5114e-05
1469746317910,1.25,3.9096e-05
1469746317920,1.25,3.9458e-05
1469746317930,1.25,5.1766000000000005e-05
1469746317940,1.25,6.0816e-05
1469746317950,1.25,5.6834e-05
1469746317960,1.25,4.706e-05
1469746317970,1.25,4.4888e-05
1469746317980,1.25,4.4888e-05
1469746317990,1.25,4.7422e-05
1469746318000,1.25,5.249e-05
1469746318010,1.25,4.4526e-05
1469746318020,1.25,5.3938000000000004e-05
1469746318030,1.25,4.6698e-05
1469746318040,1.25,3.8372e-05
1469746318050,1.25,3.5114e-05
1469746318060,1.25,3.5114e-05
1469746318070,1.25,3.1132e-05
1469746318080,1.25,3.4028e-05
1469746318090,1.25,3.8734e-05
1469746318100,1.25,8.0726e-05
1469746318110,1.25,0.000156384
1469746318120,1.25,0.000129596
1469746318130,1.25,8.289799999999999e-05
1469746318140,1.25,3.2942e-05
1469746318150,1.25,3.258e-05
1469746318160,1.25,3.5114e-05
1469746318170,1.25,3.5476e-05
1469746318180,1.25,3.5838000000000005e-05
1469746318190,1.25,4.6336000000000005e-05
1469746318200,1.25,6.154e-05
1469746318210,1.25,5.611e-05
1469746318220,1.25,4.2353999999999995e-05
1469746318230,1.25,3.5476e-05
1469746318240,1.25,3.3304e-05
1469746318250,1.25,2.172e-05
1469746318260,1.25,3.3304e-05
1469746318270,1.25,3.258e-05
1469746318280,1.25,5.429999999999999e-05
1469746318290,1.25,7.3124e-05
1469746318300,1.25,6.2988e-05
1469746318310,1.25,0.00011403
1469746318320,1.25,7.783e-05
1469746318330,1.25,6.7332e-05
1469746318340,1.25,0.000477116
1469746318350,1.25,0.000646532
1469746318360,1.25,0.00709448
1469746318370,1.25,0.00460717
1469746318380,1.25,0.00653374
1469746318390,1.25,0.00377349
1469746318400,1.25,0.00356932
1469746318410,1.25,0.00158085
1469746318420,1.25,0.00092853
1469746318430,1.25,0.000402544
1469746318440,1.25,0.00035548400000000004
1469746318450,1.25,0.00090862
1469746318460,1.25,0.00193091
1469746318470,1.25,0.00397874
1469746318480,1.25,0.00287247
1469746318490,1.25,0.00161018
1469746318500,1.25,0.000467342
1469746318510,1.25,0.000136474
1469746318520,1.25,5.8281999999999995e-05
1469746318530,1.25,6.1178e-05
1469746318540,1.25,0.0001629
1469746318550,1.25,0.000613952
1469746318560,1.25,0.00195227
1469746318570,1.25,0.00222015
1469746318580,1.25,0.00114464
1469746318590,1.25,0.00045612
1469746318600,1.25,0.000150954
1469746318610,1.25,0.000105704
1469746318620,1.25,0.00011403
1469746318630,1.25,0.000259192
1469746318640,1.25,0.000502094
1469746318650,1.25,0.00102989
1469746318660,1.25,0.00072762
1469746318670,1.25,0.000393132
1469746318680,1.25,0.00011222
1469746318690,1.25,5.5748e-05
1469746318700,1.25,4.1268e-05
1469746318710,1.25,4.9232e-05
1469746318720,1.25,0.00017557
1469746318730,1.25,0.000638206
1469746318740,1.25,0.00158846
1469746318750,1.25,0.000785902
1469746318760,1.25,0.000268966
1469746318770,1.25,5.973e-05
1469746318780,1.25,3.5838000000000005e-05
1469746318790,1.25,3.5476e-05
1469746318800,1.25,6.3712e-05
1469746318810,1.25,0.000138284
1469746318820,1.25,0.00039639
1469746318830,1.25,0.000514402
1469746318840,1.25,0.00020380599999999998
1469746318850,1.25,0.000104618
1469746318860,1.25,4.959399999999999e-05
1469746318870,1.25,4.2716e-05
1469746318880,1.25,3.7286e-05
1469746318890,1.25,5.5023999999999994e-05
1469746318900,1.25,8.036399999999999e-05
1469746318910,1.25,0.000222268
1469746318920,1.25,0.000512954
1469746318930,1.25,0.000528158
1469746318940,1.25,0.00035693199999999996
1469746318950,1.25,0.000143714
1469746318960,1.25,0.000116926
1469746318970,1.25,6.6246e-05
1469746318980,1.25,7.240000000000001e-05
1469746318990,1.25,7.8192e-05
1469746319000,1.25,0.00014335200000000002
1469746319010,1.25,0.000152402
1469746319020,1.25,0.000158918
1469746319030,1.25,0.000100274
1469746319040,1.25,8.2536e-05
1469746319050,1.25,7.059e-05
1469746319060,1.25,6.0453999999999994e-05
1469746319070,1.25,6.4074e-05
1469746319080,1.25,9.4844e-05
1469746319090,1.25,0.00025340000000000003
1469746319100,1.25,0.00041268
1469746319110,1.25,0.000499922
1469746319120,1.25,0.00013756
1469746319130,1.25,6.6608e-05
1469746319140,1.25,4.1992e-05
1469746319150,1.25,4.1992e-05
1469746319160,1.25,3.7286e-05
1469746319170,1.25,5.7196000000000006e-05
1469746319180,1.25,8.326e-05
1469746319190,1.25,0.000137198
1469746319200,1.25,0.00028344599999999997
1469746319210,1.25,0.000245798
1469746319220,1.25,0.000260278
1469746319230,1.25,0.00013538799999999999
1469746319240,1.25,0.000104618
1469746319250,1.25,4.7422e-05
1469746319260,1.25,4.4164e-05
1469746319270,1.25,4.7783999999999995e-05
1469746319280,1.25,0.000120184
1469746319290,1.25,0.00024109200000000002
1469746319300,1.25,0.000351864
1469746319310,1.25,0.00020815
1469746319320,1.25,6.2626e-05
1469746319330,1.25,3.982e-05
1469746319340,1.25,3.5838000000000005e-05
1469746319350,1.25,4.1992e-05
1469746319360,1.25,5.1766000000000005e-05
1469746319370,1.25,0.00014552399999999998
1469746319380,1.25,0.00021539
1469746319390,1.25,0.00027837799999999997
1469746319400,1.25,9.520600000000001e-05
1469746319410,1.25,5.6834e-05
1469746319420,1.25,4.4164e-05
1469746319430,1.25,3.8734e-05
1469746319440,1.25,5.5386e-05
1469746319450,1.25,0.000133216
1469746319460,1.25,0.000393132
1469746319470,1.25,0.000364534
1469746319480,1.25,0.000368516
1469746319490,1.25,0.000102084
1469746319500,1.25,4.5611999999999996e-05
1469746319510,1.25,3.3304e-05
1469746319520,1.25,3.439e-05
1469746319530,1.25,4.1268e-05
1469746319540,1.25,0.000199462
1469746319550,1.25,0.0006982980000000001
1469746319560,1.25,0.00165072
1469746319570,1.25,0.0011479
1469746319580,1.25,0.000176656
1469746319590,1.25,6.6246e-05
1469746319600,1.25,3.8734e-05
1469746319610,1.25,4.0906e-05
1469746319620,1.25,4.0906e-05
1469746319630,1.25,0.000111134
1469746319640,1.25,0.00026607
1469746319650,1.25,0.00101324
1469746319660,1.25,0.000565444
1469746319670,1.25,0.00011041
1469746319680,1.25,4.3802e-05
1469746319690,1.25,3.2218e-05
1469746319700,1.25,3.5114e-05
1469746319710,1.25,3.6924e-05
1469746319720,1.25,7.964e-05
1469746319730,1.25,0.00012416600000000002
1469746319740,1.25,0.00030227
1469746319750,1.25,0.000156746
1469746319760,1.25,8.651799999999999e-05
1469746319770,1.25,4.7783999999999995e-05
1469746319780,1.25,4.3802e-05
1469746319790,1.25,4.5611999999999996e-05
1469746319800,1.25,4.9956e-05
1469746319810,1.25,8.7966e-05
1469746319820,1.25,0.00029503
1469746319830,1.25,0.00047494400000000004
1469746319840,1.25,0.0001629
1469746319850,1.25,8.0726e-05
1469746319860,1.25,3.9096e-05
1469746319870,1.25,3.3666e-05
1469746319880,1.25,3.7286e-05
1469746319890,1.25,4.3078e-05
1469746319900,1.25,6.1178e-05
1469746319910,1.25,0.000270414
1469746319920,1.25,0.000430418
1469746319930,1.25,0.00027837799999999997
1469746319940,1.25,0.00013394
1469746319950,1.25,5.6834e-05
1469746319960,1.25,4.6336000000000005e-05
1469746319970,1.25,3.9458e-05
1469746319980,1.25,5.429999999999999e-05
1469746319990,1.25,4.9956e-05
1469746320000,1.25,6.1178e-05
1469746320010,1.25,4.344e-05
1469746320020,1.25,4.3078e-05
1469746320030,1.25,2.8598000000000003e-05
1469746320040,1.25,4.0544000000000003e-05
1469746320050,1.25,4.344e-05
1469746320060,1.25,5.2852e-05
1469746320070,1.25,6.154e-05
1469746320080,1.25,4.8146e-05
1469746320090,1.25,4.525e-05
1469746320100,1.25,3.2942e-05
1469746320110,1.25,3.1856e-05
1469746320120,1.25,3.1132e-05
1469746320130,1.25,2.715e-05
1469746320140,1.25,3.2942e-05
1469746320150,1.25,3.9458e-05
1469746320160,1.25,3.801e-05
1469746320170,1.25,4.4526e-05
1469746320180,1.25,5.5386e-05
1469746320190,1.25,6.0816e-05
1469746320200,1.25,6.2988e-05
1469746320210,1.25,4.3802e-05
1469746320220,1.25,3.1132e-05
1469746320230,1.25,3.3304e-05
1469746320240,1.25,3.5476e-05
1469746320250,1.25,3.2942e-05
1469746320260,1.25,3.5476e-05
1469746320270,1.25,3.3666e-05
1469746320280,1.25,3.9096e-05
1469746320290,1.25,3.801e-05
1469746320300,1.25,4.5974e-05
1469746320310,1.25,5.3938000000000004e-05
1469746320320,1.25,6.2264e-05
1469746320330,1.25,6.5522e-05
1469746320340,1.25,3.9458e-05
1469746320350,1.25,3.2218e-05
1469746320360,1.25,2.9684000000000002e-05
1469746320370,1.25,2.9321999999999998e-05
1469746320380,1.25,3.801e-05
1469746320390,1.25,0.000102808
1469746320400,1.25,0.00023240400000000002
1469746320410,1.25,0.000266432
1469746320420,1.25,8.869e-05
1469746320430,1.25,3.4028e-05
1469746320440,1.25,2.896e-05
1469746320450,1.25,2.6064e-05
1469746320460,1.25,3.1856e-05
1469746320470,1.25,4.163e-05
1469746320480,1.25,8.7966e-05
1469746320490,1.25,0.000105704
1469746320500,1.25,0.00015204
1469746320510,1.25,8.2174e-05
1469746320520,1.25,6.2626e-05
1469746320530,1.25,3.7648e-05
1469746320540,1.25,4.1268e-05
1469746320550,1.25,4.2716e-05
1469746320560,1.25,6.5884e-05
1469746320570,1.25,7.3848e-05
1469746320580,1.25,7.4572e-05
1469746320590,1.25,6.5884e-05
1469746320600,1.25,2.9684000000000002e-05
1469746320610,1.25,3.2218e-05
1469746320620,1.25,2.8598000000000003e-05
1469746320630,1.25,2.8236e-05
1469746320640,1.25,3.258e-05
1469746320650,1.25,6.0816e-05
1469746320660,1.25,0.000136474
1469746320670,1.25,0.000219372
1469746320680,1.25,0.000104618
1469746320690,1.25,4.1268e-05
1469746320700,1.25,3.3666e-05
1469746320710,1.25,3.6924e-05
1469746320720,1.25,3.2942e-05
1469746320730,1.25,3.3666e-05
1469746320740,1.25,0.000167244
1469746320750,1.25,0.000310958
1469746320760,1.25,0.000548792
1469746320770,1.25,0.000189688
1469746320780,1.25,6.2626e-05
1469746320790,1.25,3.4751999999999995e-05
1469746320800,1.25,3.2218e-05
1469746320810,1.25,3.2942e-05
1469746320820,1.25,6.1902e-05
1469746320830,1.25,0.00016977799999999999
1469746320840,1.25,0.000342452
1469746320850,1.25,0.00044707
1469746320860,1.25,0.000144076
1469746320870,1.25,7.5296e-05
1469746320880,1.25,3.6562e-05
1469746320890,1.25,3.2218e-05
1469746320900,1.25,2.9684000000000002e-05
1469746320910,1.25,4.9232e-05
1469746320920,1.25,8.0726e-05
1469746320930,1.25,0.000158918
1469746320940,1.25,0.000174122
1469746320950,1.25,7.5296e-05
1469746320960,1.25,4.3078e-05
1469746320970,1.25,3.439e-05
1469746320980,1.25,2.9684000000000002e-05
1469746320990,1.25,2.9684000000000002e-05
1469746321000,1.25,5.068e-05
1469746321010,1.25,0.000109324
1469746321020,1.25,0.000520194
1469746321030,1.25,0.000351864
1469746321040,1.25,0.000123804
1469746321050,1.25,4.4888e-05
1469746321060,1.25,3.0046e-05
1469746321070,1.25,2.6788000000000002e-05
1469746321080,1.25,3.2942e-05
1469746321090,1.25,3.8372e-05
1469746321100,1.25,6.0816e-05
1469746321110,1.25,0.00010859999999999998
1469746321120,1.25,8.5432e-05
1469746321130,1.25,6.3712e-05
1469746321140,1.25,3.439e-05
1469746321150,1.25,2.3168000000000002e-05
1469746321160,1.25,2.715e-05
1469746321170,1.25,3.4028e-05
1469746321180,1.25,4.3078e-05
1469746321190,1.25,8.434600000000001e-05
1469746321200,1.25,0.000161814
1469746321210,1.25,7.783e-05
1469746321220,1.25,6.6608e-05
1469746321230,1.25,3.4028e-05
1469746321240,1.25,2.715e-05
1469746321250,1.25,2.715e-05
1469746321260,1.25,3.0408e-05
1469746321270,1.25,3.4751999999999995e-05
1469746321280,1.25,5.5748e-05
1469746321290,1.25,8.036399999999999e-05
1469746321300,1.25,9.231e-05
1469746321310,1.25,7.2038e-05
1469746321320,1.25,3.2942e-05
1469746321330,1.25,3.0408e-05
1469746321340,1.25,2.9684000000000002e-05
1469746321350,1.25,3.6200000000000006e-05
1469746321360,1.25,6.0816e-05
1469746321370,1.25,0.00026570799999999997
1469746321380,1.25,0.000254124
1469746321390,1.25,0.000137198
1469746321400,1.25,5.6834e-05
1469746321410,1.25,2.8236e-05
1469746321420,1.25,2.534e-05
1469746321430,1.25,2.6788000000000002e-05
1469746321440,1.25,3.4028e-05
1469746321450,1.25,3.982e-05
1469746321460,1.25,7.240000000000001e-05
1469746321470,1.25,9.267200000000001e-05
1469746321480,1.25,0.00012271799999999999
1469746321490,1.25,5.3938000000000004e-05
1469746321500,1.25,3.3304e-05
1469746321510,1.25,2.7874e-05
1469746321520,1.25,1.9186e-05
1469746321530,1.25,2.7511999999999997e-05
1469746321540,1.25,3.6562e-05
1469746321550,1.25,5.9368000000000005e-05
1469746321560,1.25,7.059e-05
1469746321570,1.25,7.167600000000001e-05
1469746321580,1.25,3.7648e-05
1469746321590,1.25,3.077e-05
1469746321600,1.25,2.8598000000000003e-05
1469746321610,1.25,2.896e-05
1469746321620,1.25,1.991e-05
1469746321630,1.25,3.3304e-05
1469746321640,1.25,4.8508000000000004e-05
1469746321650,1.25,7.5658e-05
1469746321660,1.25,8.688e-05
1469746321670,1.25,5.2852e-05
1469746321680,1.25,3.7648e-05
1469746321690,1.25,2.7511999999999997e-05
1469746321700,1.25,2.5702e-05
1469746321710,1.25,2.172e-05
