Timestamp,position,BLMTI.06L7.B2I10_TCLA.A6L7.B2
1469747108170,-1.14,7.6744e-05
1469747108180,-1.14,5.1766000000000005e-05
1469747108190,-1.14,3.5114e-05
1469747108200,-1.14,3.4751999999999995e-05
1469747108210,-1.14,3.5476e-05
1469747108220,-1.14,3.5114e-05
1469747108230,-1.14,4.4164e-05
1469747108240,-1.14,6.4798e-05
1469747108250,-1.14,8.6156e-05
1469747108260,-1.14,8.5794e-05
1469747108270,-1.14,5.7558e-05
1469747108280,-1.14,4.706e-05
1469747108290,-1.14,3.5114e-05
1469747108300,-1.14,4.163e-05
1469747108310,-1.14,3.9096e-05
1469747108320,-1.14,4.3802e-05
1469747108330,-1.14,5.6472e-05
1469747108340,-1.14,5.973e-05
1469747108350,-1.14,5.9006000000000004e-05
1469747108360,-1.14,4.0181999999999996e-05
1469747108370,-1.14,3.439e-05
1469747108380,-1.14,3.1494e-05
1469747108390,-1.14,3.5838000000000005e-05
1469747108400,-1.14,3.6200000000000006e-05
1469747108410,-1.14,4.1268e-05
1469747108420,-1.14,5.068e-05
1469747108430,-1.14,6.7332e-05
1469747108440,-1.14,6.0092e-05
1469747108450,-1.14,4.2716e-05
1469747108460,-1.14,3.2218e-05
1469747108470,-1.14,2.7874e-05
1469747108480,-1.14,3.4028e-05
1469747108490,-1.14,3.6200000000000006e-05
1469747108500,-1.14,3.5476e-05
1469747108510,-1.14,3.5838000000000005e-05
1469747108520,-1.14,6.2988e-05
1469747108530,-1.14,5.792e-05
1469747108540,-1.14,4.5974e-05
1469747108550,-1.14,4.0181999999999996e-05
1469747108560,-1.14,4.3078e-05
1469747108570,-1.14,5.973e-05
1469747108580,-1.14,5.7558e-05
1469747108590,-1.14,5.9006000000000004e-05
1469747108600,-1.14,4.959399999999999e-05
1469747108610,-1.14,4.6698e-05
1469747108620,-1.14,3.7286e-05
1469747108630,-1.14,3.2942e-05
1469747108640,-1.14,3.4028e-05
1469747108650,-1.14,3.2942e-05
1469747108660,-1.14,4.1268e-05
1469747108670,-1.14,4.344e-05
1469747108680,-1.14,5.1042e-05
1469747108690,-1.14,5.2128e-05
1469747108700,-1.14,5.8281999999999995e-05
1469747108710,-1.14,6.4436e-05
1469747108720,-1.14,6.7332e-05
1469747108730,-1.14,3.6200000000000006e-05
1469747108740,-1.14,3.8734e-05
1469747108750,-1.14,5.2128e-05
1469747108760,-1.14,0.000113668
1469747108770,-1.14,9.086200000000001e-05
1469747108780,-1.14,7.5296e-05
1469747108790,-1.14,7.0952e-05
1469747108800,-1.14,5.8281999999999995e-05
1469747108810,-1.14,5.3213999999999996e-05
1469747108820,-1.14,4.0544000000000003e-05
1469747108830,-1.14,3.1494e-05
1469747108840,-1.14,3.7286e-05
1469747108850,-1.14,3.801e-05
1469747108860,-1.14,4.706e-05
1469747108870,-1.14,4.5974e-05
1469747108880,-1.14,4.7783999999999995e-05
1469747108890,-1.14,4.1268e-05
1469747108900,-1.14,4.0181999999999996e-05
1469747108910,-1.14,3.077e-05
1469747108920,-1.14,3.5476e-05
1469747108930,-1.14,3.3666e-05
1469747108940,-1.14,4.2353999999999995e-05
1469747108950,-1.14,4.887e-05
1469747108960,-1.14,5.6834e-05
1469747108970,-1.14,4.4164e-05
1469747108980,-1.14,5.249e-05
1469747108990,-1.14,7.059e-05
1469747109000,-1.14,7.0228e-05
1469747109010,-1.14,4.0181999999999996e-05
1469747109020,-1.14,4.2716e-05
1469747109030,-1.14,4.7422e-05
1469747109040,-1.14,4.959399999999999e-05
1469747109050,-1.14,4.2353999999999995e-05
1469747109060,-1.14,3.7648e-05
1469747109070,-1.14,3.6924e-05
1469747109080,-1.14,3.6562e-05
1469747109090,-1.14,3.5838000000000005e-05
1469747109100,-1.14,3.7648e-05
1469747109110,-1.14,3.5838000000000005e-05
1469747109120,-1.14,4.1268e-05
1469747109130,-1.14,4.1268e-05
1469747109140,-1.14,4.344e-05
1469747109150,-1.14,3.6562e-05
1469747109160,-1.14,4.1268e-05
1469747109170,-1.14,4.0181999999999996e-05
1469747109180,-1.14,4.5974e-05
1469747109190,-1.14,4.4526e-05
1469747109200,-1.14,5.3213999999999996e-05
1469747109210,-1.14,6.0453999999999994e-05
1469747109220,-1.14,5.9006000000000004e-05
1469747109230,-1.14,5.2128e-05
1469747109240,-1.14,4.525e-05
1469747109250,-1.14,4.4164e-05
1469747109260,-1.14,4.2716e-05
1469747109270,-1.14,4.1992e-05
1469747109280,-1.14,3.801e-05
1469747109290,-1.14,3.5476e-05
1469747109300,-1.14,3.5476e-05
1469747109310,-1.14,3.6562e-05
1469747109320,-1.14,3.5476e-05
1469747109330,-1.14,3.4028e-05
1469747109340,-1.14,3.8734e-05
1469747109350,-1.14,3.5838000000000005e-05
1469747109360,-1.14,3.8372e-05
1469747109370,-1.14,3.5114e-05
1469747109380,-1.14,4.0906e-05
1469747109390,-1.14,4.959399999999999e-05
1469747109400,-1.14,7.348600000000001e-05
1469747109410,-1.14,7.5658e-05
1469747109420,-1.14,5.6834e-05
1469747109430,-1.14,4.1268e-05
1469747109440,-1.14,4.8146e-05
1469747109450,-1.14,5.6834e-05
1469747109460,-1.14,5.068e-05
1469747109470,-1.14,4.2353999999999995e-05
1469747109480,-1.14,3.8372e-05
1469747109490,-1.14,4.1268e-05
1469747109500,-1.14,3.7648e-05
1469747109510,-1.14,3.982e-05
1469747109520,-1.14,4.706e-05
1469747109530,-1.14,6.1902e-05
1469747109540,-1.14,5.4662e-05
1469747109550,-1.14,4.7422e-05
1469747109560,-1.14,4.0544000000000003e-05
1469747109570,-1.14,3.4028e-05
1469747109580,-1.14,3.7286e-05
1469747109590,-1.14,3.4751999999999995e-05
1469747109600,-1.14,3.5838000000000005e-05
1469747109610,-1.14,3.1494e-05
1469747109620,-1.14,3.6200000000000006e-05
1469747109630,-1.14,4.4888e-05
1469747109640,-1.14,5.7196000000000006e-05
1469747109650,-1.14,6.0453999999999994e-05
1469747109660,-1.14,6.2988e-05
1469747109670,-1.14,7.421e-05
1469747109680,-1.14,8.434600000000001e-05
1469747109690,-1.14,7.6382e-05
1469747109700,-1.14,4.4888e-05
1469747109710,-1.14,4.1268e-05
1469747109720,-1.14,4.0181999999999996e-05
1469747109730,-1.14,4.344e-05
1469747109740,-1.14,4.7783999999999995e-05
1469747109750,-1.14,5.5386e-05
1469747109760,-1.14,5.2852e-05
1469747109770,-1.14,4.6336000000000005e-05
1469747109780,-1.14,3.6200000000000006e-05
1469747109790,-1.14,3.3666e-05
1469747109800,-1.14,3.6924e-05
1469747109810,-1.14,3.982e-05
1469747109820,-1.14,4.344e-05
1469747109830,-1.14,4.887e-05
1469747109840,-1.14,6.2626e-05
1469747109850,-1.14,6.4436e-05
1469747109860,-1.14,7.4934e-05
1469747109870,-1.14,8.0726e-05
1469747109880,-1.14,6.769399999999999e-05
1469747109890,-1.14,5.1766000000000005e-05
1469747109900,-1.14,4.3802e-05
1469747109910,-1.14,4.9956e-05
1469747109920,-1.14,5.1042e-05
1469747109930,-1.14,5.611e-05
1469747109940,-1.14,4.5611999999999996e-05
1469747109950,-1.14,4.887e-05
1469747109960,-1.14,4.4164e-05
1469747109970,-1.14,3.7286e-05
1469747109980,-1.14,3.8372e-05
1469747109990,-1.14,4.9232e-05
1469747110000,-1.14,5.3576000000000003e-05
1469747110010,-1.14,5.7558e-05
1469747110020,-1.14,5.3213999999999996e-05
1469747110030,-1.14,4.9232e-05
1469747110040,-1.14,4.0906e-05
1469747110050,-1.14,3.6562e-05
1469747110060,-1.14,3.439e-05
1469747110070,-1.14,3.4751999999999995e-05
1469747110080,-1.14,4.1992e-05
1469747110090,-1.14,5.1042e-05
1469747110100,-1.14,5.7558e-05
1469747110110,-1.14,6.769399999999999e-05
1469747110120,-1.14,6.0816e-05
1469747110130,-1.14,5.6834e-05
1469747110140,-1.14,5.1404e-05
1469747110150,-1.14,6.6608e-05
1469747110160,-1.14,5.429999999999999e-05
1469747110170,-1.14,6.8056e-05
1469747110180,-1.14,8.326e-05
1469747110190,-1.14,8.9052e-05
1469747110200,-1.14,5.9006000000000004e-05
1469747110210,-1.14,4.4888e-05
1469747110220,-1.14,3.4028e-05
1469747110230,-1.14,3.5114e-05
1469747110240,-1.14,4.0544000000000003e-05
1469747110250,-1.14,5.0318e-05
1469747110260,-1.14,7.276199999999999e-05
1469747110270,-1.14,0.00010859999999999998
1469747110280,-1.14,0.000115478
1469747110290,-1.14,8.7242e-05
1469747110300,-1.14,5.8643999999999996e-05
1469747110310,-1.14,4.7422e-05
1469747110320,-1.14,4.2716e-05
1469747110330,-1.14,5.1042e-05
1469747110340,-1.14,5.3213999999999996e-05
1469747110350,-1.14,6.878e-05
1469747110360,-1.14,7.602e-05
1469747110370,-1.14,9.086200000000001e-05
1469747110380,-1.14,6.2626e-05
1469747110390,-1.14,4.4526e-05
1469747110400,-1.14,3.258e-05
1469747110410,-1.14,3.3304e-05
1469747110420,-1.14,3.6200000000000006e-05
1469747110430,-1.14,5.3938000000000004e-05
1469747110440,-1.14,0.000116926
1469747110450,-1.14,0.000227698
1469747110460,-1.14,0.000239644
1469747110470,-1.14,0.000127786
1469747110480,-1.14,5.5748e-05
1469747110490,-1.14,4.2716e-05
1469747110500,-1.14,4.6698e-05
1469747110510,-1.14,4.7783999999999995e-05
1469747110520,-1.14,6.0092e-05
1469747110530,-1.14,6.2264e-05
1469747110540,-1.14,6.5522e-05
1469747110550,-1.14,0.000100998
1469747110560,-1.14,0.000124528
1469747110570,-1.14,0.00013394
1469747110580,-1.14,6.0453999999999994e-05
1469747110590,-1.14,5.1766000000000005e-05
1469747110600,-1.14,4.4888e-05
1469747110610,-1.14,7.6744e-05
1469747110620,-1.14,0.00010317
1469747110630,-1.14,0.000133216
1469747110640,-1.14,0.000112944
1469747110650,-1.14,6.2988e-05
1469747110660,-1.14,4.5974e-05
1469747110670,-1.14,3.9096e-05
1469747110680,-1.14,3.439e-05
1469747110690,-1.14,3.801e-05
1469747110700,-1.14,4.5611999999999996e-05
1469747110710,-1.14,7.5296e-05
1469747110720,-1.14,0.000112582
1469747110730,-1.14,0.00010498
1469747110740,-1.14,6.6246e-05
1469747110750,-1.14,4.887e-05
1469747110760,-1.14,4.5611999999999996e-05
1469747110770,-1.14,4.6336000000000005e-05
1469747110780,-1.14,5.3576000000000003e-05
1469747110790,-1.14,7.964e-05
1469747110800,-1.14,9.303399999999999e-05
1469747110810,-1.14,9.6292e-05
1469747110820,-1.14,5.2852e-05
1469747110830,-1.14,4.1268e-05
1469747110840,-1.14,3.3666e-05
1469747110850,-1.14,4.6336000000000005e-05
1469747110860,-1.14,3.9458e-05
1469747110870,-1.14,4.8146e-05
1469747110880,-1.14,5.973e-05
1469747110890,-1.14,7.8192e-05
1469747110900,-1.14,8.470799999999999e-05
1469747110910,-1.14,5.792e-05
1469747110920,-1.14,4.163e-05
1469747110930,-1.14,3.6924e-05
1469747110940,-1.14,3.8734e-05
1469747110950,-1.14,3.5838000000000005e-05
1469747110960,-1.14,3.4751999999999995e-05
1469747110970,-1.14,4.5611999999999996e-05
1469747110980,-1.14,7.964e-05
1469747110990,-1.14,8.470799999999999e-05
1469747111000,-1.14,6.335e-05
1469747111010,-1.14,4.0544000000000003e-05
1469747111020,-1.14,3.5476e-05
1469747111030,-1.14,6.2988e-05
1469747111040,-1.14,4.8508000000000004e-05
1469747111050,-1.14,5.3938000000000004e-05
1469747111060,-1.14,6.841800000000001e-05
1469747111070,-1.14,8.7604e-05
1469747111080,-1.14,5.8281999999999995e-05
1469747111090,-1.14,3.801e-05
1469747111100,-1.14,2.534e-05
1469747111110,-1.14,2.7511999999999997e-05
1469747111120,-1.14,2.9321999999999998e-05
1469747111130,-1.14,3.7648e-05
1469747111140,-1.14,4.525e-05
1469747111150,-1.14,6.2988e-05
1469747111160,-1.14,8.3984e-05
1469747111170,-1.14,7.3124e-05
1469747111180,-1.14,4.6336000000000005e-05
1469747111190,-1.14,3.5476e-05
1469747111200,-1.14,3.5838000000000005e-05
1469747111210,-1.14,3.8372e-05
1469747111220,-1.14,4.7422e-05
1469747111230,-1.14,4.6336000000000005e-05
1469747111240,-1.14,6.4436e-05
1469747111250,-1.14,0.00011656399999999999
1469747111260,-1.14,8.5432e-05
1469747111270,-1.14,6.3712e-05
1469747111280,-1.14,3.5838000000000005e-05
1469747111290,-1.14,3.4028e-05
1469747111300,-1.14,3.439e-05
1469747111310,-1.14,4.7783999999999995e-05
1469747111320,-1.14,4.6336000000000005e-05
1469747111330,-1.14,5.611e-05
1469747111340,-1.14,5.5386e-05
1469747111350,-1.14,5.8281999999999995e-05
