Timestamp,position,BLMTI.05R7.B1E10_TCSG.E5R7.B1
1469748647240,1.44,7.964e-06
1469748647250,1.44,2.1719999999999997e-06
1469748647260,1.44,9.412e-06
1469748647270,1.44,1.4480000000000002e-06
1469748647280,1.44,8.687999999999999e-06
1469748647290,1.44,1.81e-06
1469748647300,1.44,8.687999999999999e-06
1469748647310,1.44,1.4480000000000002e-06
1469748647320,1.44,7.602e-06
1469748647330,1.44,2.1719999999999997e-06
1469748647340,1.44,6.516e-06
1469748647350,1.44,3.982e-06
1469748647360,1.44,5.792000000000001e-06
1469748647370,1.44,5.0680000000000004e-06
1469748647380,1.44,3.982e-06
1469748647390,1.44,1.0859999999999999e-06
1469748647400,1.44,3.258e-06
1469748647410,1.44,3.982e-06
1469748647420,1.44,6.516e-06
1469748647430,1.44,4.343999999999999e-06
1469748647440,1.44,1.2308e-05
1469748647450,1.44,7.240000000000001e-07
1469748647460,1.44,7.964e-06
1469748647470,1.44,4.343999999999999e-06
1469748647480,1.44,5.43e-06
1469748647490,1.44,4.706e-06
1469748647500,1.44,5.43e-06
1469748647510,1.44,4.706e-06
1469748647520,1.44,6.516e-06
1469748647530,1.44,3.258e-06
1469748647540,1.44,5.0680000000000004e-06
1469748647550,1.44,1.81e-06
1469748647560,1.44,7.24e-06
1469748647570,1.44,4.343999999999999e-06
1469748647580,1.44,4.343999999999999e-06
1469748647590,1.44,3.982e-06
1469748647600,1.44,2.1719999999999997e-06
1469748647610,1.44,7.602e-06
1469748647620,1.44,5.43e-06
1469748647630,1.44,4.706e-06
1469748647640,1.44,5.43e-06
1469748647650,1.44,2.1719999999999997e-06
1469748647660,1.44,2.8960000000000003e-06
1469748647670,1.44,7.602e-06
1469748647680,1.44,7.240000000000001e-07
1469748647690,1.44,6.877999999999999e-06
1469748647700,1.44,6.154e-06
1469748647710,1.44,2.1719999999999997e-06
1469748647720,1.44,3.982e-06
1469748647730,1.44,3.982e-06
1469748647740,1.44,7.602e-06
1469748647750,1.44,7.240000000000001e-07
1469748647760,1.44,5.0680000000000004e-06
1469748647770,1.44,4.343999999999999e-06
1469748647780,1.44,6.154e-06
1469748647790,1.44,3.982e-06
1469748647800,1.44,5.0680000000000004e-06
1469748647810,1.44,2.8960000000000003e-06
1469748647820,1.44,8.326e-06
1469748647830,1.44,3.258e-06
1469748647840,1.44,3.982e-06
1469748647850,1.44,4.343999999999999e-06
1469748647860,1.44,2.8960000000000003e-06
1469748647870,1.44,5.0680000000000004e-06
1469748647880,1.44,7.964e-06
1469748647890,1.44,3.982e-06
1469748647900,1.44,1.4480000000000002e-06
1469748647910,1.44,4.706e-06
1469748647920,1.44,6.154e-06
1469748647930,1.44,1.81e-06
1469748647940,1.44,7.602e-06
1469748647950,1.44,1.0859999999999999e-06
1469748647960,1.44,6.877999999999999e-06
1469748647970,1.44,6.154e-06
1469748647980,1.44,1.4480000000000002e-06
1469748647990,1.44,5.792000000000001e-06
1469748648000,1.44,4.706e-06
1469748648010,1.44,5.43e-06
1469748648020,1.44,1.81e-06
1469748648030,1.44,6.516e-06
1469748648040,1.44,1.0859999999999999e-06
1469748648050,1.44,7.24e-06
1469748648060,1.44,7.240000000000001e-07
1469748648070,1.44,5.792000000000001e-06
1469748648080,1.44,4.706e-06
1469748648090,1.44,5.43e-06
1469748648100,1.44,3.258e-06
1469748648110,1.44,7.602e-06
1469748648120,1.44,1.0859999999999999e-06
1469748648130,1.44,6.516e-06
1469748648140,1.44,3.982e-06
1469748648150,1.44,5.43e-06
1469748648160,1.44,1.81e-06
1469748648170,1.44,7.602e-06
1469748648180,1.44,3.982e-06
1469748648190,1.44,5.0680000000000004e-06
1469748648200,1.44,3.62e-06
1469748648210,1.44,9.05e-06
1469748648220,1.44,1.81e-06
1469748648230,1.44,5.792000000000001e-06
1469748648240,1.44,3.258e-06
1469748648250,1.44,4.343999999999999e-06
1469748648260,1.44,6.154e-06
1469748648270,1.44,4.706e-06
1469748648280,1.44,4.343999999999999e-06
1469748648290,1.44,3.982e-06
1469748648300,1.44,2.8960000000000003e-06
1469748648310,1.44,1.0498e-05
1469748648320,1.44,1.4480000000000002e-06
1469748648330,1.44,8.687999999999999e-06
1469748648340,1.44,0.0
1469748648350,1.44,5.0680000000000004e-06
1469748648360,1.44,3.258e-06
1469748648370,1.44,9.774e-06
1469748648380,1.44,0.0
1469748648390,1.44,6.877999999999999e-06
1469748648400,1.44,2.5340000000000002e-06
1469748648410,1.44,7.602e-06
1469748648420,1.44,4.706e-06
1469748648430,1.44,3.62e-06
1469748648440,1.44,4.343999999999999e-06
1469748648450,1.44,6.154e-06
1469748648460,1.44,2.8960000000000003e-06
1469748648470,1.44,3.62e-06
1469748648480,1.44,2.5340000000000002e-06
1469748648490,1.44,8.326e-06
1469748648500,1.44,3.6200000000000004e-07
1469748648510,1.44,7.964e-06
1469748648520,1.44,3.6200000000000004e-07
1469748648530,1.44,1.0136000000000001e-05
1469748648540,1.44,0.0
1469748648550,1.44,9.05e-06
1469748648560,1.44,0.0
1469748648570,1.44,7.24e-06
1469748648580,1.44,3.258e-06
1469748648590,1.44,9.05e-06
1469748648600,1.44,1.81e-06
1469748648610,1.44,4.706e-06
1469748648620,1.44,4.343999999999999e-06
1469748648630,1.44,5.0680000000000004e-06
1469748648640,1.44,4.343999999999999e-06
1469748648650,1.44,7.964e-06
1469748648660,1.44,2.1719999999999997e-06
1469748648670,1.44,8.326e-06
1469748648680,1.44,1.81e-06
1469748648690,1.44,7.24e-06
1469748648700,1.44,2.1719999999999997e-06
1469748648710,1.44,9.05e-06
1469748648720,1.44,2.8960000000000003e-06
1469748648730,1.44,7.602e-06
1469748648740,1.44,3.258e-06
1469748648750,1.44,5.43e-06
1469748648760,1.44,3.62e-06
1469748648770,1.44,7.24e-06
1469748648780,1.44,3.62e-06
1469748648790,1.44,6.516e-06
1469748648800,1.44,2.5340000000000002e-06
1469748648810,1.44,9.412e-06
1469748648820,1.44,3.982e-06
1469748648830,1.44,5.792000000000001e-06
1469748648840,1.44,3.258e-06
1469748648850,1.44,8.326e-06
1469748648860,1.44,1.81e-06
1469748648870,1.44,7.964e-06
1469748648880,1.44,5.792000000000001e-06
1469748648890,1.44,4.706e-06
1469748648900,1.44,4.343999999999999e-06
1469748648910,1.44,4.706e-06
1469748648920,1.44,4.343999999999999e-06
1469748648930,1.44,6.516e-06
1469748648940,1.44,2.8960000000000003e-06
1469748648950,1.44,5.792000000000001e-06
1469748648960,1.44,4.706e-06
1469748648970,1.44,5.0680000000000004e-06
1469748648980,1.44,5.792000000000001e-06
1469748648990,1.44,3.62e-06
1469748649000,1.44,6.877999999999999e-06
1469748649010,1.44,3.62e-06
1469748649020,1.44,6.516e-06
1469748649030,1.44,7.240000000000001e-07
1469748649040,1.44,1.0136000000000001e-05
1469748649050,1.44,1.81e-06
1469748649060,1.44,6.154e-06
1469748649070,1.44,6.516e-06
1469748649080,1.44,4.343999999999999e-06
1469748649090,1.44,2.5340000000000002e-06
1469748649100,1.44,7.24e-06
1469748649110,1.44,3.62e-06
1469748649120,1.44,7.602e-06
1469748649130,1.44,3.258e-06
1469748649140,1.44,5.792000000000001e-06
1469748649150,1.44,2.8960000000000003e-06
1469748649160,1.44,1.0498e-05
1469748649170,1.44,3.6200000000000004e-07
1469748649180,1.44,5.792000000000001e-06
1469748649190,1.44,1.81e-06
1469748649200,1.44,9.412e-06
1469748649210,1.44,0.0
1469748649220,1.44,4.343999999999999e-06
1469748649230,1.44,2.5340000000000002e-06
1469748649240,1.44,6.516e-06
1469748649250,1.44,3.258e-06
1469748649260,1.44,9.05e-06
1469748649270,1.44,2.1719999999999997e-06
1469748649280,1.44,9.412e-06
1469748649290,1.44,1.0859999999999999e-06
1469748649300,1.44,8.326e-06
1469748649310,1.44,2.1719999999999997e-06
1469748649320,1.44,8.326e-06
1469748649330,1.44,1.4480000000000002e-06
1469748649340,1.44,6.877999999999999e-06
1469748649350,1.44,1.4480000000000002e-06
1469748649360,1.44,9.412e-06
1469748649370,1.44,7.240000000000001e-07
1469748649380,1.44,9.774e-06
1469748649390,1.44,0.0
1469748649400,1.44,7.602e-06
1469748649410,1.44,1.0859999999999999e-06
1469748649420,1.44,9.412e-06
1469748649430,1.44,0.0
1469748649440,1.44,9.774e-06
1469748649450,1.44,0.0
1469748649460,1.44,8.326e-06
1469748649470,1.44,3.6200000000000004e-07
1469748649480,1.44,7.24e-06
1469748649490,1.44,3.62e-06
1469748649500,1.44,9.412e-06
1469748649510,1.44,0.0
1469748649520,1.44,5.0680000000000004e-06
1469748649530,1.44,4.343999999999999e-06
1469748649540,1.44,7.964e-06
1469748649550,1.44,3.258e-06
1469748649560,1.44,5.43e-06
1469748649570,1.44,5.0680000000000004e-06
1469748649580,1.44,1.0136000000000001e-05
1469748649590,1.44,0.0
1469748649600,1.44,7.964e-06
1469748649610,1.44,3.258e-06
1469748649620,1.44,9.774e-06
1469748649630,1.44,1.0859999999999999e-06
1469748649640,1.44,8.326e-06
1469748649650,1.44,3.62e-06
1469748649660,1.44,7.602e-06
1469748649670,1.44,3.258e-06
1469748649680,1.44,8.687999999999999e-06
1469748649690,1.44,3.62e-06
1469748649700,1.44,9.05e-06
1469748649710,1.44,0.0
1469748649720,1.44,9.412e-06
1469748649730,1.44,4.706e-06
1469748649740,1.44,6.154e-06
1469748649750,1.44,2.8960000000000003e-06
1469748649760,1.44,1.086e-05
1469748649770,1.44,3.6200000000000004e-07
1469748649780,1.44,9.05e-06
1469748649790,1.44,5.792000000000001e-06
1469748649800,1.44,6.877999999999999e-06
1469748649810,1.44,6.516e-06
1469748649820,1.44,4.706e-06
1469748649830,1.44,5.43e-06
1469748649840,1.44,5.792000000000001e-06
1469748649850,1.44,4.343999999999999e-06
1469748649860,1.44,4.343999999999999e-06
1469748649870,1.44,4.706e-06
1469748649880,1.44,2.5340000000000002e-06
1469748649890,1.44,7.24e-06
1469748649900,1.44,6.154e-06
1469748649910,1.44,4.343999999999999e-06
1469748649920,1.44,5.0680000000000004e-06
1469748649930,1.44,4.343999999999999e-06
1469748649940,1.44,2.1719999999999997e-06
1469748649950,1.44,4.706e-06
1469748649960,1.44,5.0680000000000004e-06
1469748649970,1.44,5.43e-06
1469748649980,1.44,4.706e-06
1469748649990,1.44,4.706e-06
1469748650000,1.44,8.687999999999999e-06
1469748650010,1.44,5.0680000000000004e-06
1469748650020,1.44,2.5340000000000002e-06
1469748650030,1.44,8.326e-06
1469748650040,1.44,6.877999999999999e-06
1469748650050,1.44,5.0680000000000004e-06
1469748650060,1.44,6.154e-06
1469748650070,1.44,2.1719999999999997e-06
1469748650080,1.44,6.516e-06
1469748650090,1.44,6.516e-06
1469748650100,1.44,4.343999999999999e-06
1469748650110,1.44,4.706e-06
1469748650120,1.44,7.24e-06
1469748650130,1.44,4.706e-06
1469748650140,1.44,5.0680000000000004e-06
1469748650150,1.44,6.154e-06
1469748650160,1.44,6.516e-06
1469748650170,1.44,7.24e-06
1469748650180,1.44,6.154e-06
1469748650190,1.44,5.43e-06
1469748650200,1.44,4.706e-06
1469748650210,1.44,5.792000000000001e-06
1469748650220,1.44,3.258e-06
1469748650230,1.44,7.602e-06
1469748650240,1.44,2.8960000000000003e-06
1469748650250,1.44,5.43e-06
1469748650260,1.44,4.343999999999999e-06
1469748650270,1.44,6.154e-06
1469748650280,1.44,3.258e-06
1469748650290,1.44,7.602e-06
1469748650300,1.44,3.982e-06
1469748650310,1.44,8.687999999999999e-06
1469748650320,1.44,3.62e-06
1469748650330,1.44,7.964e-06
1469748650340,1.44,3.62e-06
1469748650350,1.44,7.24e-06
1469748650360,1.44,4.706e-06
1469748650370,1.44,8.326e-06
1469748650380,1.44,3.62e-06
1469748650390,1.44,8.687999999999999e-06
1469748650400,1.44,3.982e-06
1469748650410,1.44,6.154e-06
1469748650420,1.44,3.982e-06
1469748650430,1.44,8.326e-06
1469748650440,1.44,1.4480000000000002e-06
1469748650450,1.44,7.24e-06
1469748650460,1.44,4.706e-06
1469748650470,1.44,9.412e-06
1469748650480,1.44,3.62e-06
1469748650490,1.44,5.43e-06
1469748650500,1.44,7.602e-06
1469748650510,1.44,5.0680000000000004e-06
1469748650520,1.44,2.5340000000000002e-06
1469748650530,1.44,9.05e-06
1469748650540,1.44,3.62e-06
1469748650550,1.44,7.964e-06
1469748650560,1.4,2.5340000000000002e-06
1469748650570,1.4,9.05e-06
1469748650580,1.4,7.240000000000001e-07
1469748650590,1.4,8.326e-06
1469748650600,1.4,1.81e-06
1469748650610,1.4,3.258e-06
1469748650620,1.4,3.982e-06
1469748650630,1.4,7.964e-06
1469748650640,1.4,7.240000000000001e-07
1469748650650,1.4,9.412e-06
1469748650660,1.4,1.4480000000000002e-06
1469748650670,1.4,1.086e-05
1469748650680,1.4,3.6200000000000004e-07
1469748650690,1.4,8.326e-06
1469748650700,1.4,2.5340000000000002e-06
1469748650710,1.4,8.687999999999999e-06
1469748650720,1.4,7.240000000000001e-07
1469748650730,1.4,1.1222e-05
1469748650740,1.4,1.0859999999999999e-06
1469748650750,1.4,8.687999999999999e-06
1469748650760,1.4,5.0680000000000004e-06
1469748650770,1.4,9.05e-06
1469748650780,1.4,2.8960000000000003e-06
1469748650790,1.4,7.602e-06
1469748650800,1.4,3.258e-06
1469748650810,1.4,5.0680000000000004e-06
1469748650820,1.4,3.982e-06
1469748650830,1.4,6.877999999999999e-06
1469748650840,1.4,5.792000000000001e-06
1469748650850,1.4,3.982e-06
1469748650860,1.4,5.0680000000000004e-06
1469748650870,1.4,7.602e-06
1469748650880,1.4,2.1719999999999997e-06
1469748650890,1.4,7.964e-06
1469748650900,1.4,7.964e-06
1469748650910,1.4,2.5340000000000002e-06
1469748650920,1.4,9.774e-06
1469748650930,1.4,8.687999999999999e-06
1469748650940,1.4,4.706e-06
1469748650950,1.4,1.0498e-05
1469748650960,1.4,7.602e-06
1469748650970,1.4,1.086e-05
1469748650980,1.4,9.412e-06
1469748650990,1.4,1.3755999999999998e-05
1469748651000,1.4,1.3032e-05
1469748651010,1.4,1.448e-05
1469748651020,1.4,2.2805999999999998e-05
1469748651030,1.4,4.4888e-05
1469748651040,1.4,5.6472e-05
1469748651050,1.4,7.7106e-05
1469748651060,1.4,6.6246e-05
1469748651070,1.4,6.0816e-05
1469748651080,1.4,5.9006000000000004e-05
1469748651090,1.4,6.4074e-05
1469748651100,1.4,6.697e-05
1469748651110,1.4,7.7106e-05
1469748651120,1.4,7.167600000000001e-05
1469748651130,1.4,8.9776e-05
1469748651140,1.4,7.9278e-05
1469748651150,1.4,7.783e-05
1469748651160,1.4,6.6608e-05
1469748651170,1.4,7.7468e-05
1469748651180,1.4,6.4798e-05
1469748651190,1.4,8.5794e-05
1469748651200,1.4,7.0952e-05
1469748651210,1.4,8.3984e-05
1469748651220,1.4,7.8192e-05
1469748651230,1.4,9.701600000000001e-05
1469748651240,1.4,7.4934e-05
1469748651250,1.4,8.7242e-05
1469748651260,1.4,8.0002e-05
1469748651270,1.4,7.7106e-05
1469748651280,1.4,7.167600000000001e-05
1469748651290,1.4,7.9278e-05
1469748651300,1.4,8.6156e-05
1469748651310,1.4,9.4844e-05
1469748651320,1.4,7.964e-05
1469748651330,1.4,7.4572e-05
1469748651340,1.4,6.9142e-05
1469748651350,1.4,6.9142e-05
1469748651360,1.4,6.4798e-05
1469748651370,1.4,7.7106e-05
1469748651380,1.4,7.3124e-05
1469748651390,1.4,9.05e-05
1469748651400,1.4,9.05e-05
1469748651410,1.4,9.8102e-05
1469748651420,1.4,8.7604e-05
1469748651430,1.4,0.00010172200000000001
1469748651440,1.4,8.289799999999999e-05
1469748651450,1.4,7.7468e-05
1469748651460,1.4,6.9866e-05
1469748651470,1.4,7.276199999999999e-05
1469748651480,1.4,6.8056e-05
1469748651490,1.4,6.4074e-05
1469748651500,1.4,5.973e-05
1469748651510,1.4,6.8056e-05
1469748651520,1.4,6.5522e-05
1469748651530,1.4,6.9866e-05
1469748651540,1.4,8.434600000000001e-05
1469748651550,1.4,8.651799999999999e-05
1469748651560,1.4,8.651799999999999e-05
1469748651570,1.4,8.2174e-05
1469748651580,1.4,7.7468e-05
1469748651590,1.4,7.276199999999999e-05
1469748651600,1.4,7.0952e-05
1469748651610,1.4,7.0228e-05
1469748651620,1.4,5.9368000000000005e-05
1469748651630,1.4,6.769399999999999e-05
1469748651640,1.4,6.9142e-05
1469748651650,1.4,7.240000000000001e-05
1469748651660,1.4,7.348600000000001e-05
1469748651670,1.4,8.9414e-05
1469748651680,1.4,7.348600000000001e-05
1469748651690,1.4,7.5658e-05
1469748651700,1.4,6.8056e-05
1469748651710,1.4,7.7106e-05
1469748651720,1.4,7.059e-05
1469748651730,1.4,6.878e-05
1469748651740,1.4,5.8281999999999995e-05
1469748651750,1.4,6.335e-05
1469748651760,1.4,6.0092e-05
1469748651770,1.4,6.1902e-05
1469748651780,1.4,5.973e-05
1469748651790,1.4,7.167600000000001e-05
1469748651800,1.4,5.9006000000000004e-05
1469748651810,1.4,6.4436e-05
1469748651820,1.4,5.3576000000000003e-05
1469748651830,1.4,5.8643999999999996e-05
1469748651840,1.4,5.3213999999999996e-05
1469748651850,1.4,6.1902e-05
1469748651860,1.4,6.154e-05
1469748651870,1.4,7.8916e-05
1469748651880,1.4,6.8056e-05
1469748651890,1.4,7.5658e-05
1469748651900,1.4,5.2128e-05
1469748651910,1.4,5.7558e-05
1469748651920,1.4,4.5611999999999996e-05
1469748651930,1.4,5.8281999999999995e-05
1469748651940,1.4,4.4888e-05
1469748651950,1.4,5.3213999999999996e-05
1469748651960,1.4,4.7783999999999995e-05
1469748651970,1.4,5.792e-05
1469748651980,1.4,4.959399999999999e-05
1469748651990,1.4,5.4662e-05
1469748652000,1.4,4.7783999999999995e-05
1469748652010,1.4,5.1404e-05
1469748652020,1.4,5.1404e-05
1469748652030,1.4,5.2852e-05
1469748652040,1.4,5.2852e-05
1469748652050,1.4,5.5748e-05
1469748652060,1.4,5.611e-05
1469748652070,1.4,5.4662e-05
1469748652080,1.4,4.2716e-05
1469748652090,1.4,4.706e-05
1469748652100,1.4,4.2716e-05
1469748652110,1.4,5.1766000000000005e-05
1469748652120,1.4,4.4164e-05
1469748652130,1.4,6.1178e-05
1469748652140,1.4,6.3712e-05
1469748652150,1.4,7.167600000000001e-05
1469748652160,1.4,5.8643999999999996e-05
1469748652170,1.4,5.5386e-05
1469748652180,1.4,4.5974e-05
1469748652190,1.4,5.2128e-05
1469748652200,1.4,4.525e-05
1469748652210,1.4,5.068e-05
1469748652220,1.4,4.959399999999999e-05
1469748652230,1.4,5.8281999999999995e-05
1469748652240,1.4,5.1766000000000005e-05
1469748652250,1.4,5.6472e-05
1469748652260,1.4,5.068e-05
1469748652270,1.4,5.7558e-05
1469748652280,1.4,5.0318e-05
1469748652290,1.4,5.6834e-05
1469748652300,1.4,5.4662e-05
1469748652310,1.4,6.0816e-05
1469748652320,1.4,5.3576000000000003e-05
1469748652330,1.4,5.3213999999999996e-05
1469748652340,1.4,4.4164e-05
1469748652350,1.4,5.1404e-05
1469748652360,1.4,4.6336000000000005e-05
1469748652370,1.4,5.2128e-05
1469748652380,1.4,4.887e-05
1469748652390,1.4,6.516e-05
1469748652400,1.4,5.429999999999999e-05
1469748652410,1.4,6.6608e-05
1469748652420,1.4,5.2128e-05
1469748652430,1.4,5.6834e-05
1469748652440,1.4,4.0906e-05
1469748652450,1.4,4.5611999999999996e-05
1469748652460,1.4,4.4888e-05
1469748652470,1.4,6.1902e-05
1469748652480,1.4,5.7196000000000006e-05
1469748652490,1.4,6.2626e-05
1469748652500,1.4,5.0318e-05
1469748652510,1.4,5.9006000000000004e-05
1469748652520,1.4,4.8146e-05
1469748652530,1.4,4.8146e-05
1469748652540,1.4,4.6336000000000005e-05
1469748652550,1.4,5.1404e-05
1469748652560,1.4,5.3576000000000003e-05
1469748652570,1.4,5.6472e-05
1469748652580,1.4,5.1766000000000005e-05
1469748652590,1.4,5.3938000000000004e-05
1469748652600,1.4,5.0318e-05
1469748652610,1.4,5.2852e-05
1469748652620,1.4,4.7422e-05
1469748652630,1.4,4.959399999999999e-05
1469748652640,1.4,4.9232e-05
1469748652650,1.4,5.9368000000000005e-05
1469748652660,1.4,5.5748e-05
1469748652670,1.4,5.2128e-05
1469748652680,1.4,4.8508000000000004e-05
1469748652690,1.4,4.8146e-05
1469748652700,1.4,4.9956e-05
1469748652710,1.4,5.5023999999999994e-05
1469748652720,1.4,5.3213999999999996e-05
1469748652730,1.4,5.792e-05
1469748652740,1.4,6.335e-05
1469748652750,1.4,5.973e-05
1469748652760,1.4,6.2988e-05
1469748652770,1.4,5.068e-05
1469748652780,1.4,5.0318e-05
1469748652790,1.4,4.525e-05
1469748652800,1.4,5.249e-05
1469748652810,1.4,4.5974e-05
1469748652820,1.4,5.3213999999999996e-05
1469748652830,1.4,4.5611999999999996e-05
1469748652840,1.4,5.5748e-05
1469748652850,1.4,5.3213999999999996e-05
1469748652860,1.4,5.429999999999999e-05
1469748652870,1.4,4.6336000000000005e-05
1469748652880,1.4,5.249e-05
1469748652890,1.4,4.8508000000000004e-05
1469748652900,1.4,5.429999999999999e-05
1469748652910,1.4,4.9956e-05
1469748652920,1.4,4.9956e-05
1469748652930,1.4,4.8508000000000004e-05
1469748652940,1.4,4.706e-05
1469748652950,1.4,3.8734e-05
1469748652960,1.4,3.9458e-05
1469748652970,1.4,4.4526e-05
1469748652980,1.4,5.1404e-05
1469748652990,1.4,4.706e-05
1469748653000,1.4,5.068e-05
1469748653010,1.4,4.7422e-05
1469748653020,1.4,5.7558e-05
1469748653030,1.4,5.1404e-05
1469748653040,1.4,4.887e-05
1469748653050,1.4,4.344e-05
1469748653060,1.4,5.249e-05
1469748653070,1.4,4.1268e-05
1469748653080,1.4,4.6698e-05
1469748653090,1.4,4.6698e-05
1469748653100,1.4,5.3938000000000004e-05
1469748653110,1.4,4.344e-05
1469748653120,1.4,4.6336000000000005e-05
1469748653130,1.4,4.1268e-05
1469748653140,1.4,4.2353999999999995e-05
1469748653150,1.4,4.5974e-05
1469748653160,1.4,4.525e-05
1469748653170,1.4,4.2353999999999995e-05
1469748653180,1.4,4.344e-05
1469748653190,1.4,4.1992e-05
1469748653200,1.4,4.1992e-05
1469748653210,1.4,5.3938000000000004e-05
1469748653220,1.4,5.5748e-05
1469748653230,1.4,5.7558e-05
1469748653240,1.4,5.3213999999999996e-05
1469748653250,1.4,5.6834e-05
1469748653260,1.4,4.959399999999999e-05
1469748653270,1.4,4.8146e-05
1469748653280,1.4,3.5114e-05
1469748653290,1.4,4.344e-05
1469748653300,1.4,4.0181999999999996e-05
1469748653310,1.4,5.1404e-05
1469748653320,1.4,5.1404e-05
1469748653330,1.4,5.973e-05
1469748653340,1.4,4.9956e-05
1469748653350,1.4,6.769399999999999e-05
1469748653360,1.4,5.3213999999999996e-05
1469748653370,1.4,5.1042e-05
1469748653380,1.4,4.7422e-05
1469748653390,1.4,5.1766000000000005e-05
1469748653400,1.4,4.5611999999999996e-05
1469748653410,1.4,4.959399999999999e-05
1469748653420,1.4,3.5838000000000005e-05
1469748653430,1.4,4.887e-05
1469748653440,1.4,4.3802e-05
1469748653450,1.4,5.3213999999999996e-05
1469748653460,1.4,4.3078e-05
1469748653470,1.4,4.887e-05
1469748653480,1.4,4.887e-05
1469748653490,1.4,5.1404e-05
1469748653500,1.4,4.4888e-05
1469748653510,1.4,5.3576000000000003e-05
1469748653520,1.4,4.344e-05
1469748653530,1.4,4.9232e-05
1469748653540,1.4,3.982e-05
1469748653550,1.4,4.706e-05
1469748653560,1.4,4.2353999999999995e-05
1469748653570,1.4,4.4888e-05
1469748653580,1.4,4.2353999999999995e-05
1469748653590,1.4,5.3213999999999996e-05
1469748653600,1.4,3.9096e-05
1469748653610,1.4,4.525e-05
1469748653620,1.4,3.4751999999999995e-05
1469748653630,1.4,4.344e-05
1469748653640,1.4,4.4164e-05
1469748653650,1.4,4.8146e-05
1469748653660,1.4,4.344e-05
1469748653670,1.4,5.249e-05
1469748653680,1.4,4.7422e-05
1469748653690,1.4,4.9232e-05
1469748653700,1.4,3.9096e-05
1469748653710,1.4,4.3802e-05
1469748653720,1.4,3.4751999999999995e-05
1469748653730,1.4,4.4164e-05
1469748653740,1.4,3.4028e-05
1469748653750,1.4,3.8372e-05
1469748653760,1.4,2.8236e-05
1469748653770,1.4,3.6924e-05
