collimator,angle,centre,sigma_x,sigma_y
TCSG.6L7.B2,0.008726600000000001,0.05999999999999961,1.6027392205088955,0.6019030265760535
TCSG.6R7.B1,0.00873,-0.3049999999999997,1.6735779158523838,0.6285062502894767
TCSG.A4L7.B1,2.3492,0.655,1.1754308145363337,1.2317443197510243
TCSG.A4L7.B2,0.73478,-0.31500000000000006,0.9073157975096794,1.205969125984487
TCSG.A4R7.B1,0.80809,-0.040000000000000036,0.9853046136200773,1.1177615517217692
TCSG.A4R7.B2,2.3056,0.2849999999999999,1.1662314632837703,1.1290800708783522
TCSG.A5L3.B2,2.9810000000000003,0.05500000000000016,0.5116228975425133,1.584683378370281
TCSG.A5L7.B1,0.71035,0.135,1.4500732087185615,1.2844475047289667
TCSG.A5R3.B1,2.9810000000000003,-0.32499999999999996,0.5116226122669484,1.5846796942617183
TCSG.A5R7.B2,0.7086,0.06999999999999984,1.0982286720094447,0.9727902487288275
TCSG.A6L7.B1,2.4627,0.2350000000000001,0.6529679361749863,1.5577496177262355
TCSG.A6R7.B2,2.4662,0.42000000000000004,0.6262811170650049,1.4940843412728075
TCSG.B4L7.B1,0.0,0.8400000000000001,1.0167343341201365,0.9843453089980051
TCSG.B4R7.B2,0.0,-0.05500000000000016,1.051153401083236,0.9405190500233375
TCSG.B5L3.B2,0.1885,-0.6200000000000001,0.5764810144459683,1.5105724938760539
TCSG.B5L7.B1,2.5046,0.14000000000000012,1.2641893279521865,1.2896167072333597
TCSG.B5L7.B2,2.4696,-0.125,0.9284104763921409,1.3757636675733247
TCSG.B5R3.B1,0.19897,-0.22999999999999998,0.5764817106905822,1.5105683874654383
TCSG.B5R7.B1,2.4696,0.020000000000000018,1.0947356734573872,1.6222324112010542
TCSG.B5R7.B2,2.5063,0.1100000000000001,1.284754577590379,1.3105955969615217
TCSG.D4L7.B1,1.5708,-0.2649999999999999,1.785544904854558,0.8120118412303785
TCSG.D4R7.B2,1.5708,-0.2775000000000001,1.559455016532421,0.7091929969297394
TCSG.D5L7.B2,0.8971,-0.22750000000000004,1.3552613239177067,1.1668525609037246
TCSG.D5R7.B1,0.8971,0.125,1.2746281818452017,1.0974290592275808
TCSG.E5L7.B2,2.2777,-0.19500000000000006,1.3200902137562833,0.9912434659505828
TCSG.E5R7.B1,2.2776,0.0,1.4726339693778578,1.1057871549335225
TCSP.A4L6.B2,0.0,-0.085,2.0855881815624664,1.1824486063049213
TCSP.A4R6.B1,0.0,0.26,1.8846151845953747,1.0590704462550014
TCSPM.D4R7.B2,1.5708,-0.135,1.5250581768203495,0.6676091262338913
TCTPH.4L1.B1,0.0,-1.468,1.0829554164116897,0.7570569550586923
TCTPH.4L2.B1,0.0,0.665,0.5548301142557643,0.5661717639406256
TCTPH.4L5.B1,0.0,-3.185,1.0494612801879857,0.7336423542380441
TCTPH.4L8.B1,0.0,1.407,0.5443092816730268,0.5521862944512782
TCTPH.4R1.B2,0.0,-1.655,1.1105620535734637,0.7763558073958947
TCTPH.4R2.B2,0.0,0.898,0.5741091751316579,0.5858451064402728
TCTPH.4R5.B2,0.0,3.185,1.2233059217943472,0.8551711753079498
TCTPH.4R8.B2,0.0,-3.115,0.6071665126359643,0.6159530373740628
TCTPV.4L1.B1,1.571,-1.045,1.1775854468605675,0.8319457857687642
TCTPV.4L2.B1,1.571,-0.913,0.5828871670963103,0.5719131398489606
TCTPV.4L5.B1,1.571,-0.023,1.1063007383786396,0.7815842010500132
TCTPV.4L8.B1,1.571,-1.4020000000000001,0.6012044625614751,0.5864150247748152
TCTPV.4R1.B2,1.5708,-2.373,1.1793133709452888,0.8331665372346088
TCTPV.4R2.B2,1.5708,-0.793,0.5811770399166433,0.5702353886653919
TCTPV.4R5.B2,1.5708,0.625,1.0575162594349357,0.7471187282575635
TCTPV.4R8.B2,1.5708,1.44,0.5517126775199404,0.5381406692452878
TDI.4L2,1.571,,,
TDI.4R8,1.5708,,,
