Timestamp,position,BLMTI.06L7.B1E10_TCP.D6L7.B1
1494170688590,2.21,7.240000000000001e-07
1494170688600,2.21,1.81e-06
1494170688610,2.21,1.81e-06
1494170688620,2.21,1.4480000000000002e-06
1494170688630,2.21,1.0859999999999999e-06
1494170688640,2.21,2.1719999999999997e-06
1494170688650,2.21,1.0859999999999999e-06
1494170688660,2.21,1.4480000000000002e-06
1494170688670,2.21,1.4480000000000002e-06
1494170688680,2.21,1.81e-06
1494170688690,2.21,1.81e-06
1494170688700,2.21,2.8960000000000003e-06
1494170688710,2.21,1.4480000000000002e-06
1494170688720,2.21,2.1719999999999997e-06
1494170688730,2.21,1.4480000000000002e-06
1494170688740,2.21,2.5340000000000002e-06
1494170688750,2.21,1.81e-06
1494170688760,2.21,2.5340000000000002e-06
1494170688770,2.21,1.4480000000000002e-06
1494170688780,2.21,2.5340000000000002e-06
1494170688790,2.21,1.0859999999999999e-06
1494170688800,2.21,1.4480000000000002e-06
1494170688810,2.21,1.4480000000000002e-06
1494170688820,2.21,2.8960000000000003e-06
1494170688830,2.21,1.0859999999999999e-06
1494170688840,2.21,1.0859999999999999e-06
1494170688850,2.21,1.81e-06
1494170688860,2.21,1.81e-06
1494170688870,2.21,1.81e-06
1494170688880,2.21,1.81e-06
1494170688890,2.21,1.0859999999999999e-06
1494170688900,2.21,2.1719999999999997e-06
1494170688910,2.21,1.0859999999999999e-06
1494170688920,2.21,2.5340000000000002e-06
1494170688930,2.21,1.4480000000000002e-06
1494170688940,2.21,2.5340000000000002e-06
1494170688950,2.21,1.81e-06
1494170688960,2.21,3.258e-06
1494170688970,2.21,1.81e-06
1494170688980,2.21,2.5340000000000002e-06
1494170688990,2.21,1.4480000000000002e-06
1494170689000,2.21,1.81e-06
1494170689010,2.21,1.0859999999999999e-06
1494170689020,2.21,1.4480000000000002e-06
1494170689030,2.21,1.0859999999999999e-06
1494170689040,2.21,1.81e-06
1494170689050,2.21,3.6200000000000004e-07
1494170689060,2.21,2.1719999999999997e-06
1494170689070,2.21,3.6200000000000004e-07
1494170689080,2.21,2.1719999999999997e-06
1494170689090,2.21,1.0859999999999999e-06
1494170689100,2.21,1.81e-06
1494170689110,2.21,7.240000000000001e-07
1494170689120,2.21,1.81e-06
1494170689130,2.21,1.4480000000000002e-06
1494170689140,2.21,1.4480000000000002e-06
1494170689150,2.21,1.0859999999999999e-06
1494170689160,2.21,1.4480000000000002e-06
1494170689170,2.21,1.4480000000000002e-06
1494170689180,2.21,2.5340000000000002e-06
1494170689190,2.21,1.0859999999999999e-06
1494170689200,2.21,1.4480000000000002e-06
1494170689210,2.21,2.1719999999999997e-06
1494170689220,2.21,1.4480000000000002e-06
1494170689230,2.21,1.0859999999999999e-06
1494170689240,2.21,1.4480000000000002e-06
1494170689250,2.21,1.0859999999999999e-06
1494170689260,2.21,1.4480000000000002e-06
1494170689270,2.21,3.6200000000000004e-07
1494170689280,2.21,1.81e-06
1494170689290,2.21,1.0859999999999999e-06
1494170689300,2.21,1.4480000000000002e-06
1494170689310,2.21,7.240000000000001e-07
1494170689320,2.21,1.81e-06
1494170689330,2.21,1.4480000000000002e-06
1494170689340,2.21,1.4480000000000002e-06
1494170689350,2.21,7.240000000000001e-07
1494170689360,2.21,1.81e-06
1494170689370,2.21,1.4480000000000002e-06
1494170689380,2.21,2.5340000000000002e-06
1494170689390,2.21,1.0859999999999999e-06
1494170689400,2.21,1.81e-06
1494170689410,2.21,1.0859999999999999e-06
1494170689420,2.21,2.5340000000000002e-06
1494170689430,2.21,0.0
1494170689440,2.21,0.0
1494170689450,2.21,0.0
1494170689460,2.21,0.0
1494170689470,2.21,0.0
1494170689480,2.21,1.0859999999999999e-06
1494170689490,2.21,7.240000000000001e-07
1494170689500,2.21,1.81e-06
1494170689510,2.21,1.0859999999999999e-06
1494170689520,2.21,1.81e-06
1494170689530,2.21,7.240000000000001e-07
1494170689540,2.21,1.4480000000000002e-06
1494170689550,2.21,1.0859999999999999e-06
1494170689560,2.21,1.0859999999999999e-06
1494170689570,2.21,1.0859999999999999e-06
1494170689580,2.21,1.81e-06
1494170689590,2.21,3.6200000000000004e-07
1494170689600,2.21,2.1719999999999997e-06
1494170689610,2.21,7.240000000000001e-07
1494170689620,2.21,1.81e-06
1494170689630,2.21,1.81e-06
1494170689640,2.21,1.81e-06
1494170689650,2.21,1.0859999999999999e-06
1494170689660,2.21,1.81e-06
1494170689670,2.21,1.4480000000000002e-06
1494170689680,2.21,2.1719999999999997e-06
1494170689690,2.21,0.0
1494170689700,2.21,2.1719999999999997e-06
1494170689710,2.21,1.0859999999999999e-06
1494170689720,2.21,1.4480000000000002e-06
1494170689730,2.21,7.240000000000001e-07
1494170689740,2.21,1.81e-06
1494170689750,2.21,1.0859999999999999e-06
1494170689760,2.21,1.81e-06
1494170689770,2.21,1.0859999999999999e-06
1494170689780,2.21,1.81e-06
1494170689790,2.21,1.4480000000000002e-06
1494170689800,2.21,2.1719999999999997e-06
1494170689810,2.21,1.81e-06
1494170689820,2.21,1.0859999999999999e-06
1494170689830,2.21,7.240000000000001e-07
1494170689840,2.21,2.1719999999999997e-06
1494170689850,2.21,1.0859999999999999e-06
1494170689860,2.21,2.1719999999999997e-06
1494170689870,2.21,1.0859999999999999e-06
1494170689880,2.21,2.5340000000000002e-06
1494170689890,2.21,1.0859999999999999e-06
1494170689900,2.21,2.8960000000000003e-06
1494170689910,2.21,1.0859999999999999e-06
1494170689920,2.21,2.1719999999999997e-06
1494170689930,2.21,2.5340000000000002e-06
1494170689940,2.21,2.1719999999999997e-06
1494170689950,2.21,1.4480000000000002e-06
1494170689960,2.21,1.81e-06
1494170689970,2.21,1.4480000000000002e-06
1494170689980,2.21,1.4480000000000002e-06
1494170689990,2.21,1.4480000000000002e-06
1494170690000,2.21,1.81e-06
1494170690010,2.21,2.1719999999999997e-06
1494170690020,2.21,1.81e-06
1494170690030,2.21,1.4480000000000002e-06
1494170690040,2.21,1.81e-06
1494170690050,2.21,2.1719999999999997e-06
1494170690060,2.21,2.5340000000000002e-06
1494170690070,2.21,1.0859999999999999e-06
1494170690080,2.21,2.1719999999999997e-06
1494170690090,2.21,7.240000000000001e-07
1494170690100,2.21,2.1719999999999997e-06
1494170690110,2.21,7.240000000000001e-07
1494170690120,2.21,1.0859999999999999e-06
1494170690130,2.21,1.4480000000000002e-06
1494170690140,2.21,1.0859999999999999e-06
1494170690150,2.21,1.0859999999999999e-06
1494170690160,2.21,1.81e-06
1494170690170,2.21,3.6200000000000004e-07
1494170690180,2.21,1.0859999999999999e-06
1494170690190,2.21,7.240000000000001e-07
1494170690200,2.21,1.4480000000000002e-06
1494170690210,2.21,1.0859999999999999e-06
1494170690220,2.21,2.5340000000000002e-06
1494170690230,2.21,1.0859999999999999e-06
1494170690240,2.21,1.4480000000000002e-06
1494170690250,2.21,7.240000000000001e-07
1494170690260,2.21,2.5340000000000002e-06
1494170690270,2.21,1.0859999999999999e-06
1494170690280,2.21,1.0859999999999999e-06
1494170690290,2.21,1.4480000000000002e-06
1494170690300,2.21,1.0859999999999999e-06
1494170690310,2.21,1.0859999999999999e-06
1494170690320,2.21,1.4480000000000002e-06
1494170690330,2.21,1.0859999999999999e-06
1494170690340,2.21,1.0859999999999999e-06
1494170690350,2.21,7.240000000000001e-07
1494170690360,2.21,1.0859999999999999e-06
1494170690370,2.21,1.0859999999999999e-06
1494170690380,2.21,7.240000000000001e-07
1494170690390,2.21,1.0859999999999999e-06
1494170690400,2.21,1.0859999999999999e-06
1494170690410,2.21,1.0859999999999999e-06
1494170690420,2.21,1.0859999999999999e-06
1494170690430,2.21,7.240000000000001e-07
1494170690440,2.21,1.81e-06
1494170690450,2.21,7.240000000000001e-07
1494170690460,2.21,1.4480000000000002e-06
1494170690470,2.21,7.240000000000001e-07
1494170690480,2.21,2.5340000000000002e-06
1494170690490,2.21,1.0859999999999999e-06
1494170690500,2.21,2.5340000000000002e-06
1494170690510,2.21,1.0859999999999999e-06
1494170690520,2.21,1.4480000000000002e-06
1494170690530,2.21,1.0859999999999999e-06
1494170690540,2.21,1.0859999999999999e-06
1494170690550,2.21,1.0859999999999999e-06
1494170690560,2.21,1.0859999999999999e-06
1494170690570,2.21,7.240000000000001e-07
1494170690580,2.21,1.81e-06
1494170690590,2.205,7.240000000000001e-07
1494170690600,2.205,7.240000000000001e-07
1494170690610,2.205,1.0859999999999999e-06
1494170690620,2.205,1.4480000000000002e-06
1494170690630,2.205,1.0859999999999999e-06
1494170690640,2.205,7.240000000000001e-07
1494170690650,2.205,1.0859999999999999e-06
1494170690660,2.205,1.4480000000000002e-06
1494170690670,2.205,1.4480000000000002e-06
1494170690680,2.205,1.81e-06
1494170690690,2.205,7.240000000000001e-07
1494170690700,2.205,7.602e-06
1494170690710,2.205,9.774e-06
1494170690720,2.205,1.4842000000000001e-05
1494170690730,2.205,5.43e-06
1494170690740,2.205,1.1584000000000001e-05
1494170690750,2.205,1.1222e-05
1494170690760,2.205,1.4842000000000001e-05
1494170690770,2.205,7.24e-06
1494170690780,2.205,6.516e-06
1494170690790,2.205,7.602e-06
1494170690800,2.205,6.516e-06
1494170690810,2.205,5.0680000000000004e-06
1494170690820,2.205,6.154e-06
1494170690830,2.205,3.62e-06
1494170690840,2.205,6.877999999999999e-06
1494170690850,2.205,4.343999999999999e-06
1494170690860,2.205,5.792000000000001e-06
1494170690870,2.205,2.8960000000000003e-06
1494170690880,2.205,6.877999999999999e-06
1494170690890,2.205,7.602e-06
1494170690900,2.205,5.43e-06
1494170690910,2.205,6.154e-06
1494170690920,2.205,6.516e-06
1494170690930,2.205,6.877999999999999e-06
1494170690940,2.205,9.412e-06
1494170690950,2.205,3.982e-06
1494170690960,2.205,7.602e-06
1494170690970,2.205,3.62e-06
1494170690980,2.205,8.326e-06
1494170690990,2.205,5.0680000000000004e-06
1494170691000,2.205,5.792000000000001e-06
1494170691010,2.205,2.8960000000000003e-06
1494170691020,2.205,4.343999999999999e-06
1494170691030,2.205,3.982e-06
1494170691040,2.205,3.258e-06
1494170691050,2.205,0.0
1494170691060,2.205,3.6200000000000004e-07
1494170691070,2.205,2.8960000000000003e-06
1494170691080,2.205,4.706e-06
1494170691090,2.205,3.62e-06
1494170691100,2.205,4.706e-06
1494170691110,2.205,4.343999999999999e-06
1494170691120,2.205,4.706e-06
1494170691130,2.205,5.43e-06
1494170691140,2.205,5.0680000000000004e-06
1494170691150,2.205,5.0680000000000004e-06
1494170691160,2.205,8.326e-06
1494170691170,2.205,6.154e-06
1494170691180,2.205,9.774e-06
1494170691190,2.205,5.43e-06
1494170691200,2.205,7.964e-06
1494170691210,2.205,4.343999999999999e-06
1494170691220,2.205,6.877999999999999e-06
1494170691230,2.205,1.81e-06
1494170691240,2.205,5.0680000000000004e-06
1494170691250,2.205,2.5340000000000002e-06
1494170691260,2.205,3.982e-06
1494170691270,2.205,2.5340000000000002e-06
1494170691280,2.205,2.8960000000000003e-06
1494170691290,2.205,7.240000000000001e-07
1494170691300,2.205,3.62e-06
1494170691310,2.205,1.81e-06
1494170691320,2.205,2.8960000000000003e-06
1494170691330,2.205,2.8960000000000003e-06
1494170691340,2.205,3.982e-06
1494170691350,2.205,3.982e-06
1494170691360,2.205,3.982e-06
1494170691370,2.205,3.62e-06
1494170691380,2.205,4.343999999999999e-06
1494170691390,2.205,3.982e-06
1494170691400,2.205,3.62e-06
1494170691410,2.205,1.81e-06
1494170691420,2.205,5.0680000000000004e-06
1494170691430,2.205,3.258e-06
1494170691440,2.205,3.982e-06
1494170691450,2.205,1.81e-06
1494170691460,2.205,3.258e-06
1494170691470,2.205,1.4480000000000002e-06
1494170691480,2.205,2.8960000000000003e-06
1494170691490,2.205,1.4480000000000002e-06
1494170691500,2.205,2.1719999999999997e-06
1494170691510,2.205,1.4480000000000002e-06
1494170691520,2.205,3.62e-06
1494170691530,2.205,1.4480000000000002e-06
1494170691540,2.205,2.8960000000000003e-06
1494170691550,2.205,2.1719999999999997e-06
1494170691560,2.205,2.8960000000000003e-06
1494170691570,2.205,1.81e-06
1494170691580,2.205,2.5340000000000002e-06
1494170691590,2.205,2.1719999999999997e-06
1494170691600,2.205,3.258e-06
1494170691610,2.205,3.258e-06
1494170691620,2.205,3.62e-06
1494170691630,2.205,4.706e-06
1494170691640,2.205,3.982e-06
1494170691650,2.205,3.258e-06
1494170691660,2.205,3.62e-06
1494170691670,2.205,2.5340000000000002e-06
1494170691680,2.205,3.62e-06
1494170691690,2.205,1.4480000000000002e-06
1494170691700,2.205,3.258e-06
1494170691710,2.205,1.0859999999999999e-06
1494170691720,2.205,3.258e-06
1494170691730,2.205,1.0859999999999999e-06
1494170691740,2.205,2.1719999999999997e-06
1494170691750,2.205,7.240000000000001e-07
1494170691760,2.205,3.258e-06
1494170691770,2.205,2.1719999999999997e-06
1494170691780,2.205,2.1719999999999997e-06
1494170691790,2.205,1.0859999999999999e-06
1494170691800,2.205,3.62e-06
1494170691810,2.205,2.5340000000000002e-06
1494170691820,2.205,3.258e-06
1494170691830,2.205,2.5340000000000002e-06
1494170691840,2.205,2.8960000000000003e-06
1494170691850,2.205,4.343999999999999e-06
1494170691860,2.205,2.5340000000000002e-06
1494170691870,2.205,2.1719999999999997e-06
1494170691880,2.205,2.5340000000000002e-06
1494170691890,2.205,2.5340000000000002e-06
1494170691900,2.205,2.5340000000000002e-06
1494170691910,2.205,1.0859999999999999e-06
1494170691920,2.205,1.0859999999999999e-06
1494170691930,2.205,1.0859999999999999e-06
1494170691940,2.205,2.1719999999999997e-06
1494170691950,2.205,7.240000000000001e-07
1494170691960,2.205,1.81e-06
1494170691970,2.205,1.4480000000000002e-06
1494170691980,2.205,1.81e-06
1494170691990,2.205,7.240000000000001e-07
1494170692000,2.205,2.5340000000000002e-06
1494170692010,2.205,0.0
1494170692020,2.205,2.5340000000000002e-06
1494170692030,2.205,1.0859999999999999e-06
1494170692040,2.205,3.258e-06
1494170692050,2.205,1.0859999999999999e-06
1494170692060,2.205,3.258e-06
1494170692070,2.205,2.1719999999999997e-06
1494170692080,2.205,2.8960000000000003e-06
1494170692090,2.205,1.4480000000000002e-06
1494170692100,2.205,2.5340000000000002e-06
1494170692110,2.205,1.81e-06
1494170692120,2.205,2.8960000000000003e-06
1494170692130,2.205,1.0859999999999999e-06
1494170692140,2.205,1.4480000000000002e-06
1494170692150,2.205,1.0859999999999999e-06
1494170692160,2.205,1.0859999999999999e-06
1494170692170,2.205,1.4480000000000002e-06
1494170692180,2.205,1.0859999999999999e-06
1494170692190,2.205,1.4480000000000002e-06
1494170692200,2.205,1.4480000000000002e-06
1494170692210,2.205,7.240000000000001e-07
1494170692220,2.205,2.1719999999999997e-06
1494170692230,2.205,1.0859999999999999e-06
1494170692240,2.205,3.258e-06
1494170692250,2.205,7.240000000000001e-07
1494170692260,2.205,3.62e-06
1494170692270,2.205,2.1719999999999997e-06
1494170692280,2.205,2.8960000000000003e-06
1494170692290,2.205,1.4480000000000002e-06
1494170692300,2.205,3.982e-06
1494170692310,2.205,1.4480000000000002e-06
1494170692320,2.205,1.81e-06
1494170692330,2.205,2.1719999999999997e-06
1494170692340,2.205,2.5340000000000002e-06
