Timestamp,position,BLMTI.06L7.B1E10_TCP.D6L7.B1
1494170688590,-1.67,7.240000000000001e-07
1494170688600,-1.67,1.81e-06
1494170688610,-1.67,1.81e-06
1494170688620,-1.67,1.4480000000000002e-06
1494170688630,-1.67,1.0859999999999999e-06
1494170688640,-1.67,2.1719999999999997e-06
1494170688650,-1.67,1.0859999999999999e-06
1494170688660,-1.67,1.4480000000000002e-06
1494170688670,-1.67,1.4480000000000002e-06
1494170688680,-1.67,1.81e-06
1494170688690,-1.67,1.81e-06
1494170688700,-1.67,2.8960000000000003e-06
1494170688710,-1.67,1.4480000000000002e-06
1494170688720,-1.67,2.1719999999999997e-06
1494170688730,-1.67,1.4480000000000002e-06
1494170688740,-1.67,2.5340000000000002e-06
1494170688750,-1.67,1.81e-06
1494170688760,-1.67,2.5340000000000002e-06
1494170688770,-1.67,1.4480000000000002e-06
1494170688780,-1.67,2.5340000000000002e-06
1494170688790,-1.67,1.0859999999999999e-06
1494170688800,-1.67,1.4480000000000002e-06
1494170688810,-1.67,1.4480000000000002e-06
1494170688820,-1.67,2.8960000000000003e-06
1494170688830,-1.67,1.0859999999999999e-06
1494170688840,-1.67,1.0859999999999999e-06
1494170688850,-1.67,1.81e-06
1494170688860,-1.67,1.81e-06
1494170688870,-1.67,1.81e-06
1494170688880,-1.67,1.81e-06
1494170688890,-1.67,1.0859999999999999e-06
1494170688900,-1.67,2.1719999999999997e-06
1494170688910,-1.67,1.0859999999999999e-06
1494170688920,-1.67,2.5340000000000002e-06
1494170688930,-1.67,1.4480000000000002e-06
1494170688940,-1.67,2.5340000000000002e-06
1494170688950,-1.67,1.81e-06
1494170688960,-1.67,3.258e-06
1494170688970,-1.67,1.81e-06
1494170688980,-1.67,2.5340000000000002e-06
1494170688990,-1.67,1.4480000000000002e-06
1494170689000,-1.67,1.81e-06
1494170689010,-1.67,1.0859999999999999e-06
1494170689020,-1.67,1.4480000000000002e-06
1494170689030,-1.67,1.0859999999999999e-06
1494170689040,-1.67,1.81e-06
1494170689050,-1.67,3.6200000000000004e-07
1494170689060,-1.67,2.1719999999999997e-06
1494170689070,-1.67,3.6200000000000004e-07
1494170689080,-1.67,2.1719999999999997e-06
1494170689090,-1.67,1.0859999999999999e-06
1494170689100,-1.67,1.81e-06
1494170689110,-1.67,7.240000000000001e-07
1494170689120,-1.67,1.81e-06
1494170689130,-1.67,1.4480000000000002e-06
1494170689140,-1.67,1.4480000000000002e-06
1494170689150,-1.67,1.0859999999999999e-06
1494170689160,-1.67,1.4480000000000002e-06
1494170689170,-1.67,1.4480000000000002e-06
1494170689180,-1.67,2.5340000000000002e-06
1494170689190,-1.67,1.0859999999999999e-06
1494170689200,-1.67,1.4480000000000002e-06
1494170689210,-1.67,2.1719999999999997e-06
1494170689220,-1.67,1.4480000000000002e-06
1494170689230,-1.67,1.0859999999999999e-06
1494170689240,-1.67,1.4480000000000002e-06
1494170689250,-1.67,1.0859999999999999e-06
1494170689260,-1.67,1.4480000000000002e-06
1494170689270,-1.67,3.6200000000000004e-07
