Timestamp,position,BLMTI.06L7.B1E10_TCP.D6L7.B1
1494170722590,-1.605,1.0859999999999999e-06
1494170722600,-1.605,2.1719999999999997e-06
1494170722610,-1.605,2.1719999999999997e-06
1494170722620,-1.605,2.8960000000000003e-06
1494170722630,-1.605,1.4480000000000002e-06
1494170722640,-1.605,3.258e-06
1494170722650,-1.605,7.240000000000001e-07
1494170722660,-1.605,2.5340000000000002e-06
1494170722670,-1.605,1.0859999999999999e-06
1494170722680,-1.605,2.5340000000000002e-06
1494170722690,-1.605,1.0859999999999999e-06
1494170722700,-1.605,2.5340000000000002e-06
1494170722710,-1.605,1.4480000000000002e-06
1494170722720,-1.605,2.1719999999999997e-06
1494170722730,-1.605,1.0859999999999999e-06
1494170722740,-1.605,2.8960000000000003e-06
1494170722750,-1.605,1.0859999999999999e-06
1494170722760,-1.605,2.8960000000000003e-06
1494170722770,-1.605,1.4480000000000002e-06
1494170722780,-1.605,2.1719999999999997e-06
1494170722790,-1.605,1.0859999999999999e-06
1494170722800,-1.605,2.1719999999999997e-06
1494170722810,-1.605,1.0859999999999999e-06
1494170722820,-1.605,2.8960000000000003e-06
1494170722830,-1.605,3.6200000000000004e-07
1494170722840,-1.605,2.8960000000000003e-06
1494170722850,-1.605,3.6200000000000004e-07
1494170722860,-1.605,2.1719999999999997e-06
1494170722870,-1.605,1.4480000000000002e-06
1494170722880,-1.605,2.5340000000000002e-06
1494170722890,-1.605,1.81e-06
1494170722900,-1.605,2.8960000000000003e-06
1494170722910,-1.605,3.6200000000000004e-07
1494170722920,-1.605,2.8960000000000003e-06
1494170722930,-1.605,1.81e-06
1494170722940,-1.605,3.258e-06
1494170722950,-1.605,1.4480000000000002e-06
1494170722960,-1.605,3.258e-06
1494170722970,-1.605,2.5340000000000002e-06
1494170722980,-1.605,2.5340000000000002e-06
1494170722990,-1.605,2.5340000000000002e-06
1494170723000,-1.605,3.258e-06
1494170723010,-1.605,2.1719999999999997e-06
1494170723020,-1.605,2.8960000000000003e-06
1494170723030,-1.605,2.5340000000000002e-06
1494170723040,-1.605,3.258e-06
1494170723050,-1.605,2.5340000000000002e-06
1494170723060,-1.605,2.5340000000000002e-06
1494170723070,-1.605,1.4480000000000002e-06
1494170723080,-1.605,3.982e-06
1494170723090,-1.605,1.4480000000000002e-06
1494170723100,-1.605,3.62e-06
1494170723110,-1.605,1.4480000000000002e-06
1494170723120,-1.605,3.258e-06
1494170723130,-1.605,7.240000000000001e-07
1494170723140,-1.605,3.982e-06
1494170723150,-1.605,1.4480000000000002e-06
1494170723160,-1.605,2.8960000000000003e-06
1494170723170,-1.605,7.240000000000001e-07
1494170723180,-1.605,2.8960000000000003e-06
1494170723190,-1.605,2.1719999999999997e-06
1494170723200,-1.605,2.8960000000000003e-06
1494170723210,-1.605,7.240000000000001e-07
1494170723220,-1.605,2.8960000000000003e-06
1494170723230,-1.605,7.240000000000001e-07
1494170723240,-1.605,2.8960000000000003e-06
1494170723250,-1.605,3.6200000000000004e-07
1494170723260,-1.605,2.8960000000000003e-06
1494170723270,-1.605,1.0859999999999999e-06
1494170723280,-1.605,3.258e-06
1494170723290,-1.605,0.0
1494170723300,-1.605,2.1719999999999997e-06
1494170723310,-1.605,3.6200000000000004e-07
1494170723320,-1.605,2.5340000000000002e-06
1494170723330,-1.605,7.240000000000001e-07
1494170723340,-1.605,2.8960000000000003e-06
1494170723350,-1.605,7.240000000000001e-07
1494170723360,-1.605,2.8960000000000003e-06
1494170723370,-1.605,7.240000000000001e-07
1494170723380,-1.605,3.258e-06
1494170723390,-1.605,1.4480000000000002e-06
1494170723400,-1.605,2.5340000000000002e-06
1494170723410,-1.605,3.6200000000000004e-07
1494170723420,-1.605,3.258e-06
1494170723430,-1.605,7.240000000000001e-07
1494170723440,-1.605,2.5340000000000002e-06
1494170723450,-1.605,7.240000000000001e-07
1494170723460,-1.605,2.8960000000000003e-06
1494170723470,-1.605,1.4480000000000002e-06
1494170723480,-1.605,2.1719999999999997e-06
1494170723490,-1.605,7.240000000000001e-07
1494170723500,-1.605,2.8960000000000003e-06
1494170723510,-1.605,1.0859999999999999e-06
1494170723520,-1.605,2.5340000000000002e-06
1494170723530,-1.605,7.240000000000001e-07
1494170723540,-1.605,3.258e-06
1494170723550,-1.605,7.240000000000001e-07
1494170723560,-1.605,1.81e-06
1494170723570,-1.605,3.6200000000000004e-07
1494170723580,-1.605,3.258e-06
1494170723590,-1.605,0.0
1494170723600,-1.605,2.5340000000000002e-06
1494170723610,-1.605,7.240000000000001e-07
1494170723620,-1.605,2.8960000000000003e-06
1494170723630,-1.605,1.4480000000000002e-06
1494170723640,-1.605,2.8960000000000003e-06
1494170723650,-1.605,0.0
1494170723660,-1.605,3.258e-06
1494170723670,-1.605,3.6200000000000004e-07
1494170723680,-1.605,2.1719999999999997e-06
1494170723690,-1.605,3.6200000000000004e-07
1494170723700,-1.605,2.1719999999999997e-06
1494170723710,-1.605,7.240000000000001e-07
