Timestamp,position,BLMTI.06R7.B2I10_TCP.D6R7.B2
1494171672180,-1.09,7.240000000000001e-07
1494171672190,-1.09,1.0859999999999999e-06
1494171672200,-1.09,7.240000000000001e-07
1494171672210,-1.09,1.4480000000000002e-06
1494171672220,-1.09,7.240000000000001e-07
1494171672230,-1.09,1.4480000000000002e-06
1494171672240,-1.09,1.0859999999999999e-06
1494171672250,-1.09,7.240000000000001e-07
1494171672260,-1.09,1.0859999999999999e-06
1494171672270,-1.09,1.4480000000000002e-06
1494171672280,-1.09,7.240000000000001e-07
1494171672290,-1.09,1.0859999999999999e-06
1494171672300,-1.09,7.240000000000001e-07
1494171672310,-1.09,1.4480000000000002e-06
1494171672320,-1.09,1.0859999999999999e-06
1494171672330,-1.09,1.81e-06
1494171672340,-1.09,1.0859999999999999e-06
1494171672350,-1.09,1.0859999999999999e-06
1494171672360,-1.09,1.0859999999999999e-06
1494171672370,-1.09,7.240000000000001e-07
1494171672380,-1.09,1.0859999999999999e-06
1494171672390,-1.09,1.4480000000000002e-06
1494171672400,-1.09,1.0859999999999999e-06
1494171672410,-1.09,1.0859999999999999e-06
1494171672420,-1.09,3.6200000000000004e-07
1494171672430,-1.09,1.0859999999999999e-06
1494171672440,-1.09,1.4480000000000002e-06
1494171672450,-1.09,1.0859999999999999e-06
1494171672460,-1.09,7.240000000000001e-07
1494171672470,-1.09,1.0859999999999999e-06
1494171672480,-1.09,1.0859999999999999e-06
1494171672490,-1.09,1.4480000000000002e-06
1494171672500,-1.09,7.240000000000001e-07
1494171672510,-1.09,1.4480000000000002e-06
1494171672520,-1.09,7.240000000000001e-07
1494171672530,-1.09,1.0859999999999999e-06
1494171672540,-1.09,1.0859999999999999e-06
1494171672550,-1.09,1.4480000000000002e-06
1494171672560,-1.09,1.81e-06
1494171672570,-1.09,7.240000000000001e-07
1494171672580,-1.09,1.81e-06
1494171672590,-1.09,1.81e-06
1494171672600,-1.09,1.0859999999999999e-06
1494171672610,-1.09,7.240000000000001e-07
1494171672620,-1.09,1.0859999999999999e-06
1494171672630,-1.09,1.0859999999999999e-06
1494171672640,-1.09,1.4480000000000002e-06
1494171672650,-1.09,7.240000000000001e-07
1494171672660,-1.09,3.6200000000000004e-07
1494171672670,-1.09,1.0859999999999999e-06
1494171672680,-1.09,1.0859999999999999e-06
1494171672690,-1.09,1.0859999999999999e-06
1494171672700,-1.09,7.240000000000001e-07
1494171672710,-1.09,1.0859999999999999e-06
1494171672720,-1.09,1.4480000000000002e-06
1494171672730,-1.09,0.0
1494171672740,-1.09,1.4480000000000002e-06
1494171672750,-1.09,1.0859999999999999e-06
1494171672760,-1.09,2.5340000000000002e-06
1494171672770,-1.09,1.0859999999999999e-06
1494171672780,-1.09,1.4480000000000002e-06
1494171672790,-1.09,1.0859999999999999e-06
1494171672800,-1.09,1.4480000000000002e-06
1494171672810,-1.09,1.4480000000000002e-06
1494171672820,-1.09,1.4480000000000002e-06
1494171672830,-1.09,7.240000000000001e-07
1494171672840,-1.09,1.81e-06
1494171672850,-1.09,3.6200000000000004e-07
1494171672860,-1.09,7.240000000000001e-07
1494171672870,-1.09,1.4480000000000002e-06
1494171672880,-1.09,3.6200000000000004e-07
1494171672890,-1.09,1.0859999999999999e-06
1494171672900,-1.09,1.4480000000000002e-06
1494171672910,-1.09,7.240000000000001e-07
1494171672920,-1.09,1.0859999999999999e-06
1494171672930,-1.09,7.240000000000001e-07
1494171672940,-1.09,7.240000000000001e-07
1494171672950,-1.09,7.240000000000001e-07
1494171672960,-1.09,1.4480000000000002e-06
1494171672970,-1.09,7.240000000000001e-07
1494171672980,-1.09,1.4480000000000002e-06
1494171672990,-1.09,7.240000000000001e-07
1494171673000,-1.09,1.0859999999999999e-06
1494171673010,-1.09,7.240000000000001e-07
1494171673020,-1.09,1.81e-06
1494171673030,-1.09,1.0859999999999999e-06
1494171673040,-1.09,1.4480000000000002e-06
1494171673050,-1.09,7.240000000000001e-07
1494171673060,-1.09,1.4480000000000002e-06
1494171673070,-1.09,1.4480000000000002e-06
