Timestamp,position,BLMTI.06R7.B2I10_TCP.D6R7.B2
1494171676180,2.38,3.6200000000000004e-07
1494171676190,2.38,1.4480000000000002e-06
1494171676200,2.38,2.1719999999999997e-06
1494171676210,2.38,1.81e-06
1494171676220,2.38,1.81e-06
1494171676230,2.38,1.0859999999999999e-06
1494171676240,2.38,1.4480000000000002e-06
1494171676250,2.38,1.81e-06
1494171676260,2.38,1.0859999999999999e-06
1494171676270,2.38,7.240000000000001e-07
1494171676280,2.38,7.240000000000001e-07
1494171676290,2.38,7.240000000000001e-07
1494171676300,2.38,1.4480000000000002e-06
1494171676310,2.38,1.0859999999999999e-06
1494171676320,2.38,7.240000000000001e-07
1494171676330,2.38,1.4480000000000002e-06
1494171676340,2.38,1.0859999999999999e-06
1494171676350,2.38,1.4480000000000002e-06
1494171676360,2.38,1.81e-06
1494171676370,2.38,1.0859999999999999e-06
1494171676380,2.38,1.81e-06
1494171676390,2.38,1.4480000000000002e-06
1494171676400,2.38,1.0859999999999999e-06
1494171676410,2.38,1.81e-06
1494171676420,2.38,1.81e-06
1494171676430,2.38,1.0859999999999999e-06
1494171676440,2.38,1.0859999999999999e-06
1494171676450,2.38,1.0859999999999999e-06
1494171676460,2.38,1.0859999999999999e-06
1494171676470,2.38,7.240000000000001e-07
1494171676480,2.38,3.6200000000000004e-07
1494171676490,2.38,1.0859999999999999e-06
1494171676500,2.38,7.240000000000001e-07
1494171676510,2.38,7.240000000000001e-07
1494171676520,2.38,1.81e-06
1494171676530,2.38,1.4480000000000002e-06
1494171676540,2.38,1.0859999999999999e-06
1494171676550,2.38,7.240000000000001e-07
1494171676560,2.38,1.0859999999999999e-06
1494171676570,2.38,1.4480000000000002e-06
1494171676580,2.38,1.4480000000000002e-06
1494171676590,2.38,1.0859999999999999e-06
1494171676600,2.38,1.4480000000000002e-06
1494171676610,2.38,1.4480000000000002e-06
1494171676620,2.38,2.1719999999999997e-06
1494171676630,2.38,7.240000000000001e-07
1494171676640,2.38,1.81e-06
1494171676650,2.38,1.4480000000000002e-06
1494171676660,2.38,2.1719999999999997e-06
1494171676670,2.38,1.4480000000000002e-06
1494171676680,2.38,3.6200000000000004e-07
1494171676690,2.38,1.0859999999999999e-06
1494171676700,2.38,1.0859999999999999e-06
1494171676710,2.38,1.0859999999999999e-06
1494171676720,2.38,7.240000000000001e-07
1494171676730,2.38,1.4480000000000002e-06
1494171676740,2.38,7.240000000000001e-07
1494171676750,2.38,1.0859999999999999e-06
1494171676760,2.38,1.4480000000000002e-06
1494171676770,2.38,7.240000000000001e-07
1494171676780,2.38,1.0859999999999999e-06
1494171676790,2.38,1.0859999999999999e-06
1494171676800,2.38,7.240000000000001e-07
1494171676810,2.38,1.0859999999999999e-06
1494171676820,2.38,1.0859999999999999e-06
1494171676830,2.38,3.6200000000000004e-07
1494171676840,2.38,1.81e-06
1494171676850,2.38,7.240000000000001e-07
1494171676860,2.38,1.0859999999999999e-06
1494171676870,2.38,1.0859999999999999e-06
1494171676880,2.38,1.81e-06
1494171676890,2.38,1.0859999999999999e-06
1494171676900,2.38,1.4480000000000002e-06
1494171676910,2.38,1.0859999999999999e-06
1494171676920,2.38,3.6200000000000004e-07
1494171676930,2.38,1.0859999999999999e-06
1494171676940,2.38,7.240000000000001e-07
1494171676950,2.38,1.0859999999999999e-06
1494171676960,2.38,7.240000000000001e-07
1494171676970,2.38,3.6200000000000004e-07
1494171676980,2.38,7.240000000000001e-07
1494171676990,2.38,7.240000000000001e-07
1494171677000,2.38,1.0859999999999999e-06
1494171677010,2.38,1.81e-06
1494171677020,2.38,7.240000000000001e-07
1494171677030,2.38,1.0859999999999999e-06
1494171677040,2.38,1.0859999999999999e-06
1494171677050,2.38,1.0859999999999999e-06
1494171677060,2.38,7.240000000000001e-07
1494171677070,2.38,1.0859999999999999e-06
1494171677080,2.38,3.6200000000000004e-07
1494171677090,2.38,1.4480000000000002e-06
1494171677100,2.38,7.240000000000001e-07
1494171677110,2.38,1.81e-06
1494171677120,2.38,7.240000000000001e-07
1494171677130,2.38,7.240000000000001e-07
1494171677140,2.38,1.4480000000000002e-06
1494171677150,2.38,3.6200000000000004e-07
1494171677160,2.38,7.240000000000001e-07
1494171677170,2.38,7.240000000000001e-07
1494171677180,2.38,1.4480000000000002e-06
1494171677190,2.38,3.6200000000000004e-07
1494171677200,2.38,3.6200000000000004e-07
1494171677210,2.38,1.0859999999999999e-06
1494171677220,2.38,1.0859999999999999e-06
1494171677230,2.38,1.4480000000000002e-06
1494171677240,2.38,1.0859999999999999e-06
1494171677250,2.38,1.0859999999999999e-06
1494171677260,2.38,1.0859999999999999e-06
1494171677270,2.38,1.0859999999999999e-06
1494171677280,2.38,1.0859999999999999e-06
1494171677290,2.38,1.0859999999999999e-06
1494171677300,2.38,1.4480000000000002e-06
1494171677310,2.38,7.240000000000001e-07
1494171677320,2.38,1.4480000000000002e-06
1494171677330,2.38,7.240000000000001e-07
1494171677340,2.38,1.0859999999999999e-06
1494171677350,2.38,7.240000000000001e-07
1494171677360,2.38,1.4480000000000002e-06
1494171677370,2.38,3.6200000000000004e-07
1494171677380,2.38,7.240000000000001e-07
1494171677390,2.38,7.240000000000001e-07
1494171677400,2.38,7.240000000000001e-07
1494171677410,2.38,3.6200000000000004e-07
1494171677420,2.38,3.6200000000000004e-07
1494171677430,2.38,7.240000000000001e-07
1494171677440,2.38,7.240000000000001e-07
1494171677450,2.38,3.6200000000000004e-07
1494171677460,2.38,7.240000000000001e-07
1494171677470,2.38,3.6200000000000004e-07
1494171677480,2.38,1.4480000000000002e-06
1494171677490,2.38,7.240000000000001e-07
1494171677500,2.38,1.0859999999999999e-06
1494171677510,2.38,1.0859999999999999e-06
1494171677520,2.38,1.0859999999999999e-06
1494171677530,2.38,7.240000000000001e-07
1494171677540,2.38,7.240000000000001e-07
1494171677550,2.38,3.6200000000000004e-07
1494171677560,2.38,1.0859999999999999e-06
1494171677570,2.38,1.0859999999999999e-06
1494171677580,2.38,3.6200000000000004e-07
1494171677590,2.38,7.240000000000001e-07
1494171677600,2.38,1.0859999999999999e-06
1494171677610,2.38,1.0859999999999999e-06
1494171677620,2.38,7.240000000000001e-07
1494171677630,2.38,7.240000000000001e-07
1494171677640,2.38,7.240000000000001e-07
1494171677650,2.38,1.0859999999999999e-06
1494171677660,2.38,3.6200000000000004e-07
1494171677670,2.38,7.240000000000001e-07
1494171677680,2.38,1.0859999999999999e-06
1494171677690,2.38,3.6200000000000004e-07
1494171677700,2.38,1.4480000000000002e-06
1494171677710,2.38,1.0859999999999999e-06
1494171677720,2.38,1.0859999999999999e-06
1494171677730,2.38,3.6200000000000004e-07
1494171677740,2.38,1.81e-06
