Timestamp,position,BLMTI.06R7.B2I10_TCP.D6R7.B2
1494171680180,2.365,2.5340000000000002e-06
1494171680190,2.365,1.81e-06
1494171680200,2.365,3.62e-06
1494171680210,2.365,1.81e-06
1494171680220,2.365,3.982e-06
1494171680230,2.365,1.0859999999999999e-06
1494171680240,2.365,2.8960000000000003e-06
1494171680250,2.365,1.4480000000000002e-06
1494171680260,2.365,2.5340000000000002e-06
1494171680270,2.365,1.4480000000000002e-06
1494171680280,2.365,2.1719999999999997e-06
1494171680290,2.365,1.0859999999999999e-06
1494171680300,2.365,1.81e-06
1494171680310,2.365,1.0859999999999999e-06
1494171680320,2.365,1.81e-06
1494171680330,2.365,7.240000000000001e-07
1494171680340,2.365,1.0859999999999999e-06
1494171680350,2.365,1.0859999999999999e-06
1494171680360,2.365,1.0859999999999999e-06
1494171680370,2.365,7.240000000000001e-07
1494171680380,2.365,2.5340000000000002e-06
1494171680390,2.365,1.0859999999999999e-06
1494171680400,2.365,1.0859999999999999e-06
1494171680410,2.365,1.4480000000000002e-06
1494171680420,2.365,3.258e-06
1494171680430,2.365,1.81e-06
1494171680440,2.365,2.1719999999999997e-06
1494171680450,2.365,1.4480000000000002e-06
1494171680460,2.365,2.1719999999999997e-06
1494171680470,2.365,1.81e-06
1494171680480,2.365,2.8960000000000003e-06
1494171680490,2.365,1.81e-06
1494171680500,2.365,1.81e-06
1494171680510,2.365,1.4480000000000002e-06
1494171680520,2.365,1.81e-06
1494171680530,2.365,1.81e-06
1494171680540,2.365,1.0859999999999999e-06
1494171680550,2.365,1.81e-06
1494171680560,2.365,1.0859999999999999e-06
1494171680570,2.365,7.240000000000001e-07
1494171680580,2.365,1.0859999999999999e-06
1494171680590,2.365,7.240000000000001e-07
1494171680600,2.365,2.1719999999999997e-06
1494171680610,2.365,1.0859999999999999e-06
1494171680620,2.365,1.81e-06
1494171680630,2.365,1.0859999999999999e-06
1494171680640,2.365,1.4480000000000002e-06
1494171680650,2.365,1.4480000000000002e-06
1494171680660,2.365,1.81e-06
1494171680670,2.365,2.1719999999999997e-06
1494171680680,2.365,2.1719999999999997e-06
1494171680690,2.365,1.4480000000000002e-06
1494171680700,2.365,1.4480000000000002e-06
1494171680710,2.365,1.81e-06
1494171680720,2.365,7.240000000000001e-07
1494171680730,2.365,1.0859999999999999e-06
1494171680740,2.365,1.0859999999999999e-06
1494171680750,2.365,7.240000000000001e-07
1494171680760,2.365,1.0859999999999999e-06
1494171680770,2.365,1.0859999999999999e-06
1494171680780,2.365,7.240000000000001e-07
1494171680790,2.365,1.0859999999999999e-06
1494171680800,2.365,3.6200000000000004e-07
1494171680810,2.365,1.4480000000000002e-06
1494171680820,2.365,7.240000000000001e-07
1494171680830,2.365,7.240000000000001e-07
1494171680840,2.365,1.4480000000000002e-06
1494171680850,2.365,7.240000000000001e-07
1494171680860,2.365,1.0859999999999999e-06
1494171680870,2.365,7.240000000000001e-07
1494171680880,2.365,2.1719999999999997e-06
1494171680890,2.365,1.4480000000000002e-06
1494171680900,2.365,1.0859999999999999e-06
1494171680910,2.365,1.0859999999999999e-06
1494171680920,2.365,2.1719999999999997e-06
1494171680930,2.365,1.0859999999999999e-06
1494171680940,2.365,1.81e-06
1494171680950,2.365,1.0859999999999999e-06
1494171680960,2.365,1.0859999999999999e-06
1494171680970,2.365,1.81e-06
1494171680980,2.365,1.4480000000000002e-06
1494171680990,2.365,1.0859999999999999e-06
1494171681000,2.365,3.6200000000000004e-07
1494171681010,2.365,1.0859999999999999e-06
1494171681020,2.365,1.0859999999999999e-06
1494171681030,2.365,1.0859999999999999e-06
1494171681040,2.365,7.240000000000001e-07
