Timestamp,position,BLMTI.06R7.B2I10_TCP.B6R7.B2
1494682513160,0.72,1.4480000000000002e-06
1494682513170,0.72,3.982e-06
1494682513180,0.72,2.5340000000000002e-06
1494682513190,0.72,3.62e-06
1494682513200,0.72,2.8960000000000003e-06
1494682513210,0.72,2.8960000000000003e-06
1494682513220,0.72,2.5340000000000002e-06
1494682513230,0.72,2.8960000000000003e-06
1494682513240,0.72,2.1719999999999997e-06
1494682513250,0.72,2.8960000000000003e-06
1494682513260,0.72,2.1719999999999997e-06
1494682513270,0.72,3.62e-06
1494682513280,0.72,2.5340000000000002e-06
1494682513290,0.72,3.258e-06
1494682513300,0.72,1.81e-06
1494682513310,0.72,4.343999999999999e-06
1494682513320,0.72,7.240000000000001e-07
1494682513330,0.72,4.343999999999999e-06
1494682513340,0.72,7.240000000000001e-07
1494682513350,0.72,3.62e-06
1494682513360,0.72,1.81e-06
1494682513370,0.72,2.8960000000000003e-06
1494682513380,0.72,2.8960000000000003e-06
1494682513390,0.72,4.706e-06
1494682513400,0.72,1.81e-06
1494682513410,0.72,3.258e-06
1494682513420,0.72,1.81e-06
1494682513430,0.72,2.1719999999999997e-06
1494682513440,0.72,2.5340000000000002e-06
1494682513450,0.72,2.8960000000000003e-06
1494682513460,0.72,1.81e-06
1494682513470,0.72,3.258e-06
1494682513480,0.72,2.8960000000000003e-06
1494682513490,0.72,2.8960000000000003e-06
1494682513500,0.72,2.1719999999999997e-06
1494682513510,0.72,3.982e-06
1494682513520,0.72,2.1719999999999997e-06
1494682513530,0.72,4.343999999999999e-06
1494682513540,0.72,1.4480000000000002e-06
1494682513550,0.72,3.982e-06
1494682513560,0.72,1.4480000000000002e-06
1494682513570,0.72,3.62e-06
1494682513580,0.72,1.4480000000000002e-06
1494682513590,0.72,3.982e-06
1494682513600,0.72,1.81e-06
1494682513610,0.72,2.8960000000000003e-06
1494682513620,0.72,1.81e-06
1494682513630,0.72,4.343999999999999e-06
1494682513640,0.72,2.1719999999999997e-06
1494682513650,0.72,3.258e-06
1494682513660,0.72,2.5340000000000002e-06
1494682513670,0.72,3.62e-06
1494682513680,0.72,2.5340000000000002e-06
1494682513690,0.72,2.8960000000000003e-06
1494682513700,0.72,3.6200000000000004e-07
1494682513710,0.72,2.8960000000000003e-06
1494682513720,0.72,1.81e-06
1494682513730,0.72,4.343999999999999e-06
1494682513740,0.72,1.4480000000000002e-06
1494682513750,0.72,3.982e-06
1494682513760,0.72,1.4480000000000002e-06
1494682513770,0.72,3.62e-06
1494682513780,0.72,2.5340000000000002e-06
1494682513790,0.72,4.343999999999999e-06
1494682513800,0.72,1.4480000000000002e-06
1494682513810,0.72,3.982e-06
1494682513820,0.72,2.1719999999999997e-06
1494682513830,0.72,3.258e-06
1494682513840,0.72,1.4480000000000002e-06
1494682513850,0.72,2.5340000000000002e-06
1494682513860,0.72,2.8960000000000003e-06
1494682513870,0.72,3.258e-06
1494682513880,0.72,2.5340000000000002e-06
1494682513890,0.72,2.5340000000000002e-06
1494682513900,0.72,2.1719999999999997e-06
1494682513910,0.72,3.982e-06
1494682513920,0.72,2.1719999999999997e-06
1494682513930,0.72,3.982e-06
1494682513940,0.72,1.4480000000000002e-06
1494682513950,0.72,3.62e-06
1494682513960,0.72,1.4480000000000002e-06
1494682513970,0.72,3.62e-06
1494682513980,0.72,1.4480000000000002e-06
1494682513990,0.72,4.343999999999999e-06
1494682514000,0.72,7.240000000000001e-07
1494682514010,0.72,4.343999999999999e-06
1494682514020,0.72,7.240000000000001e-07
1494682514030,0.72,4.706e-06
1494682514040,0.72,1.0859999999999999e-06
1494682514050,0.72,3.62e-06
1494682514060,0.72,1.81e-06
1494682514070,0.72,4.706e-06
1494682514080,0.72,2.5340000000000002e-06
1494682514090,0.72,2.5340000000000002e-06
1494682514100,0.72,2.8960000000000003e-06
1494682514110,0.72,3.258e-06
1494682514120,0.72,2.1719999999999997e-06
1494682514130,0.72,2.5340000000000002e-06
1494682514140,0.72,2.5340000000000002e-06
1494682514150,0.72,3.982e-06
1494682514160,0.72,1.4480000000000002e-06
1494682514170,0.72,3.62e-06
1494682514180,0.72,1.4480000000000002e-06
1494682514190,0.72,4.706e-06
1494682514200,0.72,7.240000000000001e-07
1494682514210,0.72,3.62e-06
1494682514220,0.72,1.0859999999999999e-06
1494682514230,0.72,3.982e-06
1494682514240,0.72,2.5340000000000002e-06
1494682514250,0.72,3.258e-06
1494682514260,0.72,2.1719999999999997e-06
1494682514270,0.72,4.343999999999999e-06
1494682514280,0.72,1.81e-06
1494682514290,0.72,3.982e-06
1494682514300,0.72,1.81e-06
1494682514310,0.72,3.982e-06
1494682514320,0.72,1.0859999999999999e-06
1494682514330,0.72,3.62e-06
1494682514340,0.72,2.1719999999999997e-06
1494682514350,0.72,4.706e-06
1494682514360,0.72,2.1719999999999997e-06
1494682514370,0.72,4.343999999999999e-06
1494682514380,0.72,1.0859999999999999e-06
1494682514390,0.72,4.343999999999999e-06
1494682514400,0.72,1.0859999999999999e-06
1494682514410,0.72,4.343999999999999e-06
1494682514420,0.72,1.81e-06
1494682514430,0.72,4.343999999999999e-06
1494682514440,0.72,1.81e-06
1494682514450,0.72,4.706e-06
1494682514460,0.72,1.81e-06
1494682514470,0.72,4.343999999999999e-06
1494682514480,0.72,1.81e-06
1494682514490,0.72,3.982e-06
1494682514500,0.72,1.4480000000000002e-06
1494682514510,0.72,3.982e-06
1494682514520,0.72,1.0859999999999999e-06
1494682514530,0.72,3.258e-06
1494682514540,0.72,2.5340000000000002e-06
1494682514550,0.72,3.258e-06
1494682514560,0.72,1.81e-06
1494682514570,0.72,3.258e-06
1494682514580,0.72,2.5340000000000002e-06
1494682514590,0.72,3.62e-06
1494682514600,0.72,1.4480000000000002e-06
1494682514610,0.72,4.343999999999999e-06
1494682514620,0.72,1.81e-06
1494682514630,0.72,3.982e-06
1494682514640,0.72,1.4480000000000002e-06
1494682514650,0.72,3.62e-06
1494682514660,0.72,1.81e-06
1494682514670,0.72,4.343999999999999e-06
1494682514680,0.72,1.0859999999999999e-06
1494682514690,0.72,3.982e-06
1494682514700,0.72,2.1719999999999997e-06
1494682514710,0.72,5.0680000000000004e-06
1494682514720,0.72,1.81e-06
1494682514730,0.72,4.706e-06
1494682514740,0.72,2.1719999999999997e-06
1494682514750,0.72,3.62e-06
1494682514760,0.72,2.5340000000000002e-06
1494682514770,0.72,3.62e-06
1494682514780,0.72,2.8960000000000003e-06
1494682514790,0.72,2.1719999999999997e-06
1494682514800,0.72,1.81e-06
1494682514810,0.72,3.258e-06
1494682514820,0.72,1.81e-06
1494682514830,0.72,3.982e-06
1494682514840,0.72,1.81e-06
1494682514850,0.72,4.706e-06
1494682514860,0.72,1.81e-06
1494682514870,0.72,3.258e-06
1494682514880,0.72,1.4480000000000002e-06
1494682514890,0.72,5.0680000000000004e-06
1494682514900,0.72,1.4480000000000002e-06
1494682514910,0.72,3.982e-06
1494682514920,0.72,2.1719999999999997e-06
1494682514930,0.72,3.982e-06
1494682514940,0.72,1.81e-06
1494682514950,0.72,3.982e-06
1494682514960,0.72,1.4480000000000002e-06
1494682514970,0.72,3.982e-06
1494682514980,0.72,2.1719999999999997e-06
1494682514990,0.72,3.62e-06
1494682515000,0.72,1.4480000000000002e-06
1494682515010,0.72,3.62e-06
1494682515020,0.72,2.1719999999999997e-06
1494682515030,0.72,3.62e-06
1494682515040,0.72,2.5340000000000002e-06
1494682515050,0.72,3.258e-06
1494682515060,0.72,2.8960000000000003e-06
1494682515070,0.72,3.258e-06
1494682515080,0.72,2.5340000000000002e-06
1494682515090,0.72,2.5340000000000002e-06
1494682515100,0.72,1.81e-06
1494682515110,0.72,3.982e-06
1494682515120,0.72,1.0859999999999999e-06
1494682515130,0.72,3.62e-06
1494682515140,0.72,1.81e-06
1494682515150,0.72,2.8960000000000003e-06
1494682515160,0.72,1.4480000000000002e-06
1494682515170,0.72,4.343999999999999e-06
1494682515180,0.72,1.0859999999999999e-06
1494682515190,0.72,4.706e-06
1494682515200,0.72,2.1719999999999997e-06
1494682515210,0.72,3.982e-06
1494682515220,0.72,1.81e-06
1494682515230,0.72,4.343999999999999e-06
1494682515240,0.72,1.4480000000000002e-06
1494682515250,0.72,2.8960000000000003e-06
1494682515260,0.72,2.1719999999999997e-06
1494682515270,0.72,4.343999999999999e-06
1494682515280,0.72,1.4480000000000002e-06
1494682515290,0.72,2.8960000000000003e-06
1494682515300,0.72,2.1719999999999997e-06
1494682515310,0.72,3.62e-06
1494682515320,0.72,1.4480000000000002e-06
1494682515330,0.72,2.8960000000000003e-06
1494682515340,0.72,2.1719999999999997e-06
1494682515350,0.72,3.62e-06
1494682515360,0.72,2.5340000000000002e-06
1494682515370,0.72,4.343999999999999e-06
1494682515380,0.72,1.4480000000000002e-06
1494682515390,0.72,4.343999999999999e-06
1494682515400,0.72,1.81e-06
1494682515410,0.72,3.258e-06
1494682515420,0.72,1.81e-06
1494682515430,0.72,2.8960000000000003e-06
1494682515440,0.72,2.1719999999999997e-06
1494682515450,0.72,3.982e-06
1494682515460,0.72,2.8960000000000003e-06
1494682515470,0.72,3.982e-06
1494682515480,0.72,2.1719999999999997e-06
1494682515490,0.72,3.62e-06
1494682515500,0.72,1.0859999999999999e-06
1494682515510,0.72,3.62e-06
1494682515520,0.72,1.81e-06
1494682515530,0.72,4.343999999999999e-06
1494682515540,0.72,2.1719999999999997e-06
1494682515550,0.72,4.343999999999999e-06
1494682515560,0.72,1.4480000000000002e-06
1494682515570,0.72,4.706e-06
1494682515580,0.72,7.240000000000001e-07
1494682515590,0.72,3.982e-06
1494682515600,0.72,1.4480000000000002e-06
1494682515610,0.72,3.982e-06
1494682515620,0.72,2.5340000000000002e-06
1494682515630,0.72,4.343999999999999e-06
1494682515640,0.72,2.5340000000000002e-06
1494682515650,0.72,2.5340000000000002e-06
1494682515660,0.72,1.4480000000000002e-06
1494682515670,0.72,3.258e-06
1494682515680,0.72,2.5340000000000002e-06
1494682515690,0.72,2.8960000000000003e-06
1494682515700,0.72,1.81e-06
1494682515710,0.72,3.62e-06
1494682515720,0.72,1.81e-06
1494682515730,0.72,3.982e-06
1494682515740,0.72,1.81e-06
1494682515750,0.72,4.343999999999999e-06
1494682515760,0.72,1.81e-06
1494682515770,0.72,3.258e-06
1494682515780,0.72,1.81e-06
1494682515790,0.72,3.982e-06
1494682515800,0.72,2.8960000000000003e-06
1494682515810,0.72,3.62e-06
1494682515820,0.72,1.81e-06
1494682515830,0.72,3.62e-06
1494682515840,0.72,1.81e-06
1494682515850,0.72,3.258e-06
1494682515860,0.72,1.4480000000000002e-06
1494682515870,0.72,3.982e-06
1494682515880,0.72,1.4480000000000002e-06
1494682515890,0.72,3.62e-06
1494682515900,0.72,1.4480000000000002e-06
1494682515910,0.72,3.982e-06
1494682515920,0.72,1.81e-06
1494682515930,0.72,3.62e-06
1494682515940,0.72,7.240000000000001e-07
1494682515950,0.72,3.982e-06
1494682515960,0.72,2.1719999999999997e-06
1494682515970,0.72,3.982e-06
1494682515980,0.72,1.81e-06
1494682515990,0.72,3.62e-06
1494682516000,0.72,1.4480000000000002e-06
1494682516010,0.72,3.982e-06
1494682516020,0.72,1.4480000000000002e-06
1494682516030,0.72,4.706e-06
1494682516040,0.72,1.81e-06
1494682516050,0.72,2.8960000000000003e-06
1494682516060,0.72,1.0859999999999999e-06
1494682516070,0.72,3.982e-06
1494682516080,0.72,2.1719999999999997e-06
1494682516090,0.72,2.8960000000000003e-06
1494682516100,0.72,2.1719999999999997e-06
1494682516110,0.72,4.343999999999999e-06
1494682516120,0.72,1.4480000000000002e-06
1494682516130,0.72,2.8960000000000003e-06
1494682516140,0.72,1.81e-06
1494682516150,0.72,3.982e-06
1494682516160,0.72,1.4480000000000002e-06
