Timestamp,position,BLMTI.04R3.B1I10_TCSG.4R3.B1
1494678407370,0.075,3.6200000000000004e-07
1494678407380,0.075,1.4480000000000002e-06
1494678407390,0.075,0.0
1494678407400,0.075,1.0859999999999999e-06
1494678407410,0.075,3.6200000000000004e-07
1494678407420,0.075,7.240000000000001e-07
1494678407430,0.075,7.240000000000001e-07
1494678407440,0.075,7.240000000000001e-07
1494678407450,0.075,7.240000000000001e-07
1494678407460,0.075,3.6200000000000004e-07
1494678407470,0.075,1.0859999999999999e-06
1494678407480,0.075,7.240000000000001e-07
1494678407490,0.075,7.240000000000001e-07
1494678407500,0.075,7.240000000000001e-07
1494678407510,0.075,1.0859999999999999e-06
1494678407520,0.075,7.240000000000001e-07
1494678407530,0.075,3.6200000000000004e-07
1494678407540,0.075,1.0859999999999999e-06
1494678407550,0.075,0.0
1494678407560,0.075,1.0859999999999999e-06
1494678407570,0.075,7.240000000000001e-07
1494678407580,0.075,7.240000000000001e-07
1494678407590,0.075,0.0
1494678407600,0.075,1.4480000000000002e-06
1494678407610,0.075,0.0
1494678407620,0.075,1.81e-06
1494678407630,0.075,3.6200000000000004e-07
1494678407640,0.075,3.6200000000000004e-07
1494678407650,0.075,7.240000000000001e-07
1494678407660,0.075,1.0859999999999999e-06
1494678407670,0.075,7.240000000000001e-07
1494678407680,0.075,7.240000000000001e-07
1494678407690,0.075,1.0859999999999999e-06
1494678407700,0.075,0.0
1494678407710,0.075,1.0859999999999999e-06
1494678407720,0.075,3.6200000000000004e-07
1494678407730,0.075,1.0859999999999999e-06
1494678407740,0.075,7.240000000000001e-07
1494678407750,0.075,1.0859999999999999e-06
1494678407760,0.075,0.0
1494678407770,0.075,3.6200000000000004e-07
1494678407780,0.075,1.0859999999999999e-06
1494678407790,0.075,3.6200000000000004e-07
1494678407800,0.075,1.0859999999999999e-06
1494678407810,0.075,0.0
1494678407820,0.075,7.240000000000001e-07
1494678407830,0.075,3.6200000000000004e-07
1494678407840,0.075,1.0859999999999999e-06
1494678407850,0.075,0.0
1494678407860,0.075,1.0859999999999999e-06
1494678407870,0.075,3.6200000000000004e-07
1494678407880,0.075,1.0859999999999999e-06
1494678407890,0.075,1.0859999999999999e-06
1494678407900,0.075,1.4480000000000002e-06
1494678407910,0.075,1.81e-06
1494678407920,0.075,3.6200000000000004e-07
1494678407930,0.075,1.4480000000000002e-06
1494678407940,0.075,0.0
1494678407950,0.075,1.4480000000000002e-06
1494678407960,0.075,0.0
1494678407970,0.075,1.0859999999999999e-06
1494678407980,0.075,3.6200000000000004e-07
1494678407990,0.075,7.240000000000001e-07
1494678408000,0.075,3.6200000000000004e-07
1494678408010,0.075,1.0859999999999999e-06
1494678408020,0.075,7.240000000000001e-07
1494678408030,0.075,7.240000000000001e-07
1494678408040,0.075,1.0859999999999999e-06
1494678408050,0.075,3.6200000000000004e-07
1494678408060,0.075,1.0859999999999999e-06
1494678408070,0.075,0.0
1494678408080,0.075,1.0859999999999999e-06
1494678408090,0.075,0.0
1494678408100,0.075,1.0859999999999999e-06
1494678408110,0.075,0.0
1494678408120,0.075,1.0859999999999999e-06
1494678408130,0.075,3.6200000000000004e-07
1494678408140,0.075,1.4480000000000002e-06
1494678408150,0.075,3.6200000000000004e-07
1494678408160,0.075,7.240000000000001e-07
1494678408170,0.075,1.4480000000000002e-06
1494678408180,0.075,3.6200000000000004e-07
1494678408190,0.075,1.4480000000000002e-06
1494678408200,0.075,7.240000000000001e-07
1494678408210,0.075,3.6200000000000004e-07
1494678408220,0.075,3.6200000000000004e-07
1494678408230,0.075,7.240000000000001e-07
1494678408240,0.075,1.0859999999999999e-06
1494678408250,0.075,0.0
1494678408260,0.075,1.4480000000000002e-06
1494678408270,0.075,0.0
1494678408280,0.075,1.0859999999999999e-06
1494678408290,0.075,3.6200000000000004e-07
1494678408300,0.075,7.240000000000001e-07
1494678408310,0.075,0.0
1494678408320,0.075,2.5340000000000002e-06
1494678408330,0.075,0.0
1494678408340,0.075,1.4480000000000002e-06
1494678408350,0.075,7.240000000000001e-07
1494678408360,0.075,7.240000000000001e-07
1494678408370,0.075,3.6200000000000004e-07
1494678408380,0.075,7.240000000000001e-07
1494678408390,0.075,1.0859999999999999e-06
1494678408400,0.075,7.240000000000001e-07
1494678408410,0.075,7.240000000000001e-07
1494678408420,0.075,3.6200000000000004e-07
1494678408430,0.075,1.81e-06
1494678408440,0.075,3.6200000000000004e-07
1494678408450,0.075,7.240000000000001e-07
1494678408460,0.075,7.240000000000001e-07
1494678408470,0.075,3.6200000000000004e-07
1494678408480,0.075,7.240000000000001e-07
1494678408490,0.075,1.4480000000000002e-06
1494678408500,0.075,1.0859999999999999e-06
1494678408510,0.075,0.0
1494678408520,0.075,1.4480000000000002e-06
1494678408530,0.075,0.0
1494678408540,0.075,1.0859999999999999e-06
1494678408550,0.075,0.0
1494678408560,0.075,1.4480000000000002e-06
1494678408570,0.075,0.0
1494678408580,0.075,1.4480000000000002e-06
1494678408590,0.075,3.6200000000000004e-07
1494678408600,0.075,7.240000000000001e-07
1494678408610,0.075,1.0859999999999999e-06
1494678408620,0.075,0.0
1494678408630,0.075,1.4480000000000002e-06
1494678408640,0.075,0.0
1494678408650,0.075,0.0
1494678408660,0.075,0.0
1494678408670,0.075,3.6200000000000004e-07
1494678408680,0.075,7.240000000000001e-07
1494678408690,0.075,7.240000000000001e-07
1494678408700,0.075,7.240000000000001e-07
1494678408710,0.075,3.6200000000000004e-07
1494678408720,0.075,1.0859999999999999e-06
1494678408730,0.075,0.0
1494678408740,0.075,7.240000000000001e-07
1494678408750,0.075,0.0
1494678408760,0.075,7.240000000000001e-07
1494678408770,0.075,7.240000000000001e-07
1494678408780,0.075,1.4480000000000002e-06
1494678408790,0.075,3.6200000000000004e-07
1494678408800,0.075,7.240000000000001e-07
1494678408810,0.075,3.6200000000000004e-07
1494678408820,0.075,3.6200000000000004e-07
1494678408830,0.075,1.0859999999999999e-06
1494678408840,0.075,0.0
1494678408850,0.075,3.6200000000000004e-07
1494678408860,0.075,7.240000000000001e-07
1494678408870,0.075,1.0859999999999999e-06
1494678408880,0.075,3.6200000000000004e-07
1494678408890,0.075,7.240000000000001e-07
1494678408900,0.075,3.6200000000000004e-07
1494678408910,0.075,3.6200000000000004e-07
1494678408920,0.075,7.240000000000001e-07
1494678408930,0.075,3.6200000000000004e-07
1494678408940,0.075,7.240000000000001e-07
1494678408950,0.075,0.0
1494678408960,0.075,1.0859999999999999e-06
1494678408970,0.075,3.6200000000000004e-07
1494678408980,0.075,1.81e-06
1494678408990,0.075,3.6200000000000004e-07
1494678409000,0.075,1.4480000000000002e-06
1494678409010,0.075,3.6200000000000004e-07
1494678409020,0.075,7.240000000000001e-07
1494678409030,0.075,0.0
1494678409040,0.075,1.0859999999999999e-06
1494678409050,0.075,1.0859999999999999e-06
1494678409060,0.075,1.0859999999999999e-06
1494678409070,0.075,3.6200000000000004e-07
1494678409080,0.075,3.6200000000000004e-07
1494678409090,0.075,1.4480000000000002e-06
1494678409100,0.075,7.240000000000001e-07
1494678409110,0.075,3.6200000000000004e-07
1494678409120,0.075,7.240000000000001e-07
1494678409130,0.075,7.240000000000001e-07
1494678409140,0.075,1.0859999999999999e-06
1494678409150,0.075,0.0
1494678409160,0.075,1.0859999999999999e-06
1494678409170,0.075,0.0
1494678409180,0.075,1.0859999999999999e-06
1494678409190,0.075,3.6200000000000004e-07
1494678409200,0.075,1.0859999999999999e-06
1494678409210,0.075,7.240000000000001e-07
1494678409220,0.075,3.6200000000000004e-07
1494678409230,0.075,7.240000000000001e-07
1494678409240,0.075,3.6200000000000004e-07
1494678409250,0.075,3.6200000000000004e-07
1494678409260,0.075,1.0859999999999999e-06
1494678409270,0.075,1.0859999999999999e-06
1494678409280,0.075,0.0
1494678409290,0.075,7.240000000000001e-07
1494678409300,0.075,3.6200000000000004e-07
1494678409310,0.075,1.0859999999999999e-06
1494678409320,0.075,1.0859999999999999e-06
1494678409330,0.075,7.240000000000001e-07
1494678409340,0.075,7.240000000000001e-07
1494678409350,0.075,3.6200000000000004e-07
1494678409360,0.075,7.240000000000001e-07
1494678409370,0.075,7.240000000000001e-07
1494678409380,0.075,3.6200000000000004e-07
1494678409390,0.075,7.240000000000001e-07
1494678409400,0.075,1.0859999999999999e-06
1494678409410,0.075,7.240000000000001e-07
1494678409420,0.075,1.4480000000000002e-06
1494678409430,0.075,3.6200000000000004e-07
1494678409440,0.075,1.0859999999999999e-06
1494678409450,0.075,3.6200000000000004e-07
1494678409460,0.075,7.240000000000001e-07
1494678409470,0.075,3.6200000000000004e-07
1494678409480,0.075,3.6200000000000004e-07
1494678409490,0.075,3.6200000000000004e-07
1494678409500,0.075,7.240000000000001e-07
1494678409510,0.075,1.4480000000000002e-06
1494678409520,0.075,7.240000000000001e-07
1494678409530,0.075,7.240000000000001e-07
1494678409540,0.075,7.240000000000001e-07
1494678409550,0.075,1.0859999999999999e-06
1494678409560,0.075,1.0859999999999999e-06
1494678409570,0.075,3.6200000000000004e-07
1494678409580,0.075,1.4480000000000002e-06
1494678409590,0.075,0.0
1494678409600,0.075,7.240000000000001e-07
1494678409610,0.075,7.240000000000001e-07
1494678409620,0.075,7.240000000000001e-07
1494678409630,0.075,1.0859999999999999e-06
1494678409640,0.075,7.240000000000001e-07
1494678409650,0.075,3.6200000000000004e-07
1494678409660,0.075,1.0859999999999999e-06
1494678409670,0.075,7.240000000000001e-07
1494678409680,0.075,7.240000000000001e-07
1494678409690,0.075,3.6200000000000004e-07
1494678409700,0.075,3.6200000000000004e-07
1494678409710,0.075,1.0859999999999999e-06
1494678409720,0.075,7.240000000000001e-07
1494678409730,0.075,7.240000000000001e-07
1494678409740,0.075,1.0859999999999999e-06
1494678409750,0.075,7.240000000000001e-07
1494678409760,0.075,7.240000000000001e-07
1494678409770,0.075,3.6200000000000004e-07
1494678409780,0.075,1.0859999999999999e-06
1494678409790,0.075,1.0859999999999999e-06
1494678409800,0.075,7.240000000000001e-07
1494678409810,0.075,3.6200000000000004e-07
1494678409820,0.075,1.0859999999999999e-06
1494678409830,0.075,7.240000000000001e-07
1494678409840,0.075,7.240000000000001e-07
1494678409850,0.075,3.6200000000000004e-07
1494678409860,0.075,1.0859999999999999e-06
1494678409870,0.075,7.240000000000001e-07
1494678409880,0.075,1.0859999999999999e-06
1494678409890,0.075,7.240000000000001e-07
1494678409900,0.075,1.0859999999999999e-06
1494678409910,0.075,0.0
1494678409920,0.075,1.0859999999999999e-06
1494678409930,0.075,0.0
1494678409940,0.075,1.0859999999999999e-06
1494678409950,0.075,1.0859999999999999e-06
1494678409960,0.075,0.0
1494678409970,0.075,1.0859999999999999e-06
1494678409980,0.075,3.6200000000000004e-07
1494678409990,0.075,1.0859999999999999e-06
1494678410000,0.075,1.0859999999999999e-06
1494678410010,0.075,3.6200000000000004e-07
1494678410020,0.075,7.240000000000001e-07
1494678410030,0.075,7.240000000000001e-07
1494678410040,0.075,1.0859999999999999e-06
1494678410050,0.075,7.240000000000001e-07
1494678410060,0.075,7.240000000000001e-07
1494678410070,0.075,3.6200000000000004e-07
1494678410080,0.075,1.0859999999999999e-06
1494678410090,0.075,7.240000000000001e-07
1494678410100,0.075,3.6200000000000004e-07
1494678410110,0.075,7.240000000000001e-07
1494678410120,0.075,7.240000000000001e-07
1494678410130,0.075,3.6200000000000004e-07
1494678410140,0.075,1.4480000000000002e-06
1494678410150,0.075,3.6200000000000004e-07
1494678410160,0.075,1.0859999999999999e-06
1494678410170,0.075,1.0859999999999999e-06
1494678410180,0.075,1.4480000000000002e-06
1494678410190,0.075,7.240000000000001e-07
1494678410200,0.075,7.240000000000001e-07
1494678410210,0.075,3.6200000000000004e-07
1494678410220,0.075,1.0859999999999999e-06
1494678410230,0.075,3.6200000000000004e-07
1494678410240,0.075,1.4480000000000002e-06
1494678410250,0.075,3.6200000000000004e-07
1494678410260,0.075,0.0
1494678410270,0.075,1.0859999999999999e-06
1494678410280,0.075,1.0859999999999999e-06
1494678410290,0.075,3.6200000000000004e-07
1494678410300,0.075,3.6200000000000004e-07
1494678410310,0.075,1.0859999999999999e-06
1494678410320,0.075,1.0859999999999999e-06
1494678410330,0.075,0.0
1494678410340,0.075,1.4480000000000002e-06
1494678410350,0.075,0.0
1494678410360,0.075,1.0859999999999999e-06
1494678410370,0.075,0.0
1494678410380,0.075,1.0859999999999999e-06
1494678410390,0.075,3.6200000000000004e-07
1494678410400,0.075,1.0859999999999999e-06
1494678410410,0.075,7.240000000000001e-07
1494678410420,0.075,1.0859999999999999e-06
1494678410430,0.075,7.240000000000001e-07
1494678410440,0.075,7.240000000000001e-07
1494678410450,0.075,7.240000000000001e-07
1494678410460,0.075,7.240000000000001e-07
1494678410470,0.075,3.6200000000000004e-07
1494678410480,0.075,1.0859999999999999e-06
1494678410490,0.075,1.0859999999999999e-06
1494678410500,0.075,3.6200000000000004e-07
1494678410510,0.075,1.0859999999999999e-06
1494678410520,0.075,1.0859999999999999e-06
1494678410530,0.075,0.0
1494678410540,0.075,7.240000000000001e-07
1494678410550,0.075,7.240000000000001e-07
1494678410560,0.075,1.0859999999999999e-06
1494678410570,0.075,3.6200000000000004e-07
1494678410580,0.075,1.81e-06
1494678410590,0.075,0.0
1494678410600,0.075,7.240000000000001e-07
1494678410610,0.075,7.240000000000001e-07
1494678410620,0.075,1.0859999999999999e-06
1494678410630,0.075,7.240000000000001e-07
1494678410640,0.075,7.240000000000001e-07
1494678410650,0.075,1.0859999999999999e-06
1494678410660,0.075,3.6200000000000004e-07
1494678410670,0.075,3.6200000000000004e-07
1494678410680,0.075,1.0859999999999999e-06
1494678410690,0.075,0.0
1494678410700,0.075,1.4480000000000002e-06
1494678410710,0.075,3.6200000000000004e-07
1494678410720,0.075,3.6200000000000004e-07
1494678410730,0.075,1.0859999999999999e-06
1494678410740,0.075,3.6200000000000004e-07
1494678410750,0.075,7.240000000000001e-07
1494678410760,0.075,7.240000000000001e-07
1494678410770,0.075,7.240000000000001e-07
1494678410780,0.075,1.4480000000000002e-06
1494678410790,0.075,3.6200000000000004e-07
1494678410800,0.075,1.4480000000000002e-06
1494678410810,0.075,3.6200000000000004e-07
1494678410820,0.075,2.1719999999999997e-06
1494678410830,0.075,7.240000000000001e-07
1494678410840,0.075,1.0859999999999999e-06
1494678410850,0.075,0.0
1494678410860,0.075,0.0
1494678410870,0.075,7.240000000000001e-07
1494678410880,0.075,7.240000000000001e-07
1494678410890,0.075,7.240000000000001e-07
1494678410900,0.075,1.4480000000000002e-06
1494678410910,0.075,7.240000000000001e-07
1494678410920,0.075,3.6200000000000004e-07
1494678410930,0.075,7.240000000000001e-07
1494678410940,0.075,7.240000000000001e-07
1494678410950,0.075,3.6200000000000004e-07
1494678410960,0.075,3.6200000000000004e-07
1494678410970,0.075,1.0859999999999999e-06
1494678410980,0.075,7.240000000000001e-07
1494678410990,0.075,7.240000000000001e-07
1494678411000,0.075,7.240000000000001e-07
1494678411010,0.075,3.6200000000000004e-07
1494678411020,0.075,1.4480000000000002e-06
1494678411030,0.075,7.240000000000001e-07
1494678411040,0.075,1.0859999999999999e-06
1494678411050,0.075,3.6200000000000004e-07
1494678411060,0.075,1.0859999999999999e-06
1494678411070,0.075,3.6200000000000004e-07
1494678411080,0.075,7.240000000000001e-07
1494678411090,0.075,3.6200000000000004e-07
1494678411100,0.075,7.240000000000001e-07
1494678411110,0.075,7.240000000000001e-07
1494678411120,0.075,7.240000000000001e-07
1494678411130,0.075,7.240000000000001e-07
1494678411140,0.075,1.0859999999999999e-06
1494678411150,0.075,7.240000000000001e-07
1494678411160,0.075,7.240000000000001e-07
1494678411170,0.075,7.240000000000001e-07
1494678411180,0.075,7.240000000000001e-07
1494678411190,0.075,1.4480000000000002e-06
1494678411200,0.075,3.6200000000000004e-07
1494678411210,0.075,7.240000000000001e-07
1494678411220,0.075,1.0859999999999999e-06
1494678411230,0.075,3.6200000000000004e-07
1494678411240,0.075,1.4480000000000002e-06
1494678411250,0.075,7.240000000000001e-07
1494678411260,0.075,1.0859999999999999e-06
1494678411270,0.075,7.240000000000001e-07
1494678411280,0.075,1.81e-06
1494678411290,0.075,7.240000000000001e-07
1494678411300,0.075,7.240000000000001e-07
1494678411310,0.075,1.0859999999999999e-06
1494678411320,0.075,7.240000000000001e-07
1494678411330,0.075,7.240000000000001e-07
1494678411340,0.075,1.0859999999999999e-06
1494678411350,0.075,7.240000000000001e-07
1494678411360,0.075,1.0859999999999999e-06
1494678411370,0.075,7.240000000000001e-07
1494678411380,0.075,1.4480000000000002e-06
1494678411390,0.075,3.6200000000000004e-07
1494678411400,0.075,1.0859999999999999e-06
1494678411410,0.075,3.6200000000000004e-07
1494678411420,0.075,7.240000000000001e-07
1494678411430,0.075,7.240000000000001e-07
1494678411440,0.075,1.0859999999999999e-06
1494678411450,0.075,3.6200000000000004e-07
1494678411460,0.075,1.0859999999999999e-06
1494678411470,0.075,3.6200000000000004e-07
1494678411480,0.075,1.0859999999999999e-06
1494678411490,0.075,7.240000000000001e-07
1494678411500,0.075,7.240000000000001e-07
1494678411510,0.075,1.0859999999999999e-06
1494678411520,0.075,3.6200000000000004e-07
1494678411530,0.075,1.81e-06
1494678411540,0.075,7.240000000000001e-07
1494678411550,0.075,1.0859999999999999e-06
1494678411560,0.075,1.4480000000000002e-06
1494678411570,0.075,3.6200000000000004e-07
1494678411580,0.075,7.240000000000001e-07
1494678411590,0.075,1.4480000000000002e-06
1494678411600,0.075,1.0859999999999999e-06
1494678411610,0.075,3.6200000000000004e-07
1494678411620,0.075,1.0859999999999999e-06
1494678411630,0.075,0.0
1494678411640,0.075,1.0859999999999999e-06
1494678411650,0.075,3.6200000000000004e-07
1494678411660,0.075,7.240000000000001e-07
1494678411670,0.075,1.0859999999999999e-06
1494678411680,0.075,3.6200000000000004e-07
1494678411690,0.075,0.0
1494678411700,0.075,3.6200000000000004e-07
1494678411710,0.075,7.240000000000001e-07
1494678411720,0.075,3.6200000000000004e-07
1494678411730,0.075,7.240000000000001e-07
1494678411740,0.075,7.240000000000001e-07
1494678411750,0.075,7.240000000000001e-07
1494678411760,0.075,3.6200000000000004e-07
1494678411770,0.075,1.0859999999999999e-06
1494678411780,0.075,7.240000000000001e-07
1494678411790,0.075,3.6200000000000004e-07
1494678411800,0.075,1.0859999999999999e-06
1494678411810,0.075,0.0
1494678411820,0.075,1.0859999999999999e-06
1494678411830,0.075,0.0
1494678411840,0.075,1.81e-06
1494678411850,0.075,3.6200000000000004e-07
1494678411860,0.075,7.240000000000001e-07
1494678411870,0.075,3.6200000000000004e-07
1494678411880,0.075,1.0859999999999999e-06
1494678411890,0.075,7.240000000000001e-07
1494678411900,0.075,3.6200000000000004e-07
1494678411910,0.075,1.0859999999999999e-06
1494678411920,0.075,7.240000000000001e-07
1494678411930,0.075,1.0859999999999999e-06
1494678411940,0.075,0.0
1494678411950,0.075,1.4480000000000002e-06
1494678411960,0.075,7.240000000000001e-07
1494678411970,0.075,7.240000000000001e-07
1494678411980,0.075,7.240000000000001e-07
1494678411990,0.075,0.0
1494678412000,0.075,1.4480000000000002e-06
1494678412010,0.075,0.0
1494678412020,0.075,1.0859999999999999e-06
1494678412030,0.075,0.0
1494678412040,0.075,1.81e-06
1494678412050,0.075,0.0
1494678412060,0.075,1.4480000000000002e-06
1494678412070,0.075,3.6200000000000004e-07
1494678412080,0.075,1.0859999999999999e-06
1494678412090,0.075,0.0
1494678412100,0.075,3.6200000000000004e-07
1494678412110,0.075,3.6200000000000004e-07
1494678412120,0.075,3.6200000000000004e-07
1494678412130,0.075,7.240000000000001e-07
1494678412140,0.075,1.0859999999999999e-06
1494678412150,0.075,3.6200000000000004e-07
1494678412160,0.075,3.6200000000000004e-07
1494678412170,0.075,1.0859999999999999e-06
1494678412180,0.075,3.6200000000000004e-07
1494678412190,0.075,3.6200000000000004e-07
1494678412200,0.075,3.6200000000000004e-07
1494678412210,0.075,7.240000000000001e-07
1494678412220,0.075,3.6200000000000004e-07
1494678412230,0.075,3.6200000000000004e-07
1494678412240,0.075,1.4480000000000002e-06
1494678412250,0.075,3.6200000000000004e-07
1494678412260,0.075,0.0
1494678412270,0.075,3.6200000000000004e-07
1494678412280,0.075,1.0859999999999999e-06
1494678412290,0.075,0.0
1494678412300,0.075,1.0859999999999999e-06
1494678412310,0.075,3.6200000000000004e-07
1494678412320,0.075,3.6200000000000004e-07
1494678412330,0.075,7.240000000000001e-07
1494678412340,0.075,7.240000000000001e-07
1494678412350,0.075,3.6200000000000004e-07
1494678412360,0.075,7.240000000000001e-07
1494678412370,0.075,7.240000000000001e-07
1494678412380,0.075,7.240000000000001e-07
1494678412390,0.075,3.6200000000000004e-07
1494678412400,0.075,7.240000000000001e-07
1494678412410,0.075,3.6200000000000004e-07
1494678412420,0.075,1.0859999999999999e-06
1494678412430,0.075,7.240000000000001e-07
1494678412440,0.075,1.4480000000000002e-06
1494678412450,0.075,0.0
1494678412460,0.075,1.0859999999999999e-06
1494678412470,0.075,0.0
1494678412480,0.075,1.4480000000000002e-06
1494678412490,0.075,3.6200000000000004e-07
1494678412500,0.075,1.0859999999999999e-06
1494678412510,0.075,3.6200000000000004e-07
1494678412520,0.075,1.4480000000000002e-06
1494678412530,0.075,7.240000000000001e-07
1494678412540,0.075,7.240000000000001e-07
1494678412550,0.075,7.240000000000001e-07
1494678412560,0.075,7.240000000000001e-07
1494678412570,0.075,3.6200000000000004e-07
1494678412580,0.075,1.4480000000000002e-06
1494678412590,0.075,0.0
1494678412600,0.075,3.6200000000000004e-07
1494678412610,0.075,7.240000000000001e-07
1494678412620,0.075,1.4480000000000002e-06
1494678412630,0.075,3.6200000000000004e-07
1494678412640,0.075,1.4480000000000002e-06
1494678412650,0.075,7.240000000000001e-07
1494678412660,0.075,7.240000000000001e-07
1494678412670,0.075,3.6200000000000004e-07
1494678412680,0.075,1.0859999999999999e-06
1494678412690,0.075,7.240000000000001e-07
1494678412700,0.075,7.240000000000001e-07
1494678412710,0.075,0.0
1494678412720,0.075,3.6200000000000004e-07
1494678412730,0.075,7.240000000000001e-07
1494678412740,0.075,7.240000000000001e-07
1494678412750,0.075,7.240000000000001e-07
1494678412760,0.075,0.0
1494678412770,0.075,1.0859999999999999e-06
1494678412780,0.075,7.240000000000001e-07
1494678412790,0.075,7.240000000000001e-07
1494678412800,0.075,3.6200000000000004e-07
1494678412810,0.075,1.0859999999999999e-06
1494678412820,0.075,7.240000000000001e-07
1494678412830,0.075,0.0
1494678412840,0.075,1.4480000000000002e-06
1494678412850,0.075,0.0
1494678412860,0.075,1.0859999999999999e-06
1494678412870,0.075,0.0
1494678412880,0.075,1.4480000000000002e-06
1494678412890,0.075,1.0859999999999999e-06
1494678412900,0.075,1.0859999999999999e-06
1494678412910,0.075,3.6200000000000004e-07
1494678412920,0.075,7.240000000000001e-07
1494678412930,0.075,7.240000000000001e-07
1494678412940,0.075,7.240000000000001e-07
1494678412950,0.075,7.240000000000001e-07
1494678412960,0.075,3.6200000000000004e-07
1494678412970,0.075,3.6200000000000004e-07
1494678412980,0.075,3.6200000000000004e-07
1494678412990,0.075,1.0859999999999999e-06
1494678413000,0.075,1.0859999999999999e-06
1494678413010,0.075,3.6200000000000004e-07
1494678413020,0.075,3.6200000000000004e-07
1494678413030,0.075,1.0859999999999999e-06
1494678413040,0.075,3.6200000000000004e-07
1494678413050,0.075,0.0
1494678413060,0.075,1.0859999999999999e-06
1494678413070,0.075,7.240000000000001e-07
1494678413080,0.075,1.0859999999999999e-06
1494678413090,0.075,0.0
1494678413100,0.075,1.4480000000000002e-06
1494678413110,0.075,0.0
1494678413120,0.075,1.0859999999999999e-06
1494678413130,0.075,3.6200000000000004e-07
1494678413140,0.075,0.0
1494678413150,0.075,7.240000000000001e-07
1494678413160,0.075,1.0859999999999999e-06
1494678413170,0.075,3.6200000000000004e-07
1494678413180,0.075,7.240000000000001e-07
1494678413190,0.075,3.6200000000000004e-07
1494678413200,0.075,7.240000000000001e-07
1494678413210,0.075,1.0859999999999999e-06
1494678413220,0.075,0.0
1494678413230,0.075,1.0859999999999999e-06
1494678413240,0.075,3.6200000000000004e-07
1494678413250,0.075,7.240000000000001e-07
1494678413260,0.075,7.240000000000001e-07
1494678413270,0.075,1.0859999999999999e-06
1494678413280,0.075,7.240000000000001e-07
1494678413290,0.075,3.6200000000000004e-07
1494678413300,0.075,1.0859999999999999e-06
1494678413310,0.075,0.0
1494678413320,0.075,1.0859999999999999e-06
1494678413330,0.075,0.0
1494678413340,0.075,1.0859999999999999e-06
1494678413350,0.075,3.6200000000000004e-07
1494678413360,0.075,7.240000000000001e-07
1494678413370,0.075,1.4480000000000002e-06
1494678413380,0.075,1.0859999999999999e-06
1494678413390,0.075,1.4480000000000002e-06
1494678413400,0.075,3.6200000000000004e-07
1494678413410,0.075,1.0859999999999999e-06
1494678413420,0.075,7.240000000000001e-07
1494678413430,0.075,1.0859999999999999e-06
1494678413440,0.075,3.6200000000000004e-07
1494678413450,0.075,7.240000000000001e-07
1494678413460,0.075,3.6200000000000004e-07
1494678413470,0.075,1.0859999999999999e-06
1494678413480,0.075,3.6200000000000004e-07
1494678413490,0.075,0.0
1494678413500,0.075,7.240000000000001e-07
1494678413510,0.075,3.6200000000000004e-07
1494678413520,0.075,7.240000000000001e-07
1494678413530,0.075,3.6200000000000004e-07
1494678413540,0.075,1.0859999999999999e-06
1494678413550,0.075,7.240000000000001e-07
1494678413560,0.075,7.240000000000001e-07
1494678413570,0.075,1.0859999999999999e-06
1494678413580,0.075,3.6200000000000004e-07
1494678413590,0.075,3.6200000000000004e-07
1494678413600,0.075,1.4480000000000002e-06
1494678413610,0.075,3.6200000000000004e-07
1494678413620,0.075,7.240000000000001e-07
1494678413630,0.075,7.240000000000001e-07
1494678413640,0.075,1.0859999999999999e-06
1494678413650,0.075,7.240000000000001e-07
1494678413660,0.075,1.0859999999999999e-06
1494678413670,0.075,3.6200000000000004e-07
1494678413680,0.075,1.0859999999999999e-06
1494678413690,0.075,3.6200000000000004e-07
1494678413700,0.075,1.4480000000000002e-06
1494678413710,0.075,3.6200000000000004e-07
1494678413720,0.075,7.240000000000001e-07
1494678413730,0.075,0.0
1494678413740,0.075,7.240000000000001e-07
1494678413750,0.075,7.240000000000001e-07
1494678413760,0.075,1.4480000000000002e-06
1494678413770,0.075,1.4480000000000002e-06
1494678413780,0.075,7.240000000000001e-07
1494678413790,0.075,0.0
1494678413800,0.075,1.0859999999999999e-06
1494678413810,0.075,7.240000000000001e-07
1494678413820,0.075,3.6200000000000004e-07
1494678413830,0.075,3.6200000000000004e-07
1494678413840,0.075,1.0859999999999999e-06
1494678413850,0.075,7.240000000000001e-07
1494678413860,0.075,0.0
1494678413870,0.075,7.240000000000001e-07
1494678413880,0.075,7.240000000000001e-07
1494678413890,0.075,1.0859999999999999e-06
1494678413900,0.075,1.0859999999999999e-06
1494678413910,0.075,7.240000000000001e-07
1494678413920,0.075,1.0859999999999999e-06
1494678413930,0.075,3.6200000000000004e-07
1494678413940,0.075,3.6200000000000004e-07
1494678413950,0.075,7.240000000000001e-07
1494678413960,0.075,1.0859999999999999e-06
1494678413970,0.075,1.0859999999999999e-06
1494678413980,0.075,1.0859999999999999e-06
1494678413990,0.075,3.6200000000000004e-07
1494678414000,0.075,7.240000000000001e-07
1494678414010,0.075,7.240000000000001e-07
1494678414020,0.075,7.240000000000001e-07
1494678414030,0.075,1.0859999999999999e-06
1494678414040,0.075,3.6200000000000004e-07
1494678414050,0.075,3.6200000000000004e-07
1494678414060,0.075,1.81e-06
1494678414070,0.075,0.0
1494678414080,0.075,1.0859999999999999e-06
1494678414090,0.075,3.6200000000000004e-07
1494678414100,0.075,1.0859999999999999e-06
