Timestamp,position,BLMTI.06L7.B1E10_TCP.C6L7.B1
1494678546980,1.655,2.1719999999999997e-06
1494678546990,1.655,4.343999999999999e-06
1494678547000,1.655,2.1719999999999997e-06
1494678547010,1.655,4.706e-06
1494678547020,1.655,2.1719999999999997e-06
1494678547030,1.655,3.982e-06
1494678547040,1.655,2.8960000000000003e-06
1494678547050,1.655,4.706e-06
1494678547060,1.655,3.62e-06
1494678547070,1.655,2.8960000000000003e-06
1494678547080,1.655,2.8960000000000003e-06
1494678547090,1.655,3.258e-06
1494678547100,1.655,3.982e-06
1494678547110,1.655,2.8960000000000003e-06
1494678547120,1.655,2.8960000000000003e-06
1494678547130,1.655,1.4480000000000002e-06
1494678547140,1.655,2.5340000000000002e-06
1494678547150,1.655,4.343999999999999e-06
1494678547160,1.655,1.81e-06
1494678547170,1.655,5.43e-06
1494678547180,1.655,2.1719999999999997e-06
1494678547190,1.655,5.43e-06
1494678547200,1.655,1.4480000000000002e-06
1494678547210,1.655,5.43e-06
1494678547220,1.655,1.81e-06
1494678547230,1.655,4.343999999999999e-06
1494678547240,1.655,2.8960000000000003e-06
1494678547250,1.655,5.43e-06
1494678547260,1.655,2.8960000000000003e-06
1494678547270,1.655,3.62e-06
1494678547280,1.655,2.8960000000000003e-06
1494678547290,1.655,3.258e-06
1494678547300,1.655,3.258e-06
1494678547310,1.655,3.982e-06
1494678547320,1.655,2.8960000000000003e-06
1494678547330,1.655,3.258e-06
1494678547340,1.655,3.62e-06
1494678547350,1.655,4.343999999999999e-06
1494678547360,1.655,2.1719999999999997e-06
1494678547370,1.655,5.43e-06
1494678547380,1.655,1.81e-06
1494678547390,1.655,4.343999999999999e-06
1494678547400,1.655,1.81e-06
1494678547410,1.655,4.706e-06
1494678547420,1.655,1.81e-06
1494678547430,1.655,4.343999999999999e-06
1494678547440,1.655,2.1719999999999997e-06
1494678547450,1.655,3.982e-06
1494678547460,1.655,2.5340000000000002e-06
1494678547470,1.655,3.62e-06
1494678547480,1.655,3.258e-06
1494678547490,1.655,3.982e-06
1494678547500,1.655,2.8960000000000003e-06
1494678547510,1.655,3.62e-06
1494678547520,1.655,3.258e-06
1494678547530,1.655,3.62e-06
1494678547540,1.655,2.8960000000000003e-06
1494678547550,1.655,4.343999999999999e-06
1494678547560,1.655,3.62e-06
1494678547570,1.655,3.62e-06
1494678547580,1.655,2.1719999999999997e-06
1494678547590,1.655,5.43e-06
1494678547630,1.655,2.1719999999999997e-06
1494678547640,1.655,3.62e-06
1494678547650,1.655,2.8960000000000003e-06
1494678547660,1.655,6.516e-06
1494678547670,1.655,2.1719999999999997e-06
1494678547680,1.655,3.982e-06
1494678547690,1.655,3.258e-06
1494678547700,1.655,3.62e-06
1494678547710,1.655,2.1719999999999997e-06
1494678547720,1.655,3.62e-06
1494678547730,1.655,2.8960000000000003e-06
1494678547740,1.655,4.706e-06
1494678547750,1.655,3.258e-06
1494678547760,1.655,2.8960000000000003e-06
1494678547770,1.655,2.8960000000000003e-06
1494678547780,1.655,2.8960000000000003e-06
1494678547790,1.655,2.1719999999999997e-06
1494678547800,1.655,4.343999999999999e-06
1494678547810,1.655,5.43e-06
1494678547820,1.655,1.4480000000000002e-06
1494678547830,1.655,4.343999999999999e-06
1494678547840,1.655,1.4480000000000002e-06
1494678547850,1.655,3.62e-06
1494678547860,1.655,2.8960000000000003e-06
1494678547870,1.655,3.62e-06
1494678547880,1.655,3.258e-06
1494678547890,1.655,5.0680000000000004e-06
1494678547900,1.655,3.982e-06
1494678547910,1.655,3.982e-06
1494678547920,1.655,2.8960000000000003e-06
1494678547930,1.655,3.258e-06
1494678547940,1.655,2.5340000000000002e-06
1494678547950,1.655,3.258e-06
1494678547960,1.655,3.258e-06
