Timestamp,position,BLMTI.06R7.B2I10_TCP.D6R7.B2
1494680460230,1.495,3.6200000000000004e-07
1494680460240,1.495,1.4480000000000002e-06
1494680460250,1.495,3.6200000000000004e-07
1494680460260,1.495,1.0859999999999999e-06
1494680460270,1.495,3.6200000000000004e-07
1494680460280,1.495,1.4480000000000002e-06
1494680460290,1.495,3.6200000000000004e-07
1494680460300,1.495,1.0859999999999999e-06
1494680460310,1.495,3.6200000000000004e-07
1494680460320,1.495,1.0859999999999999e-06
1494680460330,1.495,7.240000000000001e-07
1494680460340,1.495,1.4480000000000002e-06
1494680460350,1.495,3.6200000000000004e-07
1494680460360,1.495,1.0859999999999999e-06
1494680460370,1.495,3.6200000000000004e-07
1494680460380,1.495,1.0859999999999999e-06
1494680460390,1.495,3.6200000000000004e-07
1494680460400,1.495,1.81e-06
1494680460410,1.495,3.6200000000000004e-07
1494680460420,1.495,7.240000000000001e-07
1494680460430,1.495,7.240000000000001e-07
1494680460440,1.495,1.0859999999999999e-06
1494680460450,1.495,7.240000000000001e-07
1494680460460,1.495,7.240000000000001e-07
1494680460470,1.495,3.6200000000000004e-07
1494680460480,1.495,3.6200000000000004e-07
1494680460490,1.495,1.0859999999999999e-06
1494680460500,1.495,1.0859999999999999e-06
1494680460510,1.495,7.240000000000001e-07
1494680460520,1.495,1.0859999999999999e-06
1494680460530,1.495,3.6200000000000004e-07
1494680460540,1.495,1.0859999999999999e-06
1494680460550,1.495,0.0
1494680460560,1.495,1.0859999999999999e-06
1494680460570,1.495,7.240000000000001e-07
1494680460580,1.495,3.6200000000000004e-07
1494680460590,1.495,3.6200000000000004e-07
1494680460600,1.495,1.0859999999999999e-06
1494680460610,1.495,3.6200000000000004e-07
1494680460620,1.495,1.4480000000000002e-06
1494680460630,1.495,0.0
1494680460640,1.495,1.4480000000000002e-06
1494680460650,1.495,3.6200000000000004e-07
1494680460660,1.495,1.0859999999999999e-06
1494680460670,1.495,1.0859999999999999e-06
1494680460680,1.495,1.0859999999999999e-06
1494680460690,1.495,3.6200000000000004e-07
1494680460700,1.495,1.4480000000000002e-06
1494680460710,1.495,7.240000000000001e-07
1494680460720,1.495,1.4480000000000002e-06
1494680460730,1.495,7.240000000000001e-07
1494680460740,1.495,1.4480000000000002e-06
1494680460750,1.495,1.0859999999999999e-06
1494680460760,1.495,1.81e-06
1494680460770,1.495,3.6200000000000004e-07
1494680460780,1.495,1.4480000000000002e-06
1494680460790,1.495,0.0
1494680460800,1.495,1.0859999999999999e-06
1494680460810,1.495,3.6200000000000004e-07
1494680460820,1.495,1.4480000000000002e-06
1494680460830,1.495,0.0
1494680460840,1.495,1.4480000000000002e-06
1494680460850,1.495,3.6200000000000004e-07
1494680460860,1.495,1.4480000000000002e-06
1494680460870,1.495,3.6200000000000004e-07
1494680460880,1.495,1.81e-06
1494680460890,1.495,3.6200000000000004e-07
1494680460900,1.495,1.0859999999999999e-06
1494680460910,1.495,0.0
1494680460920,1.495,1.0859999999999999e-06
1494680460930,1.495,1.0859999999999999e-06
1494680460940,1.495,2.1719999999999997e-06
1494680460950,1.495,0.0
1494680460960,1.495,1.81e-06
1494680460970,1.495,0.0
1494680460980,1.495,7.240000000000001e-07
1494680460990,1.495,3.6200000000000004e-07
1494680461000,1.495,1.81e-06
1494680461010,1.495,0.0
1494680461020,1.495,1.81e-06
1494680461030,1.495,3.6200000000000004e-07
1494680461040,1.495,1.0859999999999999e-06
1494680461050,1.495,3.6200000000000004e-07
1494680461060,1.495,2.1719999999999997e-06
1494680461070,1.495,0.0
1494680461080,1.495,1.0859999999999999e-06
1494680461090,1.495,0.0
1494680461100,1.495,1.0859999999999999e-06
1494680461110,1.495,3.6200000000000004e-07
1494680461120,1.495,1.4480000000000002e-06
1494680461130,1.495,0.0
1494680461140,1.495,1.81e-06
1494680461150,1.495,0.0
1494680461160,1.495,1.4480000000000002e-06
1494680461170,1.495,3.6200000000000004e-07
1494680461180,1.495,1.4480000000000002e-06
1494680461190,1.495,0.0
1494680461200,1.495,1.4480000000000002e-06
1494680461210,1.495,0.0
1494680461220,1.495,1.4480000000000002e-06
1494680461230,1.495,0.0
1494680461240,1.495,1.0859999999999999e-06
1494680461250,1.495,0.0
1494680461260,1.495,1.4480000000000002e-06
1494680461270,1.495,0.0
1494680461280,1.495,2.1719999999999997e-06
1494680461290,1.495,0.0
1494680461300,1.495,1.81e-06
1494680461310,1.495,0.0
1494680461320,1.495,1.4480000000000002e-06
1494680461330,1.495,0.0
1494680461340,1.495,1.4480000000000002e-06
