Timestamp,position,BLMTI.06R7.B1E10_TCLA.B6R7.B1
1494676693490,1.37,1.448e-05
1494676693500,1.37,1.7014e-05
1494676693510,1.37,1.267e-05
1494676693520,1.37,8.687999999999999e-06
1494676693530,1.37,8.326e-06
1494676693540,1.37,8.326e-06
1494676693550,1.37,6.877999999999999e-06
1494676693560,1.37,6.516e-06
1494676693570,1.37,8.687999999999999e-06
1494676693580,1.37,6.877999999999999e-06
1494676693590,1.37,1.0136000000000001e-05
1494676693600,1.37,7.24e-06
1494676693610,1.37,8.687999999999999e-06
1494676693620,1.37,7.964e-06
1494676693630,1.37,7.602e-06
1494676693640,1.37,6.877999999999999e-06
1494676693650,1.37,9.412e-06
1494676693660,1.37,1.086e-05
1494676693670,1.37,1.1945999999999999e-05
1494676693680,1.37,1.0498e-05
1494676693690,1.37,7.602e-06
1494676693700,1.37,7.24e-06
1494676693710,1.37,6.877999999999999e-06
1494676693720,1.37,6.877999999999999e-06
1494676693730,1.37,5.43e-06
1494676693740,1.37,6.877999999999999e-06
1494676693750,1.37,6.877999999999999e-06
1494676693760,1.37,7.602e-06
1494676693770,1.37,5.0680000000000004e-06
1494676693780,1.37,7.24e-06
1494676693790,1.37,7.964e-06
1494676693800,1.37,6.516e-06
1494676693810,1.37,6.877999999999999e-06
1494676693820,1.37,6.154e-06
1494676693830,1.37,8.687999999999999e-06
1494676693840,1.37,6.877999999999999e-06
1494676693850,1.37,9.05e-06
1494676693860,1.37,6.516e-06
1494676693870,1.37,9.05e-06
1494676693880,1.37,9.412e-06
1494676693890,1.37,9.05e-06
1494676693900,1.37,6.877999999999999e-06
1494676693910,1.37,7.24e-06
1494676693920,1.37,6.516e-06
1494676693930,1.37,6.877999999999999e-06
1494676693940,1.37,6.154e-06
1494676693950,1.37,7.602e-06
1494676693960,1.37,9.774e-06
1494676693970,1.37,7.964e-06
1494676693980,1.37,9.412e-06
1494676693990,1.37,7.964e-06
1494676694000,1.37,8.326e-06
1494676694010,1.37,6.877999999999999e-06
1494676694020,1.37,7.24e-06
1494676694030,1.37,8.687999999999999e-06
1494676694040,1.37,8.326e-06
1494676694050,1.37,8.326e-06
1494676694060,1.37,7.964e-06
1494676694070,1.37,1.0498e-05
1494676694080,1.37,8.687999999999999e-06
1494676694090,1.37,9.05e-06
1494676694100,1.37,7.602e-06
1494676694110,1.37,8.326e-06
1494676694120,1.37,8.326e-06
1494676694130,1.37,9.774e-06
1494676694140,1.37,9.412e-06
1494676694150,1.37,9.412e-06
1494676694160,1.37,9.774e-06
1494676694170,1.37,7.964e-06
1494676694180,1.37,7.602e-06
1494676694190,1.37,8.326e-06
1494676694200,1.37,9.412e-06
1494676694210,1.37,1.1222e-05
1494676694220,1.37,1.0136000000000001e-05
1494676694230,1.37,1.0498e-05
1494676694240,1.37,7.964e-06
1494676694250,1.37,8.326e-06
1494676694260,1.37,8.687999999999999e-06
1494676694270,1.37,9.774e-06
1494676694280,1.37,1.0498e-05
1494676694290,1.37,1.086e-05
1494676694300,1.37,1.1222e-05
1494676694310,1.37,1.2308e-05
1494676694320,1.37,1.1584000000000001e-05
1494676694330,1.37,1.9548e-05
1494676694340,1.37,1.4118e-05
1494676694350,1.37,1.3032e-05
1494676694360,1.37,8.687999999999999e-06
1494676694370,1.37,9.05e-06
1494676694380,1.37,9.05e-06
1494676694390,1.37,1.086e-05
1494676694400,1.37,9.412e-06
1494676694410,1.37,1.2308e-05
1494676694420,1.37,8.687999999999999e-06
1494676694430,1.37,9.774e-06
1494676694440,1.37,6.877999999999999e-06
1494676694450,1.37,1.0136000000000001e-05
1494676694460,1.37,9.05e-06
1494676694470,1.37,1.0498e-05
1494676694480,1.37,1.2308e-05
1494676694490,1.37,1.3755999999999998e-05
1494676694500,1.37,1.3755999999999998e-05
1494676694510,1.37,1.3394000000000001e-05
1494676694520,1.37,1.1945999999999999e-05
1494676694530,1.37,1.1222e-05
1494676694540,1.37,8.326e-06
1494676694550,1.37,9.774e-06
1494676694560,1.37,7.602e-06
1494676694570,1.37,1.1222e-05
1494676694580,1.37,9.774e-06
1494676694590,1.37,1.448e-05
1494676694600,1.37,1.448e-05
1494676694610,1.37,1.7375999999999998e-05
1494676694620,1.37,1.1222e-05
1494676694630,1.37,1.267e-05
1494676694640,1.37,1.1222e-05
1494676694650,1.37,8.687999999999999e-06
1494676694660,1.37,9.05e-06
1494676694670,1.37,9.412e-06
1494676694680,1.37,9.05e-06
1494676694690,1.37,1.086e-05
1494676694700,1.37,1.1584000000000001e-05
1494676694710,1.37,9.05e-06
1494676694720,1.37,7.602e-06
1494676694730,1.37,8.326e-06
1494676694740,1.37,7.964e-06
1494676694750,1.37,9.05e-06
1494676694760,1.37,7.602e-06
1494676694770,1.37,1.5928e-05
1494676694780,1.37,2.1358e-05
1494676694790,1.37,2.3168000000000002e-05
1494676694800,1.37,1.5204e-05
1494676694810,1.37,1.448e-05
1494676694820,1.37,9.05e-06
1494676694830,1.37,1.086e-05
1494676694840,1.37,8.326e-06
1494676694850,1.37,1.086e-05
1494676694860,1.37,9.412e-06
1494676694870,1.37,1.086e-05
1494676694880,1.37,9.774e-06
1494676694890,1.37,1.0136000000000001e-05
1494676694900,1.37,6.877999999999999e-06
1494676694910,1.37,8.326e-06
1494676694920,1.37,7.602e-06
1494676694930,1.37,7.24e-06
1494676694940,1.37,1.6652e-05
1494676694950,1.37,2.172e-05
1494676694960,1.37,3.1856e-05
1494676694970,1.37,1.8462e-05
1494676694980,1.37,1.1584000000000001e-05
1494676694990,1.37,7.964e-06
1494676695000,1.37,6.154e-06
1494676695010,1.37,9.05e-06
1494676695020,1.37,7.602e-06
1494676695030,1.37,1.1584000000000001e-05
1494676695040,1.37,9.05e-06
1494676695050,1.37,1.7014e-05
1494676695060,1.37,2.3168000000000002e-05
1494676695070,1.37,2.6064e-05
1494676695080,1.37,1.5566e-05
1494676695090,1.37,1.086e-05
1494676695100,1.37,7.24e-06
1494676695110,1.37,7.602e-06
1494676695120,1.37,7.24e-06
1494676695130,1.37,7.964e-06
1494676695140,1.37,9.412e-06
1494676695150,1.37,1.0136000000000001e-05
1494676695160,1.37,8.326e-06
1494676695170,1.37,7.964e-06
1494676695180,1.37,6.877999999999999e-06
1494676695190,1.37,8.687999999999999e-06
1494676695200,1.37,7.602e-06
1494676695210,1.37,9.05e-06
1494676695220,1.37,1.267e-05
1494676695230,1.37,1.8462e-05
1494676695240,1.37,1.5566e-05
1494676695250,1.37,1.4118e-05
1494676695260,1.37,1.2308e-05
1494676695270,1.37,1.0136000000000001e-05
1494676695280,1.37,7.24e-06
1494676695290,1.37,1.0136000000000001e-05
1494676695300,1.37,6.877999999999999e-06
1494676695310,1.37,9.412e-06
1494676695320,1.37,9.05e-06
1494676695330,1.37,1.3032e-05
1494676695340,1.37,1.1222e-05
1494676695350,1.37,1.0136000000000001e-05
1494676695360,1.37,1.0498e-05
1494676695370,1.37,1.1945999999999999e-05
1494676695380,1.37,9.774e-06
1494676695390,1.37,1.0136000000000001e-05
1494676695400,1.37,1.1584000000000001e-05
1494676695410,1.37,9.774e-06
1494676695420,1.37,9.774e-06
1494676695430,1.37,8.687999999999999e-06
1494676695440,1.37,9.412e-06
1494676695450,1.37,9.05e-06
1494676695460,1.37,1.1584000000000001e-05
1494676695470,1.37,1.9186e-05
1494676695480,1.37,1.629e-05
1494676695490,1.37,1.3755999999999998e-05
1494676695500,1.37,1.448e-05
1494676695510,1.37,1.3032e-05
1494676695520,1.37,9.412e-06
1494676695530,1.37,1.0136000000000001e-05
1494676695540,1.37,7.964e-06
1494676695550,1.37,9.412e-06
1494676695560,1.37,9.05e-06
1494676695570,1.37,1.0498e-05
1494676695580,1.37,6.516e-06
1494676695590,1.37,9.412e-06
1494676695600,1.37,7.602e-06
1494676695610,1.37,9.774e-06
1494676695620,1.37,8.687999999999999e-06
1494676695630,1.37,9.05e-06
1494676695640,1.37,7.964e-06
1494676695650,1.37,1.3032e-05
1494676695660,1.37,1.3032e-05
1494676695670,1.37,1.5566e-05
1494676695680,1.37,1.086e-05
1494676695690,1.37,1.1222e-05
1494676695700,1.37,7.24e-06
1494676695710,1.37,1.0136000000000001e-05
1494676695720,1.37,7.964e-06
1494676695730,1.37,8.326e-06
1494676695740,1.37,9.05e-06
1494676695750,1.37,1.086e-05
1494676695760,1.37,9.412e-06
1494676695770,1.37,1.2308e-05
1494676695780,1.37,1.5566e-05
1494676695790,1.37,1.6652e-05
1494676695800,1.37,1.6652e-05
1494676695810,1.37,1.1945999999999999e-05
1494676695820,1.37,8.326e-06
1494676695830,1.37,1.0498e-05
1494676695840,1.37,9.412e-06
1494676695850,1.37,9.412e-06
1494676695860,1.37,7.964e-06
1494676695870,1.37,9.05e-06
1494676695880,1.37,1.0136000000000001e-05
1494676695890,1.37,1.2308e-05
1494676695900,1.37,1.0136000000000001e-05
1494676695910,1.37,1.5928e-05
1494676695920,1.37,1.1584000000000001e-05
1494676695930,1.37,1.8462e-05
1494676695940,1.37,1.4118e-05
1494676695950,1.37,1.3032e-05
1494676695960,1.37,1.3755999999999998e-05
1494676695970,1.37,1.629e-05
1494676695980,1.37,1.5928e-05
1494676695990,1.37,1.267e-05
1494676696000,1.37,8.326e-06
1494676696010,1.37,7.964e-06
1494676696020,1.37,6.516e-06
1494676696030,1.37,7.24e-06
1494676696040,1.37,6.154e-06
1494676696050,1.37,7.602e-06
1494676696060,1.37,8.326e-06
1494676696070,1.37,1.0498e-05
1494676696080,1.37,1.7014e-05
1494676696090,1.37,2.6426e-05
1494676696100,1.37,3.4028e-05
1494676696110,1.37,2.9684000000000002e-05
1494676696120,1.37,1.1222e-05
1494676696130,1.37,8.687999999999999e-06
1494676696140,1.37,6.877999999999999e-06
1494676696150,1.37,9.412e-06
1494676696160,1.37,6.516e-06
1494676696170,1.37,7.964e-06
1494676696180,1.37,6.154e-06
1494676696190,1.37,1.086e-05
1494676696200,1.37,8.326e-06
1494676696210,1.37,1.2308e-05
1494676696220,1.37,9.774e-06
1494676696230,1.37,1.1945999999999999e-05
1494676696240,1.37,8.326e-06
1494676696250,1.37,9.05e-06
1494676696260,1.37,6.154e-06
1494676696270,1.37,9.05e-06
1494676696280,1.37,8.326e-06
1494676696290,1.37,9.412e-06
1494676696300,1.37,8.687999999999999e-06
1494676696310,1.37,9.412e-06
1494676696320,1.37,6.877999999999999e-06
1494676696330,1.37,1.0136000000000001e-05
1494676696340,1.37,8.326e-06
1494676696350,1.37,1.0498e-05
1494676696360,1.37,8.326e-06
1494676696370,1.37,1.0498e-05
1494676696380,1.37,8.326e-06
1494676696390,1.37,1.4842000000000001e-05
1494676696400,1.37,1.4118e-05
1494676696410,1.37,1.7375999999999998e-05
1494676696420,1.37,1.3032e-05
1494676696430,1.37,1.267e-05
1494676696440,1.37,7.602e-06
1494676696450,1.37,8.687999999999999e-06
1494676696460,1.37,7.24e-06
1494676696470,1.37,1.086e-05
1494676696480,1.37,8.326e-06
1494676696490,1.37,1.086e-05
1494676696500,1.37,9.05e-06
1494676696510,1.37,1.086e-05
1494676696520,1.37,1.448e-05
1494676696530,1.37,1.5566e-05
1494676696540,1.37,1.5204e-05
1494676696550,1.37,1.4842000000000001e-05
1494676696560,1.37,1.0498e-05
1494676696570,1.37,1.0498e-05
1494676696580,1.37,9.05e-06
1494676696590,1.37,1.086e-05
1494676696600,1.37,9.412e-06
1494676696610,1.37,1.0498e-05
1494676696620,1.37,9.774e-06
1494676696630,1.37,9.774e-06
1494676696640,1.37,7.24e-06
1494676696650,1.37,1.0136000000000001e-05
1494676696660,1.37,9.774e-06
1494676696670,1.37,1.2308e-05
1494676696680,1.37,1.0498e-05
1494676696690,1.37,1.4118e-05
1494676696700,1.37,1.8100000000000003e-05
1494676696710,1.37,1.8462e-05
1494676696720,1.37,1.4842000000000001e-05
1494676696730,1.37,1.0498e-05
1494676696740,1.37,1.0136000000000001e-05
1494676696750,1.37,1.4118e-05
1494676696760,1.37,9.412e-06
1494676696770,1.37,1.086e-05
1494676696780,1.37,8.687999999999999e-06
1494676696790,1.37,1.1945999999999999e-05
1494676696800,1.37,1.5928e-05
1494676696810,1.37,1.629e-05
1494676696820,1.37,1.3755999999999998e-05
1494676696830,1.37,1.448e-05
1494676696840,1.37,1.1222e-05
1494676696850,1.37,1.0136000000000001e-05
1494676696860,1.37,9.412e-06
1494676696870,1.37,1.1584000000000001e-05
1494676696880,1.37,1.2308e-05
1494676696890,1.37,1.267e-05
1494676696900,1.37,9.412e-06
1494676696910,1.37,1.2308e-05
1494676696920,1.37,1.1222e-05
1494676696930,1.37,1.3032e-05
1494676696940,1.37,1.2308e-05
1494676696950,1.37,1.3755999999999998e-05
1494676696960,1.37,1.2308e-05
1494676696970,1.37,2.6426e-05
1494676696980,1.37,2.6064e-05
1494676696990,1.37,1.5928e-05
1494676697000,1.37,1.1945999999999999e-05
1494676697010,1.37,1.2308e-05
1494676697020,1.37,9.05e-06
1494676697030,1.37,1.1222e-05
1494676697040,1.37,8.687999999999999e-06
1494676697050,1.37,1.0136000000000001e-05
1494676697060,1.37,1.1222e-05
1494676697070,1.37,1.3755999999999998e-05
1494676697080,1.37,1.0498e-05
1494676697090,1.37,1.2308e-05
1494676697100,1.37,9.774e-06
1494676697110,1.37,1.1222e-05
1494676697120,1.37,1.1584000000000001e-05
1494676697130,1.37,1.4118e-05
1494676697140,1.37,1.9186e-05
1494676697150,1.37,2.896e-05
1494676697160,1.37,1.4842000000000001e-05
1494676697170,1.37,1.1222e-05
1494676697180,1.37,6.154e-06
1494676697190,1.37,8.326e-06
1494676697200,1.37,7.602e-06
1494676697210,1.37,1.1584000000000001e-05
1494676697220,1.37,8.326e-06
1494676697230,1.37,1.0498e-05
1494676697240,1.37,8.326e-06
1494676697250,1.37,1.086e-05
1494676697260,1.37,8.326e-06
1494676697270,1.37,1.086e-05
1494676697280,1.37,1.2308e-05
1494676697290,1.37,1.1584000000000001e-05
1494676697300,1.37,1.5204e-05
1494676697310,1.37,2.2805999999999998e-05
1494676697320,1.37,2.534e-05
1494676697330,1.37,1.5928e-05
1494676697340,1.37,9.05e-06
1494676697350,1.37,7.602e-06
1494676697360,1.37,6.877999999999999e-06
1494676697370,1.37,9.774e-06
1494676697380,1.37,8.326e-06
1494676697390,1.37,9.05e-06
1494676697400,1.37,1.0498e-05
1494676697410,1.37,1.4118e-05
1494676697420,1.37,1.3032e-05
1494676697430,1.37,1.4842000000000001e-05
1494676697440,1.37,1.0498e-05
1494676697450,1.37,1.0136000000000001e-05
1494676697460,1.37,9.412e-06
1494676697470,1.37,1.3032e-05
1494676697480,1.37,1.1584000000000001e-05
1494676697490,1.37,1.2308e-05
1494676697500,1.37,8.687999999999999e-06
1494676697510,1.37,9.774e-06
1494676697520,1.37,9.774e-06
1494676697530,1.37,9.05e-06
1494676697540,1.37,6.877999999999999e-06
1494676697550,1.37,1.1222e-05
1494676697560,1.37,8.326e-06
1494676697570,1.37,1.3755999999999998e-05
1494676697580,1.37,1.991e-05
1494676697590,1.37,1.7014e-05
1494676697600,1.37,1.5566e-05
1494676697610,1.37,1.7014e-05
1494676697620,1.37,1.5204e-05
1494676697630,1.37,1.5566e-05
1494676697640,1.37,9.774e-06
1494676697650,1.37,9.412e-06
1494676697660,1.37,7.24e-06
1494676697670,1.37,1.0136000000000001e-05
1494676697680,1.37,1.0136000000000001e-05
1494676697690,1.37,1.448e-05
1494676697700,1.37,1.5204e-05
1494676697710,1.37,2.0634e-05
1494676697720,1.37,1.5928e-05
1494676697730,1.37,1.1584000000000001e-05
1494676697740,1.37,1.086e-05
1494676697750,1.37,1.1945999999999999e-05
1494676697760,1.37,9.774e-06
1494676697770,1.37,1.1222e-05
1494676697780,1.37,1.3394000000000001e-05
1494676697790,1.37,1.1222e-05
1494676697800,1.37,1.3032e-05
1494676697810,1.37,1.086e-05
1494676697820,1.37,9.412e-06
1494676697830,1.37,1.086e-05
1494676697840,1.37,8.326e-06
1494676697850,1.37,1.2308e-05
1494676697860,1.37,1.1222e-05
1494676697870,1.37,1.2308e-05
