Timestamp,position,BLMTI.06L7.B1E10_TCP.B6L7.B1
1494680122320,-0.45,1.629e-05
1494680122330,-0.45,1.5566e-05
1494680122340,-0.45,1.7375999999999998e-05
1494680122350,-0.45,1.7014e-05
1494680122360,-0.45,1.9186e-05
1494680122370,-0.45,1.7375999999999998e-05
1494680122380,-0.45,1.9548e-05
1494680122390,-0.45,1.6652e-05
1494680122400,-0.45,1.7375999999999998e-05
1494680122410,-0.45,1.5928e-05
1494680122420,-0.45,1.629e-05
1494680122430,-0.45,1.5566e-05
1494680122440,-0.45,1.629e-05
1494680122450,-0.45,1.5204e-05
1494680122460,-0.45,1.7738e-05
1494680122470,-0.45,1.7738e-05
1494680122480,-0.45,1.7014e-05
1494680122490,-0.45,1.629e-05
1494680122500,-0.45,1.7738e-05
1494680122510,-0.45,1.6652e-05
1494680122520,-0.45,1.7375999999999998e-05
1494680122530,-0.45,1.5928e-05
1494680122540,-0.45,2.0272000000000002e-05
1494680122550,-0.45,1.8462e-05
1494680122560,-0.45,2.1358e-05
1494680122570,-0.45,8.687999999999999e-06
1494680122580,-0.45,1.9186e-05
1494680122590,-0.45,1.7738e-05
1494680122600,-0.45,2.2805999999999998e-05
1494680122610,-0.45,1.8100000000000003e-05
1494680122620,-0.45,1.9186e-05
1494680122630,-0.45,1.5928e-05
1494680122640,-0.45,2.0996e-05
1494680122650,-0.45,1.6652e-05
1494680122660,-0.45,1.9548e-05
1494680122670,-0.45,1.5928e-05
1494680122680,-0.45,1.7014e-05
1494680122690,-0.45,1.5928e-05
1494680122700,-0.45,1.7014e-05
1494680122710,-0.45,1.7738e-05
1494680122720,-0.45,1.9548e-05
1494680122730,-0.45,1.8100000000000003e-05
1494680122740,-0.45,1.9548e-05
1494680122750,-0.45,1.7014e-05
1494680122760,-0.45,2.1358e-05
1494680122770,-0.45,1.8100000000000003e-05
1494680122780,-0.45,1.9548e-05
1494680122790,-0.45,1.7375999999999998e-05
1494680122800,-0.45,1.267e-05
1494680122810,-0.45,2.0634e-05
1494680122820,-0.45,2.172e-05
1494680122830,-0.45,1.7375999999999998e-05
1494680122840,-0.45,1.991e-05
1494680122850,-0.45,1.6652e-05
1494680122860,-0.45,1.991e-05
1494680122870,-0.45,1.6652e-05
1494680122880,-0.45,1.8824e-05
1494680122890,-0.45,1.5566e-05
1494680122900,-0.45,1.8462e-05
1494680122910,-0.45,1.7738e-05
1494680122920,-0.45,1.8100000000000003e-05
1494680122930,-0.45,1.5204e-05
1494680122940,-0.45,1.7014e-05
1494680122950,-0.45,1.7738e-05
1494680122960,-0.45,1.7014e-05
1494680122970,-0.45,1.5566e-05
1494680122980,-0.45,1.8100000000000003e-05
1494680122990,-0.45,1.5928e-05
1494680123000,-0.45,2.0996e-05
1494680123010,-0.45,1.6652e-05
1494680123020,-0.45,1.8462e-05
1494680123030,-0.45,1.5928e-05
1494680123040,-0.45,1.0498e-05
1494680123050,-0.45,1.629e-05
1494680123060,-0.45,1.5928e-05
1494680123070,-0.45,1.5566e-05
1494680123080,-0.45,1.8462e-05
1494680123090,-0.45,1.448e-05
1494680123100,-0.45,1.7738e-05
1494680123110,-0.45,1.5204e-05
1494680123120,-0.45,1.5204e-05
1494680123130,-0.45,1.5204e-05
1494680123140,-0.45,1.991e-05
1494680123150,-0.45,1.8462e-05
1494680123160,-0.45,1.9548e-05
1494680123170,-0.45,1.6652e-05
1494680123180,-0.45,1.6652e-05
1494680123190,-0.45,1.5566e-05
1494680123200,-0.45,1.6652e-05
1494680123210,-0.45,1.7014e-05
1494680123220,-0.45,1.8100000000000003e-05
1494680123230,-0.45,1.5204e-05
1494680123240,-0.45,1.8824e-05
1494680123250,-0.45,1.629e-05
1494680123260,-0.45,1.8824e-05
1494680123270,-0.45,1.8462e-05
1494680123280,-0.45,1.7375999999999998e-05
1494680123290,-0.45,7.602e-06
1494680123300,-0.45,1.9186e-05
1494680123310,-0.45,1.7014e-05
1494680123320,-0.45,1.7738e-05
1494680123330,-0.45,1.4842000000000001e-05
1494680123340,-0.45,1.5566e-05
1494680123350,-0.45,1.4842000000000001e-05
1494680123360,-0.45,1.7014e-05
1494680123370,-0.45,1.5204e-05
1494680123380,-0.45,1.7375999999999998e-05
1494680123390,-0.45,1.5204e-05
1494680123400,-0.45,1.8462e-05
1494680123410,-0.45,1.7375999999999998e-05
1494680123420,-0.45,1.7738e-05
1494680123430,-0.45,1.6652e-05
1494680123440,-0.45,1.9186e-05
1494680123450,-0.45,1.5928e-05
1494680123460,-0.45,1.8824e-05
1494680123470,-0.45,1.629e-05
1494680123480,-0.45,1.6652e-05
1494680123490,-0.45,1.5928e-05
1494680123500,-0.45,1.8100000000000003e-05
1494680123510,-0.45,1.5928e-05
1494680123520,-0.45,1.9186e-05
1494680123530,-0.45,1.5566e-05
1494680123540,-0.45,1.7375999999999998e-05
1494680123550,-0.45,6.877999999999999e-06
1494680123560,-0.45,1.7014e-05
1494680123570,-0.45,1.5566e-05
1494680123580,-0.45,1.7738e-05
1494680123590,-0.45,1.6652e-05
1494680123600,-0.45,1.6652e-05
1494680123610,-0.45,1.6652e-05
1494680123620,-0.45,1.7014e-05
1494680123630,-0.45,1.448e-05
1494680123640,-0.45,1.5204e-05
1494680123650,-0.45,1.629e-05
1494680123660,-0.45,1.7375999999999998e-05
1494680123670,-0.45,1.4842000000000001e-05
1494680123680,-0.45,1.5204e-05
1494680123690,-0.45,1.629e-05
1494680123700,-0.45,1.5566e-05
1494680123710,-0.45,1.5566e-05
1494680123720,-0.45,1.7014e-05
1494680123730,-0.45,1.4118e-05
1494680123740,-0.45,1.5928e-05
1494680123750,-0.45,1.7014e-05
1494680123760,-0.45,1.7014e-05
1494680123770,-0.45,1.5204e-05
1494680123780,-0.45,1.5204e-05
1494680123790,-0.45,1.4842000000000001e-05
1494680123800,-0.45,1.5204e-05
1494680123810,-0.45,1.4842000000000001e-05
1494680123820,-0.45,1.629e-05
1494680123830,-0.45,7.602e-06
1494680123840,-0.45,1.5204e-05
1494680123850,-0.45,1.4842000000000001e-05
1494680123860,-0.45,1.5204e-05
1494680123870,-0.45,1.4842000000000001e-05
1494680123880,-0.45,1.4842000000000001e-05
1494680123890,-0.45,1.629e-05
1494680123900,-0.45,1.5928e-05
1494680123910,-0.45,1.448e-05
1494680123920,-0.45,1.5566e-05
1494680123930,-0.45,1.5566e-05
1494680123940,-0.45,1.4842000000000001e-05
1494680123950,-0.45,1.5204e-05
1494680123960,-0.45,1.629e-05
1494680123970,-0.45,1.4118e-05
1494680123980,-0.45,1.4842000000000001e-05
1494680123990,-0.45,1.5566e-05
1494680124000,-0.45,1.4842000000000001e-05
1494680124010,-0.45,1.5204e-05
1494680124020,-0.45,1.5928e-05
1494680124030,-0.45,1.4842000000000001e-05
1494680124040,-0.45,1.3755999999999998e-05
1494680124050,-0.45,1.448e-05
1494680124060,-0.45,1.3755999999999998e-05
1494680124070,-0.45,1.3755999999999998e-05
1494680124080,-0.45,1.7375999999999998e-05
1494680124090,-0.45,1.5204e-05
1494680124100,-0.45,1.5204e-05
1494680124110,-0.45,5.792000000000001e-06
1494680124120,-0.45,1.5204e-05
1494680124130,-0.45,1.448e-05
1494680124140,-0.45,1.5204e-05
1494680124150,-0.45,1.4118e-05
1494680124160,-0.45,1.5204e-05
1494680124170,-0.45,1.629e-05
1494680124180,-0.45,1.4118e-05
1494680124190,-0.45,1.5928e-05
1494680124200,-0.45,1.4842000000000001e-05
1494680124210,-0.45,1.3755999999999998e-05
1494680124220,-0.45,1.4842000000000001e-05
1494680124230,-0.45,1.5566e-05
1494680124240,-0.45,1.3394000000000001e-05
1494680124250,-0.45,1.448e-05
1494680124260,-0.45,1.448e-05
1494680124270,-0.45,1.5566e-05
1494680124280,-0.45,1.5566e-05
1494680124290,-0.45,1.5566e-05
1494680124300,-0.45,1.5566e-05
1494680124310,-0.45,1.629e-05
1494680124320,-0.45,1.448e-05
1494680124330,-0.45,1.3394000000000001e-05
1494680124340,-0.45,1.5928e-05
1494680124350,-0.45,1.6652e-05
1494680124360,-0.45,1.4842000000000001e-05
1494680124370,-0.45,1.7014e-05
1494680124380,-0.45,1.5566e-05
1494680124390,-0.45,1.7014e-05
1494680124400,-0.45,7.24e-06
1494680124410,-0.45,1.5566e-05
1494680124420,-0.45,1.448e-05
1494680124430,-0.45,1.629e-05
1494680124440,-0.45,1.5928e-05
1494680124450,-0.45,1.7738e-05
1494680124460,-0.45,1.2308e-05
1494680124470,-0.45,1.4842000000000001e-05
1494680124480,-0.45,1.629e-05
1494680124490,-0.45,1.5204e-05
1494680124500,-0.45,1.3394000000000001e-05
1494680124510,-0.45,1.3394000000000001e-05
1494680124520,-0.45,1.4118e-05
1494680124530,-0.45,1.448e-05
1494680124540,-0.45,1.5204e-05
1494680124550,-0.45,1.448e-05
1494680124560,-0.45,1.448e-05
1494680124570,-0.45,1.3394000000000001e-05
1494680124580,-0.45,1.3394000000000001e-05
1494680124590,-0.45,1.3394000000000001e-05
1494680124600,-0.45,1.5566e-05
1494680124610,-0.45,1.7738e-05
1494680124620,-0.45,1.4842000000000001e-05
1494680124630,-0.45,1.7014e-05
1494680124640,-0.45,1.4118e-05
1494680124650,-0.45,1.7375999999999998e-05
1494680124660,-0.45,1.5204e-05
1494680124670,-0.45,1.6652e-05
1494680124680,-0.45,9.412e-06
1494680124690,-0.45,1.1584000000000001e-05
1494680124700,-0.45,1.5204e-05
1494680124710,-0.45,1.629e-05
