Timestamp,position,BLMTI.05L7.B2I10_TCSG.D5L7.B2
1494682091310,1.16,1.4480000000000002e-06
1494682091320,1.16,3.6200000000000004e-07
1494682091330,1.16,3.258e-06
1494682091340,1.16,0.0
1494682091350,1.16,2.1719999999999997e-06
1494682091360,1.16,1.0859999999999999e-06
1494682091370,1.16,1.4480000000000002e-06
1494682091380,1.16,7.240000000000001e-07
1494682091390,1.16,2.8960000000000003e-06
1494682091400,1.16,0.0
1494682091410,1.16,1.4480000000000002e-06
1494682091420,1.16,1.81e-06
1494682091430,1.16,2.1719999999999997e-06
1494682091440,1.16,1.4480000000000002e-06
1494682091450,1.16,1.81e-06
1494682091460,1.16,7.240000000000001e-07
1494682091470,1.16,1.4480000000000002e-06
1494682091480,1.16,1.0859999999999999e-06
1494682091490,1.16,2.1719999999999997e-06
1494682091500,1.16,3.6200000000000004e-07
1494682091510,1.16,2.5340000000000002e-06
1494682091520,1.16,2.1719999999999997e-06
1494682091530,1.16,2.5340000000000002e-06
1494682091540,1.16,1.4480000000000002e-06
1494682091550,1.16,1.0859999999999999e-06
1494682091560,1.16,1.4480000000000002e-06
1494682091570,1.16,1.81e-06
1494682091580,1.16,0.0
1494682091590,1.16,1.4480000000000002e-06
1494682091600,1.16,1.81e-06
1494682091610,1.16,3.6200000000000004e-07
1494682091620,1.16,1.0859999999999999e-06
1494682091630,1.16,1.0859999999999999e-06
1494682091640,1.16,0.0
1494682091650,1.16,1.81e-06
1494682091660,1.16,3.6200000000000004e-07
1494682091670,1.16,1.4480000000000002e-06
1494682091680,1.16,1.0859999999999999e-06
1494682091690,1.16,2.1719999999999997e-06
1494682091700,1.16,1.81e-06
1494682091710,1.16,1.4480000000000002e-06
1494682091720,1.16,1.4480000000000002e-06
1494682091730,1.16,1.4480000000000002e-06
1494682091740,1.16,2.1719999999999997e-06
1494682091750,1.16,1.4480000000000002e-06
1494682091760,1.16,1.0859999999999999e-06
1494682091770,1.16,1.81e-06
1494682091780,1.16,1.0859999999999999e-06
1494682091790,1.16,1.4480000000000002e-06
1494682091800,1.16,1.0859999999999999e-06
1494682091810,1.16,1.4480000000000002e-06
1494682091820,1.16,7.240000000000001e-07
1494682091830,1.16,1.0859999999999999e-06
1494682091840,1.16,0.0
1494682091850,1.16,2.5340000000000002e-06
1494682091860,1.16,0.0
1494682091870,1.16,1.4480000000000002e-06
1494682091880,1.16,1.4480000000000002e-06
1494682091890,1.16,1.81e-06
1494682091900,1.16,7.240000000000001e-07
1494682091910,1.16,2.5340000000000002e-06
1494682091920,1.16,1.0859999999999999e-06
1494682091930,1.16,7.240000000000001e-07
1494682091940,1.16,1.81e-06
1494682091950,1.16,1.81e-06
1494682091960,1.16,1.0859999999999999e-06
1494682091970,1.16,2.8960000000000003e-06
1494682091980,1.16,7.240000000000001e-07
1494682091990,1.16,1.81e-06
1494682092000,1.16,7.240000000000001e-07
1494682092010,1.16,1.81e-06
1494682092020,1.16,7.240000000000001e-07
1494682092030,1.16,1.81e-06
1494682092040,1.16,1.0859999999999999e-06
1494682092050,1.16,7.240000000000001e-07
1494682092060,1.16,1.0859999999999999e-06
1494682092070,1.16,1.0859999999999999e-06
1494682092080,1.16,1.4480000000000002e-06
1494682092090,1.16,1.4480000000000002e-06
1494682092100,1.16,1.4480000000000002e-06
1494682092110,1.16,2.1719999999999997e-06
1494682092120,1.16,2.1719999999999997e-06
1494682092130,1.16,1.81e-06
1494682092140,1.16,2.8960000000000003e-06
1494682092150,1.16,1.4480000000000002e-06
1494682092160,1.16,1.0859999999999999e-06
1494682092170,1.16,7.240000000000001e-07
1494682092180,1.16,2.1719999999999997e-06
1494682092190,1.16,7.240000000000001e-07
1494682092200,1.16,1.0859999999999999e-06
1494682092210,1.16,1.0859999999999999e-06
1494682092220,1.16,1.0859999999999999e-06
1494682092230,1.16,2.5340000000000002e-06
1494682092240,1.16,1.0859999999999999e-06
1494682092250,1.16,1.4480000000000002e-06
1494682092260,1.16,1.0859999999999999e-06
1494682092270,1.16,1.4480000000000002e-06
1494682092280,1.16,1.4480000000000002e-06
1494682092290,1.16,3.6200000000000004e-07
1494682092300,1.16,2.5340000000000002e-06
1494682092310,1.16,7.240000000000001e-07
1494682092320,1.16,1.81e-06
1494682092330,1.16,2.8960000000000003e-06
1494682092340,1.16,2.1719999999999997e-06
1494682092350,1.16,5.0680000000000004e-06
1494682092360,1.16,1.4480000000000002e-06
1494682092370,1.16,1.81e-06
1494682092380,1.16,1.4480000000000002e-06
1494682092390,1.16,2.5340000000000002e-06
1494682092400,1.16,7.240000000000001e-07
1494682092410,1.16,1.81e-06
1494682092420,1.16,7.240000000000001e-07
1494682092430,1.16,1.0859999999999999e-06
1494682092440,1.16,1.0859999999999999e-06
1494682092450,1.16,1.4480000000000002e-06
1494682092460,1.16,1.4480000000000002e-06
1494682092470,1.16,7.240000000000001e-07
1494682092480,1.16,1.4480000000000002e-06
1494682092490,1.16,1.4480000000000002e-06
1494682092500,1.16,7.240000000000001e-07
1494682092510,1.16,1.4480000000000002e-06
1494682092520,1.16,1.81e-06
1494682092530,1.16,7.240000000000001e-07
1494682092540,1.16,2.1719999999999997e-06
1494682092550,1.16,1.4480000000000002e-06
1494682092560,1.16,1.81e-06
1494682092570,1.16,3.258e-06
1494682092580,1.16,2.1719999999999997e-06
1494682092590,1.16,1.0859999999999999e-06
1494682092600,1.16,1.4480000000000002e-06
1494682092610,1.16,1.81e-06
1494682092620,1.16,7.240000000000001e-07
1494682092630,1.16,0.0
1494682092640,1.16,7.240000000000001e-07
1494682092650,1.16,7.240000000000001e-07
1494682092660,1.16,1.4480000000000002e-06
1494682092670,1.16,7.240000000000001e-07
1494682092680,1.16,7.240000000000001e-07
1494682092690,1.16,0.0
1494682092700,1.16,7.240000000000001e-07
1494682092710,1.16,1.4480000000000002e-06
1494682092720,1.16,1.81e-06
1494682092730,1.16,1.4480000000000002e-06
1494682092740,1.16,1.4480000000000002e-06
1494682092750,1.16,7.240000000000001e-07
1494682092760,1.16,2.1719999999999997e-06
1494682092770,1.16,7.240000000000001e-07
1494682092780,1.16,1.0859999999999999e-06
1494682092790,1.16,1.81e-06
1494682092800,1.16,2.1719999999999997e-06
1494682092810,1.16,3.62e-06
1494682092820,1.16,2.1719999999999997e-06
1494682092830,1.16,7.240000000000001e-07
1494682092840,1.16,1.81e-06
1494682092850,1.16,1.81e-06
1494682092860,1.16,1.4480000000000002e-06
1494682092870,1.16,1.4480000000000002e-06
1494682092880,1.16,1.4480000000000002e-06
1494682092890,1.16,1.4480000000000002e-06
1494682092900,1.16,7.240000000000001e-07
1494682092910,1.16,1.4480000000000002e-06
1494682092920,1.16,1.81e-06
1494682092930,1.16,2.1719999999999997e-06
1494682092940,1.16,7.240000000000001e-07
1494682092950,1.16,1.81e-06
1494682092960,1.16,0.0
1494682092970,1.16,1.4480000000000002e-06
1494682092980,1.16,1.4480000000000002e-06
1494682092990,1.16,3.258e-06
1494682093000,1.16,1.81e-06
1494682093010,1.16,1.4480000000000002e-06
1494682093020,1.16,1.4480000000000002e-06
1494682093030,1.16,7.240000000000001e-07
1494682093040,1.16,1.81e-06
1494682093050,1.16,1.81e-06
1494682093060,1.16,1.0859999999999999e-06
1494682093070,1.16,2.5340000000000002e-06
1494682093080,1.16,2.8960000000000003e-06
1494682093090,1.16,3.6200000000000004e-07
1494682093100,1.16,2.1719999999999997e-06
1494682093110,1.16,1.0859999999999999e-06
1494682093120,1.16,1.81e-06
1494682093130,1.16,7.240000000000001e-07
1494682093140,1.16,7.240000000000001e-07
1494682093150,1.16,1.81e-06
1494682093160,1.16,1.4480000000000002e-06
1494682093170,1.16,1.4480000000000002e-06
1494682093180,1.16,7.240000000000001e-07
1494682093190,1.16,1.81e-06
1494682093200,1.16,2.1719999999999997e-06
1494682093210,1.16,1.4480000000000002e-06
1494682093220,1.16,0.0
1494682093230,1.16,2.1719999999999997e-06
1494682093240,1.16,7.240000000000001e-07
1494682093250,1.16,1.81e-06
1494682093260,1.16,1.81e-06
1494682093270,1.16,1.0859999999999999e-06
1494682093280,1.16,1.0859999999999999e-06
1494682093290,1.16,1.0859999999999999e-06
1494682093300,1.16,1.4480000000000002e-06
1494682093310,1.16,1.81e-06
1494682093320,1.16,7.240000000000001e-07
1494682093330,1.16,1.81e-06
1494682093340,1.16,3.6200000000000004e-07
1494682093350,1.16,1.0859999999999999e-06
1494682093360,1.16,1.0859999999999999e-06
1494682093370,1.16,1.4480000000000002e-06
1494682093380,1.16,1.0859999999999999e-06
1494682093390,1.16,1.4480000000000002e-06
1494682093400,1.16,3.6200000000000004e-07
1494682093410,1.16,1.81e-06
1494682093420,1.16,0.0
1494682093430,1.16,2.1719999999999997e-06
1494682093440,1.16,2.1719999999999997e-06
1494682093450,1.16,2.8960000000000003e-06
1494682093460,1.16,0.0
1494682093470,1.16,1.4480000000000002e-06
1494682093480,1.16,1.4480000000000002e-06
1494682093490,1.16,1.81e-06
1494682093500,1.16,3.6200000000000004e-07
1494682093510,1.16,1.81e-06
1494682093520,1.16,1.0859999999999999e-06
1494682093530,1.16,1.0859999999999999e-06
1494682093540,1.16,1.0859999999999999e-06
1494682093550,1.16,1.81e-06
1494682093560,1.16,7.240000000000001e-07
1494682093570,1.16,1.81e-06
1494682093580,1.16,7.240000000000001e-07
1494682093590,1.16,1.81e-06
1494682093600,1.16,1.81e-06
1494682093610,1.16,1.0859999999999999e-06
1494682093620,1.16,1.81e-06
1494682093630,1.16,1.0859999999999999e-06
1494682093640,1.16,0.0
1494682093650,1.16,2.5340000000000002e-06
1494682093660,1.16,0.0
1494682093670,1.16,2.1719999999999997e-06
1494682093680,1.16,7.240000000000001e-07
1494682093690,1.16,1.4480000000000002e-06
1494682093700,1.16,1.0859999999999999e-06
1494682093710,1.16,7.240000000000001e-07
1494682093720,1.16,7.240000000000001e-07
1494682093730,1.16,2.8960000000000003e-06
1494682093740,1.16,2.1719999999999997e-06
1494682093750,1.16,1.81e-06
1494682093760,1.16,1.4480000000000002e-06
1494682093770,1.16,3.62e-06
1494682093780,1.16,1.4480000000000002e-06
1494682093790,1.16,1.81e-06
1494682093800,1.16,7.240000000000001e-07
1494682093810,1.16,1.81e-06
1494682093820,1.16,7.240000000000001e-07
1494682093830,1.16,7.240000000000001e-07
1494682093840,1.16,1.81e-06
1494682093850,1.16,3.6200000000000004e-07
1494682093860,1.16,7.240000000000001e-07
1494682093870,1.16,2.1719999999999997e-06
1494682093880,1.16,1.0859999999999999e-06
1494682093890,1.16,1.0859999999999999e-06
1494682093900,1.16,3.6200000000000004e-07
1494682093910,1.16,2.8960000000000003e-06
1494682093920,1.16,1.81e-06
1494682093930,1.16,3.982e-06
1494682093940,1.16,2.1719999999999997e-06
1494682093950,1.16,1.0859999999999999e-06
1494682093960,1.16,1.4480000000000002e-06
