Timestamp,position,BLMTI.06R7.B2I10_TCP.B6R7.B2
1494682793170,-1.11,9.05e-06
1494682793180,-1.11,1.0136000000000001e-05
1494682793190,-1.11,9.05e-06
1494682793200,-1.11,1.086e-05
1494682793210,-1.11,7.964e-06
1494682793220,-1.11,1.086e-05
1494682793230,-1.11,5.43e-06
1494682793240,-1.11,8.687999999999999e-06
1494682793250,-1.11,9.05e-06
1494682793260,-1.11,9.412e-06
1494682793270,-1.11,8.326e-06
1494682793280,-1.11,1.086e-05
1494682793290,-1.11,9.05e-06
1494682793300,-1.11,9.412e-06
1494682793310,-1.11,7.964e-06
1494682793320,-1.11,9.412e-06
1494682793330,-1.11,6.154e-06
1494682793340,-1.11,9.05e-06
1494682793350,-1.11,8.687999999999999e-06
1494682793360,-1.11,9.412e-06
1494682793370,-1.11,7.24e-06
1494682793380,-1.11,1.1222e-05
1494682793390,-1.11,7.964e-06
1494682793400,-1.11,1.0136000000000001e-05
1494682793410,-1.11,9.05e-06
1494682793420,-1.11,1.3394000000000001e-05
1494682793430,-1.11,7.964e-06
1494682793440,-1.11,9.774e-06
1494682793450,-1.11,6.877999999999999e-06
1494682793460,-1.11,8.687999999999999e-06
1494682793470,-1.11,6.516e-06
1494682793480,-1.11,9.412e-06
1494682793490,-1.11,6.516e-06
1494682793500,-1.11,7.602e-06
1494682793510,-1.11,5.43e-06
1494682793520,-1.11,7.964e-06
1494682793530,-1.11,6.154e-06
1494682793540,-1.11,7.964e-06
1494682793550,-1.11,5.43e-06
1494682793560,-1.11,7.24e-06
1494682793570,-1.11,5.43e-06
1494682793580,-1.11,7.964e-06
1494682793590,-1.11,6.154e-06
1494682793600,-1.11,8.687999999999999e-06
1494682793610,-1.11,7.24e-06
1494682793620,-1.11,1.086e-05
1494682793630,-1.11,6.516e-06
1494682793640,-1.11,7.602e-06
1494682793650,-1.11,6.154e-06
1494682793660,-1.11,7.964e-06
1494682793670,-1.11,8.687999999999999e-06
1494682793680,-1.11,9.774e-06
1494682793690,-1.11,9.05e-06
1494682793700,-1.11,7.964e-06
1494682793710,-1.11,7.602e-06
1494682793720,-1.11,8.687999999999999e-06
1494682793730,-1.11,5.792000000000001e-06
1494682793740,-1.11,7.24e-06
1494682793750,-1.11,5.0680000000000004e-06
1494682793760,-1.11,6.877999999999999e-06
1494682793770,-1.11,5.0680000000000004e-06
1494682793780,-1.11,7.24e-06
1494682793790,-1.11,4.706e-06
1494682793800,-1.11,7.24e-06
1494682793810,-1.11,4.706e-06
1494682793820,-1.11,6.877999999999999e-06
1494682793830,-1.11,6.877999999999999e-06
1494682793840,-1.11,9.05e-06
1494682793850,-1.11,7.24e-06
1494682793860,-1.11,8.326e-06
1494682793870,-1.11,7.964e-06
1494682793880,-1.11,9.412e-06
1494682793890,-1.11,7.964e-06
1494682793900,-1.11,7.602e-06
1494682793910,-1.11,6.877999999999999e-06
1494682793920,-1.11,7.602e-06
1494682793930,-1.11,5.792000000000001e-06
1494682793940,-1.11,8.326e-06
1494682793950,-1.11,5.0680000000000004e-06
1494682793960,-1.11,7.964e-06
1494682793970,-1.11,6.516e-06
1494682793980,-1.11,7.602e-06
1494682793990,-1.11,3.982e-06
1494682794000,-1.11,5.792000000000001e-06
1494682794010,-1.11,6.154e-06
1494682794020,-1.11,6.516e-06
1494682794030,-1.11,6.516e-06
1494682794040,-1.11,7.602e-06
1494682794050,-1.11,6.516e-06
1494682794060,-1.11,7.964e-06
1494682794070,-1.11,6.516e-06
1494682794080,-1.11,7.602e-06
1494682794090,-1.11,5.792000000000001e-06
1494682794100,-1.11,6.154e-06
1494682794110,-1.11,5.43e-06
1494682794120,-1.11,7.964e-06
1494682794130,-1.11,6.877999999999999e-06
1494682794140,-1.11,7.24e-06
1494682794150,-1.11,6.516e-06
1494682794160,-1.11,8.687999999999999e-06
1494682794170,-1.11,6.154e-06
1494682794180,-1.11,6.877999999999999e-06
1494682794190,-1.11,5.43e-06
1494682794200,-1.11,6.516e-06
1494682794210,-1.11,5.792000000000001e-06
1494682794220,-1.11,6.516e-06
1494682794230,-1.11,5.792000000000001e-06
1494682794240,-1.11,6.877999999999999e-06
1494682794250,-1.11,5.43e-06
1494682794260,-1.11,7.24e-06
1494682794270,-1.11,6.154e-06
1494682794280,-1.11,6.516e-06
1494682794290,-1.11,3.982e-06
1494682794300,-1.11,6.516e-06
1494682794310,-1.11,7.602e-06
1494682794320,-1.11,9.774e-06
1494682794330,-1.11,8.687999999999999e-06
1494682794340,-1.11,1.0136000000000001e-05
1494682794350,-1.11,6.154e-06
1494682794360,-1.11,7.602e-06
1494682794370,-1.11,6.516e-06
1494682794380,-1.11,8.326e-06
1494682794390,-1.11,4.343999999999999e-06
1494682794400,-1.11,6.516e-06
1494682794410,-1.11,5.43e-06
1494682794420,-1.11,5.43e-06
1494682794430,-1.11,6.154e-06
1494682794440,-1.11,7.602e-06
1494682794450,-1.11,5.792000000000001e-06
1494682794460,-1.11,5.43e-06
1494682794470,-1.11,3.982e-06
1494682794480,-1.11,7.24e-06
1494682794490,-1.11,4.706e-06
1494682794500,-1.11,7.24e-06
1494682794510,-1.11,6.877999999999999e-06
1494682794520,-1.11,7.602e-06
1494682794530,-1.11,6.154e-06
1494682794540,-1.11,6.516e-06
1494682794550,-1.11,7.602e-06
1494682794560,-1.11,6.877999999999999e-06
1494682794570,-1.11,6.154e-06
1494682794580,-1.11,5.43e-06
1494682794590,-1.11,5.792000000000001e-06
1494682794600,-1.11,7.24e-06
1494682794610,-1.11,5.792000000000001e-06
1494682794620,-1.11,7.24e-06
1494682794630,-1.11,4.706e-06
1494682794640,-1.11,6.154e-06
1494682794650,-1.11,5.0680000000000004e-06
1494682794660,-1.11,5.792000000000001e-06
1494682794670,-1.11,5.792000000000001e-06
1494682794680,-1.11,7.602e-06
1494682794690,-1.11,6.516e-06
1494682794700,-1.11,7.24e-06
1494682794710,-1.11,6.877999999999999e-06
1494682794720,-1.11,7.24e-06
1494682794730,-1.11,5.43e-06
1494682794740,-1.11,6.516e-06
1494682794750,-1.11,5.0680000000000004e-06
1494682794760,-1.11,6.516e-06
1494682794770,-1.11,7.24e-06
1494682794780,-1.11,7.964e-06
1494682794790,-1.11,9.412e-06
1494682794800,-1.11,1.0136000000000001e-05
1494682794810,-1.11,6.877999999999999e-06
1494682794820,-1.11,8.326e-06
1494682794830,-1.11,6.516e-06
1494682794840,-1.11,6.154e-06
1494682794850,-1.11,5.43e-06
1494682794860,-1.11,7.24e-06
1494682794870,-1.11,5.792000000000001e-06
1494682794880,-1.11,6.516e-06
1494682794890,-1.11,6.877999999999999e-06
1494682794900,-1.11,6.516e-06
1494682794910,-1.11,5.43e-06
1494682794920,-1.11,6.877999999999999e-06
1494682794930,-1.11,5.0680000000000004e-06
1494682794940,-1.11,6.516e-06
1494682794950,-1.11,6.516e-06
1494682794960,-1.11,7.964e-06
1494682794970,-1.11,7.964e-06
1494682794980,-1.11,7.602e-06
1494682794990,-1.11,6.877999999999999e-06
1494682795000,-1.11,8.326e-06
1494682795010,-1.11,6.877999999999999e-06
1494682795020,-1.11,6.877999999999999e-06
1494682795030,-1.11,5.792000000000001e-06
1494682795040,-1.11,6.877999999999999e-06
1494682795050,-1.11,7.24e-06
1494682795060,-1.11,8.326e-06
1494682795070,-1.11,6.877999999999999e-06
1494682795080,-1.11,6.154e-06
1494682795090,-1.11,7.602e-06
1494682795100,-1.11,3.982e-06
1494682795110,-1.11,4.706e-06
1494682795120,-1.11,5.0680000000000004e-06
1494682795130,-1.11,6.154e-06
1494682795140,-1.11,5.792000000000001e-06
1494682795150,-1.11,7.24e-06
1494682795160,-1.11,7.24e-06
1494682795170,-1.11,6.154e-06
1494682795180,-1.11,5.0680000000000004e-06
1494682795190,-1.11,6.877999999999999e-06
1494682795200,-1.11,5.792000000000001e-06
1494682795210,-1.11,5.792000000000001e-06
1494682795220,-1.11,7.24e-06
1494682795230,-1.11,7.602e-06
1494682795240,-1.11,7.964e-06
1494682795250,-1.11,6.877999999999999e-06
1494682795260,-1.11,7.602e-06
1494682795270,-1.11,6.516e-06
1494682795280,-1.11,7.24e-06
1494682795290,-1.11,5.43e-06
1494682795300,-1.11,6.877999999999999e-06
1494682795310,-1.11,4.706e-06
1494682795320,-1.11,5.43e-06
1494682795330,-1.11,5.43e-06
1494682795340,-1.11,5.43e-06
1494682795350,-1.11,5.43e-06
1494682795360,-1.11,5.43e-06
1494682795370,-1.11,5.43e-06
1494682795380,-1.11,5.0680000000000004e-06
1494682795390,-1.11,5.792000000000001e-06
1494682795400,-1.11,6.516e-06
1494682795410,-1.11,6.516e-06
1494682795420,-1.11,6.154e-06
1494682795430,-1.11,9.412e-06
1494682795440,-1.11,6.877999999999999e-06
1494682795450,-1.11,8.326e-06
1494682795460,-1.11,7.602e-06
1494682795470,-1.11,6.877999999999999e-06
1494682795480,-1.11,7.24e-06
1494682795490,-1.11,6.154e-06
1494682795500,-1.11,6.877999999999999e-06
1494682795510,-1.11,6.154e-06
1494682795520,-1.11,5.792000000000001e-06
1494682795530,-1.11,5.43e-06
1494682795540,-1.11,6.516e-06
1494682795550,-1.11,4.706e-06
1494682795560,-1.11,5.43e-06
1494682795570,-1.11,5.792000000000001e-06
1494682795580,-1.11,5.792000000000001e-06
1494682795590,-1.11,5.792000000000001e-06
1494682795600,-1.11,4.343999999999999e-06
1494682795610,-1.11,5.43e-06
1494682795620,-1.11,6.154e-06
1494682795630,-1.11,6.154e-06
1494682795640,-1.11,5.43e-06
1494682795650,-1.11,5.792000000000001e-06
1494682795660,-1.11,5.43e-06
1494682795670,-1.11,5.0680000000000004e-06
1494682795680,-1.11,5.43e-06
1494682795690,-1.11,7.24e-06
1494682795700,-1.11,7.24e-06
1494682795710,-1.11,6.877999999999999e-06
1494682795720,-1.11,8.326e-06
1494682795730,-1.11,9.05e-06
1494682795740,-1.11,6.877999999999999e-06
1494682795750,-1.11,5.792000000000001e-06
1494682795760,-1.11,5.792000000000001e-06
1494682795770,-1.11,5.792000000000001e-06
1494682795780,-1.11,5.0680000000000004e-06
1494682795790,-1.11,2.8960000000000003e-06
1494682795800,-1.11,5.43e-06
1494682795810,-1.11,5.43e-06
1494682795820,-1.11,5.43e-06
1494682795830,-1.11,5.43e-06
1494682795840,-1.11,5.0680000000000004e-06
1494682795850,-1.11,5.0680000000000004e-06
1494682795860,-1.11,5.792000000000001e-06
1494682795870,-1.11,5.792000000000001e-06
1494682795880,-1.11,4.343999999999999e-06
1494682795890,-1.11,5.0680000000000004e-06
1494682795900,-1.11,5.43e-06
1494682795910,-1.11,7.602e-06
1494682795920,-1.11,6.154e-06
1494682795930,-1.11,5.0680000000000004e-06
1494682795940,-1.11,4.343999999999999e-06
1494682795950,-1.11,5.0680000000000004e-06
1494682795960,-1.11,5.43e-06
1494682795970,-1.11,5.0680000000000004e-06
1494682795980,-1.11,6.154e-06
1494682795990,-1.11,5.43e-06
1494682796000,-1.11,4.343999999999999e-06
1494682796010,-1.11,4.706e-06
1494682796020,-1.11,4.343999999999999e-06
1494682796030,-1.11,4.343999999999999e-06
1494682796040,-1.11,5.0680000000000004e-06
1494682796050,-1.11,5.792000000000001e-06
1494682796060,-1.11,5.0680000000000004e-06
1494682796070,-1.11,5.792000000000001e-06
1494682796080,-1.11,4.343999999999999e-06
1494682796090,-1.11,5.0680000000000004e-06
1494682796100,-1.11,5.43e-06
1494682796110,-1.11,5.0680000000000004e-06
1494682796120,-1.11,4.706e-06
1494682796130,-1.11,3.982e-06
1494682796140,-1.11,5.43e-06
1494682796150,-1.11,4.706e-06
1494682796160,-1.11,5.43e-06
1494682796170,-1.11,3.62e-06
1494682796180,-1.11,5.0680000000000004e-06
1494682796190,-1.11,5.0680000000000004e-06
1494682796200,-1.11,4.706e-06
1494682796210,-1.11,3.62e-06
1494682796220,-1.11,3.982e-06
1494682796230,-1.11,5.0680000000000004e-06
1494682796240,-1.11,5.0680000000000004e-06
1494682796250,-1.11,7.602e-06
1494682796260,-1.11,5.0680000000000004e-06
1494682796270,-1.11,5.43e-06
1494682796280,-1.11,3.982e-06
1494682796290,-1.11,5.43e-06
1494682796300,-1.11,3.982e-06
1494682796310,-1.11,5.792000000000001e-06
1494682796320,-1.11,3.62e-06
1494682796330,-1.11,6.154e-06
1494682796340,-1.11,6.154e-06
1494682796350,-1.11,5.43e-06
1494682796360,-1.11,5.0680000000000004e-06
1494682796370,-1.11,3.982e-06
1494682796380,-1.11,6.516e-06
